Standort;Datum;Boden;MinTemp;AvgTemp;MaxTemp;Regen;Sonne
Querfurt-Mühle Lodersleben;2023-10-01;8.3;9.7;15.4;22.1;0;NULL
Quickborn;2023-10-01;10.7;12.9;14.9;17.7;6.8;NULL
Regensburg;2023-10-01;5.5;7.2;13.8;23.2;0;6.867
Rheinstetten;2023-10-01;5.5;7.2;15.1;24.2;0;10.267
Rostock-Warnemünde;2023-10-01;12.6;13.4;15.4;18.4;1.1;0.083
Roth;2023-10-01;4.8;6.4;13.5;22.4;0;NULL
Runkel-Ennerich;2023-10-01;4.9;6.9;13.6;24.3;0;7.8
Saarbrücken-Ensheim;2023-10-01;5.1;7.8;15.1;23.5;0;10.833
Salzuflen, Bad;2023-10-01;12.6;12.9;16.6;21.7;0;NULL
Sankt Peter-Ording;2023-10-01;12.5;13.1;15.8;17.3;8.1;0
Schleiz;2023-10-01;7.3;9.1;15.1;20.3;0;NULL
Schleswig;2023-10-01;12;12.5;14.6;16.6;7.3;0
Schmücke;2023-10-01;6.3;7.8;11.7;16;0;10.25
Schwerin;2023-10-01;11.1;12;14.4;18;3.6;NULL
Schönhagen (Ostseebad);2023-10-01;11.5;12.5;15;16.9;3;NULL
Seehausen;2023-10-01;12.9;13.7;16.3;18.5;0;NULL
Soltau;2023-10-01;9.7;11.5;15.4;18.6;0.1;0.017
Straubing;2023-10-01;3.7;6.4;13;21.8;0;7.167
Stuttgart (Schnarrenberg);2023-10-01;8;9.7;16.2;24;0;10.45
Stuttgart-Echterdingen;2023-10-01;3.9;7;14.8;24.5;0;NULL
Stötten;2023-10-01;6.2;11.3;16.2;22.6;0;10.65
Tholey;2023-10-01;7.1;10.2;16.3;22.1;0;10.833
Trier-Petrisberg;2023-10-01;7.2;7.6;14.6;23.5;0;8.783
Trollenhagen;2023-10-01;11;12.1;14.9;18.6;0.5;1.233
Ueckermünde;2023-10-01;11.7;12.6;15.6;19.3;0.2;2.417
UFS TW Ems;2023-10-01;NULL;15.5;17.4;18.6;NULL;0.05
Ummendorf;2023-10-01;11;11.8;15.4;19.6;0;NULL
Waibstadt;2023-10-01;6;7.5;14.7;23.2;0;NULL
Waldmünchen;2023-10-01;5.2;5.8;11.4;19.8;0.1;9.15
Warburg;2023-10-01;7.7;9.7;15.8;22.4;0;NULL
Waren (Müritz);2023-10-01;11.7;12.7;15;18.6;0.3;1.233
Wasserkuppe;2023-10-01;5.8;7.5;12.2;17.9;0;10.667
Weiden;2023-10-01;4.4;5.4;12.3;20.9;0;8.667
Weihenstephan-Dürnast;2023-10-01;4.7;6.9;13.8;22.2;0;10.767
Weinbiet;2023-10-01;10.9;13.3;17;22.1;0;10.517
Weingarten, Kr. Ravensburg;2023-10-01;6;7.5;14.3;24.2;0;NULL
Weißenburg-Emetzheim;2023-10-01;5.9;7.3;14;22.8;0;10.933
Werl;2023-10-01;9.5;12.6;17.8;23.2;0;8.667
Wernigerode;2023-10-01;7.6;10.4;15.9;21.3;0;1.433
Wielenbach (Demollstr.);2023-10-01;5.7;7.1;14.2;23.6;0;10.2
Wiesenburg;2023-10-01;10.6;11.4;15.4;18.7;0;1.617
Wittenberg;2023-10-01;9.6;10.6;15.9;20.8;0;1.733
Wunsiedel-Schönbrunn;2023-10-01;3.9;8.6;14.1;19.9;0;NULL
Würzburg;2023-10-01;5.2;6.9;15;24.8;0;11.117
Zinnwald-Georgenfeld;2023-10-01;3.5;7.3;11.9;16.4;0;4.267
Zugspitze;2023-10-01;NULL;1.8;5.5;9.3;0;11.467
Zwiesel;2023-10-01;5.1;6.9;12.3;19.8;0;NULL
Öhringen;2023-10-01;6;8.5;15.1;23.2;0;10.667
Ahaus;2023-10-02;10.1;13.5;18.2;23.3;0;4.8
Alfeld;2023-10-02;9.4;12;17.9;25.1;0;6.7
Andernach;2023-10-02;6.5;9.9;16.9;27.2;0;8.3
Angermünde;2023-10-02;12.1;14.7;19;24.9;0;5.317
Arkona;2023-10-02;14.6;14.9;17.5;20.9;0;1.567
Artern;2023-10-02;7.6;10.7;17.8;26.8;0;NULL
Augsburg;2023-10-02;4.5;7.3;15.5;26.3;0;10.567
Bamberg;2023-10-02;4.1;5.4;14.5;26.7;0;10.467
Barth;2023-10-02;11.9;14.4;17.9;22.6;0;3.05
Baruth;2023-10-02;8.8;11.7;18.7;26.3;0;NULL
Belm;2023-10-02;11.5;14.4;18.3;22.9;0;2.183
Berge;2023-10-02;12.4;15.1;19.5;24.8;0;8
Berlin-Dahlem (FU);2023-10-02;9.7;13.2;18.8;25.7;0;9.2
Berlin-Tempelhof;2023-10-02;10.5;13.7;20.1;26;0;NULL
Bertsdorf-Hörnitz;2023-10-02;5.9;7.5;15.4;23;0;10.3
Boizenburg;2023-10-02;13;15.4;18.8;23.9;0;4.217
Boltenhagen;2023-10-02;13.9;15.4;18.2;22.9;0;3.333
Braunlage;2023-10-02;8;11.7;16.4;22.1;0;NULL
Braunschweig;2023-10-02;10.6;14.5;18.9;24;0;6.383
Bremen;2023-10-02;12.2;14.2;18.1;23.2;0;3.233
Bremerhaven;2023-10-02;15.7;16.5;18.3;20.8;0;3.633
Bremervörde;2023-10-02;12.6;15.4;18;22.3;0;2.6
Carlsfeld;2023-10-02;3.3;8.3;14.9;21.3;0;10.233
Chemnitz;2023-10-02;11.5;13.1;18.8;25.2;0;10.2
Chieming;2023-10-02;6.7;9;15.7;23.2;0;10.45
Cottbus;2023-10-02;8.5;11.7;18.9;27;0;9.617
Cuxhaven;2023-10-02;14.8;16.7;18.2;21;0;3.267
Deuselbach;2023-10-02;8.5;13.2;19.1;25.4;0;10.6
Diepholz;2023-10-02;10;12.6;17.2;22.2;0;2.567
Doberlug-Kirchhain;2023-10-02;8.7;11.4;18.4;26.8;0;9.767
Dresden-Klotzsche;2023-10-02;10.5;12;19.1;26.7;0;10.5
Düsseldorf;2023-10-02;13.2;15.9;20.2;25.5;0;7.033
Dörnick;2023-10-02;13.7;15.2;17.7;21.6;0;3.6
Dörpen;2023-10-02;12.8;15.5;18.2;21.9;0;4
Eisenach;2023-10-02;7.4;10.6;17.4;24.2;0;9.3
Elpersbüttel;2023-10-02;12.8;14.1;17.2;20.3;1.7;4.383
Emden;2023-10-02;15;16.1;18.4;21.3;0;3.433
Erfurt-Weimar;2023-10-02;8.5;11.1;18.2;26;0;NULL
Essen-Bredeney;2023-10-02;14;16.5;20.3;24.4;0;6.8
Fehmarn;2023-10-02;15.9;16.3;17.9;20.7;0;3.367
Feldberg/Mecklenburg;2023-10-02;10.2;12.8;18.1;24.7;0;4.333
Feldberg/Schwarzwald;2023-10-02;8.3;16;18.1;19.3;0;10.767
Feuchtwangen-Heilbronn;2023-10-02;3.5;7.1;16;25.9;0;10.883
Fichtelberg;2023-10-02;7.8;10.1;15;21.6;0;10.05
Fichtelberg/Oberfranken-Hüttstadl;2023-10-02;5.5;7.9;14.5;23.9;0;NULL
Frankfurt/Main;2023-10-02;6.1;8.8;16;25.7;0;10.283
Freiburg;2023-10-02;5.4;9.3;18;29.5;0;10.383
Freudenstadt;2023-10-02;8.2;11.5;18.9;25.2;0;10.567
Friesoythe-Altenoythe;2023-10-02;13.7;15.3;18.1;22.5;0;3.65
Fürstenzell;2023-10-02;7.9;9.5;16.1;23.8;0;11.233
Gardelegen;2023-10-02;9.2;11.2;18.3;25.5;0;6.45
Garmisch-Partenkirchen;2023-10-02;5.2;6.8;14.1;24.6;0;10.483
Geisenheim;2023-10-02;8.5;10.5;17.2;26;0;10.467
Gelbelsee;2023-10-02;6.7;10.8;17.3;24.3;0;10.9
Genthin;2023-10-02;9.7;12.4;18.7;26.1;0;6.117
Gera-Leumnitz;2023-10-02;9.4;11.3;18.1;27.2;0;9.933
Gießen/Wettenberg;2023-10-02;6.6;8.5;15.7;24.4;0;9.4
Goldberg;2023-10-02;12.4;15.3;18.6;23.9;0;2.767
Gottfrieding;2023-10-02;6;7.8;14.8;24.7;0;10.333
Greifswald;2023-10-02;11.6;14.5;18.2;22.5;0;0.567
Greifswalder Oie;2023-10-02;15.1;15.3;18;20.1;0;1.45
Groß Lüsewitz;2023-10-02;10.8;13.5;17.8;22.7;0;NULL
Großer Arber;2023-10-02;NULL;12.3;15.9;19.5;0;11.233
Grünow;2023-10-02;14.4;15.5;19.2;25.1;0;NULL
Gülzow-Prüzen;2023-10-02;12.9;14.8;18.4;23.4;0;NULL
Günzburg;2023-10-02;3.8;6.5;14.9;25.1;0;NULL
Görlitz;2023-10-02;7.9;11.4;18.5;24;0;9.967
Göttingen;2023-10-02;8.6;9.6;17.4;26.5;0;8.15
Hahn;2023-10-02;7.3;12.5;18.2;24.6;0;11
Hamburg-Fuhlsbüttel;2023-10-02;12.1;14.3;18.5;23;0;4.317
Hannover;2023-10-02;9.7;14;18.6;23.5;0;4.067
Harburg;2023-10-02;6.8;8.5;16.2;24.1;0;10.55
Harzgerode;2023-10-02;9.6;10.4;17;23.9;0;8.017
Hasenkrug-Hardebek;2023-10-02;11.2;13.5;17;21.4;0;NULL
Heckelberg;2023-10-02;11.7;14;19;25.1;0;NULL
Helgoland;2023-10-02;NULL;17.5;18;18.6;3.3;0.65
Hersfeld, Bad;2023-10-02;6.9;8;15.6;25.8;0;9.1
Hof;2023-10-02;4.8;8.7;17;24.4;0;10.333
Hohenpeißenberg;2023-10-02;11.2;14.8;18.8;24;0;10.633
Hoherodskopf/Vogelsberg;2023-10-02;10.9;14.2;16.9;20.2;0;10.533
Holzdorf-Bernsdorf;2023-10-02;NULL;NULL;18;NULL;0;8.7
Hoyerswerda;2023-10-02;7.1;11.3;19.1;26.8;0;10.317
Itzehoe;2023-10-02;10.6;13.6;17.4;21.4;0;NULL
Kahler Asten;2023-10-02;11.4;13.4;16.5;21.2;0;9.567
Kaisersbach-Cronhütte;2023-10-02;5.1;7.1;15.6;27.7;0;10.2
Kall-Sistig;2023-10-02;13.5;15.6;19.4;24.4;0;NULL
Kempten;2023-10-02;5.6;7.4;15.3;25.6;0;10.7
Kiel-Holtenau;2023-10-02;15.4;16.2;18;21.3;0;NULL
Kissingen, Bad;2023-10-02;6.3;7.7;14.7;24.1;0;10.483
Kleiner Feldberg/Taunus;2023-10-02;9.7;13.8;17.1;21.6;0;10.067
Klippeneck;2023-10-02;10;12.3;18.8;25.1;0;10.583
Konstanz;2023-10-02;8.7;10.3;15.1;23.8;0.1;6.867
Krölpa-Rockendorf;2023-10-02;6.8;8.4;17.6;28;0;NULL
Kyritz;2023-10-02;11.2;12.2;18.1;25.5;0;6.533
Köln/Bonn;2023-10-02;11.4;12.9;19.3;25.9;0;9.833
Königswinter-Heiderhof;2023-10-02;10.1;13.5;19.5;26.7;0;NULL
Lahr;2023-10-02;6.9;9.1;17.9;27.7;0;10.383
Langenlipsdorf;2023-10-02;7.9;12;18.2;26.1;0;NULL
Lauchstädt, Bad;2023-10-02;8.3;11.6;18.5;26.2;0;NULL
Lautertal-Oberlauter;2023-10-02;7.6;8.4;15.6;24.7;0;10.283
Leck;2023-10-02;16.2;16.8;17.8;19.4;0.7;0
Leinefelde;2023-10-02;8.7;10.9;18.5;24.9;0;9.383
Leipzig-Holzhausen;2023-10-02;9.5;12.7;18.9;27;0;NULL
Leipzig/Halle;2023-10-02;10.9;12.7;18.8;26.6;0;9.45
Leuchtturm Alte Weser;2023-10-02;NULL;16.8;17.8;19;NULL;3.667
Leutkirch-Herlazhofen;2023-10-02;2.8;6.5;14.1;23.8;0;10.967
Lichtenhain-Mittelndorf;2023-10-02;7.4;10;17.6;23.8;0;9.083
Lichtentanne;2023-10-02;7.1;9.9;19.3;27.2;0;NULL
Lindenberg;2023-10-02;11.9;13.8;19.6;26;0;9.9
Lingen-Baccum;2023-10-02;12.7;14.3;18.1;23;0;NULL
Lippspringe, Bad;2023-10-02;9;11.5;18.2;26.6;0;6.233
List auf Sylt;2023-10-02;15.5;16.4;17.5;18.9;3.2;0.25
Lübeck-Blankensee;2023-10-02;12;12.9;18.1;22.8;0;3.733
Lüchow;2023-10-02;10;12.1;18.2;23.7;0;6.183
Lüdenscheid;2023-10-02;9.9;12.3;18.8;24;0;7.05
Lügde-Paenbruch;2023-10-02;10.1;12.5;18;24.4;0;6.567
Magdeburg;2023-10-02;9.8;14;19.6;26.7;0;6.733
Mannheim;2023-10-02;6.7;9.3;17.1;27.1;0;10.583
Manschnow;2023-10-02;11.4;14;19.4;25.7;0;7.483
Marienberg;2023-10-02;7.9;10.7;17.3;24.2;0;NULL
Marienberg, Bad;2023-10-02;9.2;13.5;17.3;22.4;0;9.567
Marnitz;2023-10-02;11.8;13.6;18.6;24.4;0;NULL
Meiningen;2023-10-02;6.2;8.2;15.1;23.2;0;9.533
Memmingen;2023-10-02;6.1;8.2;15.1;24.2;0;10.7
Meßstetten-Appental;2023-10-02;3.2;7;15;25.3;0;10.583
Michelstadt-Vielbrunn;2023-10-02;7.5;12.5;18.8;25.5;0;9.867
Mühlacker;2023-10-02;5.4;6.8;15.6;28.7;0;NULL
Mühldorf;2023-10-02;4.7;6.9;14.1;25.1;0;9.033
Müncheberg;2023-10-02;9.8;12.3;18.6;25.5;0;8.3
München-Flughafen;2023-10-02;3.9;5.6;14.1;25;0;10.9
München-Stadt;2023-10-02;8.7;9.7;17;26.3;0;11.083
Münsingen-Apfelstetten;2023-10-02;3.9;9.5;16.3;25.5;0;NULL
Neu-Ulrichstein;2023-10-02;8.1;11;17.4;23;0;10.25
Neuhaus am Rennweg;2023-10-02;6.2;12.2;16.5;22;0;NULL
Neuruppin-Alt Ruppin;2023-10-02;9.6;12;17.7;25;0;NULL
Norderney;2023-10-02;15.6;16.4;17.7;20.1;2.5;3.017
Nossen;2023-10-02;12;14.4;20;26.2;0;10.4
Nürburg-Barweiler;2023-10-02;10;12.4;18.5;24.5;0;10.55
Nürnberg;2023-10-02;6.2;7.7;17;27.3;0;10.8
Nörvenich-Niederbolheim;2023-10-02;NULL;NULL;19.4;NULL;0;9.7
Oberstdorf;2023-10-02;1.9;4.4;13.6;25.4;0;9.7
Oschatz;2023-10-02;11.6;12.8;18.9;27.3;0;9.883
Osterfeld;2023-10-02;9.2;13.1;19.3;27.1;0;NULL
Pelzerhaken;2023-10-02;11.8;14.1;17.8;22;0;NULL
Pforzheim-Ispringen;2023-10-02;6.3;8.8;17.4;26.9;0;NULL
Plauen;2023-10-02;5.3;6.3;15.6;27;0;NULL
Potsdam;2023-10-02;11;13.8;19.6;26.1;0;8.533
Putbus;2023-10-02;14.1;14.6;17.9;21.5;0;2.267
Quedlinburg;2023-10-02;13.2;16.5;21.2;26.6;0;NULL
Querfurt-Mühle Lodersleben;2023-10-02;8.8;11.4;17.6;26;0;NULL
Quickborn;2023-10-02;10.3;12.9;17.6;22.2;0;NULL
Regensburg;2023-10-02;6.5;9;16.1;24.6;0;8.9
Rheinstetten;2023-10-02;6.7;8.6;16.7;27;0;10.033
Rostock-Warnemünde;2023-10-02;15.1;15.8;18.8;23;0;1.3
Roth;2023-10-02;5.9;7.7;16.5;27;0;NULL
Runkel-Ennerich;2023-10-02;6.5;7.8;15.2;26.7;0;9
Saarbrücken-Ensheim;2023-10-02;7.1;10.1;18.3;26.5;0;10.967
Salzuflen, Bad;2023-10-02;11.5;14.1;18.4;24.2;0;NULL
Sankt Peter-Ording;2023-10-02;16.1;16.7;17.5;18.8;2.4;2.017
Schleiz;2023-10-02;7.4;12;18.5;25.6;0;NULL
Schleswig;2023-10-02;15.8;16.1;17.3;20.3;3.4;2.217
Schmücke;2023-10-02;9.3;11.9;15.6;20.3;0;10.167
Schwerin;2023-10-02;13;15.6;18.3;22.9;0;NULL
Schönhagen (Ostseebad);2023-10-02;15.9;16.5;17.8;20.5;2.4;NULL
Seehausen;2023-10-02;10.6;12.9;19.8;25.5;0;NULL
Soltau;2023-10-02;10.1;12.2;17.4;23.5;0;4.05
Straubing;2023-10-02;4.6;7.3;15.1;23.6;0;10.733
Stuttgart (Schnarrenberg);2023-10-02;9.3;11;18.9;27.6;0;10.15
Stuttgart-Echterdingen;2023-10-02;5.1;8.3;17.3;27.8;0;NULL
Stötten;2023-10-02;9.6;16;20.1;26.1;0;10.5
Tholey;2023-10-02;9.7;13.1;19.1;24.7;0;10.933
Trier-Petrisberg;2023-10-02;8.7;10;16.9;25.7;0;9.367
Trollenhagen;2023-10-02;14.9;15.4;19.1;24;0;3.433
Ueckermünde;2023-10-02;12.1;14.7;18.2;24;0;2.45
UFS TW Ems;2023-10-02;NULL;17.8;18.2;18.6;NULL;2
Ummendorf;2023-10-02;10.7;14.3;19.2;25.4;0;NULL
Waibstadt;2023-10-02;7.1;8.9;16.5;26;0;NULL
