Standort;Datum;Boden;MinTemp;AvgTemp;MaxTemp;Regen;Sonne
Elpersbüttel;2023-01-01;8.1;9.1;10.9;13.4;1.7;2.7
Emden;2023-01-01;8.3;9.2;11.8;14.5;3;1.7
Erfurt-Weimar;2023-01-01;9;11.4;13.1;14.3;0;1
Essen-Bredeney;2023-01-01;9.5;10.2;13.2;16.2;8;0
Fehmarn;2023-01-01;7.5;8.4;9.9;12.4;2.5;1
Feldberg/Mecklenburg;2023-01-01;7.4;8.1;12.5;14.6;0.7;0.1
Feldberg/Schwarzwald;2023-01-01;5.4;7.2;8.5;10.1;0;6.6
Feuchtwangen-Heilbronn;2023-01-01;3.6;8;11.4;15.7;0;5.2
Fichtelberg;2023-01-01;4.2;5.5;6.7;9.4;0;3.5
Fichtelberg/Oberfranken-Hüttstadl;2023-01-01;5.2;8.2;10.6;12.6;0;NULL
Frankfurt/Main;2023-01-01;4.3;8.1;12;15.1;0;0.2
Freudenstadt;2023-01-01;4.7;8.6;11.5;14.1;0;6.6
Friesoythe-Altenoythe;2023-01-01;8.9;9.7;12.6;15.1;2.1;1.7
Fürstenzell;2023-01-01;0.7;2.9;7.3;12.7;0;7.5
Gardelegen;2023-01-01;5.5;7;13.3;16.6;0.1;0
Garmisch-Partenkirchen;2023-01-01;-1.2;1.4;4.4;13.2;0;4.2
Geisenheim;2023-01-01;4.4;8.3;11.3;14.4;0;0.7
Gelbelsee;2023-01-01;2.1;7.6;10.9;15.9;0;7.1
Genthin;2023-01-01;5.4;7.9;13.7;15.8;0;0
Gera-Leumnitz;2023-01-01;9.7;11;13.1;15;0;1.5
Gießen/Wettenberg;2023-01-01;6.1;9.9;12.3;13.9;0.2;0
Goldberg;2023-01-01;7.3;7.9;12.6;15.7;1.7;0.9
Gottfrieding;2023-01-01;-0.8;0;4.7;12.1;0;7.4
Greifswald;2023-01-01;7.9;9.6;13.2;15.2;4.1;0.8
Greifswalder Oie;2023-01-01;6.5;7;10.2;12.8;3.7;1
Groß Lüsewitz;2023-01-01;5;8.4;12.1;14.9;1.4;NULL
Großer Arber;2023-01-01;NULL;5.2;7.5;9.3;0;7.5
Grünow;2023-01-01;8.4;9.2;13;15.2;0.4;0
Günzburg;2023-01-01;0;2;8.5;15.2;0;NULL
Görlitz;2023-01-01;8.9;11.6;13.5;14.7;0;2.8
Göttingen;2023-01-01;8.6;10.4;13.3;15.2;0.2;0.4
Hahn;2023-01-01;7.8;9.6;11.6;14.1;0;0.2
Hamburg-Fuhlsbüttel;2023-01-01;8.4;10;13.3;15.7;0.9;3.2
Hannover;2023-01-01;6.7;10.4;13.5;17;1;0.1
Harburg;2023-01-01;5.3;7.5;11.3;15.3;0;7.7
Harzgerode;2023-01-01;7.8;9.1;11.8;13.3;0.3;0.7
Hasenkrug-Hardebek;2023-01-01;7.3;9.3;12.2;14.7;2.5;NULL
Heckelberg;2023-01-01;5.1;8.2;13.3;15.3;0;0
Helgoland;2023-01-01;7.8;8.8;9.8;11.6;2.3;1.6
Hersfeld, Bad;2023-01-01;6.9;8.9;12.7;14.3;0.1;0.6
Hof;2023-01-01;6.1;8.4;11.7;13.1;0;3.3
Hohenpeißenberg;2023-01-01;7.4;9.6;12.5;15.9;0;7.5
Hoherodskopf/Vogelsberg;2023-01-01;7.1;8.2;9.1;10.9;0.1;0.3
Holzdorf-Bernsdorf;2023-01-01;NULL;NULL;14.5;NULL;0;0
Hoyerswerda;2023-01-01;8.9;11.6;15.8;18;0.1;0.2
Itzehoe;2023-01-01;8.3;9.3;11.9;14.7;2.4;NULL
Kahler Asten;2023-01-01;6.3;6.5;7.8;10.2;3.7;0.1
Kaisersbach-Cronhütte;2023-01-01;1.9;5.8;11.4;15.7;0;4.3
Kall-Sistig;2023-01-01;7.4;8.6;10.5;12.5;1;0
Kempten;2023-01-01;0.1;2.3;8;16.6;0;7.2
Kiel-Holtenau;2023-01-01;8.1;9.4;12.1;14.6;2.5;NULL
Kissingen, Bad;2023-01-01;4.4;7.5;11.4;14.8;0;2.4
Kleiner Feldberg/Taunus;2023-01-01;5.7;6.8;8;10.2;0.1;0
Klippeneck;2023-01-01;7.2;9.8;11.6;14.2;0;6.5
Konstanz;2023-01-01;2.7;4.8;10.9;17.1;0;6.5
Krölpa-Rockendorf;2023-01-01;7.4;10.7;13.3;15;0;NULL
Kyritz;2023-01-01;4.9;7.5;12.1;14.7;0.6;0
Köln/Bonn;2023-01-01;10;10.8;13.5;15.5;3.1;0
Königswinter-Heiderhof;2023-01-01;9.5;10.8;13.6;15.2;1.4;NULL
Lahr;2023-01-01;5.7;7.9;14.6;18.6;0;6.3
Langenlipsdorf;2023-01-01;6.6;9.7;12.5;15.2;0;NULL
Lauchstädt, Bad;2023-01-01;6.7;10.3;13.9;15.9;0;0.8
Lautertal-Oberlauter;2023-01-01;3.6;6.9;11.2;14.5;0;3.6
Leck;2023-01-01;6.4;7.5;9.3;10.8;2.6;0.8
Leinefelde;2023-01-01;8.8;10.2;12.3;14;0;0.6
Leipzig-Holzhausen;2023-01-01;11.6;13.2;14.5;15.9;0;NULL
Leipzig/Halle;2023-01-01;9.2;11.4;14.1;15.8;0;0.7
Leuchtturm Alte Weser;2023-01-01;NULL;9.5;10.9;13.7;NULL;2.6
Leutkirch-Herlazhofen;2023-01-01;-0.3;2.5;8.4;15.4;0;7.5
Lichtenhain-Mittelndorf;2023-01-01;9.5;11.5;13.6;15.5;0;1.7
Lichtentanne;2023-01-01;10.4;12.8;14.2;15.2;0;NULL
Lindenberg;2023-01-01;9.2;11.3;14.6;16.7;0;0.2
Lippspringe, Bad;2023-01-01;9.2;10.6;13.6;16.4;2.3;0
List auf Sylt;2023-01-01;6.5;7;8.7;9.9;3;1.8
Lübeck-Blankensee;2023-01-01;8.5;9.6;13.1;15.7;0.7;3.2
Lüchow;2023-01-01;5;8.4;12.7;16.9;1.8;0.4
Lüdenscheid;2023-01-01;8.6;9.4;11.6;13.7;4;0
Lügde-Paenbruch;2023-01-01;9.1;9.8;12.7;15.8;1.4;0
Magdeburg;2023-01-01;7.3;11.4;13.6;15.3;0;0
Mannheim;2023-01-01;3.9;9;12.5;15.5;0;2.8
Manschnow;2023-01-01;4.6;7;13.8;16.7;0;0.2
Marienberg;2023-01-01;9.2;11.4;12.4;13.5;0;NULL
Marienberg, Bad;2023-01-01;7.9;8.8;10.4;11.7;0.4;0
Marnitz;2023-01-01;8.6;9.3;12.8;14.9;1.9;0.1
Meiningen;2023-01-01;7.4;9.6;11.1;12.6;0;1.2
Memmingen;2023-01-01;1.8;5.1;10.4;15.3;0;7.7
Meßstetten-Appental;2023-01-01;0.8;4.6;8.4;12.1;0;6.8
Michelstadt-Vielbrunn;2023-01-01;8.4;11.5;12.9;14.3;0;0.9
Mühlacker;2023-01-01;0.8;2.3;8.8;18.4;0;NULL
Mühldorf;2023-01-01;-1.9;-0.4;5.7;13.5;0;6.3
Müncheberg;2023-01-01;4.7;9.1;14.4;16.9;0;0
München-Flughafen;2023-01-01;-1.8;0.7;7.8;17.9;0;7.8
München-Stadt;2023-01-01;3.5;6.4;12.2;18.5;0;7.8
Münsingen-Apfelstetten;2023-01-01;1.1;5;9.2;14;0;NULL
Neu-Ulrichstein;2023-01-01;7.9;9.3;10.7;11.8;0.6;0.8
Neuhaus am Rennweg;2023-01-01;5.7;7.5;8.7;9.9;0;NULL
Neuhütten/Spessart;2023-01-01;5.5;7.5;12.7;14.9;0;1.9
Neuruppin-Alt Ruppin;2023-01-01;5.5;8;12.4;14.8;0.3;NULL
Norderney;2023-01-01;8.1;8.8;10.2;12.8;2.4;1.5
Nossen;2023-01-01;12;13.5;15;16.6;0;1.4
Nürburg-Barweiler;2023-01-01;7.9;9.1;10.7;11.9;0.5;0.1
Nürnberg;2023-01-01;4.8;7;11.3;14.7;0;2.3
Oberstdorf;2023-01-01;-1.8;0.7;5.1;14.3;0;5.5
Oschatz;2023-01-01;8.1;11.3;14.5;16.2;0;0.8
Osterfeld;2023-01-01;10.7;12.7;14.2;15.6;0;NULL
Pelzerhaken;2023-01-01;8.6;9.3;12.4;15.1;1.5;NULL
Pforzheim-Ispringen;2023-01-01;6.3;9.1;13.7;17.8;0;NULL
Plauen;2023-01-01;6.5;10.4;12.9;14.8;0;NULL
Potsdam;2023-01-01;7.2;11.6;13.9;15.6;0;0
Putbus;2023-01-01;5.3;8.2;12;14.4;2.8;1.9
Quedlinburg;2023-01-01;9.5;11.4;14.5;16.3;0.1;1.1
Querfurt-Mühle Lodersleben;2023-01-01;7.9;9.4;13.3;15.4;0;NULL
Quickborn;2023-01-01;8;9.3;12.9;15.6;1.6;NULL
Regensburg;2023-01-01;2.2;5.3;7.9;11.9;0;5.7
Rheinstetten;2023-01-01;3.9;6;12.8;17.5;0;3.3
Rostock-Warnemünde;2023-01-01;8;9.9;13.1;15.8;1.7;3.4
Roth;2023-01-01;3.5;7;12.3;16;0;NULL
Runkel-Ennerich;2023-01-01;6.8;10.4;12.7;14.4;0;0
Saarbrücken-Ensheim;2023-01-01;9.1;11.2;12.6;14.3;0;1.8
Salzuflen, Bad;2023-01-01;9;9.8;13;16.5;4.6;NULL
Sankt Peter-Ording;2023-01-01;5.6;7.5;9.1;10.7;1.8;1.5
Schleiz;2023-01-01;9.1;11.2;12.6;13.7;0;NULL
Schleswig;2023-01-01;7.2;8.8;10.7;13.1;4;0.2
Schmücke;2023-01-01;5.1;6.4;7.8;9;0;1.7
Schwerin;2023-01-01;8;9.5;12.8;15.4;1.8;1.4
Schönhagen (Ostseebad);2023-01-01;7.8;9.2;11.2;13.6;3.7;0
Seehausen;2023-01-01;7.3;8.7;13.1;15.9;NULL;0
Soltau;2023-01-01;8;9.4;13;16.3;2.4;0.2
Straubing;2023-01-01;0.3;1.8;6.9;12;0;7.1
Stuttgart (Schnarrenberg);2023-01-01;6.5;10.8;13.8;17;0;6.5
Stuttgart-Echterdingen;2023-01-01;2;7;12.2;17.2;0;6.9
Stötten;2023-01-01;6.1;8.7;11.5;14.6;0;5
Tholey;2023-01-01;8.3;10.4;11.9;13.8;0;0.9
Trier-Petrisberg;2023-01-01;8.8;11.5;12.9;14.7;0;0
Trollenhagen;2023-01-01;8.1;9.5;13.5;15.8;0.8;0.1
Ueckermünde;2023-01-01;8.7;9.6;13.8;16.1;1.6;0
Waibstadt;2023-01-01;4.6;6.5;11.8;16.3;0;2.9
Waldmünchen;2023-01-01;0.6;2.3;9;13.9;0;6.7
Warburg;2023-01-01;8.2;9.7;12.5;13.8;0.5;0
Waren (Müritz);2023-01-01;6.2;7;12.2;15.4;1.4;0.4
Wasserkuppe;2023-01-01;6.6;7.8;8.8;11.2;0;1.2
Weiden;2023-01-01;2.9;6.4;10.8;14;0;4
Weihenstephan-Dürnast;2023-01-01;0.5;3.8;8.4;16.4;0;7.6
Weinbiet;2023-01-01;9.9;11.1;12.3;13.7;0;2.5
Weingarten, Kr. Ravensburg;2023-01-01;0.5;2.5;7.6;16.1;0;7.1
Weißenburg-Emetzheim;2023-01-01;4.8;7.7;11.4;15.9;0;6.2
Werl;2023-01-01;9.6;11.3;14;16.6;2.7;0
Wernigerode;2023-01-01;9.2;10.7;13.6;16;0.2;0.8
Wielenbach (Demollstr.);2023-01-01;0.5;1.9;7.3;18.5;0;7.6
Wittenberg;2023-01-01;8.7;10.5;13.7;15.7;0;0.1
Wunsiedel-Schönbrunn;2023-01-01;5.2;7.8;9.9;12.2;0;3.4
Würzburg;2023-01-01;6.9;9.4;12.2;15.4;0;3.3
Zinnwald-Georgenfeld;2023-01-01;5.6;7.7;10.1;12.1;0;2.8
Zugspitze;2023-01-01;NULL;-1.3;0;1.5;0;7.8
Zwiesel;2023-01-01;-1.1;0.5;5;14.7;0;7.3
Öhringen;2023-01-01;6.8;9.9;14.5;17.8;0;4.8
Ahaus;2023-01-02;3.6;5.1;10;12.7;2.4;0
Alfeld;2023-01-02;5.7;7.6;11.7;14.6;1.2;0
Andernach;2023-01-02;3.5;6.5;9.7;13.4;0.3;0
Angermünde;2023-01-02;7.5;8.7;11.9;15.7;0.1;0
Arkona;2023-01-02;5.2;5.9;8.3;11.8;1.1;0
Artern;2023-01-02;6.3;7.6;11.6;14.7;1.5;NULL
Augsburg;2023-01-02;-0.6;1.9;8.3;13.8;0.5;3.2
Bamberg;2023-01-02;6.8;8.7;12;15.3;0.1;0.5
Barth;2023-01-02;5.2;6.6;9.6;13.3;2.3;0
Baruth;2023-01-02;6.3;7.9;13.4;16;0.6;NULL
Belm;2023-01-02;2.7;4.9;10;12.8;2.5;0
Berge;2023-01-02;7;8.5;12.5;15.5;0;0
Berlin-Dahlem (FU);2023-01-02;7;8.9;12.8;15.6;0.2;0
Berlin-Tempelhof;2023-01-02;8.1;9.1;13.1;16;0.1;NULL
Bertsdorf-Hörnitz;2023-01-02;5.1;7.4;9.6;11.5;0.1;1.1
Berus;2023-01-02;4;5.1;9.5;13.2;4.1;0
Boizenburg;2023-01-02;2;5.9;9.9;13.4;1.4;0
Boltenhagen;2023-01-02;4.8;6;9.6;12.8;1.6;0
Braunlage;2023-01-02;4;4.3;8.4;10.8;8.3;NULL
Braunschweig;2023-01-02;6.5;7.7;11.8;14.7;0.2;0
Bremen;2023-01-02;1.4;3.6;9.8;13.2;2.6;0
Bremerhaven;2023-01-02;4.1;5.8;8.8;11.7;5.1;0
Bremervörde;2023-01-02;3.9;5.9;9.6;12.7;1.7;0
Carlsfeld;2023-01-02;3.7;4.1;8.5;10.9;1.7;3.6
Chemnitz;2023-01-02;5;6.3;13;16;1.4;1.9
Chieming;2023-01-02;1;3.9;9.1;15.4;2.3;6.4
Cottbus;2023-01-02;8.5;9.2;13;15;1.5;0.4
Cuxhaven;2023-01-02;3.5;5.5;8.9;11.9;6.8;0
Deuselbach;2023-01-02;5.1;6;9.3;12.6;5;0
Diepholz;2023-01-02;2;4;9.9;13;2.8;0
Doberlug-Kirchhain;2023-01-02;7.5;8.6;12.4;15.6;2.1;0.1
Dresden-Klotzsche;2023-01-02;7.8;8.6;12.4;15.3;0.7;0.5
Düsseldorf;2023-01-02;2.2;5.3;10.4;13.6;3.7;0
Dörnick;2023-01-02;3.7;5.4;9.2;12.7;3.3;0
Dörpen;2023-01-02;2.2;4.5;9.4;12.6;4.4;0
Eisenach;2023-01-02;6.2;7.2;11.4;14.2;5.3;0.6
Elpersbüttel;2023-01-02;4.1;5.7;8.5;11.1;6.9;0
Emden;2023-01-02;2.3;4;8.6;11.3;3.6;0
Erfurt-Weimar;2023-01-02;5.1;6.8;11.9;15.8;1.8;1.9
Essen-Bredeney;2023-01-02;5.2;6.4;10;13.8;6.8;0
Fehmarn;2023-01-02;4.8;5.6;8.1;11.4;2.4;0
Feldberg/Mecklenburg;2023-01-02;6.3;7.6;10.4;14;0.2;0
Feldberg/Schwarzwald;2023-01-02;0.7;0.7;5.9;9.4;5;1.7
Feuchtwangen-Heilbronn;2023-01-02;3;6.1;9.4;14.3;0;3.1
Fichtelberg;2023-01-02;1.9;2;7.1;9.7;0.5;4
Fichtelberg/Oberfranken-Hüttstadl;2023-01-02;1.5;4;8.4;12.3;0.7;NULL
Frankfurt/Main;2023-01-02;3;6.4;10.2;13.8;1.9;0
Freudenstadt;2023-01-02;2.3;4;9.7;13.6;6;1.3
Friesoythe-Altenoythe;2023-01-02;3.1;4.8;9.5;12.6;4;0
Fürstenzell;2023-01-02;-0.9;1.9;5.3;8.2;0;5.6
Gardelegen;2023-01-02;5.9;7.6;11.8;15.7;0.2;0.1
Garmisch-Partenkirchen;2023-01-02;-1.8;1.1;5.2;16.1;0.1;3.8
Geisenheim;2023-01-02;2.9;6.6;9.2;12.4;1;0
Gelbelsee;2023-01-02;1.8;4.5;8.2;11.5;0;4.1
Genthin;2023-01-02;6.8;8.2;12.7;15.6;0.2;0
Gera-Leumnitz;2023-01-02;4.1;6.6;12.1;14.7;1.9;2.5
Gießen/Wettenberg;2023-01-02;5;6.8;10.5;12.9;2;0
Goldberg;2023-01-02;4.4;6.4;9.8;14;2.4;0.2
Gottfrieding;2023-01-02;-2.4;-1;3.3;9.1;0;4.1
Greifswald;2023-01-02;6.1;7.4;10.5;13.9;0.8;0
Greifswalder Oie;2023-01-02;5.4;5.7;7.6;11;1.1;0
Groß Lüsewitz;2023-01-02;5.5;6.7;9.8;13;1.8;NULL
Großer Arber;2023-01-02;NULL;2.4;7;10.4;0;5.2
Grünow;2023-01-02;6.8;8;11.2;14.6;0;0
Günzburg;2023-01-02;-0.6;1.2;6.7;12.8;0.1;NULL
Görlitz;2023-01-02;6.7;8.1;11;13.2;1.6;1.1
Göttingen;2023-01-02;6.1;7.5;11.7;14.6;2.4;0
Hahn;2023-01-02;4.5;5.7;9.2;12.7;4.1;0
Hamburg-Fuhlsbüttel;2023-01-02;4.2;6;9.9;13.1;2.8;0
Hannover;2023-01-02;3.8;6;11;14.2;0.5;0
Harburg;2023-01-02;2.6;3.4;7.9;13.1;0;3
Harzgerode;2023-01-02;4.6;6;10.1;12.7;0.5;0.5
Hasenkrug-Hardebek;2023-01-02;2.6;4.8;9.2;12.4;8.1;NULL
Heckelberg;2023-01-02;7.5;8.7;12.2;14.9;0.1;0
Helgoland;2023-01-02;5.7;7.2;8.1;9.5;2.3;1
Hersfeld, Bad;2023-01-02;5.3;7.1;11.2;14.3;5.5;0
Hof;2023-01-02;6.7;7.2;10.7;13.4;0.1;3
Hohenpeißenberg;2023-01-02;6.4;7.1;11.5;18.1;0.6;4.2
Hoherodskopf/Vogelsberg;2023-01-02;3.8;3.6;7.8;10.6;11.1;0
Holzdorf-Bernsdorf;2023-01-02;NULL;NULL;13.3;NULL;2.3;0.1
Hoyerswerda;2023-01-02;8.2;9;12.5;14;1;0.2
Itzehoe;2023-01-02;3;5;8.9;11.9;10.6;NULL
Kahler Asten;2023-01-02;2.3;2.5;6;8.9;12.4;0.1
Kaisersbach-Cronhütte;2023-01-02;1.6;4.6;8.7;14.4;0.5;1.6
Kall-Sistig;2023-01-02;3.7;5;8.3;11.7;2.6;0
Kempten;2023-01-02;-1.5;0.4;7;13.4;0.2;2.9
Kiel-Holtenau;2023-01-02;3.7;5.4;9;11.9;10;NULL
Kissingen, Bad;2023-01-02;4;5.7;8.8;13.6;0.5;0.1
Kleiner Feldberg/Taunus;2023-01-02;2.4;2.8;6.7;9.3;2.8;0
Klippeneck;2023-01-02;3.7;3.8;9.8;12.8;0.7;2
Konstanz;2023-01-02;1.2;2.5;7.6;13.3;0.1;2.7
Krölpa-Rockendorf;2023-01-02;5.8;7.4;12.5;14.3;1.3;NULL
Kyritz;2023-01-02;6.7;7.9;11;14;0.1;0
Köln/Bonn;2023-01-02;5.3;7;11.4;15;4.5;0
Königswinter-Heiderhof;2023-01-02;5.3;6.6;11.3;15.6;10.7;NULL
Lahr;2023-01-02;6.6;8.8;13.3;16.9;2.6;1
Langenlipsdorf;2023-01-02;6.3;7.5;12;14.7;1;NULL
Lauchstädt, Bad;2023-01-02;4.5;6.8;12.8;17;1.9;2.4
Lautertal-Oberlauter;2023-01-02;4.3;6.3;9.9;13.6;0.4;0.8
Leck;2023-01-02;3.3;5.3;7.6;9.4;1.8;0
Leinefelde;2023-01-02;5.4;7;10.8;13.5;3.3;0.2
Leipzig-Holzhausen;2023-01-02;6.9;8.2;13.2;16.1;3.5;NULL
Leipzig/Halle;2023-01-02;5.7;7.2;12.8;16.1;3.4;1.1
Leuchtturm Alte Weser;2023-01-02;NULL;6.4;8.2;11;NULL;0.2
Leutkirch-Herlazhofen;2023-01-02;-2.7;0;7;12.3;0.7;3.8
Lichtenhain-Mittelndorf;2023-01-02;6.9;7.6;8.9;11.6;0.6;0.1
Lichtentanne;2023-01-02;5.9;7.4;13;15.8;1.1;NULL
Lindenberg;2023-01-02;7.2;8.3;12.3;15;1.2;0.2
Lippspringe, Bad;2023-01-02;5.9;6.8;11;14.8;5.3;0
List auf Sylt;2023-01-02;3.9;5.8;6.9;8.2;2.7;0.6
Lübeck-Blankensee;2023-01-02;4.9;6.4;9.8;13.2;1.3;0
Lüchow;2023-01-02;5.1;7.1;11;14.8;0.3;0.7
Lüdenscheid;2023-01-02;4.7;5.6;9.2;13;4.7;0
Lügde-Paenbruch;2023-01-02;5;6.2;9.9;12.1;4.7;0
Magdeburg;2023-01-02;6.3;8.6;12.3;15.7;0;0
Mannheim;2023-01-02;6;7.8;12.1;16;0.1;1.1
Manschnow;2023-01-02;7.7;9.3;12.5;15.2;0;0.5
Marienberg;2023-01-02;5.3;5.9;11.8;15;1;NULL
Marienberg, Bad;2023-01-02;4.6;5.1;8.6;11.3;5;0
Marnitz;2023-01-02;6.3;7;10.5;14.2;0.2;0.4
Meiningen;2023-01-02;4.9;6.4;9.5;11.8;4.9;0.2
Memmingen;2023-01-02;0.1;4;9.1;13.8;1.7;4
Meßstetten-Appental;2023-01-02;2;4.5;8.8;12.2;0.3;2.7
Michelstadt-Vielbrunn;2023-01-02;5;6.1;11.4;14.5;1.8;1.5
Mühlacker;2023-01-02;3.2;5.2;10.1;15.6;0;NULL
Mühldorf;2023-01-02;-2.1;-1.1;3.1;9.6;0.5;3.8
Müncheberg;2023-01-02;7.6;9.1;12.7;15.4;0;0
München-Flughafen;2023-01-02;-3;-1.2;5.8;11.7;0;4.3
München-Stadt;2023-01-02;0.9;3.5;9.3;14.9;0.4;4.2
Münsingen-Apfelstetten;2023-01-02;1.7;5.2;9.5;14.4;0;NULL
Neu-Ulrichstein;2023-01-02;4.9;6.1;9.4;12;4.4;0
Neuhaus am Rennweg;2023-01-02;3.1;3.5;7.3;9.1;3.7;NULL
Neuhütten/Spessart;2023-01-02;4.5;5.8;9.6;14.8;1.8;0.4
Neuruppin-Alt Ruppin;2023-01-02;7.4;8.2;11.2;14.5;0;NULL
Norderney;2023-01-02;5.1;6;7.9;9.6;1.6;0.5
Nossen;2023-01-02;6.4;7.9;13.9;16.3;0.7;0.9
Nürburg-Barweiler;2023-01-02;4.1;5.6;8.7;11.6;1.7;0
Nürnberg;2023-01-02;6.1;7.5;10.8;15.2;0;3.2
Nörvenich-Niederbolheim;2023-01-02;NULL;NULL;10.9;NULL;0.8;0
Oberstdorf;2023-01-02;-2;2.1;8.1;18;1;2.4
Oschatz;2023-01-02;6.8;8;13.4;16.3;3.1;0.2
Osterfeld;2023-01-02;4.2;7.4;12.9;15.3;1.4;NULL
Pelzerhaken;2023-01-02;5.1;6.7;9.5;13;2.5;NULL
Pforzheim-Ispringen;2023-01-02;6.1;7.4;11.5;16.5;1;NULL
Plauen;2023-01-02;5.7;8;11.9;15.7;0.1;NULL
Potsdam;2023-01-02;6.1;8.1;12.6;15.3;0.4;0
Putbus;2023-01-02;5.3;6.6;9.1;12.7;1.7;0
Quedlinburg;2023-01-02;6.6;8;12.4;16;0.7;1.3
Querfurt-Mühle Lodersleben;2023-01-02;5.6;7.2;11.6;15.5;2.4;NULL
Quickborn;2023-01-02;4.3;5.9;9.6;13.1;5;NULL
Regensburg;2023-01-02;0.8;3.7;6.4;9.9;0;3.7
Rheinstetten;2023-01-02;4.3;6.5;9.8;15.7;1.6;1.7
Rostock-Warnemünde;2023-01-02;5.2;6.9;10.1;13.6;0.4;0
Roth;2023-01-02;3.1;6.6;10.3;15.3;0;NULL
Runkel-Ennerich;2023-01-02;6.3;8;11.4;14;0.8;0
Saarbrücken-Ensheim;2023-01-02;5.7;6.9;10.6;13.9;5.2;0
Salzuflen, Bad;2023-01-02;6.5;7.3;10.6;13.7;1;NULL
Sankt Peter-Ording;2023-01-02;3.6;6;7.5;9.2;1.7;0.1
Schleiz;2023-01-02;5.7;6.7;11.5;13.5;0.2;NULL
Schleswig;2023-01-02;3.5;5.2;8.1;10.6;2.3;0
Schmücke;2023-01-02;2.9;2.9;6.7;8.2;4.5;0.6
Schwerin;2023-01-02;5.2;6.4;9.9;13.2;2.8;0
Schönhagen (Ostseebad);2023-01-02;4;5.1;8.2;11.1;2.2;0
Seehausen;2023-01-02;6.1;7.5;11.5;15.2;NULL;0.2
Soltau;2023-01-02;4;5.3;9.9;13.3;1.8;0
Straubing;2023-01-02;-2.5;-0.3;5;9.3;0;4.5
Stuttgart (Schnarrenberg);2023-01-02;6.8;8.3;12.6;17.7;0;2.6
Stuttgart-Echterdingen;2023-01-02;2.9;6.3;11;16;0.2;2.5
Stötten;2023-01-02;5;5.4;11.1;13.6;0.2;2.3
Tholey;2023-01-02;6.2;6.3;9.8;13.1;5.3;0
Trier-Petrisberg;2023-01-02;5.8;7.3;10.7;14.5;4;0
Trollenhagen;2023-01-02;5.4;6.8;10.7;14.8;0.2;0.1
Ueckermünde;2023-01-02;6.5;7.9;10.8;14.8;0.1;0
Waibstadt;2023-01-02;5.1;6.8;10.4;15.3;0.9;1.8
Waldmünchen;2023-01-02;-1;0.5;6.5;13.4;0;6.8
Warburg;2023-01-02;4.8;6.9;10.5;13.3;1;0.2
Waren (Müritz);2023-01-02;5.3;7;9.5;14.3;1.7;0.5
Wasserkuppe;2023-01-02;3.2;3.2;7.4;10.5;10.5;0.2
Weiden;2023-01-02;1.6;4.3;8.8;12.4;0;5.3
