Standort;Datum;Boden;MinTemp;AvgTemp;MaxTemp;Regen;Sonne
Fichtelberg;2024-07-01;6.7;6.5;10.1;14.4;1.7;2.05
Fichtelberg/Oberfranken-Hüttstadl;2024-07-01;8.5;9.8;14.1;18.3;0.8;NULL
Frankfurt/Main;2024-07-01;12.4;14.4;17.8;21.3;2.2;5.717
Freiburg;2024-07-01;11.2;13.5;17.7;24.3;7.1;4.483
Freudenstadt;2024-07-01;8.7;9.5;13.3;17.2;3.2;1.667
Friesoythe-Altenoythe;2024-07-01;13.3;13.8;15.6;19.4;3.7;2.917
Fürstenzell;2024-07-01;13.3;13.8;17.6;21.1;0;3.317
Gardelegen;2024-07-01;12.2;12.8;15.8;19.7;6.2;2.283
Garmisch-Partenkirchen;2024-07-01;12.6;12.8;16;22;8.9;3.95
Geisenheim;2024-07-01;12.1;13.9;17.6;21.1;3.3;7.067
Gelbelsee;2024-07-01;9.8;11;15.3;20.9;0.1;4.983
Genthin;2024-07-01;13.3;14;16.8;20.1;3.9;2.4
Gera-Leumnitz;2024-07-01;12.4;12.9;15.9;19.5;4.8;2.15
Gießen/Wettenberg;2024-07-01;11.5;12.7;16.5;20.6;0;3.917
Goldberg;2024-07-01;10.8;11.8;15.3;17;5.8;NULL
Gottfrieding;2024-07-01;13;13.9;17.9;23.6;0.2;5.117
Greifswald;2024-07-01;12.9;13.8;16.5;20;0.1;2.467
Greifswalder Oie;2024-07-01;13.7;15.5;17;19.8;6.4;NULL
Groß Lüsewitz;2024-07-01;11.9;12.9;15.7;18;3;NULL
Großer Arber;2024-07-01;NULL;6.7;9.6;13.2;1.7;1.3
Grünow;2024-07-01;11.7;12.6;16.3;20.6;8.5;NULL
Gülzow-Prüzen;2024-07-01;11.4;12.2;15.2;18;8.7;NULL
Günzburg;2024-07-01;9.7;11.4;16.5;23.3;1.4;NULL
Görlitz;2024-07-01;13.1;13.6;17.7;23.4;2.9;3.9
Göttingen;2024-07-01;12.3;12.8;15.2;19.7;4.3;0.95
Hamburg-Fuhlsbüttel;2024-07-01;10;11.7;14.7;18.3;22.4;2.883
Hannover;2024-07-01;12.3;13.3;15.4;18.3;6.9;1.85
Harburg;2024-07-01;10.4;12.7;15.7;20.6;0.7;NULL
Harzgerode;2024-07-01;10.6;10.8;14.2;17.9;6.3;3.283
Hasenkrug-Hardebek;2024-07-01;9.8;10.9;14.6;18.1;5.9;NULL
Heckelberg;2024-07-01;11.2;12.1;16.5;19.5;3.9;NULL
Helgoland;2024-07-01;13;14.1;15.7;17.5;1.3;5.783
Hersfeld, Bad;2024-07-01;12;12.5;16.3;19.4;0.1;2.433
Hof;2024-07-01;9.1;10.5;14.5;17.5;2.7;2.367
Hohenpeißenberg;2024-07-01;10.9;10.5;13.9;19.5;13.9;4.067
Hoherodskopf/Vogelsberg;2024-07-01;8.4;9.3;12.2;15.4;5.2;2.65
Hoyerswerda;2024-07-01;12.2;12.9;17.8;23;5.3;NULL
Itzehoe;2024-07-01;8.5;10.5;14.4;18.3;6.3;NULL
Kahler Asten;2024-07-01;8.2;8.6;10.4;12.8;0.5;2.3
Kaisersbach-Cronhütte;2024-07-01;10.3;11.4;14.6;19.3;0.6;NULL
Kall-Sistig;2024-07-01;10.7;10.6;13.3;16.5;1;NULL
Kempten;2024-07-01;12.5;12.6;15.7;21.6;8.8;4.333
Kiel-Holtenau;2024-07-01;7.8;11;14.2;17.7;4;NULL
Kissingen, Bad;2024-07-01;12.6;13.8;16.7;19.9;2.7;3.8
Kleiner Feldberg/Taunus;2024-07-01;8.1;9.1;11.5;15.5;5.3;3.383
Klippeneck;2024-07-01;8.5;9.3;13.3;19.9;3;4.133
Konstanz;2024-07-01;15.1;14.9;18;23.8;1.9;7.9
Krölpa-Rockendorf;2024-07-01;11.1;12.1;15.9;19.4;6.3;NULL
Kyritz;2024-07-01;12.4;13.2;16.1;19.8;10.1;1.583
Köln/Bonn;2024-07-01;13.3;13.5;16.2;19.8;0.3;2.3
Königswinter-Heiderhof;2024-07-01;12.8;13.3;15.9;19.8;0.1;NULL
Lahr;2024-07-01;11.6;13.5;17.7;23.1;4;3.583
Langenlipsdorf;2024-07-01;11.5;12.7;16.5;19.8;19.7;NULL
Lauchstädt, Bad;2024-07-01;12.3;13.3;16.5;21;12.3;NULL
Lautertal-Oberlauter;2024-07-01;10.9;11.8;16;19.2;5.4;3.917
Leck;2024-07-01;8.6;11.4;14.6;17.7;2.6;2.667
Leinefelde;2024-07-01;10.9;11.4;14.4;17.8;7.7;1.983
Leipzig-Holzhausen;2024-07-01;12.9;13.7;16.9;22;15;NULL
Leipzig/Halle;2024-07-01;12.3;12.8;16.3;21.2;10.4;3.017
Leuchtturm Alte Weser;2024-07-01;NULL;13.8;15.4;16.2;NULL;7.783
Leutkirch-Herlazhofen;2024-07-01;12.9;13.1;15.9;20.8;9;NULL
Lichtenhain-Mittelndorf;2024-07-01;11.3;12.1;16.3;21.7;3.5;3.467
Lichtentanne;2024-07-01;12.1;12.5;15.7;18.5;5.1;NULL
Lindenberg;2024-07-01;12.6;13.3;17.2;21.5;9.7;4.3
Lingen-Baccum;2024-07-01;13.4;13.4;15.1;19;4.1;NULL
Lippspringe, Bad;2024-07-01;12.5;12.5;14.4;18.1;11.7;1.95
List auf Sylt;2024-07-01;12.8;13.4;15.1;16.8;1.5;3.2
Lübeck-Blankensee;2024-07-01;9.5;11.1;14.7;18;4.4;2.833
Lüchow;2024-07-01;12;12.9;15;18.5;10.8;NULL
Lüdenscheid;2024-07-01;11;11.7;13.6;16.5;1.6;2.25
Lügde-Paenbruch;2024-07-01;11.7;11.8;14;17.5;9.5;2.25
Magdeburg;2024-07-01;11.9;13.4;16.5;21.3;5.1;2.45
Mannheim;2024-07-01;11.4;12.6;17.1;21.2;2.5;1.333
Manschnow;2024-07-01;12.2;12.8;17.9;22.6;7.8;2.917
Marienberg;2024-07-01;10.4;10.6;14;18.6;6.4;NULL
Marienberg, Bad;2024-07-01;10.3;10.5;13;16.1;0;2.15
Marnitz;2024-07-01;12;12.8;15.2;18;1.7;NULL
Meiningen;2024-07-01;10;10.9;14.5;17.9;8.1;2.3
Memmingen;2024-07-01;12.1;12.7;16.3;22.4;7.4;5.05
Meßstetten-Appental;2024-07-01;6.7;8.6;13.7;19.6;1.1;4.167
Michelstadt-Vielbrunn;2024-07-01;10.6;12.3;14.8;17.7;8.7;2.283
Mühlacker;2024-07-01;12.2;12.7;16.1;19.2;0.6;NULL
Mühldorf;2024-07-01;13.9;14.7;17.9;22.7;6.3;4.633
Müncheberg;2024-07-01;12.1;12.9;17;20.5;5.1;NULL
München-Flughafen;2024-07-01;11.5;13.3;17.1;23.3;4.7;5.883
München-Stadt;2024-07-01;14.1;14.3;17.4;23.7;8.3;5.083
Münsingen-Apfelstetten;2024-07-01;5.8;9.1;13.9;20.5;1.8;NULL
Neu-Ulrichstein;2024-07-01;10.2;11.7;15.2;18.4;0;NULL
Neuhaus am Rennweg;2024-07-01;7.1;8.2;11.8;14;7.7;NULL
Neuhütten/Spessart;2024-07-01;12.2;12.4;15.8;19.1;1.3;4.083
Neuruppin-Alt Ruppin;2024-07-01;11.8;12.8;16.2;19.8;3.1;NULL
Norderney;2024-07-01;13.6;14;15.9;17.9;4.4;4.9
Nossen;2024-07-01;10.8;12.1;15.8;20.2;4.4;NULL
Nürburg-Barweiler;2024-07-01;11.3;11.4;13.7;16.8;0.1;2.567
Nürnberg;2024-07-01;10.5;12.2;16.5;22.5;0.9;2.783
Oberstdorf;2024-07-01;12.4;12.6;15.9;20.9;16.1;2.55
Osterfeld;2024-07-01;12.7;13;16.5;20;3.9;NULL
Pelzerhaken;2024-07-01;10.8;12.6;15;17.5;3.2;NULL
Pforzheim-Ispringen;2024-07-01;12.9;13.6;16;18.6;1.2;NULL
Plauen;2024-07-01;12;12.2;15.7;20;14.3;NULL
Potsdam;2024-07-01;12.3;13.5;16.8;19.5;8;2.633
Quedlinburg;2024-07-01;12.3;13.2;15.8;19.3;7.6;NULL
Querfurt-Mühle Lodersleben;2024-07-01;12.1;12.6;16.2;20.8;13.8;NULL
Quickborn;2024-07-01;9;11;14.8;19.4;6.8;NULL
Regensburg;2024-07-01;11;12.2;17.3;23.7;0.4;3.9
Rheinstetten;2024-07-01;12.7;14.3;17.4;21.6;3.4;2.55
Rostock-Warnemünde;2024-07-01;14.2;15;16.8;17.9;1.2;3.417
Roth;2024-07-01;9.9;11.4;16.7;24.6;0;NULL
Runkel-Ennerich;2024-07-01;11.1;13.2;16.4;20.2;0.1;4.567
Saarbrücken-Ensheim;2024-07-01;12.3;13.8;16;19.8;2;3.533
Salzuflen, Bad;2024-07-01;12.4;12.3;14.7;18.2;10.5;NULL
Sankt Peter-Ording;2024-07-01;12.5;13.6;16.1;19.1;4;7
Schleiz;2024-07-01;10.3;11;14.3;17.8;9.3;NULL
Schleswig;2024-07-01;8.6;10.8;14.4;18.2;1.3;2.883
Schmücke;2024-07-01;6.9;7.6;10.8;12.3;12.2;1.117
Schwerin;2024-07-01;12.1;13.2;14.9;18.6;4.9;NULL
Schönhagen (Ostseebad);2024-07-01;9.6;10.5;14.5;19.4;0.2;NULL
Seehausen;2024-07-01;12.5;13.4;15.8;19.8;13.3;NULL
Soltau;2024-07-01;12.1;12.7;14.2;17.9;13.2;1.533
Straubing;2024-07-01;11.8;12.8;17.8;23.3;0;4.867
Stuttgart (Schnarrenberg);2024-07-01;12.3;13.6;16.6;20.4;0.8;2.45
Stuttgart-Echterdingen;2024-07-01;9.9;12.5;16.1;21.3;4.8;NULL
Stötten;2024-07-01;9;10.7;13.5;19.2;3.4;3.3
Tholey;2024-07-01;9.7;12.6;15.4;19.2;7.3;3.9
Trier-Petrisberg;2024-07-01;12.7;13.4;16.4;20.4;0;5.65
Trollenhagen;2024-07-01;11;12.3;16;19.9;0;1.6
Ueckermünde;2024-07-01;12;12.9;16.1;20.5;24.1;1.717
UFS Deutsche Bucht;2024-07-01;NULL;14;15.1;16;NULL;5.633
UFS TW Ems;2024-07-01;NULL;13.6;15.1;15.9;NULL;3.05
Ummendorf;2024-07-01;12.1;12.6;15.2;20;3.4;NULL
Waibstadt;2024-07-01;9.6;12.4;16.4;19.7;2.5;NULL
Waldmünchen;2024-07-01;9.8;11.6;16.1;21.6;1.2;3.133
Warburg;2024-07-01;11.8;12;14.8;18.8;2.4;NULL
Waren (Müritz);2024-07-01;11.5;12.7;15.9;18.6;0.9;1.85
Wasserkuppe;2024-07-01;8.1;8.5;11.4;14.4;4.2;1.7
Weiden;2024-07-01;7.8;10.5;16;21.5;12.2;1.6
Weihenstephan-Dürnast;2024-07-01;11.7;13.1;16.9;22.8;4.7;5.967
Weinbiet;2024-07-01;9.9;10.8;13.7;17.5;6.1;1.517
Weingarten, Kr. Ravensburg;2024-07-01;14.7;14.7;18;23.7;6.2;NULL
Weißenburg-Emetzheim;2024-07-01;9.7;11.6;16;22.1;4.7;3.117
Werl;2024-07-01;11.6;12.9;15.3;19.1;1.8;2.833
Wernigerode;2024-07-01;11.3;12.7;15.3;18.8;1.5;NULL
Wielenbach (Demollstr.);2024-07-01;13.5;13.5;16.8;22.6;11.7;2.617
Wiesenburg;2024-07-01;12;12.5;15.8;18.9;10.7;NULL
Wittenberg;2024-07-01;12.2;12.7;16.7;20.2;6.8;3.617
Wunsiedel-Schönbrunn;2024-07-01;9;10.4;14.6;19.8;0.1;NULL
Würzburg;2024-07-01;11.5;13.5;16.5;20.2;2.1;3.267
Zinnwald-Georgenfeld;2024-07-01;8.1;8.4;12.5;16.8;7.6;1.7
Zugspitze;2024-07-01;NULL;0;1.9;3.2;13;0.817
Öhringen;2024-07-01;11.2;12.4;16.5;20.3;0.5;2.267
Ahaus;2024-07-02;11.6;12;14.8;16.7;3.4;0.267
Alfeld;2024-07-02;10.5;11.6;13.8;15.9;0.8;0.1
Andernach;2024-07-02;9.2;12.1;15.3;17.3;3.5;0
Angermünde;2024-07-02;11.2;11.9;15;19;2.8;1.567
Arkona;2024-07-02;13.3;14;15.4;18.1;0.2;1.35
Artern;2024-07-02;9.3;11;14.8;17.7;2.2;NULL
Augsburg;2024-07-02;11.4;12.9;15.4;19.7;3.7;2.783
Bamberg;2024-07-02;12.4;12.4;15.1;18.9;2.6;1.15
Barth;2024-07-02;10.7;13.1;15.4;19.4;2.9;NULL
Baruth;2024-07-02;11.5;12.2;15;18;0.3;NULL
Belm;2024-07-02;10.5;11.9;13.9;16.8;5.3;0.233
Berge;2024-07-02;12.1;12.8;14.6;16.7;1.1;0.733
Berlin-Dahlem (FU);2024-07-02;12.1;12.8;14.7;16.8;4.9;1.533
Berlin-Tempelhof;2024-07-02;12;13.1;15;18;2.8;NULL
Bertsdorf-Hörnitz;2024-07-02;11.6;12.3;15.4;19.2;0.2;NULL
Berus;2024-07-02;10.4;11.7;13.2;14.5;4.3;0
Boizenburg;2024-07-02;10.6;12;14;18.3;0.9;0.217
Boltenhagen;2024-07-02;11.9;12.2;15.1;20.3;1;1.117
Braunlage;2024-07-02;7.2;8.2;10.5;12.9;2.9;NULL
Braunschweig;2024-07-02;10.9;12;13.8;16.2;1.3;0.05
Bremen;2024-07-02;11.5;11.8;13.9;17.6;3.7;0.3
Bremerhaven;2024-07-02;13.4;13.4;15.1;16.9;0.9;0.1
Bremervörde;2024-07-02;11.7;12.2;14.1;17.2;1.3;0.05
Carlsfeld;2024-07-02;8.2;7.9;10.4;13.8;2.2;1.5
Chemnitz;2024-07-02;11;11.3;14;17.7;1.5;0.6
Chieming;2024-07-02;12.1;12.6;15.1;18.5;1.4;1.3
Cottbus;2024-07-02;12.1;13;15.8;18.7;0.7;1.767
Cuxhaven;2024-07-02;13;14.2;15.2;17.2;1.6;0.333
Deuselbach;2024-07-02;10.3;11.4;12.5;14;5.2;0.017
Diepholz;2024-07-02;10.4;11.6;14.1;18.2;2;0.35
Doberlug-Kirchhain;2024-07-02;11.2;12.1;15.3;18.1;0.1;1.333
Dresden-Klotzsche;2024-07-02;11.4;12.2;15.4;19.3;0.3;2.533
Düsseldorf;2024-07-02;11.1;12.8;15.3;18;5.7;0
Dörnick;2024-07-02;10;11.6;14.7;17.7;0.5;0.25
Dörpen;2024-07-02;11.3;12.1;14;15.5;3.5;0
Eisenach;2024-07-02;10.2;11.1;13.9;17.7;1.6;NULL
Elpersbüttel;2024-07-02;12.3;13.1;14.8;16.9;2.6;0.55
Emden;2024-07-02;11.3;12.2;14.2;16.5;3.9;0.517
Erfurt-Weimar;2024-07-02;10.2;11.2;14;17.8;1.4;NULL
Essen-Bredeney;2024-07-02;9.6;11.9;14.4;16.2;5.9;0.033
Fehmarn;2024-07-02;13.5;13.9;15.7;17.7;0.4;0.683
Feldberg/Mecklenburg;2024-07-02;11.2;11.9;14.5;17.9;1.9;1.167
Feldberg/Schwarzwald;2024-07-02;5.1;5.5;6.4;7.4;6.6;1.017
Feuchtwangen-Heilbronn;2024-07-02;6.2;8.2;12.8;16.9;2.4;NULL
Fichtelberg;2024-07-02;6.3;5.9;8.1;11.7;2;0.633
Fichtelberg/Oberfranken-Hüttstadl;2024-07-02;8.9;10;12.2;16.1;6.6;NULL
Frankfurt/Main;2024-07-02;11.5;12.7;15.6;19.1;2.5;1.1
Freiburg;2024-07-02;12.1;13.5;15.8;19.3;3.9;0.367
Freudenstadt;2024-07-02;9.1;9.7;11.3;13.9;3.6;1.717
Friesoythe-Altenoythe;2024-07-02;11.2;11.9;13.9;16.7;5.7;0.117
Fürstenzell;2024-07-02;11.2;11.9;15.4;19.2;0.5;4.033
Gardelegen;2024-07-02;11.6;12;14.4;18;3.4;1.067
Garmisch-Partenkirchen;2024-07-02;11.5;11.5;14.1;18.6;1.6;1.183
Geisenheim;2024-07-02;10.9;12.4;15.3;19.7;1.5;0.583
Gelbelsee;2024-07-02;8.8;10.2;13.7;18.8;1;1.783
Genthin;2024-07-02;11.8;12.5;14.8;17.6;2.7;1.583
Gera-Leumnitz;2024-07-02;11.2;11.9;14.9;18.8;1;0.117
Gießen/Wettenberg;2024-07-02;12.2;12.6;14.5;17.3;3.2;0.3
Goldberg;2024-07-02;11.8;12.3;14.3;17.4;1.5;NULL
Gottfrieding;2024-07-02;11;11.8;16;21.9;1;3.867
Greifswald;2024-07-02;11.7;12.5;15;18.1;4.3;1.5
Greifswalder Oie;2024-07-02;14.2;14.7;16;17.7;0.4;NULL
Groß Lüsewitz;2024-07-02;11.7;12.6;14.6;17.8;1.8;NULL
Großer Arber;2024-07-02;NULL;4.8;6.8;10.6;5.6;1.35
Grünow;2024-07-02;11.2;12;15.4;19.9;0.3;NULL
Gülzow-Prüzen;2024-07-02;11.4;12.3;14.6;17.8;1.7;NULL
Günzburg;2024-07-02;10.8;12.6;15.2;19.1;2;NULL
Görlitz;2024-07-02;12.2;12.5;15.4;18.6;1;2.35
Göttingen;2024-07-02;9.8;10.5;13.9;17.2;1.2;0
Hamburg-Fuhlsbüttel;2024-07-02;12.3;12.9;14.3;17.4;1.4;0.4
Hannover;2024-07-02;11.2;12.4;14;17.2;2.3;0.317
Harburg;2024-07-02;7.7;10.8;14;19.3;5.4;NULL
Harzgerode;2024-07-02;8.1;9.2;12.3;15.8;0.9;0.05
Hasenkrug-Hardebek;2024-07-02;11.9;12.7;14.6;17.5;0.5;NULL
Heckelberg;2024-07-02;10.7;11.6;14.6;18.6;3.4;NULL
Helgoland;2024-07-02;12.2;13.2;14.9;16;0.7;0.783
Hersfeld, Bad;2024-07-02;11.3;11.8;14.3;17.8;3.5;1.8
Hof;2024-07-02;9.1;10;13;16.1;1.7;1.583
Hohenpeißenberg;2024-07-02;9.3;9.3;11.6;16.4;3.6;1.75
Hoherodskopf/Vogelsberg;2024-07-02;8.2;8.6;10.4;12.5;9.9;0.1
Hoyerswerda;2024-07-02;12;12.6;16;19.4;0;NULL
Itzehoe;2024-07-02;11.9;13;14.6;17.1;1.6;NULL
Kahler Asten;2024-07-02;6.6;7.1;9;10.8;6;0
Kaisersbach-Cronhütte;2024-07-02;8.4;9.6;13;17.4;5.8;NULL
Kall-Sistig;2024-07-02;7.3;8.9;12.2;14.5;4.5;NULL
Kempten;2024-07-02;11.1;11.5;14.3;19.8;3.8;2.25
Kiel-Holtenau;2024-07-02;10.1;11.7;14.5;17.9;0.2;NULL
Kissingen, Bad;2024-07-02;12.2;12.8;14.6;17.3;2.7;0.033
Kleiner Feldberg/Taunus;2024-07-02;7.6;8.2;10.3;13.4;5.8;0.283
Klippeneck;2024-07-02;6.6;8.4;11;15.8;6;1.617
Konstanz;2024-07-02;13;13.5;16;21.3;3.1;2.967
Krölpa-Rockendorf;2024-07-02;11.2;11.7;15;19.5;1.2;NULL
Kyritz;2024-07-02;11.8;12.6;14.7;18;1.1;0.9
Köln/Bonn;2024-07-02;12.4;12.9;14.7;15.9;11.6;0
Königswinter-Heiderhof;2024-07-02;11.7;12.5;14.4;15.9;9.4;NULL
Lahr;2024-07-02;11.1;13.1;15.8;19.7;3;1.45
Langenlipsdorf;2024-07-02;11.8;12.7;14.9;18.3;0.5;NULL
Lauchstädt, Bad;2024-07-02;10.6;11.6;15.1;18.4;3.4;NULL
Lautertal-Oberlauter;2024-07-02;11.2;11.6;14;17.6;2.4;0.5
Leck;2024-07-02;11.3;12.7;14.2;16.1;2.4;0.183
Leinefelde;2024-07-02;9.2;9.9;13.1;15.9;2.1;0
Leipzig-Holzhausen;2024-07-02;12.3;13;15.6;18.6;2.4;NULL
Leipzig/Halle;2024-07-02;11.1;11.9;15;18.4;2.4;0.35
Leuchtturm Alte Weser;2024-07-02;NULL;13.5;14.7;15.5;NULL;0.8
Leutkirch-Herlazhofen;2024-07-02;11.1;11.6;14.1;17.7;4.6;NULL
Lichtenhain-Mittelndorf;2024-07-02;11.7;11.9;14.5;17.6;2;0.783
Lichtentanne;2024-07-02;11.8;12;14.6;18.1;1.5;NULL
Lindenberg;2024-07-02;12.4;12.8;14.7;18.1;3.5;2.083
Lingen-Baccum;2024-07-02;12.2;12.4;14.4;16.3;2;NULL
Lippspringe, Bad;2024-07-02;11.1;11.7;13.8;16;4.4;0.25
List auf Sylt;2024-07-02;12.7;13.6;14.5;16.1;2.7;0.3
Lübeck-Blankensee;2024-07-02;11.7;12.5;14.3;18;2.4;0.083
Lüchow;2024-07-02;11.9;12.4;14.5;18.4;2.1;NULL
Lüdenscheid;2024-07-02;9.7;10.4;12.6;14.2;6.2;0.033
Lügde-Paenbruch;2024-07-02;10.4;10.9;12.8;15.5;1.8;0.167
Magdeburg;2024-07-02;11.3;12.2;14.9;18.5;1.3;0.617
Mannheim;2024-07-02;12;12.7;15.6;19.6;4.1;2.4
Manschnow;2024-07-02;11.6;12.2;15.6;20.1;0;1.783
Marienberg;2024-07-02;10.2;10;12.4;15.7;2;NULL
Marienberg, Bad;2024-07-02;9.5;10.2;11.7;12.8;15.1;0.017
Marnitz;2024-07-02;11.1;11.9;14.1;17.4;0.9;NULL
Meiningen;2024-07-02;9.9;10.5;13.1;16.1;5.2;0.367
Memmingen;2024-07-02;11.7;11.7;14.1;17.8;3.4;2.217
Meßstetten-Appental;2024-07-02;4.6;5.9;10.8;15.2;4.4;1.983
Michelstadt-Vielbrunn;2024-07-02;10.4;11.8;13.3;16.5;5.8;1.783
Mühlacker;2024-07-02;12.2;12.6;14.9;19.6;4;NULL
Mühldorf;2024-07-02;12.2;13.1;16.3;20.3;2;1.8
Müncheberg;2024-07-02;11.4;12.3;14.9;18.5;0.7;NULL
München-Flughafen;2024-07-02;12.1;12.7;15.7;20.1;3.2;2.067
München-Stadt;2024-07-02;12.1;12.4;15.8;19.5;3.5;2.467
Münsingen-Apfelstetten;2024-07-02;7.5;10.3;12.7;17.1;5.6;NULL
Neu-Ulrichstein;2024-07-02;10.2;10.9;13.2;15.9;7.5;NULL
Neuhaus am Rennweg;2024-07-02;7.7;8.1;10.3;12.8;3.6;NULL
Neuhütten/Spessart;2024-07-02;11.4;11.7;13.8;17.4;3.7;1.867
Neuruppin-Alt Ruppin;2024-07-02;11.6;12.6;14.7;17.4;1.5;NULL
Norderney;2024-07-02;11.4;12.5;14.7;16.1;0.1;0.933
Nossen;2024-07-02;10.9;11.6;14.5;17.6;2.2;NULL
Nürburg-Barweiler;2024-07-02;8.8;10.6;12.2;14.6;3.8;0.117
Nürnberg;2024-07-02;10;11.7;14.7;19.5;7;0.733
Oberstdorf;2024-07-02;10.9;11.1;13.5;18.7;2.5;2.017
Osterfeld;2024-07-02;11.9;12.5;15.1;18.9;0.2;NULL
Pelzerhaken;2024-07-02;12.1;13;15.1;19;2.6;NULL
Pforzheim-Ispringen;2024-07-02;11.9;13;14.5;19;9.1;NULL
Plauen;2024-07-02;10.8;11.3;14.6;19.2;0.7;NULL
Potsdam;2024-07-02;12.2;12.9;14.9;18.2;2.6;1.567
Putbus;2024-07-02;11.6;12.7;14.7;18.1;2;NULL
Quedlinburg;2024-07-02;11.1;11.8;14.6;17.7;0.2;NULL
Querfurt-Mühle Lodersleben;2024-07-02;9.5;10.9;14.5;18.7;1.3;NULL
Quickborn;2024-07-02;12.3;12.9;14.5;17.4;1.5;NULL
Regensburg;2024-07-02;9.2;10.5;15.4;21.7;1.3;0.867
Rheinstetten;2024-07-02;13.2;14.2;15.9;19.7;6.6;2.75
Rostock-Warnemünde;2024-07-02;13.2;13.9;15.7;18.2;5.6;0.6
Roth;2024-07-02;8.4;9.8;14.9;20.8;1.3;NULL
Runkel-Ennerich;2024-07-02;11.3;12.9;14.9;17.6;2.6;0.15
Saarbrücken-Ensheim;2024-07-02;9.6;11.3;13.5;15.5;19.3;0.2
Salzuflen, Bad;2024-07-02;10.9;11.6;13.7;16;6.7;NULL
Sankt Peter-Ording;2024-07-02;12;13.2;14.9;16.7;1.8;0.983
Schleiz;2024-07-02;9.8;10.5;13.3;17.4;1.2;NULL
Schleswig;2024-07-02;9.5;11.6;14.3;17.3;0.3;0.65
Schmücke;2024-07-02;7.2;7.6;9.1;11.8;6.9;0.383
Schwerin;2024-07-02;11.9;12.4;14.3;17.4;1.6;NULL
Schönhagen (Ostseebad);2024-07-02;9.5;10.8;14.6;17.9;0.5;NULL
Seehausen;2024-07-02;12;12.6;14.7;18.4;2.7;NULL
Soltau;2024-07-02;11.3;11.5;13.5;17.9;4.6;0.35
Straubing;2024-07-02;10.7;11.8;16;20.9;0.4;2.367
Stuttgart (Schnarrenberg);2024-07-02;13.2;13.4;15.2;18.9;5.9;0.867
