Standort;Datum;Boden;MinTemp;AvgTemp;MaxTemp;Regen;Sonne
Gardelegen;2025-01-01;3.1;3.9;6.4;8.5;3.1;NULL
Garmisch-Partenkirchen;2025-01-01;-3.1;-7.4;-4.6;3;0;4.3
Geisenheim;2025-01-01;-1;0.5;3.4;6.2;5.9;3.7
Gelbelsee;2025-01-01;-7.2;-5.4;-1.4;2.6;0;NULL
Genthin;2025-01-01;0.7;1.6;5.5;8.3;2.5;0
Gera-Leumnitz;2025-01-01;-1.4;-0.6;3.7;7.5;1;0.3
Gießen/Wettenberg;2025-01-01;-0.1;0.2;3.3;7.1;8.8;2.1
Goldberg;2025-01-01;3.3;3.6;6.3;8.3;4.1;NULL
Gottfrieding;2025-01-01;-6.4;-5.8;-3;0.7;0;7
Greifswald;2025-01-01;4.3;4.8;6.5;8.1;6.3;NULL
Greifswalder Oie;2025-01-01;4.3;4.9;6.3;7.7;4.9;NULL
Groß Lüsewitz;2025-01-01;4.4;4.9;6.7;8.1;6.4;NULL
Großer Arber;2025-01-01;NULL;-3.8;-0.7;1.4;0;7.5
Grünow;2025-01-01;2.6;2.9;5.5;7.4;1.6;NULL
Gülzow-Prüzen;2025-01-01;4.1;4.2;6.9;8.6;4.6;NULL
Günzburg;2025-01-01;-7.3;-3.8;0.8;5.8;0;NULL
Görlitz;2025-01-01;-3;-1.9;2.5;7.8;0;2.2
Göttingen;2025-01-01;0.5;1.3;4.2;7;2.6;0
Hahn;2025-01-01;-0.8;-0.8;1.9;4.9;13.9;1.7
Hamburg-Fuhlsbüttel;2025-01-01;4.5;4.9;6.9;8.1;10.1;0
Hannover;2025-01-01;4.5;5.4;7.3;8.8;4.3;0
Harburg;2025-01-01;-6.6;-3.9;0.4;4.9;0;NULL
Harzgerode;2025-01-01;-0.2;0;2.7;4.7;0.9;NULL
Hasenkrug-Hardebek;2025-01-01;4.3;4.9;7;8.4;17.5;NULL
Heckelberg;2025-01-01;1.1;1.5;4.9;7.8;0.8;NULL
Helgoland;2025-01-01;2.9;4.6;7.9;9;12.6;0
Hersfeld, Bad;2025-01-01;-0.8;-0.7;3.1;6.3;4.2;2.8
Hof;2025-01-01;-3.1;-3.1;1.2;5.1;1;0.4
Hohenpeißenberg;2025-01-01;1.3;3.5;6.8;10.3;0;7.9
Hoherodskopf/Vogelsberg;2025-01-01;-4.2;-4.2;-1.7;0;3.6;0
Holzdorf-Bernsdorf;2025-01-01;NULL;NULL;5;NULL;1;0.4
Hoyerswerda;2025-01-01;-0.9;0.6;7.2;11.4;0.5;NULL
Itzehoe;2025-01-01;3.8;4.5;7.2;8.7;17.1;NULL
Kahler Asten;2025-01-01;-1.3;-1.4;0;2;8.7;0
Kaisersbach-Cronhütte;2025-01-01;-9.4;-6.9;2.6;9.5;0;NULL
Kall-Sistig;2025-01-01;0.1;0.3;2.4;4.5;10.7;NULL
Kaufbeuren-Oberbeuren Bayern;2025-01-01;-1.6;2.8;5.7;8.9;0;NULL
Kempten;2025-01-01;-6.7;-3.6;1.7;10.8;0;7.3
Kiel-Holtenau;2025-01-01;3.8;5;7.3;8.6;17.9;NULL
Kissingen, Bad;2025-01-01;-1.2;-1.1;2.6;8.4;9;3.7
Kleiner Feldberg/Taunus;2025-01-01;-3.6;-3.8;-1.8;-0.5;7.7;0
Klippeneck;2025-01-01;-2;2.3;5.3;7.9;0;6.8
Konstanz;2025-01-01;-4;-2.7;-0.9;4.7;0;4.8
Krölpa-Rockendorf;2025-01-01;-1.7;-0.3;3.5;7.2;0.3;NULL
Kyritz;2025-01-01;2.3;2.6;6.3;8.6;1.6;0
Köln/Bonn;2025-01-01;1;2.2;5.7;8.7;12.3;0.1
Königswinter-Heiderhof;2025-01-01;0.8;2.3;5.1;8;13.4;NULL
Lahr;2025-01-01;-5.4;-4;3.2;9.9;0;NULL
Langenlipsdorf;2025-01-01;-1.6;0;4.4;8.1;1.3;NULL
Lauchstädt, Bad;2025-01-01;-1.8;0.5;5.1;8.2;0.4;NULL
Lautertal-Oberlauter;2025-01-01;-1.8;-2.2;0.9;6;4.2;2.4
Leck;2025-01-01;2.6;4.2;7.5;8.7;15.9;0
Leinefelde;2025-01-01;-1;-0.6;3;5.3;3.9;2.8
Leipzig-Holzhausen;2025-01-01;-0.8;0.5;5.2;9.3;1.2;NULL
Leipzig/Halle;2025-01-01;-3.1;-1.6;4.8;8.5;0.1;0
Leutkirch-Herlazhofen;2025-01-01;-11.9;-7;1.9;7;0;NULL
Lichtenhain-Mittelndorf;2025-01-01;-4;-3.1;2;7.8;0;NULL
Lichtentanne;2025-01-01;-1.5;-0.3;4.2;8.3;0.6;NULL
Lindenberg;2025-01-01;-0.3;0.7;5;8.4;0.5;0.3
Lingen-Baccum;2025-01-01;4.1;4.8;6.9;8.4;7.1;NULL
Lippspringe, Bad;2025-01-01;3.4;4.2;6.4;8.2;9.1;0
List auf Sylt;2025-01-01;3.3;4.7;7.8;8.9;6.4;0
Lübeck-Blankensee;2025-01-01;4.5;5.4;7;8.3;9.4;NULL
Lüchow;2025-01-01;3.2;3.7;7;9.1;3.4;NULL
Lüdenscheid;2025-01-01;0;0.4;3;5.7;13.6;0
Lügde-Paenbruch;2025-01-01;0.6;0.8;4.6;7.4;7.1;NULL
Magdeburg;2025-01-01;0.9;2.4;6.1;8.4;0.4;NULL
Mannheim;2025-01-01;-1.6;-0.9;3.8;9;1;4.5
Manschnow;2025-01-01;0.8;2;5.6;8.9;0.3;NULL
Marienberg;2025-01-01;-1;-0.2;4;7.3;0.1;NULL
Marnitz;2025-01-01;1.8;3.3;5.9;7.5;4;NULL
Meiningen;2025-01-01;-2.3;-2.4;0.8;6.3;7.5;0.3
Memmingen;2025-01-01;-3.3;-0.4;4;8.3;0;NULL
Meßstetten-Appental;2025-01-01;-11;-6.1;4.4;8.3;0;NULL
Michelstadt-Vielbrunn;2025-01-01;-2.5;-1.9;4.1;7.7;2.8;3.1
Mühlacker;2025-01-01;-5.6;-4.9;1.8;12.3;0;NULL
Mühldorf;2025-01-01;-8.2;-7.3;-3.1;1.9;0;7.2
Müncheberg;2025-01-01;0.8;1.2;5.2;8.4;0.1;NULL
München-Flughafen;2025-01-01;-10;-8.9;0.6;10;0;7.9
München-Stadt;2025-01-01;-5.5;-3.2;4.8;12.7;0;8.1
Münsingen-Apfelstetten;2025-01-01;-8.3;-6.5;-0.3;7.2;0;NULL
Neu-Ulrichstein;2025-01-01;-1.6;-1.7;0.8;5.1;7.7;NULL
Neuhaus am Rennweg;2025-01-01;-2.9;-4.6;-1.6;2.2;6.2;NULL
Neuhütten/Spessart;2025-01-01;-1.8;-1.8;3.7;8.1;10.8;NULL
Neuruppin-Alt Ruppin;2025-01-01;1.9;2.1;5.5;7.9;3.1;NULL
Norderney;2025-01-01;3.1;3.4;7.5;8.7;14.9;0
Nossen;2025-01-01;-0.8;1;6.1;9.7;0.1;NULL
Nürburg-Barweiler;2025-01-01;-0.4;-0.3;1.9;4.7;9.2;0
Nürnberg;2025-01-01;-7;-6.3;0.6;6.5;0;5.1
Oberstdorf;2025-01-01;-3.6;-9.6;-3.8;3;0;5.5
Osterfeld;2025-01-01;-0.7;0.6;4.7;8.7;2.6;NULL
Pelzerhaken;2025-01-01;5;5.7;7.1;8.5;9.5;NULL
Pforzheim-Ispringen;2025-01-01;-7;-4.8;3.9;11.6;0;NULL
Plauen;2025-01-01;-1.8;-1;3.2;6.8;0.1;NULL
Potsdam;2025-01-01;-0.6;1;4.8;7.9;1.1;0
Putbus;2025-01-01;3.7;4.2;5.9;7.6;11.7;NULL
Quedlinburg;2025-01-01;1.1;2.2;5.8;7.6;0.3;NULL
Querfurt-Mühle Lodersleben;2025-01-01;-0.1;1;4.3;7.9;0.8;NULL
Quickborn;2025-01-01;4.6;5.5;7.2;8.6;11.5;NULL
Regensburg;2025-01-01;-4.9;-4.5;-2.4;-0.1;0;0.9
Rheinstetten;2025-01-01;-6;-3.6;4.3;10.7;0;5.7
Rostock-Warnemünde;2025-01-01;4.8;5.8;7.3;8.6;3.2;0
Roth;2025-01-01;-8.4;-6.8;0.9;6.4;0;NULL
Runkel-Ennerich;2025-01-01;-0.9;0.7;4;7.1;9;1.4
Saarbrücken-Ensheim;2025-01-01;-2.7;-1.9;1.4;5.1;0.8;6.2
Salzuflen, Bad;2025-01-01;4.3;4.8;6.4;7.7;5.1;NULL
Sankt Peter-Ording;2025-01-01;3.2;4.7;7.4;8.5;16.2;0
Schleiz;2025-01-01;-2.7;-2;2.4;6.3;0.3;NULL
Schleswig;2025-01-01;2.9;4;6.9;8.2;25;0
Schmücke;2025-01-01;-1.3;-5.1;-2.5;1.6;11;0.1
Schwerin;2025-01-01;4.2;4.9;6.7;8.3;7.4;NULL
Schönhagen (Ostseebad);2025-01-01;2.7;4.4;7.6;8.9;21.7;NULL
Seehausen;2025-01-01;3.7;4.1;6.3;7.8;4.1;NULL
Soltau;2025-01-01;3.4;4.8;6.5;8.3;6.2;0
Straubing;2025-01-01;-5.3;-5.7;-2.5;0.8;0;4.6
Stuttgart (Schnarrenberg);2025-01-01;-5.1;-4.3;3.5;11.9;0;6
Stuttgart-Echterdingen;2025-01-01;-6.4;-6.5;1.9;11;0;NULL
Stötten;2025-01-01;-5.7;-2.2;4.3;8.7;0;6.7
Tholey;2025-01-01;-2.7;-2;0.8;5.2;4.3;5.3
Trier-Petrisberg;2025-01-01;-1;-0.1;2.7;6.9;13.2;0.4
Trollenhagen;2025-01-01;3.6;4.2;6.4;8.2;1.7;NULL
Ueckermünde;2025-01-01;3.7;4.3;6.8;9.1;1.5;0
UFS TW Ems;2025-01-01;NULL;4.9;8.6;10.2;NULL;0
Ummendorf;2025-01-01;1.9;3.1;5.6;7.2;1;NULL
Waibstadt;2025-01-01;-4.5;-3.2;1.9;8.1;0.3;NULL
Waldmünchen;2025-01-01;-9.5;-8;-1.5;3.8;0;3.8
Warburg;2025-01-01;-0.2;0.4;4.1;6.9;7.4;NULL
Waren (Müritz);2025-01-01;3.7;4;5.8;7.3;3;0
Wasserkuppe;2025-01-01;-2.9;-2.9;-0.3;1.8;3.9;4.4
Weiden;2025-01-01;-5.6;-3.7;-0.6;3.7;0;2
Weihenstephan-Dürnast;2025-01-01;-9.1;-7.2;0.7;8.8;0;7.8
Weinbiet;2025-01-01;-1.8;-2;2.9;6.3;1.1;5.7
Weingarten, Kr. Ravensburg;2025-01-01;-3.7;-2.2;-0.8;2.4;0;NULL
Weißenburg-Emetzheim;2025-01-01;-6.9;-4.2;0.8;4.6;0;5.1
Werl;2025-01-01;3.1;4.4;6.6;8.2;10.7;0
Wernigerode;2025-01-01;1.4;3.6;5.3;7.3;1.6;NULL
Wielenbach (Demollstr.);2025-01-01;-7.5;-6.7;0.9;13.3;0;7.9
Wiesenburg;2025-01-01;-0.5;0.1;3.9;6.7;2.1;NULL
Wittenberg;2025-01-01;-0.4;0.3;4.5;7.9;0.7;0
Würzburg;2025-01-01;-5.1;-3.2;2.5;9.4;0.5;5
Zinnwald-Georgenfeld;2025-01-01;-2.9;-2.5;3;6.6;0;1.7
Zugspitze;2025-01-01;NULL;-7.5;-6;-4.7;0;8.5
Zwiesel;2025-01-01;-13.1;-9.8;-3.2;7.3;0;NULL
Öhringen;2025-01-01;-4.5;-3.5;2.5;10.5;0;3.8
Ahaus;2025-01-02;-1.6;0.9;3.3;5.9;0;5.5
Alfeld;2025-01-02;-1;1.9;3.7;6.6;0.2;NULL
Andernach;2025-01-02;-0.2;0.8;3.3;7.7;5.8;NULL
Angermünde;2025-01-02;-0.7;1.2;3.6;7.7;0.1;NULL
Arkona;2025-01-02;-0.3;0.6;2.9;5.9;0.2;3.3
Artern;2025-01-02;-2.1;0.2;3.9;7.7;0.3;NULL
Augsburg;2025-01-02;0;0.1;5.5;9;9.5;0
Bamberg;2025-01-02;-3.7;-0.5;2.6;8.8;10.5;0
Barth;2025-01-02;-5.8;-1.1;2.5;6.4;3.3;NULL
Baruth;2025-01-02;0;1.1;4.5;9;0.2;NULL
Belm;2025-01-02;-1.6;0.6;2.9;5.1;0.1;5.7
Berge;2025-01-02;-0.6;1.4;3.8;7.1;0;3.5
Berlin-Dahlem (FU);2025-01-02;0.5;2;4.3;8.2;0;2.6
Berlin-Tempelhof;2025-01-02;0.6;2;4.6;8.4;0.2;NULL
Bertsdorf-Hörnitz;2025-01-02;-3.4;-1.2;3.2;7.8;3;NULL
Berus;2025-01-02;-5.5;-0.4;2;6.1;18.5;0
Boizenburg;2025-01-02;-0.6;1.1;2.5;5.5;0.8;4.1
Boltenhagen;2025-01-02;-0.1;1.1;3;5.9;0.1;4.3
Braunlage;2025-01-02;-2.2;-1.1;0.3;2.9;0.7;NULL
Braunschweig;2025-01-02;-0.2;1.4;3.9;6.6;0.1;5.2
Bremen;2025-01-02;-0.3;0.7;2.9;5.9;0.4;6.3
Bremerhaven;2025-01-02;0.4;1.1;3.5;6;2.7;3.7
Bremervörde;2025-01-02;-0.7;0.7;2.6;5.8;3.6;4.7
Carlsfeld;2025-01-02;-0.7;-3.5;-0.5;4.1;13.1;0
Chemnitz;2025-01-02;-2.4;-1.3;2.1;7.8;8.3;0
Chieming;2025-01-02;-3.6;-0.9;4.5;8.9;13.2;0
Cottbus;2025-01-02;-0.8;1.4;4.6;9.2;0.5;0.1
Cuxhaven;2025-01-02;0;1.2;4.1;6.1;6.1;NULL
Deuselbach;2025-01-02;-3.1;-1.4;1.3;4.7;10.9;0
Diepholz;2025-01-02;-0.3;1.1;3.3;5.4;0.1;6
Doberlug-Kirchhain;2025-01-02;-2.3;0;4.2;9;0.4;NULL
Dresden-Klotzsche;2025-01-02;-0.5;0.8;3.9;10.4;2.2;0
Düsseldorf;2025-01-02;-4.2;-1.1;3.4;5.4;0;0.5
Dörnick;2025-01-02;-1.1;0.5;2.7;5.7;0.3;4
Dörpen;2025-01-02;-1.6;1;3.1;6.2;0.5;NULL
Eisenach;2025-01-02;-2.1;-0.1;2.5;6.4;0.8;NULL
Elpersbüttel;2025-01-02;-0.9;0.3;3.5;5.4;3.4;NULL
Emden;2025-01-02;-0.3;0.5;3.3;5.3;3.8;4.3
Erfurt-Weimar;2025-01-02;-4.2;-1.6;2.3;7.7;1.1;NULL
Essen-Bredeney;2025-01-02;-1.6;0.1;3;4.6;0;1.3
Fehmarn;2025-01-02;2.2;3.2;4.1;5.8;0;NULL
Feldberg/Mecklenburg;2025-01-02;-1.3;0.1;2.6;6.4;0;NULL
Feldberg/Schwarzwald;2025-01-02;-0.9;-6.4;-1.3;2.9;18.1;0.1
Feuchtwangen-Heilbronn;2025-01-02;-1.1;-0.9;3.6;9.1;17.5;NULL
Fichtelberg;2025-01-02;-0.1;-5.5;-2.6;0.8;9.9;0
Fichtelberg/Oberfranken-Hüttstadl;2025-01-02;0;-1.7;1.6;6;8.4;NULL
Frankfurt/Main;2025-01-02;-3.2;-1.2;3.2;8.3;13.2;0.1
Freiburg;2025-01-02;0;0.2;6.3;10.4;16.8;0
Freudenstadt;2025-01-02;-0.3;-2.2;2.4;5.9;25.4;0
Friesoythe-Altenoythe;2025-01-02;0;1;3.1;6.1;1;5.5
Fürstenzell;2025-01-02;-5.7;-3.2;0.7;6.1;3;0
Gardelegen;2025-01-02;-1.1;0.8;3.8;6.4;0.5;NULL
Garmisch-Partenkirchen;2025-01-02;-3;-6.3;-1.2;3.7;12.9;0
Geisenheim;2025-01-02;-2.3;0;3;6.8;8.6;0
Gelbelsee;2025-01-02;-1.2;-0.8;3.1;6.6;5.6;NULL
Genthin;2025-01-02;-0.2;1.5;4;7.5;0.3;3.3
Gera-Leumnitz;2025-01-02;-2.6;-0.8;2.6;7.9;4;0
Gießen/Wettenberg;2025-01-02;-3.1;-0.2;2.4;7.1;1.8;1.5
Goldberg;2025-01-02;-0.3;1;2.9;5.6;0.4;NULL
Gottfrieding;2025-01-02;-6.3;-4.9;0.6;8.2;5.9;0
Greifswald;2025-01-02;-1.8;0.2;2.5;6.3;1.9;NULL
Greifswalder Oie;2025-01-02;0.6;1.2;3.3;6;0.4;NULL
Groß Lüsewitz;2025-01-02;-3.6;-1.1;2.8;5.8;3.7;NULL
Großer Arber;2025-01-02;NULL;-6.7;-1.9;1.6;4;0
Grünow;2025-01-02;-3.1;0;2.8;6.2;0.1;NULL
Gülzow-Prüzen;2025-01-02;-0.9;0.6;2.9;5.9;0;NULL
Günzburg;2025-01-02;-4.2;-0.6;3.5;7.4;7.8;NULL
Görlitz;2025-01-02;-1.7;-0.1;3.5;8.8;1.6;0
Göttingen;2025-01-02;-2.8;-0.4;3.2;6.7;0.1;1.3
Hahn;2025-01-02;-0.8;-0.7;1.1;5.1;10.3;0
Hamburg-Fuhlsbüttel;2025-01-02;-0.9;0.6;2.4;5.8;3.5;4
Hannover;2025-01-02;-0.3;1.2;3.4;5.7;0;5.3
Harburg;2025-01-02;-1.6;-0.6;3.6;8.4;10.3;NULL
Harzgerode;2025-01-02;-3.7;-1.7;1.5;4.6;0.7;NULL
Hasenkrug-Hardebek;2025-01-02;-2.2;-0.1;2.3;5.2;1.6;NULL
Heckelberg;2025-01-02;-0.1;1.6;3.8;7.9;0.2;NULL
Helgoland;2025-01-02;0.8;2.2;4.9;6.4;3.9;2.7
Hersfeld, Bad;2025-01-02;-1.9;-0.2;2.4;6.5;1.6;0.9
Hof;2025-01-02;-11.3;-2.9;1.1;6.1;10.2;0
Hohenpeißenberg;2025-01-02;-1.7;-2;4;8;13.5;0.1
Hoherodskopf/Vogelsberg;2025-01-02;-1.1;-2.7;-1.2;1.5;6.4;0
Holzdorf-Bernsdorf;2025-01-02;NULL;NULL;4.5;NULL;0;1.1
Hoyerswerda;2025-01-02;-1.5;0.5;4.5;10.6;2.3;NULL
Itzehoe;2025-01-02;-1.6;0.7;2.6;5.4;2;NULL
Kahler Asten;2025-01-02;-1.8;-2.9;-1.6;1.5;3.1;0
Kaisersbach-Cronhütte;2025-01-02;-0.8;-0.7;4.4;9.4;15.6;NULL
Kall-Sistig;2025-01-02;-1.2;-0.4;0.6;4.4;5.3;NULL
Kaufbeuren-Oberbeuren Bayern;2025-01-02;0;-1.3;4.1;7.5;16.2;NULL
Kempten;2025-01-02;-4.5;-2.1;4.1;8.7;18.3;0.4
Kiel-Holtenau;2025-01-02;-1.7;0.6;2.7;5;1;NULL
Kissingen, Bad;2025-01-02;-2.5;-0.4;2.9;8.5;7.4;0
Kleiner Feldberg/Taunus;2025-01-02;-1.3;-3.5;-1.4;1.1;10.2;0
Klippeneck;2025-01-02;-0.7;-2.8;2.3;5.9;12.5;0.4
Konstanz;2025-01-02;-4.1;-2.5;4;10.3;23.3;1
Krölpa-Rockendorf;2025-01-02;-3.9;-1.6;2.5;7.7;7.2;NULL
Kyritz;2025-01-02;0;1.6;3.5;6.5;0.1;5
Köln/Bonn;2025-01-02;-0.3;0.9;2.8;5.9;2.9;0
Königswinter-Heiderhof;2025-01-02;-0.3;0.3;2.3;7.2;7.2;NULL
Lahr;2025-01-02;0;0.2;5.4;9.8;20.6;NULL
Langenlipsdorf;2025-01-02;-1.4;-0.1;3.8;8.4;0.5;NULL
Lauchstädt, Bad;2025-01-02;-2.2;0.1;4.2;9.2;0.1;NULL
Lautertal-Oberlauter;2025-01-02;-2.3;-1.1;1.9;6.9;7.7;0
Leck;2025-01-02;-1.7;0.1;2.9;5.2;1.9;4.4
Leinefelde;2025-01-02;-1.6;0.3;2.3;5.9;0.4;1.8
Leipzig-Holzhausen;2025-01-02;-1.8;0.2;4.1;9.3;1;NULL
Leipzig/Halle;2025-01-02;-3.6;-1.3;3.4;8.5;0.8;1.3
Leutkirch-Herlazhofen;2025-01-02;-0.4;-0.2;4.1;7.2;21.4;NULL
Lichtenhain-Mittelndorf;2025-01-02;-2.1;-0.9;2.8;8.9;4.3;NULL
Lichtentanne;2025-01-02;-2.6;-0.8;2.7;8.4;7.2;NULL
Lindenberg;2025-01-02;-0.5;0.9;4.1;8.1;1;1.5
Lingen-Baccum;2025-01-02;-0.7;0.9;3.2;5.4;0;NULL
Lippspringe, Bad;2025-01-02;-0.6;0.7;3;5.8;0;0.7
List auf Sylt;2025-01-02;0;1.3;3.5;5.9;1.9;3
Lübeck-Blankensee;2025-01-02;-1.1;0.9;2.7;6.1;0.4;NULL
Lüchow;2025-01-02;-0.7;0.9;3.4;6.3;0.6;NULL
Lüdenscheid;2025-01-02;-0.7;0.1;1.3;4.2;0.9;0
Lügde-Paenbruch;2025-01-02;-0.7;0.8;2.6;5.5;1.1;NULL
Magdeburg;2025-01-02;-1.6;1.6;4.2;8.2;0;NULL
Mannheim;2025-01-02;-2.6;-0.4;4.2;9.8;10.9;0
Manschnow;2025-01-02;-2.1;1.2;4.3;8.4;0.8;NULL
Marienberg;2025-01-02;-2.5;-1.9;1.4;7.2;9.8;NULL
Marienberg, Bad;2025-01-02;-0.2;-1;0;3.5;7.7;0
Marnitz;2025-01-02;-1.5;0.9;2.7;5.4;0.1;NULL
Meiningen;2025-01-02;-3.2;-0.9;1.6;6;4.5;0
Memmingen;2025-01-02;-0.1;-0.1;5;8.6;15.2;NULL
Meßstetten-Appental;2025-01-02;-1.1;-2.6;2.7;7.2;15.2;NULL
Michelstadt-Vielbrunn;2025-01-02;-1.8;-0.7;2.2;7.4;17.1;0
Mühlacker;2025-01-02;-0.1;0.3;5.6;11.9;18.6;NULL
Mühldorf;2025-01-02;-5.8;-3.9;1.2;8.8;5.9;0
Müncheberg;2025-01-02;-1.1;1.8;4.3;8.5;0.3;NULL
München-Flughafen;2025-01-02;0;0.4;5.9;9.9;9.4;0
München-Stadt;2025-01-02;0.2;0.3;6.3;10.5;15.7;0
Münsingen-Apfelstetten;2025-01-02;-3.2;-2.1;2.5;7;14.6;NULL
Neu-Ulrichstein;2025-01-02;-2.1;-0.7;1.4;4.7;2.6;NULL
Neuhaus am Rennweg;2025-01-02;-1.1;-3.6;-0.8;2.5;6.8;NULL
Neuhütten/Spessart;2025-01-02;-0.2;-0.1;2.2;8.4;14.8;NULL
Neuruppin-Alt Ruppin;2025-01-02;0.3;1.5;3.4;6.2;0.2;NULL
Norderney;2025-01-02;1.5;2.4;5;6.3;2;2.5
Nossen;2025-01-02;-1.5;0;3;9.1;3;NULL
Nürburg-Barweiler;2025-01-02;-0.6;-0.5;0.8;4.8;5.8;0.1
Nürnberg;2025-01-02;-1.5;-0.2;2.8;7.6;13.5;0
Oberstdorf;2025-01-02;-2.8;-4;3;10.8;22.4;0.2
Osterfeld;2025-01-02;-3.4;-0.4;3.1;8.6;0.3;NULL
Pelzerhaken;2025-01-02;-0.6;0.9;3.2;6.2;0.1;NULL
Pforzheim-Ispringen;2025-01-02;-1.3;-0.3;4.7;10.7;20.9;NULL
Plauen;2025-01-02;-4.7;-2.4;2.2;8;5.8;NULL
Potsdam;2025-01-02;-1.4;1;3.6;7.5;0.2;2.8
Putbus;2025-01-02;-2.7;-0.6;1.8;5.9;1.8;NULL
Quedlinburg;2025-01-02;-1.9;1.1;3.9;7.4;0;NULL
Querfurt-Mühle Lodersleben;2025-01-02;-1.3;0.6;3.5;7.8;0.3;NULL
Quickborn;2025-01-02;-1.5;0.6;2.6;6.1;7.1;NULL
Regensburg;2025-01-02;-4;-2;0.4;4.4;5.8;0
Rheinstetten;2025-01-02;0.4;1.2;5.5;10.3;22;0
Rostock-Warnemünde;2025-01-02;-0.2;1.2;4.2;6.3;1.3;2.2
Roth;2025-01-02;-0.4;-0.1;3.4;7.7;13.6;NULL
Runkel-Ennerich;2025-01-02;-0.8;0.4;2.6;7.2;6.6;0
Saarbrücken-Ensheim;2025-01-02;-2.2;-0.1;2.1;5.3;14.6;0
Salzuflen, Bad;2025-01-02;-2.1;0.5;3.1;5.5;0.7;NULL
Sankt Peter-Ording;2025-01-02;0;1.7;4;6.1;1.8;3.6
