Standort;Datum;Boden;MinTemp;AvgTemp;MaxTemp;Regen;Sonne
Gelbelsee;2024-01-01;1;2.4;3.7;6.3;2;3.3
Genthin;2024-01-01;2.8;5;6.9;9;0;0.7
Gera-Leumnitz;2024-01-01;0.9;2.6;5.2;7.5;1.3;1.6
Gießen/Wettenberg;2024-01-01;3.8;5.6;6.6;7.5;11.5;0.1
Goldberg;2024-01-01;1.4;4.3;6.1;7.9;0.3;NULL
Gottfrieding;2024-01-01;-0.7;1.6;4.4;7.8;0.2;5.1
Greifswald;2024-01-01;0.5;4.3;6;7.2;1.3;1
Greifswalder Oie;2024-01-01;2.8;4;4.8;5.7;3.3;NULL
Groß Lüsewitz;2024-01-01;2.5;4.6;5.9;6.9;4.5;NULL
Großer Arber;2024-01-01;NULL;-3.4;-2.6;-2.2;1.3;0
Grünow;2024-01-01;3.1;4.4;5.4;7.1;0.4;NULL
Gülzow-Prüzen;2024-01-01;2.2;4.8;6.4;7.9;0.8;NULL
Günzburg;2024-01-01;-0.4;2.2;4.5;7.1;0.1;NULL
Görlitz;2024-01-01;2.9;4.1;5.5;7.4;1;0.1
Göttingen;2024-01-01;0.4;3.2;6.6;7.7;4.1;0
Hahn;2024-01-01;2.6;3.9;4.8;5.4;4;0
Hamburg-Fuhlsbüttel;2024-01-01;1.3;3.5;6.6;8;4.4;0
Hannover;2024-01-01;2;4.8;7.1;8.4;2.6;0
Harburg;2024-01-01;1.1;2.8;4.4;7.6;1.6;NULL
Harzgerode;2024-01-01;1;2.1;4.8;6;2.3;1
Hasenkrug-Hardebek;2024-01-01;2.6;4.8;6.5;7.7;3.4;NULL
Heckelberg;2024-01-01;2.3;4.4;5.7;7.3;2.3;NULL
Helgoland;2024-01-01;5.1;6.2;7.3;8;5.6;0
Hersfeld, Bad;2024-01-01;3.9;4.5;6.3;7.1;8.1;0.3
Hof;2024-01-01;1.7;3.1;3.6;4.5;4.2;0.7
Hohenpeißenberg;2024-01-01;-1;0.4;2;5;0;5.4
Hoherodskopf/Vogelsberg;2024-01-01;1.6;1.5;2;2.3;8.6;0
Holzdorf-Bernsdorf;2024-01-01;NULL;NULL;6.7;NULL;0.8;0.2
Hoyerswerda;2024-01-01;-1.2;3;6.4;8.2;2.5;0.4
Itzehoe;2024-01-01;3.3;5.1;6.8;7.9;4.1;NULL
Kahler Asten;2024-01-01;0;0.4;1.2;2;11;0
Kaisersbach-Cronhütte;2024-01-01;2.3;3.8;5.1;6.3;3.4;2
Kall-Sistig;2024-01-01;2.2;2.6;4.5;5.2;11.5;NULL
Kempten;2024-01-01;-2.5;-0.8;3.5;5.8;0.5;1.5
Kiel-Holtenau;2024-01-01;4.6;5.8;6.5;7.3;2.2;NULL
Kissingen, Bad;2024-01-01;3.6;5;5.7;6.9;7.6;0.1
Kleiner Feldberg/Taunus;2024-01-01;0.9;0.9;1.5;1.9;9.9;0
Klippeneck;2024-01-01;-1;-0.1;1.1;3.1;1.2;0.5
Konstanz;2024-01-01;0.4;4;5.4;8.9;0.2;3.1
Krölpa-Rockendorf;2024-01-01;2.2;4.2;5.8;7.5;0.1;NULL
Kyritz;2024-01-01;0.6;3;5.8;7.5;0.3;0
Köln/Bonn;2024-01-01;5.4;6.5;7.9;8.8;12.3;0
Königswinter-Heiderhof;2024-01-01;5.5;7;7.6;8.5;7.1;NULL
Lahr;2024-01-01;5;6.3;7.7;9.7;0.5;1.9
Langenlipsdorf;2024-01-01;-1.8;1.7;5;7.9;1.1;NULL
Lauchstädt, Bad;2024-01-01;-1;3.1;6.7;9.1;0.5;NULL
Lautertal-Oberlauter;2024-01-01;2;4;5.2;6.5;4.6;0.8
Leck;2024-01-01;3.8;5.4;6.6;7.4;4.3;0
Leinefelde;2024-01-01;1;3.4;5.5;7.3;2.9;0.7
Leipzig-Holzhausen;2024-01-01;2.3;4;6.8;9.2;2.2;NULL
Leipzig/Halle;2024-01-01;1;3;6.3;10;1.6;0.6
Leuchtturm Alte Weser;2024-01-01;NULL;6;7.1;8;NULL;0
Leutkirch-Herlazhofen;2024-01-01;-0.9;1.3;3.5;5.7;0.1;NULL
Lichtenhain-Mittelndorf;2024-01-01;0.5;3.1;4.7;7.6;1.8;0.8
Lichtentanne;2024-01-01;2.9;4.1;5.5;7;1.7;NULL
Lindenberg;2024-01-01;1.3;3.4;5.7;7.4;1.8;0.2
Lingen-Baccum;2024-01-01;4.1;5.3;7.2;8.7;9.6;NULL
Lippspringe, Bad;2024-01-01;2.4;4.6;6.6;8.1;6.9;0
List auf Sylt;2024-01-01;4;5.7;6.3;6.9;1.8;0
Lübeck-Blankensee;2024-01-01;2.6;4.5;6.2;7.5;2.9;0
Lüchow;2024-01-01;1.7;3.9;6.7;8.1;0;0.2
Lüdenscheid;2024-01-01;3.3;4.1;5;5.9;14.7;0
Lügde-Paenbruch;2024-01-01;2.5;4;5.8;6.7;4.5;0
Magdeburg;2024-01-01;-0.7;3;6.7;8.9;0.3;0.1
Mannheim;2024-01-01;4.9;6.3;7.7;9.5;2;0.8
Manschnow;2024-01-01;1.3;3.8;6.1;8.4;0.4;1.8
Marienberg;2024-01-01;0.3;2;3.5;4.6;2;NULL
Marienberg, Bad;2024-01-01;2.3;3.3;3.8;4.3;15.8;0
Marnitz;2024-01-01;2.3;4.5;6.2;7.4;0;NULL
Meiningen;2024-01-01;3;3.5;4.4;5.5;6.1;0.1
Memmingen;2024-01-01;0;1.7;3.7;6;0.4;3.2
Meßstetten-Appental;2024-01-01;-1.3;0;1.5;2.9;1.5;0.7
Michelstadt-Vielbrunn;2024-01-01;2.9;3.9;5.1;5.7;8.3;0.2
Mühlacker;2024-01-01;1;1.6;6.9;8.9;2.8;NULL
Mühldorf;2024-01-01;-2.4;0.3;3.6;8;0;5.7
Müncheberg;2024-01-01;0.2;2.4;5.5;7.6;0.6;0.9
München-Flughafen;2024-01-01;-0.3;2.8;4.8;7.5;0;6.5
München-Stadt;2024-01-01;0.3;3.3;5.1;7.1;0;5.2
Münsingen-Apfelstetten;2024-01-01;-2.3;0;2.4;4.8;0.3;NULL
Neu-Ulrichstein;2024-01-01;2.9;4;4.8;5.7;9.8;0.5
Neuhaus am Rennweg;2024-01-01;0;0.6;1.1;1.4;14.9;NULL
Neuhütten/Spessart;2024-01-01;3.8;4.5;5.8;6.6;12.4;0.1
Neuruppin-Alt Ruppin;2024-01-01;-2;1.7;5;7.5;0.2;NULL
Norderney;2024-01-01;4.8;5.5;6.9;8.1;13.5;0
Nossen;2024-01-01;2.1;3.8;5.9;7.8;1.7;NULL
Nürburg-Barweiler;2024-01-01;2.9;3.5;4.5;5.1;12.4;0.2
Nürnberg;2024-01-01;1.9;3.6;5.6;8;2.9;1.6
Oberstdorf;2024-01-01;-5.5;-3.9;1.2;4.2;0.1;0
Oschatz;2024-01-01;2.5;3.9;6.5;9.1;0.8;2.1
Osterfeld;2024-01-01;0.9;2.8;6;8.5;2.8;NULL
Pelzerhaken;2024-01-01;4.3;5.4;6.2;6.9;5;NULL
Pforzheim-Ispringen;2024-01-01;2.7;4.7;6.4;8.1;3.4;NULL
Plauen;2024-01-01;0.5;2.9;4.7;6.5;2.4;NULL
Potsdam;2024-01-01;0.4;3.9;6;8.1;1;0.1
Putbus;2024-01-01;2.4;4;5.1;6.2;9.5;1
Quedlinburg;2024-01-01;0.8;4.1;7.3;9.3;0;NULL
Querfurt-Mühle Lodersleben;2024-01-01;2.6;4.1;6.3;8.2;1.4;NULL
Quickborn;2024-01-01;1.7;4.1;6.7;7.8;5.8;NULL
Regensburg;2024-01-01;0.8;3.1;4.8;9.2;1;3.2
Rheinstetten;2024-01-01;5.8;7;8;9.4;5.3;1.1
Rostock-Warnemünde;2024-01-01;4.3;5.8;6.6;7.7;5.7;0.1
Roth;2024-01-01;1.2;3.2;5.1;7.3;2.4;NULL
Runkel-Ennerich;2024-01-01;4.1;6;7.1;8.4;6.5;0.9
Saarbrücken-Ensheim;2024-01-01;3.5;5;6.2;7.5;8.2;0.3
Salzuflen, Bad;2024-01-01;2;4.2;6.4;8.2;8.4;NULL
Sankt Peter-Ording;2024-01-01;4;5.8;6.7;7.4;4;0
Schleiz;2024-01-01;1.5;3.2;4.3;5.2;0.9;NULL
Schleswig;2024-01-01;4.3;5.4;6.2;6.9;4.9;0
Schmücke;2024-01-01;-0.1;0;0.5;0.8;6;0
Schwerin;2024-01-01;3;4.9;6.2;7.5;0.8;NULL
Schönhagen (Ostseebad);2024-01-01;4.6;5.7;6.4;7;2.8;NULL
Seehausen;2024-01-01;2.4;4.6;6.8;8.6;0;NULL
Soltau;2024-01-01;2.5;4.1;6.8;7.7;1.1;0
Straubing;2024-01-01;-0.9;1.1;4.5;8.6;0.2;3.6
Stuttgart (Schnarrenberg);2024-01-01;2.6;4.4;6.5;8.2;0.8;2.8
Stuttgart-Echterdingen;2024-01-01;0.9;3.8;5.8;7.8;0.9;NULL
Stötten;2024-01-01;-0.7;0.8;2.8;5.1;0.1;1.8
Tholey;2024-01-01;2.3;3.3;5.5;6.4;16.5;0.1
Trier-Petrisberg;2024-01-01;4.5;5.8;6.7;7.8;7.3;0.1
Trollenhagen;2024-01-01;3.2;4.9;6;6.7;0.3;0.3
Ueckermünde;2024-01-01;2.7;3.8;5.5;7.8;0.4;1.6
UFS TW Ems;2024-01-01;NULL;6.6;8.1;8.8;NULL;0.45
Ummendorf;2024-01-01;0.7;3.1;6;7.9;1.4;NULL
Waibstadt;2024-01-01;4.6;6;6.9;8.1;3.4;NULL
Waldmünchen;2024-01-01;1;2.8;4.1;6;1.1;0.4
Warburg;2024-01-01;1.2;3.3;6;7.4;5;NULL
Waren (Müritz);2024-01-01;3.1;4.4;5.5;6.8;0.2;0
Wasserkuppe;2024-01-01;0;0.4;1;1.5;7.6;0
Weiden;2024-01-01;0.9;2.5;4;6.6;2.8;0.5
Weihenstephan-Dürnast;2024-01-01;-0.5;1.9;4.6;6.9;0;6.1
Weinbiet;2024-01-01;2.5;3.2;4.1;5.1;7.7;0.7
Weingarten, Kr. Ravensburg;2024-01-01;-0.5;1.9;4.7;8.9;0.7;NULL
Weißenburg-Emetzheim;2024-01-01;1;2.9;4.7;6.9;3.3;2.4
Werl;2024-01-01;4.4;6.4;7.5;8.8;6.9;0.1
Wernigerode;2024-01-01;-0.1;4;6.6;8.8;0.7;1.5
Wielenbach (Demollstr.);2024-01-01;-2.2;0;4.4;8.3;0;3.6
Wiesenburg;2024-01-01;-0.8;3.1;5.4;7.5;1.4;0.2
Wittenberg;2024-01-01;2.1;4.2;6.3;8.4;0.9;0.6
Wunsiedel-Schönbrunn;2024-01-01;1.1;2.1;3.1;4.1;6.6;NULL
Würzburg;2024-01-01;3.3;4.8;6.1;8.5;4;1.6
Zinnwald-Georgenfeld;2024-01-01;-1.7;-0.1;1;2.4;6.1;0.9
Zugspitze;2024-01-01;NULL;-15.1;-12.9;-11.4;2.5;0.2
Zwiesel;2024-01-01;-1.8;1.9;3.5;5.1;0.9;NULL
Öhringen;2024-01-01;4.2;5.9;7.1;8.1;4.5;2.1
Ahaus;2024-01-02;5.5;6.2;9.5;12;11.4;0
Alfeld;2024-01-02;2.2;3.7;7.1;11.4;16.5;0
Andernach;2024-01-02;6;7.3;10;12.1;4.6;0
Angermünde;2024-01-02;0.8;2.2;4.3;6;12.2;0
Arkona;2024-01-02;3.7;4;4.6;5.4;10.1;0.7
Artern;2024-01-02;2.5;4;6.7;10.1;12.6;NULL
Augsburg;2024-01-02;0.1;2;6.8;10;7.2;0
Bamberg;2024-01-02;3.7;4.5;7;10.6;21.8;0
Barth;2024-01-02;1;2.4;4.4;6.3;13.2;NULL
Baruth;2024-01-02;0;2.1;5.2;8.8;8.8;NULL
Belm;2024-01-02;4.5;5.4;8.4;11.5;16;0
Berge;2024-01-02;1.5;2.5;5.1;7.7;12.7;0
Berlin-Dahlem (FU);2024-01-02;0.1;2.4;4.8;8;11.9;0
Berlin-Tempelhof;2024-01-02;1.2;2.8;5.1;8.4;12.2;NULL
Bertsdorf-Hörnitz;2024-01-02;0.3;1.6;3.9;7;11.1;0
Berus;2024-01-02;4.9;5.1;6.7;8.4;27.5;0
Boizenburg;2024-01-02;0.4;2.7;4.6;8.1;20.9;0
Boltenhagen;2024-01-02;1.9;3.1;4.2;4.8;17.7;0
Braunlage;2024-01-02;0.1;0.1;3.4;6.7;40.7;NULL
Braunschweig;2024-01-02;1.6;4;6.7;10.1;17.3;0
Bremen;2024-01-02;1.6;3.3;7;11.3;27.5;0
Bremerhaven;2024-01-02;3.6;4.6;6.6;10.4;32.2;0
Bremervörde;2024-01-02;3;4.2;6.1;10.3;31.6;0
Carlsfeld;2024-01-02;0;-0.6;1.3;4.9;32.8;0
Chemnitz;2024-01-02;2.4;2.7;5.4;8.3;14.7;0
Chieming;2024-01-02;-3.4;-2;3.5;9.2;1.2;0
Cottbus;2024-01-02;-1.2;2.2;5;7.8;8.5;0
Cuxhaven;2024-01-02;2.8;4.2;5.6;10;34.7;0
Deuselbach;2024-01-02;4.2;4.9;6.9;8.5;21.3;0
Diepholz;2024-01-02;3.2;4.9;8;11.5;25.3;0
Doberlug-Kirchhain;2024-01-02;0.7;2.4;5.2;9.1;14.9;0
Dresden-Klotzsche;2024-01-02;1.7;2.7;5.1;9;15.9;0
Düsseldorf;2024-01-02;6.1;6.8;9.9;12.5;15;0
Dörnick;2024-01-02;2.6;3.5;4.3;5.1;23.6;0
Dörpen;2024-01-02;4.7;5.6;8.6;11.7;25.6;0
Eisenach;2024-01-02;3.4;4.1;6.8;9.6;12;0
Elpersbüttel;2024-01-02;2.9;3.9;5.1;9.1;27.9;0
Emden;2024-01-02;4;5;7.9;11;30.4;0
Erfurt-Weimar;2024-01-02;2.9;3.4;6.5;9.7;7.6;NULL
Essen-Bredeney;2024-01-02;5.5;6.2;9.1;11.7;21.4;0
Fehmarn;2024-01-02;2.6;3.5;4.5;5.8;19.8;0
Feldberg/Mecklenburg;2024-01-02;0.2;2.3;3.8;5.5;12.1;0
Feldberg/Schwarzwald;2024-01-02;-0.1;-1.9;0.1;1.9;21.6;0
Feuchtwangen-Heilbronn;2024-01-02;2.2;3.3;6;8.4;13.9;0
Fichtelberg;2024-01-02;0.1;-2.4;-0.5;2.6;16.8;0
Fichtelberg/Oberfranken-Hüttstadl;2024-01-02;0;0.6;3.7;7.1;47.7;NULL
Frankfurt/Main;2024-01-02;5.4;6.2;8.6;11;7.9;0
Freiburg;2024-01-02;7.2;8.7;10.8;13.3;0.6;0
Freudenstadt;2024-01-02;2.4;3;4.8;6.6;62.2;0
Friesoythe-Altenoythe;2024-01-02;3.6;4.8;8;11.5;25;0
Fürstenzell;2024-01-02;-1.5;1.3;2.9;4.8;27.3;0
Gardelegen;2024-01-02;-0.6;2.4;5.5;8.8;17.3;0
Garmisch-Partenkirchen;2024-01-02;-4.8;-3.1;1.7;7.8;1.7;0
Geisenheim;2024-01-02;5.9;6.8;8.9;11.4;6.2;0
Gelbelsee;2024-01-02;1.8;2.7;5.2;8.5;8.9;0
Genthin;2024-01-02;1.3;2.4;5.6;8.7;15.3;0
Gera-Leumnitz;2024-01-02;2.9;3;5.8;9;13.6;0
Gießen/Wettenberg;2024-01-02;4.8;5.3;7.9;10.6;20.6;0
Goldberg;2024-01-02;0.7;3.2;4.3;5.6;14.9;NULL
Gottfrieding;2024-01-02;-1.4;0.9;5.9;11;21.7;0
Greifswald;2024-01-02;-0.4;2.9;4.6;6.3;11.3;0
Greifswalder Oie;2024-01-02;2.8;3.9;4.4;5.4;9.4;NULL
Großer Arber;2024-01-02;NULL;-3.4;-1.7;1.3;25.6;0
Grünow;2024-01-02;1.7;2.8;4.2;5.5;11.8;NULL
Gülzow-Prüzen;2024-01-02;1.6;3;4.3;5.1;15.5;NULL
Günzburg;2024-01-02;2.2;3.4;7.1;9.4;1.4;NULL
Görlitz;2024-01-02;1.2;3.1;4.6;7;10.3;0
Göttingen;2024-01-02;3.6;4;7.5;10.2;12.3;0
Hahn;2024-01-02;3.9;4.6;6.9;8.5;21.3;0
Hamburg-Fuhlsbüttel;2024-01-02;2.2;3.4;5.3;8.9;30.8;0
Hannover;2024-01-02;2.2;4.5;7.2;11.8;21.9;0
Harburg;2024-01-02;2;2.8;6;8.6;4.3;NULL
Harzgerode;2024-01-02;1.3;1.7;4.9;8.3;11.5;0
Hasenkrug-Hardebek;2024-01-02;1.2;3.1;4.7;7.3;32.2;NULL
Heckelberg;2024-01-02;1;2.2;4.4;6;9.5;NULL
Helgoland;2024-01-02;4.9;5.5;6.3;9;28;0
Hersfeld, Bad;2024-01-02;3.6;4.1;7.1;9.8;11.9;0
Hof;2024-01-02;0.2;0.7;4.3;7.6;23;0
Hohenpeißenberg;2024-01-02;-0.4;1;4.9;7.3;1.7;0.4
Hoherodskopf/Vogelsberg;2024-01-02;1.2;1.5;3.9;5.5;33.7;0
Holzdorf-Bernsdorf;2024-01-02;NULL;NULL;5.4;NULL;14.5;0
Hoyerswerda;2024-01-02;-1.8;1.8;4.9;7.9;8.3;0
Itzehoe;2024-01-02;1.9;3.3;4.9;8;35.5;NULL
Kahler Asten;2024-01-02;0;-0.1;3.7;5.6;15.6;0
Kaisersbach-Cronhütte;2024-01-02;3.2;4.3;6.6;8.6;17.7;0
Kall-Sistig;2024-01-02;3.7;4.3;7.2;8.9;19.4;NULL
Kempten;2024-01-02;-2.3;-1;4.6;7.4;14.6;0
Kiel-Holtenau;2024-01-02;2.6;3.8;4.6;6;20.2;NULL
Kissingen, Bad;2024-01-02;3.9;4.5;7;10.2;34.1;0
Kleiner Feldberg/Taunus;2024-01-02;1.5;1.6;3.6;5.2;14;0
Klippeneck;2024-01-02;0.5;1.4;3.2;5.4;6.9;0
Konstanz;2024-01-02;1.5;3.7;6.9;9.7;7.7;0
Krölpa-Rockendorf;2024-01-02;3.1;4;6.9;10.3;1.2;NULL
Kyritz;2024-01-02;0.1;1.7;4.4;7.3;16.8;0
Köln/Bonn;2024-01-02;6.1;6.4;9.6;12.4;13.8;0
Königswinter-Heiderhof;2024-01-02;5.7;6.9;9.7;11.8;9.5;NULL
Lahr;2024-01-02;6.4;8;10;11.8;4.7;0
Langenlipsdorf;2024-01-02;-2;0.5;4.7;8.2;11.2;NULL
Lauchstädt, Bad;2024-01-02;-2.4;2.9;6.7;10.3;9.5;NULL
Lautertal-Oberlauter;2024-01-02;3.4;3.8;6;8.8;25.8;0
Leck;2024-01-02;2.7;4;4.7;6;24.6;0
Leinefelde;2024-01-02;1.6;2.1;6.1;9.1;13.4;0
Leipzig-Holzhausen;2024-01-02;2.6;3.8;6.5;8.9;17.8;NULL
Leipzig/Halle;2024-01-02;-0.4;2.7;6.3;9.4;14.1;0
Leuchtturm Alte Weser;2024-01-02;NULL;5.3;6.3;10.2;NULL;0
Leutkirch-Herlazhofen;2024-01-02;-0.7;1.2;4.5;6.8;12.7;NULL
Lichtenhain-Mittelndorf;2024-01-02;0.6;2.6;3.7;6.4;21.2;0
Lichtentanne;2024-01-02;2.9;3.7;6.1;9.2;16.7;NULL
Lindenberg;2024-01-02;0.5;1.9;4.4;7.7;12.7;0
Lingen-Baccum;2024-01-02;4.7;5.5;8.9;12.2;25.7;NULL
Lippspringe, Bad;2024-01-02;4.3;5.1;8.4;11.7;17.2;0
List auf Sylt;2024-01-02;3.7;4.3;4.8;6.2;13;0
Lübeck-Blankensee;2024-01-02;1.7;3.3;4.6;7.2;22.7;0
Lüchow;2024-01-02;0.4;3.1;5.4;8.9;20.4;0
Lüdenscheid;2024-01-02;4.2;4.8;7.4;9.6;23.1;0
Lügde-Paenbruch;2024-01-02;3.2;3.8;7;11.1;15.2;0
Magdeburg;2024-01-02;-1.2;2.2;5.8;8.7;15;0
Mannheim;2024-01-02;5.7;6.8;8.7;11.4;6.7;0
Manschnow;2024-01-02;0.4;2.2;4.6;6.6;8.6;0
Marienberg;2024-01-02;0.1;0.7;3.6;7;15.9;NULL
Marienberg, Bad;2024-01-02;3.4;3.4;5.9;7.8;24.2;0
Marnitz;2024-01-02;1.2;2.7;4.4;6.9;16.3;NULL
Meiningen;2024-01-02;2.8;3.1;5.4;8.6;22.1;0
Memmingen;2024-01-02;0.6;2.1;5.6;8.1;2.7;0.2
Meßstetten-Appental;2024-01-02;0.1;0.7;3.7;6.3;11.3;0
Michelstadt-Vielbrunn;2024-01-02;3.6;4.1;6.5;8.4;24;0
Mühlacker;2024-01-02;4.5;5.8;9.2;11.7;3.3;NULL
Mühldorf;2024-01-02;-3.3;-0.9;2.8;9.4;8.3;0
Müncheberg;2024-01-02;0.2;1.7;4.3;7.2;10.9;0
München-Flughafen;2024-01-02;0.6;1.8;6.7;10.8;4.5;0
München-Stadt;2024-01-02;1.7;3;7.5;11.1;1;0
Münsingen-Apfelstetten;2024-01-02;1;1.6;4.7;7.3;6.7;NULL
Neu-Ulrichstein;2024-01-02;3.9;4.4;6.3;9;18.8;0
Neuhaus am Rennweg;2024-01-02;0;0;2.2;5.1;52.5;NULL
Neuhütten/Spessart;2024-01-02;4;4.5;7;9.5;28.3;0
Neuruppin-Alt Ruppin;2024-01-02;-0.8;2.1;4.4;7;16.1;NULL
Norderney;2024-01-02;4.6;5.2;7.3;10.2;22.6;0
Nossen;2024-01-02;2.2;3;5.6;8.6;13.6;NULL
Nürburg-Barweiler;2024-01-02;3.9;4.4;7.1;8.8;19.4;0
Nürnberg;2024-01-02;3.6;4.3;6.8;9.7;14.4;0
Nörvenich-Niederbolheim;2024-01-02;NULL;NULL;10.4;NULL;5.9;0
Oberstdorf;2024-01-02;-5.2;-3.3;2.3;9.5;4.6;0
Oschatz;2024-01-02;2.5;3.3;6.1;9;17.1;0
Osterfeld;2024-01-02;1.2;2.7;6.4;10.2;13;NULL
Pelzerhaken;2024-01-02;3.1;4.1;4.7;5.8;22.6;NULL
Pforzheim-Ispringen;2024-01-02;3.8;4.9;8.3;10.4;5.5;NULL
Plauen;2024-01-02;1.8;2.1;5.4;9.2;6.5;NULL
Potsdam;2024-01-02;0.2;2.5;4.8;8.1;12.7;0
Putbus;2024-01-02;0.8;2.8;4.2;5.6;16.1;0
Quedlinburg;2024-01-02;0.2;3.8;7.2;10.8;2;NULL
Querfurt-Mühle Lodersleben;2024-01-02;1.8;3;6.2;10.1;16.9;NULL
Quickborn;2024-01-02;1.4;3.4;5.1;8.6;29;NULL
Regensburg;2024-01-02;2.1;2.8;5.2;8.9;15.9;0
Rheinstetten;2024-01-02;6.2;7.3;9.2;11.1;18.3;0
Rostock-Warnemünde;2024-01-02;2.9;4.2;4.8;6.4;17.8;0
Roth;2024-01-02;3.5;4.2;6.4;9.3;9.7;NULL
Runkel-Ennerich;2024-01-02;5.4;6.5;8.9;11;12.5;0
Saarbrücken-Ensheim;2024-01-02;5;5.7;7.1;8.5;19.2;0
Salzuflen, Bad;2024-01-02;4;4.7;8;11.5;15.5;NULL
Sankt Peter-Ording;2024-01-02;2.5;4.5;5.1;6.4;25.2;0
Schleiz;2024-01-02;1;1.5;5.1;8.4;3.2;NULL
Schleswig;2024-01-02;2.8;3.6;4.3;5.5;26;0
Schmücke;2024-01-02;-0.7;-0.7;1.9;4.4;41.5;0
Schwerin;2024-01-02;2;3.2;4.4;6.7;17.7;NULL
Schönhagen (Ostseebad);2024-01-02;2.9;4.5;4.9;6;19.7;NULL
Seehausen;2024-01-02;0.5;3.1;5.2;7.9;15.9;NULL
Soltau;2024-01-02;1.7;3.6;5.9;9.9;28.6;0
Straubing;2024-01-02;-0.1;1.3;4.8;10.5;23.4;0
Stuttgart (Schnarrenberg);2024-01-02;4.7;6.1;8.6;10.7;1.6;0
