Standort;Datum;Boden;MinTemp;AvgTemp;MaxTemp;Regen;Sonne
Fichtelberg;2024-06-01;9.1;9.4;10.4;14.3;12.6;0.633
Fichtelberg/Oberfranken-Hüttstadl;2024-06-01;11;11.8;14;18.9;18.3;NULL
Frankfurt/Main;2024-06-01;13.6;14.9;16.6;19;4.2;0.333
Freiburg;2024-06-01;11.6;11.9;14.5;18.8;7;0.35
Freudenstadt;2024-06-01;8.7;8.9;10.6;12.6;9;0
Friesoythe-Altenoythe;2024-06-01;13.9;14.6;18.4;23.6;0;8.083
Fürstenzell;2024-06-01;9.9;9.7;11.7;13.3;9.6;0
Gardelegen;2024-06-01;11.8;12.9;19.4;25.6;1.3;8.567
Garmisch-Partenkirchen;2024-06-01;6.7;7;9.5;12;15.3;0
Geisenheim;2024-06-01;14.1;15;16.8;18.9;1.2;0.95
Gelbelsee;2024-06-01;11.4;11.5;12.7;14.1;29.8;0
Genthin;2024-06-01;13.4;14.5;19.2;25.2;1.2;5.283
Gera-Leumnitz;2024-06-01;11.4;13.4;15.7;20.6;10.6;0.6
Gießen/Wettenberg;2024-06-01;12.4;13.1;16.2;20.9;7.1;0.833
Goldberg;2024-06-01;13.9;13.9;18.4;24;0;NULL
Gottfrieding;2024-06-01;10.7;10.9;13;14.6;27.4;0
Greifswald;2024-06-01;14.4;15.7;18.5;22.1;0;13.517
Greifswalder Oie;2024-06-01;12.7;15.2;17.4;19.8;0;NULL
Groß Lüsewitz;2024-06-01;12.6;13.8;18.4;23.1;0;NULL
Großer Arber;2024-06-01;NULL;6.7;8.4;10;15.3;0.017
Grünow;2024-06-01;12.9;13.6;19;24.4;0;NULL
Gülzow-Prüzen;2024-06-01;11.8;13.6;18.3;23.4;0;NULL
Günzburg;2024-06-01;10.9;11.4;12.5;13.5;28.5;NULL
Görlitz;2024-06-01;12.3;12.8;16.2;22.6;8.1;2.9
Göttingen;2024-06-01;12.5;13.1;16.7;23.3;12.8;2.667
Hahn;2024-06-01;10.4;10.9;13.3;15.5;1;0.033
Hamburg-Fuhlsbüttel;2024-06-01;11.8;13.3;18.9;24.8;0;9.533
Hannover;2024-06-01;14.2;15.4;19;24.8;2.3;7.967
Harburg;2024-06-01;11;11.1;12.3;13.1;33.6;NULL
Harzgerode;2024-06-01;13.3;13.6;16.5;22.5;11.4;6.633
Hasenkrug-Hardebek;2024-06-01;12.1;14;19.2;24.4;0;NULL
Heckelberg;2024-06-01;10.8;13.4;20;25.8;0;NULL
Helgoland;2024-06-01;14.1;14.1;16.4;18.9;0;13.45
Hersfeld, Bad;2024-06-01;12.7;13.3;15.5;20.4;10.3;0.233
Hof;2024-06-01;11.8;11.8;13.9;18.5;34.9;0.783
Hohenpeißenberg;2024-06-01;6.1;6;7.5;9.3;30;0
Hoherodskopf/Vogelsberg;2024-06-01;10.1;10.3;12.2;14.9;37.8;0.033
Hoyerswerda;2024-06-01;12.7;13.8;17.3;23.1;6.6;NULL
Itzehoe;2024-06-01;11.5;14.1;19.1;24.2;0;NULL
Kahler Asten;2024-06-01;9.4;9.2;11.6;14.2;14;0.083
Kaisersbach-Cronhütte;2024-06-01;10.8;10.8;12.2;13;53.4;NULL
Kall-Sistig;2024-06-01;10.9;11;13.3;16.6;1.6;NULL
Kempten;2024-06-01;7.4;7.8;9.5;11.1;27.9;0
Kiel-Holtenau;2024-06-01;11.5;13.8;18.9;23.9;0;NULL
Kissingen, Bad;2024-06-01;12.4;13.2;16.1;20.4;4.3;1.5
Kleiner Feldberg/Taunus;2024-06-01;8.7;9.2;11;13.2;5.2;0
Klippeneck;2024-06-01;7.8;7.8;9.1;10.3;27;0
Konstanz;2024-06-01;10.3;10.7;12.4;14.7;6.7;0
Krölpa-Rockendorf;2024-06-01;13;13.5;16.7;22.6;9.8;NULL
Kyritz;2024-06-01;13.1;14.6;19.9;25.8;0;9.967
Köln/Bonn;2024-06-01;13.6;13.7;16.1;19.1;0.2;0
Königswinter-Heiderhof;2024-06-01;13.2;13.5;15.7;18;1;NULL
Lahr;2024-06-01;11.9;12.4;15;18.9;12.8;0.033
Langenlipsdorf;2024-06-01;11.6;14.1;19.4;26.7;10.8;NULL
Lauchstädt, Bad;2024-06-01;14.6;15.1;18;24.1;11.2;NULL
Lautertal-Oberlauter;2024-06-01;12.7;12.8;15.7;21.4;17.9;2.4
Leck;2024-06-01;10.7;13.6;19.2;25;0.1;11.1
Leinefelde;2024-06-01;13;13.7;16.4;20.7;4.8;3.983
Leipzig-Holzhausen;2024-06-01;14.6;15.2;18.5;25.3;0.1;NULL
Leipzig/Halle;2024-06-01;14.1;14.7;17.6;22.6;18.6;3.467
Leuchtturm Alte Weser;2024-06-01;NULL;13.8;15.8;17.4;NULL;14.717
Leutkirch-Herlazhofen;2024-06-01;7.5;7.7;9.5;11.2;32.3;NULL
Lichtenhain-Mittelndorf;2024-06-01;13.6;13.4;15.4;21.6;13.9;1.3
Lichtentanne;2024-06-01;12.2;13.5;15.3;21.7;38;NULL
Lindenberg;2024-06-01;13.6;14.9;19.8;26.4;0;9.75
Lingen-Baccum;2024-06-01;14.1;14.4;17.6;22.5;0;NULL
Lippspringe, Bad;2024-06-01;13.6;13.7;16.8;22.6;1.4;1.7
List auf Sylt;2024-06-01;14;14.4;17.9;22.6;0.3;15.283
Lübeck-Blankensee;2024-06-01;13.5;13.6;18.5;24;0;9.5
Lüchow;2024-06-01;13.5;14.7;19.3;24.5;0;NULL
Lüdenscheid;2024-06-01;11.5;11.9;14.8;19.3;3.2;0.85
Magdeburg;2024-06-01;13.8;15.4;19.6;26.3;20.4;6.783
Mannheim;2024-06-01;13;13.5;15.5;17;10.7;0
Manschnow;2024-06-01;12.2;14.1;20;27.1;0.3;8.083
Marienberg;2024-06-01;12.3;12.4;13.8;20;6.8;NULL
Marienberg, Bad;2024-06-01;11.2;11.2;13.1;15.2;11.7;0
Marnitz;2024-06-01;12.7;13.6;18.4;24.6;0;NULL
Meiningen;2024-06-01;11.4;11.8;14.4;17.4;5.8;0.733
Memmingen;2024-06-01;9;9;10.5;11.8;33;0
Meßstetten-Appental;2024-06-01;7.9;8.1;9.5;10.6;19.6;0
Michelstadt-Vielbrunn;2024-06-01;11.3;11.6;12.9;14.5;28.1;0
Mühlacker;2024-06-01;12.2;12.6;14.3;15.7;16.2;NULL
Mühldorf;2024-06-01;9.9;10.3;12.1;13.3;16.2;0
Müncheberg;2024-06-01;11.5;14.8;19.2;26.6;4.3;NULL
München-Flughafen;2024-06-01;11.2;11.3;12.3;13;26.1;0
München-Stadt;2024-06-01;10.1;10.2;11.5;12.4;42.5;0
Münsingen-Apfelstetten;2024-06-01;8.8;9.2;10.6;11.7;17.4;NULL
Neu-Ulrichstein;2024-06-01;11.5;12;15;19.6;7.1;NULL
Neuhaus am Rennweg;2024-06-01;10.2;10.2;12.2;16.3;21.5;NULL
Neuhütten/Spessart;2024-06-01;11.7;12.1;13.8;15.6;18.5;0
Neuruppin-Alt Ruppin;2024-06-01;13.4;14.8;20.4;26.8;0.1;NULL
Norderney;2024-06-01;14.1;13.9;15.9;17.9;0;7.2
Nossen;2024-06-01;13.1;13.9;16.1;23.3;12.7;NULL
Nürburg-Barweiler;2024-06-01;11.3;11.2;13.5;16.4;0.2;0.067
Nürnberg;2024-06-01;12.6;12.8;14.6;17.2;15;0
Oberstdorf;2024-06-01;5.4;6.1;8.9;11.3;9.3;0
Osterfeld;2024-06-01;13.1;14.1;16.7;22.9;3.5;NULL
Pelzerhaken;2024-06-01;11.7;13.3;18.5;23.4;0;NULL
Pforzheim-Ispringen;2024-06-01;11.6;11.7;13.4;15.3;17.7;NULL
Plauen;2024-06-01;12.4;12.8;14.7;20.5;23.9;NULL
Potsdam;2024-06-01;12.6;14.8;20.6;27.5;0.1;8.817
Putbus;2024-06-01;12.5;13.5;19;23.2;0;NULL
Quedlinburg;2024-06-01;13.9;14.6;18.3;24.8;13.6;NULL
Querfurt-Mühle Lodersleben;2024-06-01;13.9;14.4;18.2;24;11.2;NULL
Quickborn;2024-06-01;11.4;13.7;19;24.6;0;NULL
Regensburg;2024-06-01;11.7;11.5;14.2;18.7;31.2;0.067
Rheinstetten;2024-06-01;12.5;12.8;15.1;17.1;23.7;0
Rostock-Warnemünde;2024-06-01;13.6;13.4;17;20.5;0;11.517
Roth;2024-06-01;12.3;12.4;13.8;15.6;18.7;NULL
Runkel-Ennerich;2024-06-01;12.5;13.5;15.8;18.2;6.3;0.133
Saarbrücken-Ensheim;2024-06-01;11;11.3;14.9;18.1;0.2;1.95
Salzuflen, Bad;2024-06-01;14.4;14.4;18.5;24.1;0;NULL
Sankt Peter-Ording;2024-06-01;14.2;15.2;19;24.8;0;14.7
Schleiz;2024-06-01;12;12.1;14.5;19.4;24.3;NULL
Schleswig;2024-06-01;10.6;13.7;19.5;25.1;0;11.183
Schmücke;2024-06-01;9.6;9.8;12.1;15.3;8.9;1
Schwerin;2024-06-01;12.5;13.6;18.2;23.5;0;NULL
Schönhagen (Ostseebad);2024-06-01;11.9;14.7;19.5;23.9;0;NULL
Seehausen;2024-06-01;13.1;14;19.2;26;2.7;NULL
Soltau;2024-06-01;11.1;12.8;18.3;24.1;0.6;7.267
Straubing;2024-06-01;10.9;10.9;13.3;16.5;17.6;0.017
Stuttgart (Schnarrenberg);2024-06-01;11.7;12;13.5;14.5;16.7;0
Stuttgart-Echterdingen;2024-06-01;11.2;11.7;13.4;15;23.8;NULL
Stötten;2024-06-01;9.4;9.3;10.6;11.3;59.4;0
Tholey;2024-06-01;10.6;11.5;14.7;17.4;0;1.15
Trier-Petrisberg;2024-06-01;10.7;11.6;15.5;18.9;0.2;1.15
Trollenhagen;2024-06-01;13.8;14.5;18.9;24.4;0;11.667
Ueckermünde;2024-06-01;15.1;16.7;19;22.1;0;15.383
UFS Deutsche Bucht;2024-06-01;NULL;14;15.3;15.9;NULL;14.283
UFS TW Ems;2024-06-01;NULL;13.5;14.6;15.3;NULL;8.133
Ummendorf;2024-06-01;14;14.5;18.7;24;3.9;NULL
Waibstadt;2024-06-01;12.4;12.6;13.9;15;15.1;NULL
Waldmünchen;2024-06-01;11.6;11.4;14.1;16.4;11.3;0.883
Warburg;2024-06-01;13.4;13.5;16.4;21.7;8.8;NULL
Waren (Müritz);2024-06-01;14.2;14.5;19.3;25.8;0;11.267
Wasserkuppe;2024-06-01;9.4;9.4;11.5;13.5;12.9;0
Weiden;2024-06-01;12.5;12.8;14.9;19.8;9.4;0.383
Weihenstephan-Dürnast;2024-06-01;11.3;11.4;12.2;12.7;43.8;0
Weinbiet;2024-06-01;10.6;10.5;12;13.5;4.8;0
Weingarten, Kr. Ravensburg;2024-06-01;10.4;10.4;11.8;13.5;25.2;NULL
Weißenburg-Emetzheim;2024-06-01;11.6;11.8;13.2;14.6;19.8;0
Werl;2024-06-01;13.1;13.9;17.3;23.2;0.4;2.3
Wernigerode;2024-06-01;14.2;15;18.4;23.9;2.7;NULL
Wielenbach (Demollstr.);2024-06-01;8.7;9.2;10.8;12.5;27.9;0
Wiesenburg;2024-06-01;14.1;14.3;18.4;24.2;0.7;NULL
Wittenberg;2024-06-01;15.2;15.9;19.7;25.6;3.8;7.983
Wunsiedel-Schönbrunn;2024-06-01;11.1;11.8;13.9;18.6;13.9;NULL
Würzburg;2024-06-01;12.4;12.9;14.5;18.3;39.1;0.417
Zinnwald-Georgenfeld;2024-06-01;11.1;11.2;12.4;16.9;16.4;1.25
Zugspitze;2024-06-01;NULL;-4.9;-3.4;-1.2;28.7;0
Zwiesel;2024-06-01;9.6;9.5;12;14.4;8.7;NULL
Öhringen;2024-06-01;12.3;12.2;13.5;14.5;26.7;0
Ahaus;2024-06-02;12;12.4;14.5;17.3;0;1.75
Alfeld;2024-06-02;11.2;12.2;14.7;16.8;0;0
Andernach;2024-06-02;7.1;12.3;15.2;17.2;0;0.283
Angermünde;2024-06-02;13.2;14.5;20;25.4;0;10.383
Arkona;2024-06-02;14.7;14.9;17.2;20.5;0;7.783
Artern;2024-06-02;11.9;14.1;17.1;21.4;0;NULL
Bamberg;2024-06-02;13.5;14.2;16.9;21.6;5.6;3.217
Barth;2024-06-02;12.7;14.3;17.6;20.2;0.4;NULL
Baruth;2024-06-02;12.2;13.5;19.2;24.5;0;NULL
Belm;2024-06-02;8;10.5;14.1;17.3;0;1.317
Berge;2024-06-02;13.8;14.7;18.6;23.4;0;7.467
Berlin-Dahlem (FU);2024-06-02;13.1;15.4;19.2;24.3;0;10.25
Berlin-Tempelhof;2024-06-02;14.8;15.7;19.8;25.5;0;NULL
Bertsdorf-Hörnitz;2024-06-02;13.4;14.7;17;21.6;6;NULL
Berus;2024-06-02;9.8;11.6;14.9;18.5;0;0.15
Boizenburg;2024-06-02;12.7;13.1;16.4;19.6;0;1.533
Boltenhagen;2024-06-02;13.8;13.4;17.5;21.5;0;10.667
Braunlage;2024-06-02;9.6;9.1;13.1;15.8;0;NULL
Braunschweig;2024-06-02;11.1;12.4;15.3;17.6;0;0
Bremen;2024-06-02;11.9;12.3;14.7;16.5;0;0.017
Bremerhaven;2024-06-02;13.6;13.7;15.1;16;0;0.283
Bremervörde;2024-06-02;12.3;12.6;14.9;16.4;0;0.017
Carlsfeld;2024-06-02;10;9.7;12.3;14.9;16.2;0.433
Chemnitz;2024-06-02;12.2;12.5;15.3;18.9;1.8;0.65
Chieming;2024-06-02;11;11.4;14;18;17.6;4.867
Cottbus;2024-06-02;12.7;14.4;17.5;24.2;12.4;3.067
Cuxhaven;2024-06-02;12.6;13.4;15.1;16.8;0;0.1
Deuselbach;2024-06-02;11.2;11.4;13.1;14.7;0;0
Diepholz;2024-06-02;11.7;12.5;14.8;17.9;0;0.55
Doberlug-Kirchhain;2024-06-02;11.3;13.7;18.4;24.1;1.1;7.5
Dresden-Klotzsche;2024-06-02;13.3;13.9;16.9;22.2;4.5;2.35
Düsseldorf;2024-06-02;6.5;9.7;14.9;18.3;0;1.3
Dörnick;2024-06-02;12.5;12.7;16.1;19;0;1.6
Dörpen;2024-06-02;12;12.5;14.4;17.1;0;1.167
Eisenach;2024-06-02;11.1;12.5;14.7;16.2;0;0.05
Elpersbüttel;2024-06-02;12.5;13;15.1;16.8;0;0.067
Emden;2024-06-02;11.9;12.5;14;15.5;0;0.383
Erfurt-Weimar;2024-06-02;12.5;12.6;15.4;18.8;0;NULL
Essen-Bredeney;2024-06-02;7.9;10.4;14;16.6;0;0.217
Fehmarn;2024-06-02;14.1;14.3;16.9;19;0;11
Feldberg/Mecklenburg;2024-06-02;13.8;14.9;18.5;23.1;0;10.5
Feldberg/Schwarzwald;2024-06-02;6.7;6.4;8;9.4;27.9;0.033
Feuchtwangen-Heilbronn;2024-06-02;12.5;12.4;15.2;19;7.7;NULL
Fichtelberg;2024-06-02;8.6;8.4;10.6;12.8;12.4;0.233
Fichtelberg/Oberfranken-Hüttstadl;2024-06-02;11.7;12.5;14.5;20.3;7.3;NULL
Frankfurt/Main;2024-06-02;13;14.4;17.3;19.7;0;0.45
Freiburg;2024-06-02;13.4;13.8;15.8;20.4;23.5;0.65
Freudenstadt;2024-06-02;10.2;10.6;12.7;15.2;9.5;0.25
Friesoythe-Altenoythe;2024-06-02;12.5;12.7;14.5;16.4;0;0.9
Fürstenzell;2024-06-02;12;12;14.8;19.4;1.4;2.467
Gardelegen;2024-06-02;13.1;13.4;17;20.7;0;0.467
Garmisch-Partenkirchen;2024-06-02;9.2;9.2;12.5;17.6;16.9;0.817
Geisenheim;2024-06-02;12.7;13.7;16;17.8;0;3.517
Gelbelsee;2024-06-02;11.8;12.7;14.7;17.9;1.6;0.183
Genthin;2024-06-02;14.1;14.4;17.6;22.2;1.6;1.633
Gera-Leumnitz;2024-06-02;12.8;13;15.8;19.8;1.2;0.933
Gießen/Wettenberg;2024-06-02;9.7;11.4;16.3;20.2;0;1.1
Goldberg;2024-06-02;13.7;13.9;17.9;22.5;0;NULL
Gottfrieding;2024-06-02;12.7;12.9;15.2;19.7;7.4;2.933
Greifswald;2024-06-02;14.2;14.9;18.5;22.2;0;6.917
Greifswalder Oie;2024-06-02;16.2;16.5;18.9;20.9;0;NULL
Groß Lüsewitz;2024-06-02;13;14.6;17.3;20.5;0;NULL
Großer Arber;2024-06-02;NULL;7.8;9.5;12.2;7.5;2.067
Grünow;2024-06-02;12.5;13.7;18.9;23.4;0;NULL
Gülzow-Prüzen;2024-06-02;13.2;14;17.9;22.3;0;NULL
Günzburg;2024-06-02;12.2;12.6;14.7;20.5;8.9;NULL
Görlitz;2024-06-02;14.4;14.9;17.1;22;7.5;1.867
Göttingen;2024-06-02;8.8;10.2;14.8;16.5;0;0
Hahn;2024-06-02;7.6;10.2;12.5;14.3;0;0.283
Hamburg-Fuhlsbüttel;2024-06-02;12;12.8;15.8;17.9;0;0.25
Hannover;2024-06-02;10.4;11.5;14.9;16.6;0;0
Harburg;2024-06-02;12.4;12.7;15;20.1;18.3;NULL
Harzgerode;2024-06-02;10.7;10.7;14.3;16.5;0;0.767
Hasenkrug-Hardebek;2024-06-02;12.2;12.7;15.7;17.9;0;NULL
Heckelberg;2024-06-02;11.3;13.5;20;25.9;0;NULL
Helgoland;2024-06-02;11.5;12.7;14;15.5;0;0.317
Hersfeld, Bad;2024-06-02;12.3;12.9;14.8;16.2;0;0
Hof;2024-06-02;12;11.8;14.5;17.9;14;1.033
Hohenpeißenberg;2024-06-02;7.9;7.9;10.4;14.1;31;1.4
Hoherodskopf/Vogelsberg;2024-06-02;7.2;8.3;12;15;0;0.6
Hoyerswerda;2024-06-02;10.3;13;17.8;23.8;3;NULL
Itzehoe;2024-06-02;12;12.9;15.4;17.3;0;NULL
Kahler Asten;2024-06-02;6;6.9;9.6;12.6;0.1;0.017
Kaisersbach-Cronhütte;2024-06-02;12.2;12.1;14.6;19.2;107.3;NULL
Kall-Sistig;2024-06-02;9.2;9.6;11.4;12.8;0.1;NULL
Kempten;2024-06-02;9.5;9.7;12.4;17.7;25.8;1.05
Kiel-Holtenau;2024-06-02;10.8;11.9;16.3;19.5;0;NULL
Kissingen, Bad;2024-06-02;12.3;13.2;16.4;21.6;0;3.95
Kleiner Feldberg/Taunus;2024-06-02;7;7.8;11.1;12.9;0;0
Klippeneck;2024-06-02;9.5;9.6;11.3;13.9;49.5;0.1
Konstanz;2024-06-02;11.8;11.8;14.3;19.4;4.3;1.7
Krölpa-Rockendorf;2024-06-02;13.1;13.3;16.4;21.6;3.8;NULL
Kyritz;2024-06-02;12.8;14.3;18.8;23.5;0;8.183
Köln/Bonn;2024-06-02;11.1;12;14.5;17;0;0.2
Königswinter-Heiderhof;2024-06-02;9.7;12.1;14.2;16.3;0.4;NULL
Lahr;2024-06-02;13.6;14.2;16.5;20.8;5.7;2.15
Langenlipsdorf;2024-06-02;12.5;15;18.5;23.3;0;NULL
Lauchstädt, Bad;2024-06-02;13.5;13.7;16.4;19.3;1;NULL
Lautertal-Oberlauter;2024-06-02;12.7;13.2;16.7;22;0;6.933
Leck;2024-06-02;11.5;12.3;15;17.4;0;0.867
Leinefelde;2024-06-02;9.8;11.3;14.2;16.2;0;0
Leipzig-Holzhausen;2024-06-02;14;14.3;16.9;20.5;0;NULL
Leipzig/Halle;2024-06-02;13.4;13.6;16.4;19.8;0.1;1.45
Leuchtturm Alte Weser;2024-06-02;NULL;12.8;13.7;14.3;NULL;0.45
Leutkirch-Herlazhofen;2024-06-02;9.8;10.1;12.7;17.9;14.7;NULL
Lichtenhain-Mittelndorf;2024-06-02;13.5;13.4;15.7;20.6;4.6;0.867
Lichtentanne;2024-06-02;13;12.8;15.9;19.9;2.5;NULL
Lindenberg;2024-06-02;12.6;14.2;17.2;23.7;15.8;3.117
Lingen-Baccum;2024-06-02;12.3;12.7;14.5;16.9;0;NULL
Lippspringe, Bad;2024-06-02;6.1;8.3;14;16.4;0;0.017
List auf Sylt;2024-06-02;11.6;12.4;14.4;16.4;0;0.833
Lübeck-Blankensee;2024-06-02;13;13.2;16.5;19.9;0;1.183
Lüchow;2024-06-02;12;13.5;17;20.4;0;NULL
Lüdenscheid;2024-06-02;10.7;10.7;12.5;13.9;0.2;0.017
Magdeburg;2024-06-02;12.8;13.4;16.8;19.5;0;0.1
Mannheim;2024-06-02;14.1;14.9;16.8;19.4;0;0.933
Manschnow;2024-06-02;12.6;14.2;18.4;24.9;22.4;3.567
Marienberg;2024-06-02;11.4;11.1;13.7;16.6;11;NULL
Marienberg, Bad;2024-06-02;7.7;9.2;12.1;14.1;0;0
Marnitz;2024-06-02;14;13.7;17.9;22.4;0;NULL
Meiningen;2024-06-02;11.8;11.8;14.3;17.2;11.4;0.683
Memmingen;2024-06-02;10.3;10.5;13;18.5;15.5;1.883
Meßstetten-Appental;2024-06-02;10.2;10.3;11.9;15.6;49;0.25
Michelstadt-Vielbrunn;2024-06-02;11.9;12.1;14.6;16.9;0;0.3
Mühlacker;2024-06-02;13.4;13.9;15.9;19.3;17.9;NULL
Mühldorf;2024-06-02;10.9;12.5;14.7;19.7;5.8;2
Müncheberg;2024-06-02;11.4;13.8;18.3;24.7;7.9;NULL
München-Flughafen;2024-06-02;10.3;11.8;14.2;19.3;8.2;1.317
München-Stadt;2024-06-02;11.2;11.3;13.9;19.3;1.5;2.05
Münsingen-Apfelstetten;2024-06-02;11.1;11.2;13.3;17.5;26.4;NULL
Neu-Ulrichstein;2024-06-02;9.1;10.8;14.6;18;0;NULL
Neuhaus am Rennweg;2024-06-02;9.7;9.6;12.6;16.1;2.7;NULL
Neuhütten/Spessart;2024-06-02;12.4;12.9;15.4;18.6;0;1.25
Neuruppin-Alt Ruppin;2024-06-02;14.9;15.1;18.9;24.5;0.9;NULL
Norderney;2024-06-02;12.9;12.9;13.9;15.2;0;1.2
Nossen;2024-06-02;13;13.1;16;20.2;0.2;NULL
Nürburg-Barweiler;2024-06-02;7.8;9.6;11.6;13.2;0.1;0
Nürnberg;2024-06-02;12.9;13.4;16.6;21.1;2.1;3.833
Oberstdorf;2024-06-02;8.5;8.7;12.2;17.1;21.5;0.233
Osterfeld;2024-06-02;12.7;13.1;16.1;19.2;2.9;NULL
Pelzerhaken;2024-06-02;13.4;13.4;17.4;21.4;0;NULL
Pforzheim-Ispringen;2024-06-02;12.9;12.9;15;18.3;9.3;NULL
Plauen;2024-06-02;12.7;12.6;15.7;19.8;11.9;NULL
Potsdam;2024-06-02;13.1;15.1;18.9;24.6;0.4;7.933
Quedlinburg;2024-06-02;12.4;12.6;15.5;17;0;NULL
Querfurt-Mühle Lodersleben;2024-06-02;13;13.3;16.2;18.5;0.3;NULL
Quickborn;2024-06-02;12.2;12.8;15.7;17.6;0;NULL
Regensburg;2024-06-02;12.8;13.5;15.8;20.9;13.3;1.567
Rheinstetten;2024-06-02;14.3;14.5;16.5;19.4;1.5;0
Rostock-Warnemünde;2024-06-02;15;15;17.2;19.8;0;7.733
Roth;2024-06-02;12.4;13.1;15.4;20.3;22.4;NULL
Runkel-Ennerich;2024-06-02;8.4;11.5;15.6;17.6;0;0.183
Saarbrücken-Ensheim;2024-06-02;8;10.8;15.5;18.1;0;0.1
Salzuflen, Bad;2024-06-02;7.7;9.8;14.6;17;0;NULL
Sankt Peter-Ording;2024-06-02;12.5;13.1;15;17.1;0;0.483
Schleiz;2024-06-02;11.9;11.9;14.4;18.5;15.2;NULL
Schleswig;2024-06-02;11.8;12.3;15.8;19.5;0;3.067
Schmücke;2024-06-02;8.9;8.9;12;14.9;4;1.35
Schwerin;2024-06-02;13.5;13.5;17.3;21.5;0;NULL
Schönhagen (Ostseebad);2024-06-02;11;11.7;16.6;20.8;0;NULL
Seehausen;2024-06-02;13.9;13.9;17.6;22.3;0;NULL
Soltau;2024-06-02;11.6;12;15;17.1;0;0
Straubing;2024-06-02;13.5;13.8;15.8;19.4;8.8;1.8
Stuttgart (Schnarrenberg);2024-06-02;13.3;13.3;15.4;19.3;36.3;1.133
Stuttgart-Echterdingen;2024-06-02;13.2;13.3;15.3;19.9;21.4;NULL
Stötten;2024-06-02;11.3;11.3;13;17.8;34.8;0.7
Tholey;2024-06-02;9.7;11.3;14.9;17.3;0;0.467
Trier-Petrisberg;2024-06-02;13;13.5;15.4;18.1;0;0.233
Trollenhagen;2024-06-02;12.5;14.2;18.1;22.8;0;7.183
Ueckermünde;2024-06-02;14.8;15.5;19.8;23.4;0;12.433
UFS Deutsche Bucht;2024-06-02;NULL;12.7;13.6;14.3;NULL;1.717
UFS TW Ems;2024-06-02;NULL;12.7;13.2;13.9;NULL;2.967
