Standort;Datum;Boden;MinTemp;AvgTemp;MaxTemp;Regen;Sonne
München-Stadt;2024-05-01;8;9.7;18.4;25.1;0;12.15
Münsingen-Apfelstetten;2024-05-01;2.3;9.1;16.6;22.7;0;NULL
Neu-Ulrichstein;2024-05-01;10.5;12.9;18.8;24.7;0;11.5
Neuhaus am Rennweg;2024-05-01;6.5;11.8;16.4;22;0;NULL
Neuhütten/Spessart;2024-05-01;7.2;9.7;17.8;23.7;0;12.717
Neuruppin-Alt Ruppin;2024-05-01;7.4;12.4;20.2;26.4;0;NULL
Norderney;2024-05-01;10.4;10.9;14.1;17.9;0;12.8
Nossen;2024-05-01;11.3;14.5;18.4;22.1;0;NULL
Nürburg-Barweiler;2024-05-01;8.9;10.4;17.4;23.1;0;7.533
Nürnberg;2024-05-01;9.6;13.1;19.6;26.2;0;12.25
Oberstdorf;2024-05-01;0.2;2.2;13.6;23.1;0;7.433
Oschatz;2024-05-01;10.9;13.8;19.6;24.6;0;12.05
Osterfeld;2024-05-01;8.3;12.1;19.4;25.8;0;NULL
Pelzerhaken;2024-05-01;8.3;9;11.7;15.4;0;NULL
Pforzheim-Ispringen;2024-05-01;6.4;9.1;17.5;24.8;0;NULL
Plauen;2024-05-01;9.3;13.5;19;24.6;0;NULL
Potsdam;2024-05-01;7.7;12.8;20.2;27.9;0;12.917
Putbus;2024-05-01;5.8;8.3;12.6;19.2;0;NULL
Quedlinburg;2024-05-01;7.3;9.6;17.9;25.3;0;NULL
Querfurt-Mühle Lodersleben;2024-05-01;6.3;8.5;17.6;24.6;0;NULL
Quickborn;2024-05-01;7;9.1;16.9;24.5;0;NULL
Regensburg;2024-05-01;8.1;12.3;19.5;25.6;0;12.167
Rheinstetten;2024-05-01;7.7;9.1;18.3;26.9;0;10.817
Rostock-Warnemünde;2024-05-01;8.2;9.6;17.3;26.2;0;13.717
Roth;2024-05-01;9.7;11.9;18.6;24.9;0;NULL
Runkel-Ennerich;2024-05-01;6.1;8.6;17.6;26.3;0;11.817
Saarbrücken-Ensheim;2024-05-01;9;11.2;18.7;25.9;0;11.717
Salzuflen, Bad;2024-05-01;11;12.7;19.7;26.2;0;NULL
Sankt Peter-Ording;2024-05-01;8;8.9;15.2;22.1;0;13.35
Schleiz;2024-05-01;9.6;13.4;17.8;22.8;0;NULL
Schleswig;2024-05-01;7.6;8.5;13.9;20.4;0;13.8
Schmücke;2024-05-01;8.6;11.8;17;21.7;0;13.117
Schwerin;2024-05-01;8.1;10.2;18.6;25.8;0;NULL
Schönhagen (Ostseebad);2024-05-01;7.5;8.9;11.7;14.7;0;NULL
Seehausen;2024-05-01;7.4;10;19.7;26.9;0;NULL
Soltau;2024-05-01;9.7;12.7;19.8;25.1;0;13.433
Straubing;2024-05-01;9.6;11.5;18.8;24.5;0;13.417
Stuttgart (Schnarrenberg);2024-05-01;10.4;11.4;19.2;26.1;0;13.283
Stuttgart-Echterdingen;2024-05-01;4.6;7.3;17.5;25.8;0;NULL
Stötten;2024-05-01;7.8;13.8;18.1;21.8;0;12.75
Tholey;2024-05-01;10.6;12.9;19.4;24.1;0;12.867
Trier-Petrisberg;2024-05-01;8.7;11.1;18.5;25.5;0;12.1
Trollenhagen;2024-05-01;6.8;9.6;18;24.5;0;13.15
Ueckermünde;2024-05-01;6;9.7;19.5;26.6;0;13.517
UFS Deutsche Bucht;2024-05-01;NULL;10;11.9;14.6;NULL;11.783
Ummendorf;2024-05-01;10.4;13.2;18.8;24.5;0;NULL
Waibstadt;2024-05-01;8.5;10.9;18.7;26;0;NULL
Waldmünchen;2024-05-01;5.4;8.3;16.4;22.2;0;13.65
Warburg;2024-05-01;7.3;9.9;18;25.2;0;NULL
Waren (Müritz);2024-05-01;9.1;11;19.3;25.6;0;12.917
Wasserkuppe;2024-05-01;10.1;11.8;16.7;22.1;0;12.85
Weiden;2024-05-01;6.3;11;17.7;22.3;0;13.05
Weihenstephan-Dürnast;2024-05-01;4.9;9.2;17;23.8;0;12.017
Weinbiet;2024-05-01;13;15.5;19.8;24.7;0;10.867
Weingarten, Kr. Ravensburg;2024-05-01;4.8;6.6;17.3;27.2;0;NULL
Weißenburg-Emetzheim;2024-05-01;12;13.9;19;24.5;0;12.983
Wernigerode;2024-05-01;6.6;9.2;17.8;24.5;0;NULL
Wielenbach (Demollstr.);2024-05-01;3.5;4.3;16.4;26.6;0;10.267
Wiesenburg;2024-05-01;7.8;12.1;19.4;25.9;0;NULL
Wittenberg;2024-05-01;13.2;15;20.6;26.5;0;13.517
Wunsiedel-Schönbrunn;2024-05-01;5.7;10.1;16.2;22;0;NULL
Würzburg;2024-05-01;8.2;11.6;18.8;25.1;0;11.717
Zinnwald-Georgenfeld;2024-05-01;7.9;9.7;13.4;17.6;0;11.383
Zugspitze;2024-05-01;NULL;-2;0.1;2.9;0;8.95
Zwiesel;2024-05-01;2.9;6.4;16.5;22.9;0;NULL
Öhringen;2024-05-01;7.7;10.7;19.4;27.1;0;11.383
Ahaus;2024-05-02;11.7;14;19.6;26.2;0.5;11.667
Alfeld;2024-05-02;7.1;9.8;17.9;24.3;0;12.283
Andernach;2024-05-02;6.2;10;17;25.9;29;8.55
Angermünde;2024-05-02;7.9;10.7;19.4;25.9;0;12
Arkona;2024-05-02;7.1;8.3;10.2;11.9;0;13.867
Artern;2024-05-02;7.4;11;18.1;24.9;0;NULL
Augsburg;2024-05-02;7.3;10.7;15.6;22.4;0;4.133
Bamberg;2024-05-02;8;11.7;17;25.6;46;8.233
Barth;2024-05-02;8.8;11;16.2;23.1;0;NULL
Baruth;2024-05-02;11;13.4;20.2;26.2;0;NULL
Belm;2024-05-02;12.9;14.2;19.4;24.2;0;13.033
Berge;2024-05-02;11.4;14;20.3;25.8;0;12.1
Berlin-Dahlem (FU);2024-05-02;9.8;14.4;20.4;26.5;0;11.617
Berlin-Tempelhof;2024-05-02;11.9;14.7;20.9;26.1;0;NULL
Bertsdorf-Hörnitz;2024-05-02;11.8;13.3;18.9;23;0;10.05
Berus;2024-05-02;8.9;8.7;12.7;16.4;10.7;2.133
Boizenburg;2024-05-02;11.9;14.1;20.3;26.5;0;13.417
Boltenhagen;2024-05-02;8.9;9.7;11.5;13.2;0;13.55
Braunlage;2024-05-02;6.8;10.2;15.8;20.8;0.1;NULL
Braunschweig;2024-05-02;10.7;13.4;19.4;24.9;0;13.133
Bremen;2024-05-02;12.7;14.1;20.3;26;0;13.733
Bremerhaven;2024-05-02;11.2;12.3;19.3;25.8;0;13.95
Bremervörde;2024-05-02;8.7;10.9;19;25.7;0;13.217
Carlsfeld;2024-05-02;7.7;10.2;13.3;18.5;1.8;7.333
Chemnitz;2024-05-02;11.7;13.5;17.6;21.8;0;7.717
Chieming;2024-05-02;10.5;11.6;17.1;22.6;0.2;4.933
Cottbus;2024-05-02;11;14.1;20.2;26.1;0;9.217
Cuxhaven;2024-05-02;10;12;16.8;22.5;0;13.667
Deuselbach;2024-05-02;9;9.2;14.7;19.8;20.1;4.383
Diepholz;2024-05-02;12.6;15.2;20.3;25.2;0;13.65
Doberlug-Kirchhain;2024-05-02;11.7;14.9;20;25.3;0;10.283
Dresden-Klotzsche;2024-05-02;14;15.3;19.6;23.9;0;11.5
Düsseldorf;2024-05-02;9.2;12.5;17.6;26.5;35.8;8.333
Dörnick;2024-05-02;7.6;9.7;15.5;21.6;0;13.233
Dörpen;2024-05-02;12.3;15;20;25;0;13.883
Eisenach;2024-05-02;5.9;9.3;16.2;22.8;8.7;11.15
Elpersbüttel;2024-05-02;8.7;9.9;17;24.7;0;14.25
Emden;2024-05-02;11.2;12.4;18.9;24.9;0;13.233
Erfurt-Weimar;2024-05-02;8;11.3;16.9;23.2;4.4;NULL
Essen-Bredeney;2024-05-02;11.7;13.1;17.9;25.9;33.7;8.367
Fehmarn;2024-05-02;9;9.8;11.6;14;0;13.5
Feldberg/Mecklenburg;2024-05-02;7.9;11.6;18.7;24.6;0;13.317
Feldberg/Schwarzwald;2024-05-02;0.1;2.4;6.1;11.3;14.6;1.133
Feuchtwangen-Heilbronn;2024-05-02;5.1;9.5;14.8;21.5;8.4;NULL
Fichtelberg;2024-05-02;6.1;6.3;10.4;14.6;0.3;6.733
Fichtelberg/Oberfranken-Hüttstadl;2024-05-02;4.8;8.1;13.9;22.4;12.3;NULL
Frankfurt/Main;2024-05-02;11.4;12.1;18.1;24.8;11.9;9.817
Freiburg;2024-05-02;8.7;11.1;13.6;16.9;5.6;0.05
Freudenstadt;2024-05-02;6.2;7;11.6;18.3;10.5;2.55
Friesoythe-Altenoythe;2024-05-02;12.4;14;20;26;0;13.717
Fürstenzell;2024-05-02;10.5;12.1;18.5;23.5;0.1;13.067
Gardelegen;2024-05-02;13.7;15.3;20.7;26.5;0;10.35
Garmisch-Partenkirchen;2024-05-02;7.3;8.4;14.8;22.3;6.2;2.833
Geisenheim;2024-05-02;9.3;12;17.1;23.4;33.1;9.017
Gelbelsee;2024-05-02;8.4;10.2;15.4;21.4;1;6.617
Genthin;2024-05-02;8.9;13.3;19.7;25.9;0;10.917
Gera-Leumnitz;2024-05-02;9.1;10.3;17.6;24.1;0;10.967
Gießen/Wettenberg;2024-05-02;8.6;11.5;17.3;25.2;11.2;10.033
Goldberg;2024-05-02;8.5;12.6;19;24.5;0;NULL
Gottfrieding;2024-05-02;11.8;12.7;18.9;25.7;0;10.7
Greifswald;2024-05-02;6.2;9.1;16.1;23.7;0;14.05
Greifswalder Oie;2024-05-02;10.3;11.2;12.6;14.9;0;NULL
Groß Lüsewitz;2024-05-02;11.6;13.5;18.6;24.8;0;NULL
Großer Arber;2024-05-02;NULL;6.3;10.9;15.6;0;9.417
Grünow;2024-05-02;11.2;12.2;19;25;0;NULL
Gülzow-Prüzen;2024-05-02;7.6;10.2;18.6;25.7;0;NULL
Günzburg;2024-05-02;4.1;8.2;13.9;20.8;0;NULL
Görlitz;2024-05-02;10.7;14.7;19.5;24.5;0;8.6
Göttingen;2024-05-02;6.7;8.5;17.6;23.8;0;12.233
Hahn;2024-05-02;9.3;9.4;14.8;20.1;17.4;7.183
Hamburg-Fuhlsbüttel;2024-05-02;9.5;10.6;18.2;25.6;0;13.733
Hannover;2024-05-02;11;12.9;19.5;25.4;0;13.367
Harburg;2024-05-02;8.8;11.2;15.6;22.4;0.1;NULL
Harzgerode;2024-05-02;7;10.8;16.8;22.4;0;11.417
Hasenkrug-Hardebek;2024-05-02;7.9;10;17.5;26.3;0;NULL
Heckelberg;2024-05-02;8.4;13.5;19.5;25.3;0;NULL
Helgoland;2024-05-02;9.7;11.1;13.7;17;0;13.817
Hersfeld, Bad;2024-05-02;7.4;9.9;16.8;25.5;5.3;9.483
Hof;2024-05-02;9.5;10.8;15.5;22.1;12.7;6.683
Hohenpeißenberg;2024-05-02;6.4;6.5;12.9;20.6;6.5;6.25
Hoherodskopf/Vogelsberg;2024-05-02;9.5;9.6;14.4;21;24.3;8.8
Hoyerswerda;2024-05-02;11.2;14.5;20.3;25.3;0;NULL
Itzehoe;2024-05-02;9.2;10.5;17.4;24.6;0;NULL
Kahler Asten;2024-05-02;8.2;9.9;14.5;19.8;10.7;11.233
Kaisersbach-Cronhütte;2024-05-02;5.7;9.2;14.2;21.3;23.6;NULL
Kall-Sistig;2024-05-02;7.2;9.1;14.2;21.9;38.5;NULL
Kempten;2024-05-02;7.4;8.7;12.9;21.7;5.1;3.233
Kiel-Holtenau;2024-05-02;8.2;9.4;13.2;17.3;0;NULL
Kissingen, Bad;2024-05-02;8.7;12.2;16.9;24.6;13.5;8.2
Kleiner Feldberg/Taunus;2024-05-02;9.8;9.9;14;20.6;60.9;10
Klippeneck;2024-05-02;5.7;5.9;10.7;17.8;8;2.35
Konstanz;2024-05-02;8.7;10.2;13.6;20.4;4.8;4.05
Krölpa-Rockendorf;2024-05-02;8.2;10.1;17.2;23.6;3.5;NULL
Kyritz;2024-05-02;11.7;14;20.1;25.5;0;12.467
Köln/Bonn;2024-05-02;9.6;12.4;18;26.2;31.2;8.867
Königswinter-Heiderhof;2024-05-02;10.6;12.1;18;24.9;29.7;NULL
Lahr;2024-05-02;10.7;11.2;14.6;18.7;18.2;0.2
Langenlipsdorf;2024-05-02;11.6;13.3;19.9;25.6;0;NULL
Lauchstädt, Bad;2024-05-02;6.6;10.5;18.6;24.3;0;NULL
Lautertal-Oberlauter;2024-05-02;11.4;12.1;16.7;23.3;5.7;9.217
Leck;2024-05-02;10.1;11.4;15.5;21;0;13.867
Leinefelde;2024-05-02;9.5;11.7;17.2;22.5;0;13.217
Leipzig-Holzhausen;2024-05-02;8;11.7;19.1;24.9;0;NULL
Leipzig/Halle;2024-05-02;10;11.2;18.7;24.9;0;11.55
Leuchtturm Alte Weser;2024-05-02;NULL;11.7;15.9;22.9;NULL;14.15
Leutkirch-Herlazhofen;2024-05-02;5.1;7.1;12.1;20.9;0.4;NULL
Lichtenhain-Mittelndorf;2024-05-02;13.6;14.9;18.5;22.8;0;10.883
Lichtentanne;2024-05-02;11.6;13.2;18;22.8;0;NULL
Lindenberg;2024-05-02;12.7;14.5;20.3;26.1;0.1;12.083
Lingen-Baccum;2024-05-02;11.3;14.4;20.2;25.5;0;NULL
Lippspringe, Bad;2024-05-02;13.7;14.7;19.5;24.5;0.4;13.45
List auf Sylt;2024-05-02;10.9;12.2;16.5;21.5;0;14.017
Lübeck-Blankensee;2024-05-02;8.4;9.9;17.5;25.3;0;13.867
Lüchow;2024-05-02;12.6;15.5;20.8;26.1;0;12.717
Lüdenscheid;2024-05-02;9.7;12.3;17.9;24.7;23;9.35
Lügde-Paenbruch;2024-05-02;7.9;11.5;18.3;23.7;0;11.183
Magdeburg;2024-05-02;11.8;13.9;20.5;26.4;0;10.133
Mannheim;2024-05-02;8;10.5;16.2;22.9;6.6;8.283
Manschnow;2024-05-02;11.6;12.7;20.5;27.2;0;12.4
Marienberg, Bad;2024-05-02;11.3;11.1;15.8;21.6;51.2;10.017
Marnitz;2024-05-02;8;11.2;19.6;25.9;0;NULL
Meiningen;2024-05-02;9.3;11.2;16.7;23.4;2.8;9.567
Memmingen;2024-05-02;4.5;6.9;12.1;18.8;2.2;1.65
Meßstetten-Appental;2024-05-02;3.3;5.2;10.3;16.4;12.5;0.917
Michelstadt-Vielbrunn;2024-05-02;9.7;10.1;14.8;21.8;6.6;7.5
Mühlacker;2024-05-02;6;7.7;13.9;20.7;0.5;NULL
Mühldorf;2024-05-02;8.9;10.5;17.7;24.3;0;8.667
Müncheberg;2024-05-02;9;12.6;20.1;26.4;0;NULL
München-Flughafen;2024-05-02;7;10.8;16.3;23.7;0;6.9
München-Stadt;2024-05-02;10;10.9;15.9;24.1;1;3.933
Münsingen-Apfelstetten;2024-05-02;5.3;8.3;12.7;19.5;22.8;NULL
Neu-Ulrichstein;2024-05-02;8.3;11.5;16.3;23.5;12;9.2
Neuhaus am Rennweg;2024-05-02;7.9;9.3;13.9;20.1;3.4;NULL
Neuhütten/Spessart;2024-05-02;9.6;11.4;16.3;23.7;4.5;7.483
Neuruppin-Alt Ruppin;2024-05-02;7.7;12.3;20.1;26.4;0;NULL
Norderney;2024-05-02;10.9;11.6;14.8;19.7;0;14.133
Nossen;2024-05-02;11.6;14.2;18.2;22;0;NULL
Nürburg-Barweiler;2024-05-02;9.3;9.4;15.5;22.7;13.5;4.9
Nürnberg;2024-05-02;10.8;12.1;17.5;26.1;2;6.983
Oberstdorf;2024-05-02;5.6;6.9;12.9;21.9;5.2;4.517
Oschatz;2024-05-02;10.3;13.3;19.5;24.7;0;11.817
Osterfeld;2024-05-02;9.7;12.1;18.5;24.7;0;NULL
Pelzerhaken;2024-05-02;9.4;10.2;11.9;13.9;0;NULL
Pforzheim-Ispringen;2024-05-02;6.3;9.6;13.8;19.6;4.6;NULL
Plauen;2024-05-02;9.8;11.5;17.1;22.8;4.4;NULL
Potsdam;2024-05-02;9.2;13.1;20;27.1;0;10.083
Putbus;2024-05-02;5.5;9.2;14.3;20.6;0;NULL
Quedlinburg;2024-05-02;7.6;10.2;18.5;24.9;0;NULL
Querfurt-Mühle Lodersleben;2024-05-02;6.7;9.2;17.5;23.9;0;NULL
Quickborn;2024-05-02;9.9;11.7;17.9;25.7;0;NULL
Regensburg;2024-05-02;10;12.3;18.5;26.1;0;8.733
Rheinstetten;2024-05-02;8.6;11.1;14.9;19.6;2.9;4.05
Rostock-Warnemünde;2024-05-02;9.7;11;17.5;25.9;0;14.1
Roth;2024-05-02;10.5;12;17;24;0.2;NULL
Runkel-Ennerich;2024-05-02;6.8;10.7;17.2;25.6;78.6;10.517
Saarbrücken-Ensheim;2024-05-02;9.5;9.5;12.9;16;23.1;0.267
Salzuflen, Bad;2024-05-02;11.4;13.7;19.8;25.4;0.4;NULL
Sankt Peter-Ording;2024-05-02;9.2;10.2;15.6;21.7;0;14.317
Schleiz;2024-05-02;10.2;11.6;16.1;21.7;4.2;NULL
Schleswig;2024-05-02;8.8;10;14.3;19.7;0;13.8
Schmücke;2024-05-02;8.7;8.8;14;19.1;3.7;7.4
Schwerin;2024-05-02;10.2;12;19.3;25.4;0;NULL
Schönhagen (Ostseebad);2024-05-02;7.9;9.8;12.1;15;0;NULL
Seehausen;2024-05-02;10.9;14.4;21;26.7;0;NULL
Soltau;2024-05-02;11.7;14.6;20.1;25.1;0;12.917
Straubing;2024-05-02;10.3;12;18.4;24.4;0;9.05
Stuttgart (Schnarrenberg);2024-05-02;8.9;11.1;15;21.3;7.4;5.667
Stuttgart-Echterdingen;2024-05-02;7;10.2;14.2;20.4;7;NULL
Stötten;2024-05-02;8;8.5;12.9;19;8.8;3.783
Tholey;2024-05-02;8.9;9.2;13.2;17.7;23.7;1.45
Trier-Petrisberg;2024-05-02;10.2;10.2;15.1;20.9;14.7;5.083
Trollenhagen;2024-05-02;8;10.7;18.5;24.6;0;13.783
Ueckermünde;2024-05-02;9.8;13.6;21;26.6;0;14.183
UFS Deutsche Bucht;2024-05-02;NULL;10.9;12.4;15.4;NULL;13.967
Ummendorf;2024-05-02;11.5;13.5;18.7;24.3;0;NULL
Waibstadt;2024-05-02;10.7;11.4;15.5;20.9;0.4;NULL
Waldmünchen;2024-05-02;8.3;10.1;15.6;22.5;0.6;7.433
Warburg;2024-05-02;7.1;10.6;17.7;23.8;5.5;NULL
