Standort;Datum;Boden;MinTemp;AvgTemp;MaxTemp;Regen;Sonne
Lichtenhain-Mittelndorf;2023-08-01;13.7;14.7;17.2;21.2;3.3;2.5
Lichtentanne;2023-08-01;13.5;15;16.9;21.1;7.2;NULL
Lindenberg;2023-08-01;13.1;14.4;17.3;21.1;4.7;3.15
Lingen-Baccum;2023-08-01;14;14.8;16.5;20.5;16.5;NULL
Lippspringe, Bad;2023-08-01;12.2;14.5;16.2;20.7;8.7;3.983
List auf Sylt;2023-08-01;13.6;14.9;16.7;19;1.9;6
Lübeck-Blankensee;2023-08-01;14.3;15.2;16.9;21.6;3.6;5.8
Lüchow;2023-08-01;13.2;14.4;17.3;21.7;4.1;3.2
Lüdenscheid;2023-08-01;12.3;13;15;18.5;3.9;2.883
Lügde-Paenbruch;2023-08-01;11.8;12.7;15.1;18.4;10.6;3.1
Magdeburg;2023-08-01;14;15.8;18.1;23.1;6.8;5.45
Mannheim;2023-08-01;13.7;15.1;18.4;24.5;4.6;4.45
Manschnow;2023-08-01;12.6;14.3;18;22.4;9;2.683
Marienberg;2023-08-01;10.7;12;14.6;17.7;9;NULL
Marienberg, Bad;2023-08-01;11.9;12;13.9;17.8;6.5;2.183
Marnitz;2023-08-01;13.1;14.4;16.3;20.3;5.5;NULL
Meiningen;2023-08-01;12;12.9;16.2;20.9;4.7;4.3
Memmingen;2023-08-01;10.7;12.4;15.8;19.4;7.6;1.8
Meßstetten-Appental;2023-08-01;6.6;9.5;14.5;17.4;20.7;1.5
Michelstadt-Vielbrunn;2023-08-01;12;13.6;15.8;19.9;5.1;3.633
Mühlacker;2023-08-01;11.1;12.6;18.5;22.8;8.9;NULL
Mühldorf;2023-08-01;12.8;14.6;17.8;22.3;4.3;2.65
Müncheberg;2023-08-01;12.2;14;17.5;21.7;2.1;3.1
München-Flughafen;2023-08-01;13.7;15;17.7;21.4;2.3;3.3
München-Stadt;2023-08-01;14.2;15.5;18.1;20.6;1.6;2.5
Münsingen-Apfelstetten;2023-08-01;7;10.1;15.8;19.5;5.6;NULL
Neu-Ulrichstein;2023-08-01;11.2;12.4;15.9;20.8;1.5;3.65
Neuhaus am Rennweg;2023-08-01;10.4;10.7;13.1;15.8;17.9;NULL
Neuhütten/Spessart;2023-08-01;13.3;14.3;16.2;20.1;5;3.95
Neuruppin-Alt Ruppin;2023-08-01;13;15;17.2;22.1;3.2;NULL
Norderney;2023-08-01;13.9;14.4;17.2;19.1;3.3;7.05
Nossen;2023-08-01;13.9;15.3;17.1;20.2;3.6;3.2
Nürburg-Barweiler;2023-08-01;12.6;12.9;14.8;17.6;6.8;2.383
Nürnberg;2023-08-01;12.3;14.1;17.2;21;8.7;3.5
Nörvenich-Niederbolheim;2023-08-01;NULL;NULL;17;NULL;3.7;4.2
Oberstdorf;2023-08-01;10.8;11.5;15.4;18.1;11.9;0.083
Oschatz;2023-08-01;14.9;15.7;17.9;22.1;4.4;3.467
Osterfeld;2023-08-01;13.4;15;17;21.2;13.5;NULL
Pelzerhaken;2023-08-01;15;15.3;16.9;19.9;8.3;NULL
Pforzheim-Ispringen;2023-08-01;12.2;15.3;18.1;22.1;5.5;NULL
Plauen;2023-08-01;13.1;14.6;16.9;20.8;4.8;NULL
Potsdam;2023-08-01;13.3;15.3;17.5;22.2;2.5;3.733
Putbus;2023-08-01;13.7;14.6;16.7;19.2;6.3;1.583
Quedlinburg;2023-08-01;13;15.3;17.9;22.5;14.7;NULL
Querfurt-Mühle Lodersleben;2023-08-01;13.6;14.7;16.9;21.4;4.3;NULL
Quickborn;2023-08-01;14.3;14.9;16.4;19.9;8.6;NULL
Regensburg;2023-08-01;12.4;14;16.8;21.9;5.8;3.483
Rheinstetten;2023-08-01;14;16.1;19.5;24;11.4;7.017
Rostock-Warnemünde;2023-08-01;14.2;15.5;17.3;20.6;4.3;3.7
Roth;2023-08-01;13.4;14.4;17;21;8;NULL
Saarbrücken-Ensheim;2023-08-01;13.2;14.8;17.4;21.6;8.8;6.333
Salzuflen, Bad;2023-08-01;14;14.6;15.9;19.3;10.8;NULL
Sankt Peter-Ording;2023-08-01;14.6;15.6;16.9;19.5;1.7;3.883
Schleiz;2023-08-01;12.7;13.5;16.1;21;7.7;NULL
Schleswig;2023-08-01;12.7;14;16;19.5;6.7;2.567
Schmücke;2023-08-01;9.4;9.8;12;14.2;12.9;1.25
Schwerin;2023-08-01;13.7;14.6;16.8;20.7;4;4.267
Schönhagen (Ostseebad);2023-08-01;14.3;14.9;16.4;19;14.3;1.833
Seehausen;2023-08-01;14.8;15.7;17.4;22.2;4.8;4.383
Soltau;2023-08-01;14;14.9;16.8;20.3;3.7;4.4
Straubing;2023-08-01;10.9;13.4;17.6;21.5;3.5;3.75
Stuttgart (Schnarrenberg);2023-08-01;14.2;16;18.8;22.5;6.9;6.617
Stötten;2023-08-01;11.1;12.7;15.9;19;7.8;2.317
Tholey;2023-08-01;13.4;14.7;16.2;20.1;5.9;5.45
Trier-Petrisberg;2023-08-01;14.5;15.1;17.2;20.8;0.9;4.467
Trollenhagen;2023-08-01;13.9;15.2;17;20.7;3.7;2.917
Ueckermünde;2023-08-01;14;15.2;17.4;21.3;4.9;3.333
Ummendorf;2023-08-01;13.2;14.1;16.7;21.6;3.1;NULL
Waibstadt;2023-08-01;12.9;14.5;17.9;22.9;17.6;NULL
Warburg;2023-08-01;12.9;14.2;16.6;20.4;0.7;6.033
Waren (Müritz);2023-08-01;13.9;14.9;16.7;20;5.6;2.117
Wasserkuppe;2023-08-01;10.1;10.1;12.5;15.9;11.6;2.917
Weiden;2023-08-01;12.9;13.2;15.8;19.6;13.9;1.8
Weihenstephan-Dürnast;2023-08-01;12.7;12.8;17.2;20.7;9.8;3.333
Weinbiet;2023-08-01;11.9;12.7;15;20.2;6;4.35
Weingarten, Kr. Ravensburg;2023-08-01;11.5;13.1;17.3;21.2;7.4;1.9
Weißenburg-Emetzheim;2023-08-01;11.4;12.7;16.9;21.4;8.4;5.1
Werl;2023-08-01;12.8;14.7;17.4;21.3;1.8;5.067
Wernigerode;2023-08-01;10.6;13.6;17.2;21.3;7.2;5.717
Wiesenburg;2023-08-01;12.8;13.9;17;21.4;2.3;4.767
Wittenberg;2023-08-01;13.4;14.6;17.7;22.6;1.6;4.1
Wunsiedel-Schönbrunn;2023-08-01;11.3;12.4;14.8;18.3;13.7;NULL
Würzburg;2023-08-01;13.2;14.1;16.9;22.7;7.4;3.033
Zinnwald-Georgenfeld;2023-08-01;9.7;10.7;13;16.6;7.5;1.467
Zugspitze;2023-08-01;NULL;-0.5;2.5;5.1;3.6;0
Zwiesel;2023-08-01;10.2;11.7;15;18.2;6.3;NULL
Öhringen;2023-08-01;12;14.2;17.7;22.7;14.6;4.3
Ahaus;2023-08-02;11.8;13.7;16.9;22.8;45.9;2.467
Alfeld;2023-08-02;11.3;12.6;16.8;20.6;6.9;1.3
Andernach;2023-08-02;14.6;15.8;19.5;26;3.1;5.45
Angermünde;2023-08-02;14;15.2;18.7;23.2;3.6;6.233
Arkona;2023-08-02;14.7;14.9;17.3;20.9;7.5;3.55
Artern;2023-08-02;13.1;14.2;17.9;22.3;7.6;NULL
Augsburg;2023-08-02;9.2;11.3;17.9;26.3;14.2;3.583
Bamberg;2023-08-02;13;13.7;16.2;19.1;16.6;0.167
Barth;2023-08-02;14;14.9;17.3;21.6;4.5;3.15
Baruth;2023-08-02;12.7;14.2;18.6;22.9;2;NULL
Belm;2023-08-02;12.6;13.9;16.6;20.3;24.3;0.583
Berge;2023-08-02;12.9;15;18.4;23;4.1;2.9
Berlin-Dahlem (FU);2023-08-02;13.3;15.1;18.6;22.2;1.6;3.8
Berlin-Tempelhof;2023-08-02;14.4;15.5;19;22.4;1.6;NULL
Bertsdorf-Hörnitz;2023-08-02;10.5;12.6;17.1;22.2;3.5;1.1
Berus;2023-08-02;13.4;13.7;16.4;19.9;31.5;1.933
Boizenburg;2023-08-02;10.9;14.4;16.5;20;9.3;1.517
Boltenhagen;2023-08-02;13.9;14.7;17;20.9;2.8;2.567
Braunlage;2023-08-02;10.9;11.2;13.5;16.7;23.1;NULL
Braunschweig;2023-08-02;12.7;14.2;17.1;20.2;14.3;4.25
Bremen;2023-08-02;12.5;13.4;16.4;19.1;19.4;0.733
Bremerhaven;2023-08-02;14.1;14.8;16.8;19.4;5.9;2.5
Bremervörde;2023-08-02;13.4;14;16.3;18.6;13.5;2.067
Carlsfeld;2023-08-02;9.7;10.4;12.4;15;17.1;0.267
Chemnitz;2023-08-02;12;12.9;16.5;20.5;6.9;1.5
Chieming;2023-08-02;9.8;11.2;18.3;24.1;9.9;6.267
Cottbus;2023-08-02;11.9;13.6;18.7;24.4;0.2;3.683
Cuxhaven;2023-08-02;12.8;14.9;17.1;19.1;3.3;2.1
Deuselbach;2023-08-02;13.2;13.8;16.6;21.4;9.9;2.75
Diepholz;2023-08-02;12.8;13.7;16.4;19.1;19.8;0.8
Dresden-Klotzsche;2023-08-02;13;14.7;17.9;23.1;13;2.617
Düsseldorf;2023-08-02;13.7;15.1;17.8;23.8;12.2;2.317
Dörnick;2023-08-02;12.8;14.1;16.8;20.5;2.8;1.533
Dörpen;2023-08-02;13.3;14.4;16.4;20.4;20.9;1.1
Eisenach;2023-08-02;13.1;13.7;16.5;19.8;5.1;1.383
Elpersbüttel;2023-08-02;12.1;14;16.6;18.7;3;2.283
Emden;2023-08-02;14.7;15;16.8;20.9;19.1;2.383
Erfurt-Weimar;2023-08-02;12.3;13.3;16.6;20.7;2.3;NULL
Essen-Bredeney;2023-08-02;12.9;13.8;17;22.1;9.9;2.55
Fehmarn;2023-08-02;15.3;15.8;17.3;20.7;4.1;2.75
Feldberg/Mecklenburg;2023-08-02;12.7;13.7;17.1;23.1;6.1;2.533
Feldberg/Schwarzwald;2023-08-02;7.8;7.8;11.1;16.1;13.4;0.183
Feuchtwangen-Heilbronn;2023-08-02;9.1;10.8;15.6;20.3;12;0.283
Fichtelberg;2023-08-02;8.3;8.3;10.4;13.4;11.4;0.35
Fichtelberg/Oberfranken-Hüttstadl;2023-08-02;11;12;14;16.5;38.1;NULL
Frankfurt/Main;2023-08-02;14.9;15.4;17.8;20.6;11.1;2.367
Freiburg;2023-08-02;14.5;15.7;21;27.7;7.1;0.867
Freudenstadt;2023-08-02;10.7;11.8;14.8;19.3;32.3;0.717
Friesoythe-Altenoythe;2023-08-02;14.1;14.5;16.2;20.6;17.1;1.2
Fürstenzell;2023-08-02;12;12.9;18;22.8;9.7;6.183
Gardelegen;2023-08-02;12.5;14.2;17.5;21.7;26.4;5.033
Garmisch-Partenkirchen;2023-08-02;8.1;8.7;17.3;26.2;5.3;6.183
Geisenheim;2023-08-02;14.6;15.6;18.4;22.5;10.8;3.7
Gelbelsee;2023-08-02;9.9;12;15.5;20.5;12.7;0.867
Genthin;2023-08-02;13.8;15.2;18.5;21.8;2.1;3.733
Gera-Leumnitz;2023-08-02;12.4;13.8;16.7;20.4;5.2;0.633
Gießen/Wettenberg;2023-08-02;13.6;14;17.7;23.1;3.3;2.833
Goldberg;2023-08-02;13.9;14.6;16.8;21.2;7.6;0.55
Gottfrieding;2023-08-02;9.2;11.7;18.2;24.8;6.5;5.067
Greifswald;2023-08-02;14.1;15;17.2;21.8;6.8;0.9
Greifswalder Oie;2023-08-02;15.4;15.9;17.5;20.4;7.4;0.883
Groß Lüsewitz;2023-08-02;14;14.7;16.6;21.7;6.1;NULL
Großer Arber;2023-08-02;NULL;7.1;9.8;13.9;15.1;0.033
Gülzow-Prüzen;2023-08-02;14.7;14.8;16.8;21;7.1;NULL
Günzburg;2023-08-02;7.7;9.7;17.5;25.5;9.9;NULL
Görlitz;2023-08-02;12.6;14.3;17.9;23;4;2.233
Göttingen;2023-08-02;12;13.1;17;22;10.3;0.717
Hahn;2023-08-02;12.9;13.3;16.5;21.4;5.3;3.35
Hamburg-Fuhlsbüttel;2023-08-02;13.3;14.6;16.7;19.4;10.6;1.567
Hannover;2023-08-02;12.8;14.5;17;20.1;16.3;2.867
Harburg;2023-08-02;10.1;11.5;16.2;23.4;10.1;0.817
Harzgerode;2023-08-02;10.3;11.2;15.3;19.5;3;3
Hasenkrug-Hardebek;2023-08-02;13.3;14.6;16.7;20.2;4;NULL
Helgoland;2023-08-02;12.8;15.5;17.1;18.8;8.9;2.283
Hersfeld, Bad;2023-08-02;13;13.4;16.7;20.7;0.8;1.733
Hof;2023-08-02;11.4;12.5;15;17.6;14.3;0.917
Hohenpeißenberg;2023-08-02;9.4;11;16.4;23.9;7.1;5.417
Hoherodskopf/Vogelsberg;2023-08-02;11.4;11.3;13;15.8;10.8;0.783
Holzdorf-Bernsdorf;2023-08-02;NULL;NULL;18.3;NULL;0.9;3.6
Hoyerswerda;2023-08-02;12.5;14.6;18.5;23.6;1.5;3
Itzehoe;2023-08-02;12.6;14.2;16.7;19.2;2.2;NULL
Kahler Asten;2023-08-02;10;9.9;12.2;16;27;0.367
Kaisersbach-Cronhütte;2023-08-02;9.3;10.9;15.9;20.4;17;0.017
Kall-Sistig;2023-08-02;12.3;12.4;15.7;21.2;17.2;NULL
Kempten;2023-08-02;8.4;9.9;17.8;26.8;8.1;5.15
Kiel-Holtenau;2023-08-02;13;14.2;16.8;20;1.4;NULL
Kissingen, Bad;2023-08-02;13.5;14.4;16;18.6;28.5;1.017
Kleiner Feldberg/Taunus;2023-08-02;11;10.8;12.8;15.8;22.3;0.117
Klippeneck;2023-08-02;9.8;11;15.6;23.1;4.6;3.133
Konstanz;2023-08-02;10.2;11;19.6;29.4;9.3;5.633
Krölpa-Rockendorf;2023-08-02;12.3;13.3;16.6;19.6;7.1;NULL
Kyritz;2023-08-02;12.9;14;17.4;23;5.8;3.033
Köln/Bonn;2023-08-02;14.1;14.4;17.8;24.2;8.4;2.167
Königswinter-Heiderhof;2023-08-02;13.3;14.2;18;24.2;7;NULL
Lahr;2023-08-02;14.9;15.6;20.1;26.7;4.1;0.9
Langenlipsdorf;2023-08-02;11.3;13;18.1;23.6;1.5;NULL
Lauchstädt, Bad;2023-08-02;13.1;14.4;18.3;21.7;0.9;3.2
Lautertal-Oberlauter;2023-08-02;13.4;14;15.7;18.3;14.3;0.367
Leck;2023-08-02;7.2;9.6;15.7;19;4.9;3.833
Leinefelde;2023-08-02;10.8;12.7;15.8;20.9;7.8;1.883
Leipzig-Holzhausen;2023-08-02;14.4;15.5;18.3;22;2.2;NULL
Leipzig/Halle;2023-08-02;13.6;14.9;18.4;21.9;1.2;3.567
Leuchtturm Alte Weser;2023-08-02;NULL;15.5;17.1;19.2;NULL;3.05
Leutkirch-Herlazhofen;2023-08-02;6.9;10;17.6;25.9;9.2;5.583
Lichtenhain-Mittelndorf;2023-08-02;12.6;14.3;16.8;21.9;6.2;1.9
Lichtentanne;2023-08-02;12.7;14.2;16.9;19.6;4;NULL
Lindenberg;2023-08-02;12.2;13.4;18.2;22.4;0.3;5.55
Lingen-Baccum;2023-08-02;13.3;13.8;16.6;21.9;15.4;NULL
Lippspringe, Bad;2023-08-02;9.8;12.4;17.1;21.6;14.2;3.017
List auf Sylt;2023-08-02;12.4;14.8;16.7;19.8;8.7;4.867
Lübeck-Blankensee;2023-08-02;13;14.3;16.9;20.1;3.1;1.6
Lüchow;2023-08-02;12.7;13.9;17;21.3;13.7;2.317
Lüdenscheid;2023-08-02;12.3;13.1;15.7;20.6;16.4;2.667
Lügde-Paenbruch;2023-08-02;9.8;11.7;15.9;20.2;16;3.733
Magdeburg;2023-08-02;12.4;14.6;18.4;21.9;2.4;3.133
Mannheim;2023-08-02;13.5;14.9;18.1;21.9;7.4;1.333
Manschnow;2023-08-02;12.4;13.9;18.7;23.9;0.1;5.783
Marienberg;2023-08-02;10.9;12.1;14.9;18.6;5.3;NULL
Marienberg, Bad;2023-08-02;11;11.5;15;20.8;11.8;2.567
Marnitz;2023-08-02;13;14.2;16.6;21;9.4;NULL
Meiningen;2023-08-02;11.7;12.4;14.5;17.4;12.1;0.717
Memmingen;2023-08-02;8.1;9.9;17.3;25.8;12;4.7
Meßstetten-Appental;2023-08-02;5.1;6.4;15.2;23.5;9.6;3.383
Michelstadt-Vielbrunn;2023-08-02;12.2;13.5;15.9;18.8;13.3;0.533
Mühlacker;2023-08-02;9.9;11.2;17.7;25.3;6.9;NULL
Mühldorf;2023-08-02;8.7;10.6;18.1;24.9;5.9;4.65
Müncheberg;2023-08-02;12.1;13.9;18.3;23.1;2;4.4
München-Flughafen;2023-08-02;9;11;18.3;25.2;5.9;4.833
München-Stadt;2023-08-02;11.4;12.9;19.1;26.7;6.7;5.783
Münsingen-Apfelstetten;2023-08-02;5.5;8.8;16.1;24.2;5.4;NULL
Neu-Ulrichstein;2023-08-02;12.5;13;15.6;19;6.6;1.617
Neuhaus am Rennweg;2023-08-02;10.4;10.6;12.4;15.2;38.8;NULL
Neuhütten/Spessart;2023-08-02;13.3;14.1;16.2;19.1;19.1;0.833
Neuruppin-Alt Ruppin;2023-08-02;13.3;14.8;17.8;23.2;8.2;NULL
Norderney;2023-08-02;15;15.3;17.3;20.7;10.1;2.45
Nossen;2023-08-02;13.4;14.6;17.4;22;9.2;2.1
Nürburg-Barweiler;2023-08-02;13;13.3;16.7;22.7;13.8;4.883
Nürnberg;2023-08-02;11.4;12.5;16.2;20.5;8.4;0.667
Nörvenich-Niederbolheim;2023-08-02;NULL;NULL;18.2;NULL;7.1;4
Oberstdorf;2023-08-02;7.5;8.7;17.4;26.7;3.9;5.383
Oschatz;2023-08-02;14.7;15.5;18.4;22.7;1.3;1.65
Osterfeld;2023-08-02;13;14.6;17.4;20.5;2.3;NULL
Pelzerhaken;2023-08-02;14.7;15;17.2;21.1;1.9;NULL
Pforzheim-Ispringen;2023-08-02;11.5;14.3;17.9;24.1;7.3;NULL
Plauen;2023-08-02;11.8;13.3;16.2;18.8;6.2;NULL
Potsdam;2023-08-02;13.9;15;18.4;22.2;2.6;4.05
Putbus;2023-08-02;13.8;14.6;16.9;21;8.7;1.9
Quedlinburg;2023-08-02;12.8;14.4;17.8;21.6;20.8;NULL
Querfurt-Mühle Lodersleben;2023-08-02;12.7;13.8;17.5;20.8;4;NULL
Quickborn;2023-08-02;13.6;14.8;16.6;19.6;6.8;NULL
Regensburg;2023-08-02;10.8;12.6;16;18.8;20.2;0.083
Rheinstetten;2023-08-02;13.9;16;18.8;24.3;14.5;0.617
Rostock-Warnemünde;2023-08-02;13.9;15;17.6;22;1.7;3.433
Roth;2023-08-02;10;11.7;16.2;19.9;9;NULL
Runkel-Ennerich;2023-08-02;13.4;14.4;18.3;23.9;3.1;3.6
Saarbrücken-Ensheim;2023-08-02;13.5;14.2;17.2;21.1;19.1;2.25
Salzuflen, Bad;2023-08-02;11.5;13.5;16.3;19.6;36.9;NULL
Sankt Peter-Ording;2023-08-02;14;15.6;16.9;18.7;14;2
Schleiz;2023-08-02;11.8;13.1;15.4;17.7;7.1;NULL
Schleswig;2023-08-02;10.5;12.9;16.2;19.5;2.5;3.217
Schmücke;2023-08-02;10;9.9;11.6;14.6;13.7;0.267
Schwerin;2023-08-02;14.1;14.4;16.5;20.3;8.5;1.433
Schönhagen (Ostseebad);2023-08-02;12;13.1;16.6;19.3;2.1;3.767
Seehausen;2023-08-02;13.2;14.2;17.6;22.6;10.3;2.8
Soltau;2023-08-02;13.8;14.4;16.2;18.3;19.7;1.083
Straubing;2023-08-02;10.2;11.7;17.8;23.5;11.4;3.25
Stuttgart (Schnarrenberg);2023-08-02;13.1;14.3;18.6;25.7;4.9;1.117
Stötten;2023-08-02;9.6;11.2;15.6;21.4;11.8;0.35
Tholey;2023-08-02;13.2;13.8;16.5;20.3;41.1;1.65
Trier-Petrisberg;2023-08-02;14.5;14.9;18.2;23.9;7;3.65
