Standort;Datum;Boden;MinTemp;AvgTemp;MaxTemp;Regen;Sonne
Leck;2025-04-01;-5.1;-1.4;7.2;15.3;0;0
Leinefelde;2025-04-01;-3.5;-1.1;6;11.9;0;6.6
Leipzig-Holzhausen;2025-04-01;-0.2;4;7.7;12.8;0;NULL
Leipzig/Halle;2025-04-01;1.5;3.8;7.6;12.7;0;6.15
Leutkirch-Herlazhofen;2025-04-01;-0.8;1.7;4.4;7.3;0.2;NULL
Lichtenhain-Mittelndorf;2025-04-01;2.6;2.8;6.5;11.5;0;NULL
Lichtentanne;2025-04-01;-2.2;0.5;5.3;9.8;0;NULL
Lindenberg;2025-04-01;2.7;4.2;8.2;13.6;0;10.217
Lingen-Baccum;2025-04-01;-3;1.3;7.1;14.5;0;NULL
Lippspringe, Bad;2025-04-01;-4.8;-1;7.1;13.6;0;NULL
List auf Sylt;2025-04-01;0.8;3;7.4;13.5;0;12.2
Lübeck-Blankensee;2025-04-01;-5.6;-2.1;6;13.4;0;NULL
Lüchow;2025-04-01;-4.6;-1.7;7;14.6;0;NULL
Lüdenscheid;2025-04-01;-3;0.3;6.2;12;0;9.55
Lügde-Paenbruch;2025-04-01;-4.4;0;6.5;12.2;0;10.55
Magdeburg;2025-04-01;-2.5;1.4;8.2;14.7;0;NULL
Mannheim;2025-04-01;-1.4;3.7;9.4;14.5;0;4.15
Manschnow;2025-04-01;-2.2;1.5;8.2;14.2;0;NULL
Marienberg;2025-04-01;-1.6;1.4;3.7;8;0;NULL
Marienberg, Bad;2025-04-01;-0.4;1.4;5.3;9.8;0;8.467
Marnitz;2025-04-01;-4.4;-1;6.4;14.1;0;NULL
Meiningen;2025-04-01;-1;2;5.6;10;0;4.85
Memmingen;2025-04-01;0.7;2;4.9;8.1;0.1;NULL
Meßstetten-Appental;2025-04-01;-3.5;-0.6;3;6.8;0;NULL
Michelstadt-Vielbrunn;2025-04-01;-1.4;2.7;6.2;11;0;1.917
Mühlacker;2025-04-01;1.4;4.6;8.9;14.3;0;NULL
Mühldorf;2025-04-01;2.9;4.1;7.1;11.4;0.6;2.05
Müncheberg;2025-04-01;-0.8;3.2;8.2;13.3;0;NULL
München-Flughafen;2025-04-01;1.1;3.4;6.4;10.1;0.2;1.617
München-Stadt;2025-04-01;2.9;3.5;6.2;9.9;0.1;0.983
Münsingen-Apfelstetten;2025-04-01;-4.5;-0.7;3.9;7.7;0;NULL
Neu-Ulrichstein;2025-04-01;-0.8;1.6;6.2;10.8;0;NULL
Neuhaus am Rennweg;2025-04-01;0;0;2.2;5.9;0;NULL
Neuhütten/Spessart;2025-04-01;-1.9;0.9;6.2;12.5;0;NULL
Neuruppin-Alt Ruppin;2025-04-01;-2.3;0.1;7.7;14.5;0;NULL
Norderney;2025-04-01;4.2;5.9;7.9;10.6;0;12.233
Nossen;2025-04-01;-0.4;3.6;6.4;11.2;0;NULL
Nürburg-Barweiler;2025-04-01;-2.9;-0.2;5.1;10.3;0;9.467
Nürnberg;2025-04-01;-2.8;0.1;7.2;13.3;0;7.033
Oberstdorf;2025-04-01;-3.1;-1.3;3.5;8.2;0;1.9
Osterfeld;2025-04-01;1.6;4;6.6;11.8;0;NULL
Pelzerhaken;2025-04-01;-3;0.1;6;10.6;0;NULL
Pforzheim-Ispringen;2025-04-01;-1.2;3.2;7.6;11.7;0;NULL
Plauen;2025-04-01;-1.2;1.3;5.5;9.7;0;NULL
Potsdam;2025-04-01;-0.2;3.8;8.7;15.1;0;7.767
Putbus;2025-04-01;-0.9;2.4;6.7;12.3;0;NULL
Quedlinburg;2025-04-01;0.4;1.6;7.4;13.2;0;NULL
Querfurt-Mühle Lodersleben;2025-04-01;-0.2;3.7;6.8;12.5;0;NULL
Quickborn;2025-04-01;-5.9;-2;6.6;14.9;0;NULL
Regensburg;2025-04-01;-0.3;2.3;7;12;0;5.183
Rheinstetten;2025-04-01;0.5;4.4;9.3;13.8;0;3.533
Rostock-Warnemünde;2025-04-01;0;4.6;6.7;9.2;0;12.233
Roth;2025-04-01;-3.2;-0.4;5.9;11.5;0;NULL
Runkel-Ennerich;2025-04-01;-5.1;-2.4;6.1;12.9;0;7.167
Saarbrücken-Ensheim;2025-04-01;1.3;3;7.4;11.5;0;7.333
Salzuflen, Bad;2025-04-01;-2.2;0.7;7.4;13.6;0;NULL
Sankt Peter-Ording;2025-04-01;-3.3;1.8;7.9;14.5;0;12.617
Schleiz;2025-04-01;-1.5;2.2;4.8;8.7;0;NULL
Schleswig;2025-04-01;-2.1;0.9;7.5;13.9;0;12.783
Schmücke;2025-04-01;-0.8;-0.8;1.1;4.1;0.5;NULL
Schwerin;2025-04-01;-2.7;1.2;7.2;14.2;0;NULL
Schönhagen (Ostseebad);2025-04-01;-3.5;-0.6;6.1;10.9;0;NULL
Seehausen;2025-04-01;-2.4;-1.1;6.5;14.9;0;NULL
Soltau;2025-04-01;-3.7;-1.2;7.5;14.3;0;11.067
Straubing;2025-04-01;3.9;4.8;7.9;11.9;0;5.867
Stuttgart (Schnarrenberg);2025-04-01;2.4;4.4;8;12.1;0;6.95
Stuttgart-Echterdingen;2025-04-01;0.7;3.2;7.4;11.6;0;NULL
Stötten;2025-04-01;-3.2;-0.2;4.2;8.3;0;4.983
Tholey;2025-04-01;0.9;3.3;7;10.3;0;9
Trier-Petrisberg;2025-04-01;-0.5;1.5;7;11.9;0;8.433
Trollenhagen;2025-04-01;-3.6;-0.5;6.4;13.3;0;NULL
Ueckermünde;2025-04-01;-3.5;-1.1;5.8;11;0;12.1
Ummendorf;2025-04-01;-0.1;1.3;6.8;13.5;0;NULL
Waibstadt;2025-04-01;1.2;4.2;8.4;13.9;0;NULL
Waldmünchen;2025-04-01;1.9;3.1;5.8;9.3;0.2;6.567
Warburg;2025-04-01;-4.1;-1.2;6.6;13.6;0;NULL
Waren (Müritz);2025-04-01;-2.9;0.9;7;13.9;0;NULL
Wasserkuppe;2025-04-01;-1.5;-0.6;1.9;6;0.1;3.817
Weiden;2025-04-01;-1.3;2.3;6;10.8;0;7.933
Weihenstephan-Dürnast;2025-04-01;1;3.1;6.2;10.3;0.2;2.183
Weinbiet;2025-04-01;1.9;3.1;5.9;10.4;0;3.467
Weingarten, Kr. Ravensburg;2025-04-01;-0.8;2.3;6.3;9.9;0;NULL
Weißenburg-Emetzheim;2025-04-01;-2;1;6.4;11.2;0;NULL
Werl;2025-04-01;-4.6;-0.6;7.2;14.2;0;10.883
Wernigerode;2025-04-01;-4.1;-0.7;5.6;12.4;0;NULL
Wielenbach (Demollstr.);2025-04-01;2.4;2.3;5;9.3;2.6;1.6
Wiesenburg;2025-04-01;2.3;2.9;7.6;13.3;0;NULL
Wittenberg;2025-04-01;3.6;4.4;8.4;13.7;0;NULL
Wunsiedel-Schönbrunn;2025-04-01;-1.1;1.4;4.9;10.1;0;NULL
Würzburg;2025-04-01;3.8;5;8;13.9;0;4.717
Zinnwald-Georgenfeld;2025-04-01;-0.3;-0.2;2.1;5.5;0;6.65
Zugspitze;2025-04-01;NULL;-13.7;-11.5;-9.7;5.1;0.317
Zwiesel;2025-04-01;1.9;2.6;5.4;9.8;0.2;NULL
Öhringen;2025-04-01;2;4.2;8.4;13.1;0;6.083
Ahaus;2025-04-02;1.7;4.3;11.2;16.9;0;10.817
Alfeld;2025-04-02;-2.3;1.3;9;15.3;0;NULL
Andernach;2025-04-02;-3.6;1.6;11.2;18.6;0;NULL
Angermünde;2025-04-02;1.3;2.6;7.9;16.1;0;NULL
Arkona;2025-04-02;2.3;2.3;5.8;8.2;0;11.883
Artern;2025-04-02;-0.9;3.1;9.1;17.1;0;NULL
Augsburg;2025-04-02;0.2;3;9.3;14.5;0;11
Bamberg;2025-04-02;0.6;4.5;11.3;17.8;0;8.65
Barth;2025-04-02;-3.3;-0.8;6.6;13.9;0;NULL
Baruth;2025-04-02;-3.7;-1.5;8.2;17.2;0;NULL
Belm;2025-04-02;0.8;3.8;10.3;16;0;11.733
Berge;2025-04-02;-0.5;1.2;8;16.3;0;NULL
Berlin-Dahlem (FU);2025-04-02;0.3;3;9.4;16.8;0;12.017
Berlin-Tempelhof;2025-04-02;-0.9;1.8;8.6;16.4;0;NULL
Bertsdorf-Hörnitz;2025-04-02;-0.2;3;8.8;14.9;0;NULL
Berus;2025-04-02;3.1;4.5;10.9;16.6;0;12.017
Boizenburg;2025-04-02;-2.6;0;8;16.1;0;8.733
Boltenhagen;2025-04-02;2.8;3.3;6;8.6;0;5.583
Braunlage;2025-04-02;-1;2.2;7.3;12.4;0;NULL
Braunschweig;2025-04-02;-2.2;1.2;9.5;16.3;0;12.267
Bremen;2025-04-02;-2.4;2.4;10.1;17.1;0;12.283
Bremerhaven;2025-04-02;3.6;5.1;10.1;16.2;0;12.183
Bremervörde;2025-04-02;-3.9;0.3;8.3;16.7;0;11.9
Carlsfeld;2025-04-02;-1.4;1.6;5.8;11;0;NULL
Chemnitz;2025-04-02;NULL;2;8;14.2;0;7.567
Chieming;2025-04-02;2;3.4;8.2;13;0;11.333
Cottbus;2025-04-02;-1.6;1.2;9.2;18.2;0;11
Cuxhaven;2025-04-02;4.4;6.2;9.4;14.2;0;NULL
Deuselbach;2025-04-02;1.8;3.9;9.7;14.8;0;11.767
Diepholz;2025-04-02;-1.2;4.3;10.9;17.7;0;12.033
Doberlug-Kirchhain;2025-04-02;-0.5;2.3;9;16.3;0;NULL
Dresden-Klotzsche;2025-04-02;-0.7;2.7;9.3;15.5;0;11.217
Düsseldorf;2025-04-02;3.9;6.3;12.2;18.9;0;NULL
Dörnick;2025-04-02;-0.6;2.3;8;14.1;0;9.833
Dörpen;2025-04-02;-2.8;2.3;10.8;18.3;0;NULL
Eisenach;2025-04-02;-1.7;1.3;7.9;14.1;0;NULL
Elpersbüttel;2025-04-02;0.1;3.2;8.9;16.7;0;NULL
Emden;2025-04-02;-2.6;2.2;9.9;17.1;0;11.933
Erfurt-Weimar;2025-04-02;-2.1;1.8;8.1;14.1;0;NULL
Essen-Bredeney;2025-04-02;3.5;5.4;11.5;17.6;0;11.733
Fehmarn;2025-04-02;3.1;4.5;7.4;11.5;0;NULL
Feldberg/Mecklenburg;2025-04-02;0;2.8;7.1;14.3;0;NULL
Feldberg/Schwarzwald;2025-04-02;-1.7;-2;1.7;7.1;0.1;9.117
Feuchtwangen-Heilbronn;2025-04-02;1.6;3.4;8.8;15.3;0;NULL
Fichtelberg;2025-04-02;-1.8;0.4;3.4;8.1;0;4.567
Fichtelberg/Oberfranken-Hüttstadl;2025-04-02;-2.7;-0.2;6.9;13.5;0;NULL
Frankfurt/Main;2025-04-02;3.1;5.3;12.8;19.6;0;11.05
Freiburg;2025-04-02;5;8.1;13.8;20;0;11.817
Freudenstadt;2025-04-02;1.4;2.8;7.4;13.4;0;10.217
Friesoythe-Altenoythe;2025-04-02;-2.8;1.1;10.1;17.5;0;12.083
Fürstenzell;2025-04-02;0.5;3.6;8.7;13.2;0;6.933
Gardelegen;2025-04-02;-4.5;-1.7;7.8;17;0;NULL
Garmisch-Partenkirchen;2025-04-02;-2.5;-1.1;6.6;14.9;0;11.55
Geisenheim;2025-04-02;4.9;7.8;12.8;18.7;0;10.917
Gelbelsee;2025-04-02;2.1;3.8;8.9;13.7;0;NULL
Genthin;2025-04-02;-2.4;1.2;8.3;16.9;0;NULL
Gera-Leumnitz;2025-04-02;-1.2;2.3;8.2;14.6;0;8.75
Gießen/Wettenberg;2025-04-02;2.2;4.4;11;16.7;0;9.65
Goldberg;2025-04-02;-0.1;2.8;7.7;15.1;0;NULL
Gottfrieding;2025-04-02;0.9;2.3;9.5;14.8;0;8.8
Greifswald;2025-04-02;-1.2;2.9;6;10.1;0;NULL
Greifswalder Oie;2025-04-02;3.2;2.8;5.8;9.1;0;NULL
Groß Lüsewitz;2025-04-02;-0.2;3;7.8;14.7;0;NULL
Großer Arber;2025-04-02;NULL;-0.8;1.1;4.2;0;2.033
Grünow;2025-04-02;-0.8;2.8;7.1;14.7;0;NULL
Gülzow-Prüzen;2025-04-02;0.4;2.6;7.5;14.8;0;NULL
Günzburg;2025-04-02;2.4;4.2;9.5;14.9;0;NULL
Görlitz;2025-04-02;1.1;4.7;9.3;16.1;0;7.833
Göttingen;2025-04-02;-1.9;1.1;9.5;15.6;0;11.683
Hahn;2025-04-02;2.4;4.7;9.8;15.2;0;12.233
Hamburg-Fuhlsbüttel;2025-04-02;-3.3;-0.1;7.7;15.8;0;12
Hannover;2025-04-02;-1;1.4;9.3;16.4;0;11.983
Harburg;2025-04-02;3;4.4;9.1;14.4;0;NULL
Harzgerode;2025-04-02;-2.2;1;7.4;13.5;0;NULL
Hasenkrug-Hardebek;2025-04-02;-3;1.8;8.1;15.8;0;NULL
Heckelberg;2025-04-02;-1.6;2.4;7.5;16;0;NULL
Helgoland;2025-04-02;4.6;7;8.7;11.8;0;12.283
Hersfeld, Bad;2025-04-02;-0.9;2.9;10.4;16.3;0;9.633
Hof;2025-04-02;-3.5;0.5;7.1;13.9;0;7.133
Hohenpeißenberg;2025-04-02;1.4;1.3;5.1;10.5;0;9.617
Hoherodskopf/Vogelsberg;2025-04-02;0.8;2.3;7.2;13.3;0;10.633
Hoyerswerda;2025-04-02;-0.3;2.1;9.7;17.4;0;NULL
Itzehoe;2025-04-02;-2.7;2.3;8.5;15.4;0;NULL
Kahler Asten;2025-04-02;0.1;1.5;5.8;10.3;0;10.8
Kaisersbach-Cronhütte;2025-04-02;2.3;3.8;9.2;15;0;NULL
Kall-Sistig;2025-04-02;-2.4;2.2;8.6;14.7;0;NULL
Kaufbeuren-Oberbeuren Bayern;2025-04-02;2.2;3.2;6.8;11.9;0;NULL
Kempten;2025-04-02;0;3.1;8;14.1;0;10.917
Kiel-Holtenau;2025-04-02;1.6;4.5;7.5;12.3;0;NULL
Kissingen, Bad;2025-04-02;-0.2;4.5;10.4;16;0;8.517
Kleiner Feldberg/Taunus;2025-04-02;0.6;1.9;6.7;12.3;0;10.633
Klippeneck;2025-04-02;1.6;2.1;6.3;12.1;0;10.233
Konstanz;2025-04-02;3.7;5.9;10.9;17.3;0;11.6
Krölpa-Rockendorf;2025-04-02;-2.7;-1.1;6.6;14.8;0;NULL
Kyritz;2025-04-02;-1;1.5;8.3;16.9;0;10.133
Köln/Bonn;2025-04-02;-2.4;1.5;12.1;19.2;0;10.733
Königswinter-Heiderhof;2025-04-02;-2.2;3.5;11.4;17.6;0;NULL
Lahr;2025-04-02;3;5.4;13.5;20.2;0;NULL
Langenlipsdorf;2025-04-02;0.4;1.4;9;16.8;0;NULL
Lauchstädt, Bad;2025-04-02;-1.1;3;9.4;16.4;0;NULL
Lautertal-Oberlauter;2025-04-02;-0.5;3.3;10.1;15.7;0;10.233
Leck;2025-04-02;-4.2;0.8;8.3;15.2;0;0
Leinefelde;2025-04-02;0.3;2.7;8.8;14.5;0;10.883
Leipzig-Holzhausen;2025-04-02;-1.3;2.2;9.2;16.3;0;NULL
Leipzig/Halle;2025-04-02;1.1;2.1;9;16.5;0;10.933
Leutkirch-Herlazhofen;2025-04-02;1.8;3.5;8.3;14;0;NULL
Lichtenhain-Mittelndorf;2025-04-02;1.5;2.9;9.2;14.9;0;NULL
Lichtentanne;2025-04-02;-2.8;-1.3;6;14.3;0;NULL
Lindenberg;2025-04-02;0.3;2.2;8.7;16.5;0;9.883
Lingen-Baccum;2025-04-02;-1.1;2.9;10.6;17.1;0;NULL
Lippspringe, Bad;2025-04-02;0.8;4.3;11.1;17;0;NULL
List auf Sylt;2025-04-02;2.5;5.4;9.9;15.5;0;12.267
Lübeck-Blankensee;2025-04-02;-4.3;0.1;6.1;12.4;0;NULL
Lüchow;2025-04-02;-4;-0.8;7.5;16.4;0;NULL
Lüdenscheid;2025-04-02;-0.1;3.8;9.9;15.9;0;11.5
Lügde-Paenbruch;2025-04-02;-0.6;1.7;9.6;15;0;11.933
Magdeburg;2025-04-02;-1.5;1.6;9.4;17.1;0;NULL
Mannheim;2025-04-02;4.4;7.7;13.5;18.9;0;11.05
Manschnow;2025-04-02;-2.3;1;8.8;17.1;0;NULL
Marienberg;2025-04-02;-2.4;1.3;6.9;13.6;0;NULL
Marienberg, Bad;2025-04-02;1.8;3.5;8.6;14;0;9.667
Marnitz;2025-04-02;-2.9;1.4;7.4;15.3;0;NULL
Meiningen;2025-04-02;-1.7;3.5;9.2;14.5;0;9.483
Memmingen;2025-04-02;0.8;5.1;8.9;14.3;0;NULL
Meßstetten-Appental;2025-04-02;1.9;2.6;6.7;12.3;0;NULL
Michelstadt-Vielbrunn;2025-04-02;2.3;4;9.5;14.8;0;10.55
Mühlacker;2025-04-02;3.1;6;11.8;18.4;0;NULL
Mühldorf;2025-04-02;3.3;5;9.9;13.7;0;11.033
Müncheberg;2025-04-02;-2.6;1.8;8.1;15.9;0;NULL
München-Flughafen;2025-04-02;2.2;4.7;9.3;13.7;0;11.833
München-Stadt;2025-04-02;3;4.8;9.5;14.4;0;11.533
Münsingen-Apfelstetten;2025-04-02;1.6;3.7;7.9;13.5;0;NULL
Neu-Ulrichstein;2025-04-02;-1.1;2.8;9.3;14.9;0;NULL
Neuhaus am Rennweg;2025-04-02;-0.7;0.9;5.2;10;0;NULL
Neuhütten/Spessart;2025-04-02;1.7;4.2;10.5;15.7;0;NULL
Neuruppin-Alt Ruppin;2025-04-02;1.1;2.7;8.3;16.9;0;NULL
Norderney;2025-04-02;4.8;6.5;9.1;12;0;12.3
Nossen;2025-04-02;-0.7;2.8;8.6;14.9;0;NULL
Nürburg-Barweiler;2025-04-02;2.2;4;9.2;14.2;0;11.667
Nürnberg;2025-04-02;-1.2;3.1;10.6;16.9;0;8.967
Oberstdorf;2025-04-02;-6.2;-4.6;5.5;15.5;0;10.717
Osterfeld;2025-04-02;-1.3;1.6;8;15.8;0;NULL
Pelzerhaken;2025-04-02;0.5;3.5;6.4;10.5;0;NULL
Pforzheim-Ispringen;2025-04-02;1.6;4;10.3;16.4;0;NULL
Plauen;2025-04-02;-2.7;-1.2;6.8;15.2;0;NULL
Potsdam;2025-04-02;-2;1.6;8.8;17.6;0;9.867
Putbus;2025-04-02;-0.7;2.8;6.4;11.7;0;NULL
Quedlinburg;2025-04-02;-2.1;0.1;7.9;15.7;0;NULL
Querfurt-Mühle Lodersleben;2025-04-02;0.6;3.4;8.9;15.8;0;NULL
Quickborn;2025-04-02;-5.7;-1.2;7;15.1;0;NULL
Regensburg;2025-04-02;-1.5;2.7;9.3;15.8;0;4.25
Rheinstetten;2025-04-02;4.2;6.2;12.5;18.9;0;11.45
Rostock-Warnemünde;2025-04-02;2;3.1;6.5;10.9;0;9.167
Roth;2025-04-02;0.5;4.6;9.8;15.2;0;NULL
Runkel-Ennerich;2025-04-02;-1.5;4.6;11.3;18;0;9.383
Saarbrücken-Ensheim;2025-04-02;3.4;4.7;11;16.8;0;12.233
Salzuflen, Bad;2025-04-02;0.3;3.3;10.5;16.4;0;NULL
Sankt Peter-Ording;2025-04-02;-2.4;3.5;8.8;16;0;12.167
Schleiz;2025-04-02;-1.8;0.9;6.6;12.8;0;NULL
Schleswig;2025-04-02;-0.8;3.6;7.5;12.9;0;10.017
Schmücke;2025-04-02;-0.6;0.7;4.6;9.8;0;NULL
Schwerin;2025-04-02;-1.5;2.8;7.8;15.6;0;NULL
Schönhagen (Ostseebad);2025-04-02;1;5;6.6;9.4;0;NULL
Seehausen;2025-04-02;-3.1;-0.4;7.1;16.8;0;NULL
Soltau;2025-04-02;-3.4;0.5;9.1;16.7;0;12.1
Straubing;2025-04-02;-2.3;3.5;9.3;15.6;0;7.35
Stuttgart (Schnarrenberg);2025-04-02;2.2;4.8;11;17;0;12.017
Stuttgart-Echterdingen;2025-04-02;1.4;3.9;10.4;16.7;0;NULL
Stötten;2025-04-02;2;3.6;7.7;12.6;0;11.683
Tholey;2025-04-02;3.2;5;10.5;15.7;0;12.367
Trier-Petrisberg;2025-04-02;4.3;5.9;12;17.6;0;12.217
Trollenhagen;2025-04-02;-1.8;2.7;6.8;13.6;0;NULL
Ueckermünde;2025-04-02;2.3;3.9;6.9;11;0;8.783
