Standort;Datum;Boden;MinTemp;AvgTemp;MaxTemp;Regen;Sonne
Dörnick;2023-02-01;1.8;3.3;5.3;6.6;1.5;0.8
Dörpen;2023-02-01;0.8;2;6.2;7.7;7.4;0.1
Eisenach;2023-02-01;0.9;1.5;3.7;5.2;3.5;0.4
Elpersbüttel;2023-02-01;2.2;2.9;5.3;6.3;2.6;0.5
Emden;2023-02-01;2.3;3.1;6.1;7.7;3.4;1.4
Erfurt-Weimar;2023-02-01;0.3;1.4;3.5;5.8;3;2.3
Essen-Bredeney;2023-02-01;1.4;3.2;5.6;7.1;14.6;0
Fehmarn;2023-02-01;0.4;1.1;4.7;6;6.2;1.3
Feldberg/Mecklenburg;2023-02-01;0.6;1.2;3.2;4.7;6.6;0.3
Feldberg/Schwarzwald;2023-02-01;-0.2;-4.4;-3.9;-3.4;0.6;0
Feuchtwangen-Heilbronn;2023-02-01;1.8;2.3;3.4;4.4;4.2;0.1
Fichtelberg;2023-02-01;-0.7;-4;-3.3;-2.7;8;0
Fichtelberg/Oberfranken-Hüttstadl;2023-02-01;0;0.6;1.3;2.1;4.6;NULL
Frankfurt/Main;2023-02-01;2.5;4.7;6.6;8.1;0.5;1.5
Freiburg;2023-02-01;3.1;4.1;5.5;7;0;0.2
Freudenstadt;2023-02-01;-0.1;-0.1;0.5;1;2.2;0.4
Friesoythe-Altenoythe;2023-02-01;1.1;1.6;5.8;7.3;4.9;0.9
Fürstenzell;2023-02-01;0.9;1.4;3.2;4.4;18.9;0
Gardelegen;2023-02-01;1.5;1.9;4.5;6.9;7.1;1
Garmisch-Partenkirchen;2023-02-01;-7.1;-5.5;1.3;6.2;2.5;0
Geisenheim;2023-02-01;1.8;4.9;6.7;8.3;0.2;2.3
Gelbelsee;2023-02-01;0.1;1;2.8;3.7;2.5;0
Genthin;2023-02-01;1.5;2.9;4.7;6.9;4.7;0.7
Gera-Leumnitz;2023-02-01;0.2;0.8;3.9;5.7;2.3;0.1
Gießen/Wettenberg;2023-02-01;1.3;2.4;5.2;6.9;6.7;0.1
Goldberg;2023-02-01;1.4;1.9;3.9;6.3;7.2;1.4
Gottfrieding;2023-02-01;2.4;3.1;4.3;6;9.5;0.6
Greifswald;2023-02-01;1.2;2.3;4;5.3;8.7;0.8
Greifswalder Oie;2023-02-01;2.2;2.8;3.8;4.7;5.9;2.1
Groß Lüsewitz;2023-02-01;0.6;1.2;4;6.3;8.8;NULL
Großer Arber;2023-02-01;NULL;-4.5;-4.2;-3.8;NULL;0
Grünow;2023-02-01;1.4;2.6;4;5.9;1;0.8
Günzburg;2023-02-01;1.2;2.1;3.6;4.9;0.1;NULL
Görlitz;2023-02-01;1.2;2;3.6;4.8;3.2;0.1
Göttingen;2023-02-01;1.5;1.9;4.8;6.5;5.3;0.4
Hahn;2023-02-01;1.2;2.4;3.4;4.8;2.8;0.5
Hamburg-Fuhlsbüttel;2023-02-01;1.9;3;5.2;6.5;8.1;0.6
Hannover;2023-02-01;1.4;2.5;4.8;6.8;3.1;0.1
Harburg;2023-02-01;0.7;1.1;3.2;4.2;0.3;0
Harzgerode;2023-02-01;0;0.1;2.3;3.8;6.8;0.5
Hasenkrug-Hardebek;2023-02-01;2.1;3.2;5.2;6.8;9.7;NULL
Heckelberg;2023-02-01;1.7;2.3;3.6;4.7;5.6;0.1
Helgoland;2023-02-01;1.8;2.7;6.6;7.4;1.6;1.8
Hersfeld, Bad;2023-02-01;1.2;3;4.3;5.7;2.9;0
Hof;2023-02-01;0.1;0.1;1.8;2.6;3;0.1
Hohenpeißenberg;2023-02-01;-0.9;-0.6;0.1;1.4;0;0.2
Hoherodskopf/Vogelsberg;2023-02-01;0;-0.5;0.5;1.2;14.2;0
Holzdorf-Bernsdorf;2023-02-01;NULL;NULL;4.5;NULL;1.8;0.1
Hoyerswerda;2023-02-01;1.9;3;4.3;6.1;3;0.1
Itzehoe;2023-02-01;2.3;2.9;5.1;6.5;10.9;NULL
Kahler Asten;2023-02-01;0;-1.1;-0.4;0.1;24.1;0
Kaisersbach-Cronhütte;2023-02-01;1.3;2;3.3;4.5;4.9;0
Kall-Sistig;2023-02-01;0.9;2.2;3.3;4.9;2.5;0.1
Kempten;2023-02-01;0.4;1.4;2.4;3.7;1.4;0.3
Kiel-Holtenau;2023-02-01;2.3;4.1;6.1;7.3;2.5;NULL
Kissingen, Bad;2023-02-01;1.8;2.4;4.6;5.8;12.7;0.3
Kleiner Feldberg/Taunus;2023-02-01;-0.1;-0.5;0.3;0.9;2.7;0
Klippeneck;2023-02-01;-0.6;-1;-0.3;0.2;2.2;0
Konstanz;2023-02-01;1.9;2.8;4.3;5.9;0;0.8
Krölpa-Rockendorf;2023-02-01;0.4;1.2;4;6.1;5.4;NULL
Kyritz;2023-02-01;1.6;1.9;3.8;6;6;0.6
Köln/Bonn;2023-02-01;3.1;4.7;6.5;7.9;2.1;0
Königswinter-Heiderhof;2023-02-01;2.9;4.6;6.1;7.6;1.9;NULL
Lahr;2023-02-01;3.1;4;5.5;7.4;0.9;0.4
Langenlipsdorf;2023-02-01;1.4;2.8;4.2;6.1;3.4;NULL
Lauchstädt, Bad;2023-02-01;-0.1;0.3;4.1;7.7;4.2;1.3
Lautertal-Oberlauter;2023-02-01;0.6;1.9;3.6;4.6;2.1;0
Leck;2023-02-01;3;3.6;5.7;7;1;1.4
Leinefelde;2023-02-01;0.1;0.9;3.5;5.3;4.7;0.1
Leipzig-Holzhausen;2023-02-01;0.4;1.8;4.4;7.3;3.9;NULL
Leipzig/Halle;2023-02-01;-0.2;0.3;3.7;6.8;5.1;0.5
Leuchtturm Alte Weser;2023-02-01;NULL;3.2;6.5;7.4;NULL;1.5
Leutkirch-Herlazhofen;2023-02-01;0.5;1.4;2.2;3.2;0;0.1
Lichtenhain-Mittelndorf;2023-02-01;0;0.4;2.9;4.7;5.8;0
Lichtentanne;2023-02-01;0.1;0.7;3.3;5.5;1.6;NULL
Lindenberg;2023-02-01;0;1;4;5.6;6.2;0.2
Lippspringe, Bad;2023-02-01;2.2;2.7;4.6;5.6;3.6;0
List auf Sylt;2023-02-01;0.2;2.8;5.9;7.1;3;2.1
Lübeck-Blankensee;2023-02-01;2.3;3.2;4.6;6.5;9.3;1.4
Lüchow;2023-02-01;1.5;2;4.6;7;12;1.6
Lüdenscheid;2023-02-01;0.2;0.9;3.3;4.9;25.4;0
Lügde-Paenbruch;2023-02-01;2.2;3.1;4.2;4.8;1.5;0
Magdeburg;2023-02-01;1.6;2.7;4.7;7.6;7.8;0.6
Mannheim;2023-02-01;3.5;5.2;6.5;7.6;0;0.3
Manschnow;2023-02-01;1.5;3.1;4.3;6.1;2.1;0.3
Marienberg;2023-02-01;0;-0.8;0.9;2;6.7;NULL
Marienberg, Bad;2023-02-01;0.1;1.7;2.5;3.7;4.6;0
Marnitz;2023-02-01;1.5;1.8;3.4;4.9;5.5;0.3
Meiningen;2023-02-01;0.6;1.9;3.3;4.1;2.8;0
Memmingen;2023-02-01;0.3;1.4;2.5;3.5;0;0
Meßstetten-Appental;2023-02-01;-1.2;-0.1;0.5;1;0.4;0.1
Michelstadt-Vielbrunn;2023-02-01;0.6;1.5;3.5;4.4;6.2;0.6
Mühlacker;2023-02-01;3.6;4.6;5.9;7;0.2;NULL
Mühldorf;2023-02-01;2.2;3.5;4.8;6.1;0.4;0
Müncheberg;2023-02-01;0.6;2.2;4;5.6;5.9;0.1
München-Flughafen;2023-02-01;1.7;2.7;4.1;5.4;0.2;0
München-Stadt;2023-02-01;2.2;2.8;4.1;5;0;0
Münsingen-Apfelstetten;2023-02-01;0.1;0.7;1.9;3.4;0;NULL
Neu-Ulrichstein;2023-02-01;0.2;1.2;3.5;4.9;6.2;0
Neuhaus am Rennweg;2023-02-01;-0.1;-1.1;-0.6;0.1;4.6;NULL
Neuhütten/Spessart;2023-02-01;2.7;3.5;4.3;5.1;4.2;0
Neuruppin-Alt Ruppin;2023-02-01;1.6;2.5;3.7;5.5;6.5;NULL
Norderney;2023-02-01;2;2.7;6.4;7.2;6.4;2.2
Nossen;2023-02-01;-0.2;0.8;3.3;5.1;1.7;0
Nürburg-Barweiler;2023-02-01;0.6;2.4;3.4;4.7;1.4;0
Nürnberg;2023-02-01;2.2;3;4.4;5.5;8.6;0.3
Nörvenich-Niederbolheim;2023-02-01;NULL;NULL;6.2;NULL;1.1;2
Oberstdorf;2023-02-01;-2.2;-3.9;1.3;3.8;4.2;0
Oschatz;2023-02-01;0.9;2.2;4.2;6.5;4.8;0.2
Osterfeld;2023-02-01;0;0.2;4;6.3;4.8;NULL
Pelzerhaken;2023-02-01;2.1;3;5.4;7.4;3.1;NULL
Pforzheim-Ispringen;2023-02-01;3.2;3.7;4.8;5.9;0.3;NULL
Plauen;2023-02-01;-0.2;0.4;2.8;4.4;3.3;NULL
Potsdam;2023-02-01;0.9;2;4.2;6.2;5.9;0.1
Putbus;2023-02-01;1.2;2.2;4.1;5.5;7;1.7
Quedlinburg;2023-02-01;0;0.6;5;7.4;6.4;1.2
Querfurt-Mühle Lodersleben;2023-02-01;0.1;1;3.7;6.2;4.9;NULL
Quickborn;2023-02-01;2.2;3.2;5.2;6.5;8.3;NULL
Regensburg;2023-02-01;1.4;1.8;3.9;6.4;14.1;0.6
Rheinstetten;2023-02-01;3.8;4.5;5.9;7.2;0.5;0
Rostock-Warnemünde;2023-02-01;1.6;2;4.7;6.6;8;0.5
Roth;2023-02-01;1.7;2.1;4;5.6;2.8;NULL
Runkel-Ennerich;2023-02-01;2.4;4.4;5.7;7.1;2;0.1
Saarbrücken-Ensheim;2023-02-01;3;3.8;4.7;5.8;0.4;0.2
Salzuflen, Bad;2023-02-01;1.2;3.7;5;6.1;3;NULL
Sankt Peter-Ording;2023-02-01;2;3.4;5.5;6.3;6.9;1
Schleiz;2023-02-01;-0.1;0;2.1;3.4;3;NULL
Schleswig;2023-02-01;2.7;4;5.3;6.6;2.1;1.1
Schmücke;2023-02-01;-0.3;-1.6;-1.1;-0.6;9.5;0
Schwerin;2023-02-01;0.9;2;4.3;5.8;10.8;0.7
Schönhagen (Ostseebad);2023-02-01;1.6;2.7;5.2;7.4;4.4;1.2
Seehausen;2023-02-01;1.5;1.9;4.3;6.8;9.4;0.4
Soltau;2023-02-01;2.1;2.4;4.4;6;12.5;0.7
Straubing;2023-02-01;2.4;2.9;4.2;5.7;14.8;0.3
Stuttgart (Schnarrenberg);2023-02-01;2.7;3.5;5.3;6.3;0;0.1
Stuttgart-Echterdingen;2023-02-01;2;2.8;4.3;5.5;0.1;0
Stötten;2023-02-01;0.1;1;1.6;2.3;0.4;0
Tholey;2023-02-01;2.8;3.5;4.3;5.5;0.2;0.8
Trier-Petrisberg;2023-02-01;3.1;4.6;5.6;7.1;0.4;0.7
Trollenhagen;2023-02-01;0.1;1.4;3.6;5.7;5.7;0.2
Ueckermünde;2023-02-01;1.2;2.2;3.8;5;6.5;0.9
Waibstadt;2023-02-01;3.1;3.8;5;6;1.4;0.1
Waldmünchen;2023-02-01;0;0.1;2.1;3.4;9.7;0.3
Warburg;2023-02-01;0.9;2.2;4.7;5.8;9;0.1
Waren (Müritz);2023-02-01;0.9;1.4;3.5;5.7;6.8;1
Wasserkuppe;2023-02-01;-0.1;-1.6;-0.8;-0.2;13.7;0
Weiden;2023-02-01;0;0.4;3;4.6;6.3;0.4
Weihenstephan-Dürnast;2023-02-01;0.9;2;3.6;4.7;0.4;0
Weinbiet;2023-02-01;0;1.3;2.3;3.2;0.3;1.4
Weingarten, Kr. Ravensburg;2023-02-01;2.3;2.9;4.1;5.3;0;0
Weißenburg-Emetzheim;2023-02-01;2.1;2.7;4;5.2;2;0
Werl;2023-02-01;3.1;4.1;5.8;7.1;4.2;0
Wernigerode;2023-02-01;0;0;4.3;6.1;9.6;0.9
Wielenbach (Demollstr.);2023-02-01;1.7;2.9;3.9;5.7;0;0.6
Wiesenburg;2023-02-01;1;2.1;3.6;5.6;3.4;0.4
Wittenberg;2023-02-01;1.2;2.5;4.2;6.5;3;0.2
Wunsiedel-Schönbrunn;2023-02-01;0;0.6;1.8;2.6;5.3;0
Würzburg;2023-02-01;2.2;3.3;5;6.6;1.2;1
Zinnwald-Georgenfeld;2023-02-01;-0.5;-2.3;-1.5;-0.8;12.7;0
Zugspitze;2023-02-01;NULL;-14.1;-13.1;-11.9;8.3;0
Zwiesel;2023-02-01;-0.1;0.2;1.2;2.2;21.6;0
Öhringen;2023-02-01;3.8;4.3;5.1;5.9;0.7;0.1
Ahaus;2023-02-02;4;5.3;7;8.3;13.3;0
Alfeld;2023-02-02;2.2;2.8;4.6;6.2;5.1;0
Andernach;2023-02-02;4.6;7.3;8.7;10.1;0.2;0.2
Angermünde;2023-02-02;-4;-2.1;2.3;4.9;3.2;3.4
Arkona;2023-02-02;-2.5;-0.6;2.4;4.5;4.2;5.4
Artern;2023-02-02;1.9;2.1;3.9;5.1;2.3;NULL
Augsburg;2023-02-02;2.1;3.2;4.1;4.8;2.1;0
Bamberg;2023-02-02;0.1;0.9;2.4;5.7;25.1;0
Barth;2023-02-02;-5.3;-3.1;1.9;4.8;5.3;4.8
Baruth;2023-02-02;-3.8;-1.5;3.5;7.5;3.7;NULL
Belm;2023-02-02;2.4;3.9;5.1;7.9;7.7;0
Berge;2023-02-02;-2.3;-0.3;3.9;6.5;3.8;1
Berlin-Dahlem (FU);2023-02-02;-3.3;-0.9;3.7;6.4;4;4.1
Berlin-Tempelhof;2023-02-02;-3.3;0.4;4.1;7.1;4.5;NULL
Bertsdorf-Hörnitz;2023-02-02;-3;-1.2;2.2;4;7;0.5
Berus;2023-02-02;4;4.5;5;6.6;1.2;0
Boizenburg;2023-02-02;-1.3;3.3;4.9;7.9;6.1;3.2
Boltenhagen;2023-02-02;-1.1;0.8;3.8;5.4;4.2;5.2
Braunlage;2023-02-02;0.1;-0.8;0.9;2;9.5;NULL
Braunschweig;2023-02-02;2.5;3;5;7.1;7;0.6
Bremen;2023-02-02;1.9;3.3;5.8;8.5;6.2;2.6
Bremerhaven;2023-02-02;3.5;4.4;5.7;7.6;8.3;3.9
Bremervörde;2023-02-02;2.6;4.3;5.7;7.6;8.6;2.5
Carlsfeld;2023-02-02;-0.2;-2.1;-1.8;-1.2;8.3;0
Chemnitz;2023-02-02;-0.4;0.5;1.8;3.2;4.7;0.2
Chieming;2023-02-02;1.5;3;3.6;4.3;5;0
Cottbus;2023-02-02;-4.3;-2.3;3.1;7.2;2.7;2.3
Cuxhaven;2023-02-02;2.8;4.8;6;7.4;6.1;5.2
Deuselbach;2023-02-02;3.3;4;4.8;6.1;0.4;0.1
Diepholz;2023-02-02;2.8;4.3;5.6;8.3;5.5;0
Doberlug-Kirchhain;2023-02-02;-2.4;-0.6;3.1;5.7;5.7;0.7
Dresden-Klotzsche;2023-02-02;0;1.5;3.3;4.9;6.7;0.1
Düsseldorf;2023-02-02;6.2;7.1;7.8;8.9;2;0
Dörnick;2023-02-02;-0.9;1.9;4.6;6.8;5.7;4.9
Dörpen;2023-02-02;1.4;3.9;6.2;8.7;4.4;0
Eisenach;2023-02-02;0;0.4;2.2;4.7;11.7;0
Elpersbüttel;2023-02-02;1.4;3.3;5.1;6.5;5.4;5.9
Emden;2023-02-02;2.8;4.3;6.2;8.6;6.9;0
Erfurt-Weimar;2023-02-02;-0.1;1.1;2.1;3.7;3.8;0
Essen-Bredeney;2023-02-02;4.5;5.1;6.6;7.9;8.2;0
Fehmarn;2023-02-02;-0.3;1.1;3.5;5.2;4.7;6.2
Feldberg/Mecklenburg;2023-02-02;-4.1;-2.2;2.1;4.8;4.2;4.2
Feldberg/Schwarzwald;2023-02-02;-0.1;-3.9;-3.1;-2.5;0;0
Feuchtwangen-Heilbronn;2023-02-02;2.4;2.9;4;4.6;3.1;0
Fichtelberg;2023-02-02;-0.5;-4.5;-3.8;-3.2;10.3;0
Fichtelberg/Oberfranken-Hüttstadl;2023-02-02;-0.7;-0.2;0.2;1.4;18.8;NULL
Frankfurt/Main;2023-02-02;5.7;6.8;8.2;10.1;0.5;0.2
Freiburg;2023-02-02;4.2;5;6.1;7.7;0.2;0
Freudenstadt;2023-02-02;-0.1;0.5;1.1;1.7;11.1;0
Friesoythe-Altenoythe;2023-02-02;2.1;4;5.8;8.4;6.6;0
Fürstenzell;2023-02-02;0;-0.2;0.4;4;41;0
Gardelegen;2023-02-02;-0.9;1.2;4.6;7.7;5.8;0.9
Garmisch-Partenkirchen;2023-02-02;0;0.8;1.8;3;9.4;0
Geisenheim;2023-02-02;5.2;6.7;8.3;9.8;0;0.1
Gelbelsee;2023-02-02;1.4;1.9;3.4;4.2;7.5;0
Genthin;2023-02-02;-1.7;-0.1;4.7;7.1;5.1;1.9
Gera-Leumnitz;2023-02-02;-0.1;0.4;2.7;4.1;3.9;0
Gießen/Wettenberg;2023-02-02;1.8;2.9;5.9;7.6;1.9;0
Goldberg;2023-02-02;-3.1;-1;3.1;5.4;4;6.1
Gottfrieding;2023-02-02;0;0.1;1.1;4.6;39.8;0
Greifswald;2023-02-02;-2.9;-0.8;2.4;4.6;3.2;3.6
Greifswalder Oie;2023-02-02;0.5;1.1;2.8;4.8;4;4.3
Groß Lüsewitz;2023-02-02;-4;-1.4;2.3;5.5;3.2;NULL
Großer Arber;2023-02-02;NULL;-5.7;-5.2;-3.1;NULL;0
Grünow;2023-02-02;-3.1;-1.8;2.2;4.8;2.8;4.4
Günzburg;2023-02-02;2.3;3.3;4.3;5.1;1.5;NULL
Görlitz;2023-02-02;-3;-1.2;2.8;5.3;4.2;2.6
Göttingen;2023-02-02;1.2;1.4;3.2;5.4;7;0
Hahn;2023-02-02;3.2;3.8;4.6;5.8;0.7;0
Hamburg-Fuhlsbüttel;2023-02-02;0.2;3;5.4;8.3;6.7;4.7
Hannover;2023-02-02;2;3.5;5;7.4;5.2;1.6
Harburg;2023-02-02;1.9;2.7;4;4.7;0.2;0
Harzgerode;2023-02-02;0;0.3;2.5;4.2;3;2.8
Hasenkrug-Hardebek;2023-02-02;-0.6;2.5;5.1;7.6;9.2;NULL
Heckelberg;2023-02-02;-3.6;-1.2;2.7;5.5;3.5;4.1
Helgoland;2023-02-02;3.9;5.2;6.2;7.5;5.2;4.9
Hersfeld, Bad;2023-02-02;0.5;1.4;3;6.3;14.7;0
Hof;2023-02-02;-0.3;-0.1;0.6;1.6;5.5;0
Hohenpeißenberg;2023-02-02;-1;-0.8;-0.3;0.3;3.8;0
Hoherodskopf/Vogelsberg;2023-02-02;0;-0.7;1.5;2.7;8.9;0
Holzdorf-Bernsdorf;2023-02-02;NULL;NULL;3.8;NULL;1.9;0.4
Hoyerswerda;2023-02-02;-4.4;-2;2.8;6.3;4.7;1.5
Itzehoe;2023-02-02;0.2;3.3;5.1;7.3;8.4;NULL
Kahler Asten;2023-02-02;0;-0.9;0.9;2.7;25.9;0
Kaisersbach-Cronhütte;2023-02-02;2.3;3;3.8;4.4;15.9;0
Kall-Sistig;2023-02-02;3.2;3.9;4.7;5.7;1.6;0
Kempten;2023-02-02;0.2;1.1;2.1;3.1;4.1;0
Kiel-Holtenau;2023-02-02;-0.3;4.1;5.5;7.2;5.6;NULL
Kissingen, Bad;2023-02-02;1.2;1.7;3.6;6;16.7;0
Kleiner Feldberg/Taunus;2023-02-02;-0.1;0.9;1.6;2.3;2.3;0
Klippeneck;2023-02-02;-0.4;-0.8;0.3;1.6;0.2;0
Konstanz;2023-02-02;3.2;3.6;5.1;6.3;0;0
Krölpa-Rockendorf;2023-02-02;0.1;1.2;2.6;4.3;4.9;NULL
Kyritz;2023-02-02;-3;-1.4;3.7;6.6;4.2;4.8
Köln/Bonn;2023-02-02;5.9;6.6;7.8;9;0.3;0
Königswinter-Heiderhof;2023-02-02;5.5;6.5;7.6;8.7;0.6;NULL
Lahr;2023-02-02;3.9;4.8;6.2;8.2;1.5;0
Langenlipsdorf;2023-02-02;-2.6;-0.1;3.5;6.8;4.7;NULL
Lauchstädt, Bad;2023-02-02;0.5;2.3;3.9;5.8;3.5;0.3
Lautertal-Oberlauter;2023-02-02;0.1;0.2;1.3;2.8;13.3;0
Leck;2023-02-02;0.3;3.2;5;7.4;7.2;2.8
Leinefelde;2023-02-02;0.1;0.3;1.9;4.5;6.9;0
Leipzig-Holzhausen;2023-02-02;1.1;2.4;4.2;6.7;4.3;NULL
Leipzig/Halle;2023-02-02;0.5;1.8;3.8;6.8;3;1.3
Leuchtturm Alte Weser;2023-02-02;NULL;5;6.2;7.5;NULL;4.8
Leutkirch-Herlazhofen;2023-02-02;0.6;1.6;2.6;3.5;2.2;0
Lichtenhain-Mittelndorf;2023-02-02;-0.3;0.3;2.1;3.7;8.3;0.1
Lichtentanne;2023-02-02;0.3;1;2.5;4;2.9;NULL
Lindenberg;2023-02-02;-4;-1.2;2.9;6.4;2.5;1.9
Lippspringe, Bad;2023-02-02;2.1;2.5;4.1;7.2;19.5;0
List auf Sylt;2023-02-02;2.9;4.3;5.4;7.2;5.1;5.4
Lübeck-Blankensee;2023-02-02;-0.4;1.7;4.7;6.8;6.4;5.3
Lüchow;2023-02-02;-1.2;1.8;5;7.9;5.1;3
Lüdenscheid;2023-02-02;1.7;2.2;4.9;6.1;18.8;0
Lügde-Paenbruch;2023-02-02;1.8;1.8;3.3;6.8;10.7;0
Magdeburg;2023-02-02;2.2;3.5;5.4;8.1;4.3;2.5
Mannheim;2023-02-02;5.7;7.1;8.1;9.6;0;0
Manschnow;2023-02-02;-5.4;-2.8;2.7;6;2.3;2.5
Marienberg;2023-02-02;0;-0.3;0.3;1.4;3.4;NULL
Marienberg, Bad;2023-02-02;3.1;3.3;4;4.8;9.8;0
Marnitz;2023-02-02;-2.9;-0.2;3.6;5.8;5.1;4.8
Meiningen;2023-02-02;0;0.2;1.1;4.2;16.9;0
Memmingen;2023-02-02;1.5;2.4;3.2;4.1;0.3;0
Meßstetten-Appental;2023-02-02;-0.7;-0.1;1.1;2.2;0;0
Michelstadt-Vielbrunn;2023-02-02;2.9;3.5;4.7;6.1;1.2;0
Mühlacker;2023-02-02;4.7;5.8;6.4;7.3;0.3;NULL
Mühldorf;2023-02-02;0.5;1;3.9;4.9;17.2;0
Müncheberg;2023-02-02;-5.1;-2.6;2.5;5.8;3;3.6
München-Flughafen;2023-02-02;2.4;3.2;4;4.8;3.5;0
München-Stadt;2023-02-02;2.3;3.4;4;4.6;2.8;0
Münsingen-Apfelstetten;2023-02-02;0.7;1.5;2.3;2.8;1.3;NULL
Neu-Ulrichstein;2023-02-02;1.6;2;4.1;5.8;7.1;0
Neuhaus am Rennweg;2023-02-02;-0.1;-1.3;-0.9;0.2;12.5;NULL
Neuhütten/Spessart;2023-02-02;3.9;4.5;5.2;6.3;18.2;0
Neuruppin-Alt Ruppin;2023-02-02;-4;-1.5;3.3;6.4;4.9;NULL
Norderney;2023-02-02;4.5;5.4;6.4;7.7;7;0
Nossen;2023-02-02;0.7;1.5;2.6;3.4;4.5;0
Nürburg-Barweiler;2023-02-02;3.2;3.9;4.8;5.9;1.7;0
Nürnberg;2023-02-02;0;0.3;2.8;6.1;24.3;0
Nörvenich-Niederbolheim;2023-02-02;NULL;NULL;7.7;NULL;0;0.3
Oberstdorf;2023-02-02;0.1;0.4;1.4;2.7;8.4;0
Oschatz;2023-02-02;1.1;2.5;3.9;5.6;3.7;0.1
Osterfeld;2023-02-02;0.6;1.6;3;4.1;3.2;NULL
Pelzerhaken;2023-02-02;-1.5;1.4;4.7;6.6;5.8;NULL
Pforzheim-Ispringen;2023-02-02;3.9;4.6;5.5;6.3;0.3;NULL
Plauen;2023-02-02;-1.2;0.4;2;3.4;3.2;NULL
Potsdam;2023-02-02;-2.4;1.1;3.7;6.9;4.1;1.9
Putbus;2023-02-02;-2.6;-1.2;1.9;4.4;6;4.8
Quedlinburg;2023-02-02;0.7;2.8;4.8;7;4.2;2.6
Querfurt-Mühle Lodersleben;2023-02-02;0.5;1.5;3.1;4.7;2.7;NULL
Quickborn;2023-02-02;-0.3;2;5.1;7.8;8.5;NULL
Regensburg;2023-02-02;0.1;0.1;0.9;5;29.4;0
Rheinstetten;2023-02-02;4.7;5.3;6.8;8.1;0;0
Rostock-Warnemünde;2023-02-02;-0.4;1.2;3.3;5.3;2.8;5.8
Roth;2023-02-02;1.1;1.1;4.5;5.5;8;NULL
Runkel-Ennerich;2023-02-02;5.1;6.1;7.1;8.1;1.8;0
Saarbrücken-Ensheim;2023-02-02;4.2;5;5.6;7;0.2;0
Salzuflen, Bad;2023-02-02;0.9;3.5;4.5;7.4;9.6;NULL
Sankt Peter-Ording;2023-02-02;2.4;4.3;5.3;7;4.3;5.5
Schleiz;2023-02-02;-1.2;0.1;1.1;2.4;4.3;NULL
Schleswig;2023-02-02;1.2;2.9;4.7;7.6;7.6;5.5
Schmücke;2023-02-02;-0.2;-1.8;-1.3;-0.3;22;0
Schwerin;2023-02-02;-1.6;1.2;4.1;6.2;6.5;4.1
Schönhagen (Ostseebad);2023-02-02;0;3.4;4.7;6.8;6.2;6.1
Seehausen;2023-02-02;-1.8;0.4;4.4;7.2;6.3;2.1
Soltau;2023-02-02;2.4;3.5;4.8;7.3;9.2;2.4
Straubing;2023-02-02;0;0.2;1;4.9;37.2;0
