Standort;Datum;Boden;MinTemp;AvgTemp;MaxTemp;Regen;Sonne
Lübeck-Blankensee;2025-02-01;-2.1;-0.2;2.2;6.1;0;NULL
Lüchow;2025-02-01;-4.1;-1.7;1.1;6.2;0;NULL
Lüdenscheid;2025-02-01;-9.3;-6.6;-1.3;3.5;0;8.3
Lügde-Paenbruch;2025-02-01;-5.9;-3.3;-0.1;3.9;0;7.333
Magdeburg;2025-02-01;-4.1;-2.7;1.4;6.3;0;NULL
Mannheim;2025-02-01;-5.3;-1.6;2;7.3;0;8.133
Manschnow;2025-02-01;1;2;3.7;5.8;0;NULL
Marienberg;2025-02-01;-6.5;-4.2;-1.6;1;0;NULL
Marienberg, Bad;2025-02-01;-6.1;-3.6;-0.9;1.8;0;8.283
Marnitz;2025-02-01;0.5;1.4;2.8;5.1;0;NULL
Meiningen;2025-02-01;-9.4;-6.3;-1.7;2.5;0;7.817
Memmingen;2025-02-01;-0.5;-0.5;0.1;0.6;0;NULL
Meßstetten-Appental;2025-02-01;-5.5;-4;-2.7;-1.1;0;NULL
Michelstadt-Vielbrunn;2025-02-01;-6.2;-3.5;-0.7;2.6;0;7.4
Mühlacker;2025-02-01;-7.5;-6.4;-0.7;6.2;0;NULL
Mühldorf;2025-02-01;-5.9;-3.1;0.8;4.5;0;6.7
Müncheberg;2025-02-01;0;1.3;2.9;5.1;0.3;NULL
München-Flughafen;2025-02-01;-7.8;-4.7;-0.5;4;0;4.033
München-Stadt;2025-02-01;-3.6;-1.5;0.9;3.1;0;0.483
Münsingen-Apfelstetten;2025-02-01;-6.4;-3.1;-1.3;1.6;0;NULL
Neu-Ulrichstein;2025-02-01;-7.2;-4;-1.1;2.9;0;NULL
Neuhaus am Rennweg;2025-02-01;-12.8;-5.6;-3.9;-1;0;NULL
Neuhütten/Spessart;2025-02-01;-8.9;-6.2;-1.8;3.5;0;NULL
Neuruppin-Alt Ruppin;2025-02-01;-3.6;-1.5;2;4.7;0.2;NULL
Norderney;2025-02-01;-1;-0.9;1.7;3.8;0;2.433
Nossen;2025-02-01;0.2;0.6;1.7;3.5;0;NULL
Nürburg-Barweiler;2025-02-01;-8.2;-5.7;-1.6;1.8;0;8.15
Nürnberg;2025-02-01;-8.5;-5.9;-1.1;5;0;9.133
Oberstdorf;2025-02-01;-0.6;-0.2;0.4;2;0;0.7
Osterfeld;2025-02-01;-3.7;-1.4;0.8;3.7;0;NULL
Pelzerhaken;2025-02-01;-0.9;-0.9;3.2;6.9;0;NULL
Pforzheim-Ispringen;2025-02-01;-7.4;-3.2;-0.1;4.3;0;NULL
Plauen;2025-02-01;-8.7;-6.7;-2;3.6;0;NULL
Potsdam;2025-02-01;-3;-0.1;2.4;4.6;0;0
Putbus;2025-02-01;-0.3;1;3.2;4.2;0.2;NULL
Quedlinburg;2025-02-01;-5.6;-3.5;0;4.8;0;NULL
Querfurt-Mühle Lodersleben;2025-02-01;-4.9;-2.8;-0.5;1.8;0;NULL
Quickborn;2025-02-01;-2.8;-1.7;0.8;2.7;0;NULL
Regensburg;2025-02-01;-6.7;-4.3;-0.4;6.1;0;7.517
Rheinstetten;2025-02-01;-4.6;-1.9;1.3;5.9;0;8.1
Rostock-Warnemünde;2025-02-01;2.5;3.5;4.3;5.3;0;1.4
Roth;2025-02-01;-9.6;-7.3;-2.1;4.7;0;NULL
Runkel-Ennerich;2025-02-01;-7.4;-5.4;-0.5;5.4;0;8.5
Saarbrücken-Ensheim;2025-02-01;-4.4;-2.7;0.3;4.7;0;8.617
Salzuflen, Bad;2025-02-01;-5.2;-3;0.4;5.2;0;NULL
Sankt Peter-Ording;2025-02-01;-2.9;0.5;2.3;3.9;0;0.233
Schleiz;2025-02-01;-8.7;-5.4;-1.6;2.1;0;NULL
Schleswig;2025-02-01;-1.3;-0.2;2.4;3.9;0;1.233
Schmücke;2025-02-01;-12.3;-5.8;-4.4;-2.1;0;8.033
Schwerin;2025-02-01;-1;-1.1;2.9;5.4;0;NULL
Schönhagen (Ostseebad);2025-02-01;-1.5;0.5;2.7;5;0;NULL
Seehausen;2025-02-01;-0.7;-0.7;2.3;5;0;NULL
Soltau;2025-02-01;-3.9;-2.5;-0.7;1.2;0;0
Straubing;2025-02-01;-9.2;-5.2;-0.3;5.5;0;8.667
Stuttgart (Schnarrenberg);2025-02-01;-6.5;-3.2;0.5;5.7;0;7.25
Stuttgart-Echterdingen;2025-02-01;-8.5;-4.2;0.2;5.1;0;NULL
Stötten;2025-02-01;-6.1;-3.7;-1.5;2.2;0;6
Tholey;2025-02-01;-3.7;-2;0.5;3.5;0;9.167
Trier-Petrisberg;2025-02-01;-5.3;-3.3;0.1;5.2;0;7.817
Trollenhagen;2025-02-01;1.1;2;3.2;5.8;0.6;NULL
Ueckermünde;2025-02-01;1.2;2.3;3.5;4.6;3.4;0.267
UFS TW Ems;2025-02-01;NULL;5;5.9;6.5;NULL;0.833
Ummendorf;2025-02-01;-4.8;-3.4;0.6;4.6;0;NULL
Waibstadt;2025-02-01;-5;-2.5;1;5.3;0;NULL
Waldmünchen;2025-02-01;-7.5;-5.4;-0.7;2.4;0;7.983
Warburg;2025-02-01;-7.3;-4.7;-1.2;3.6;0;NULL
Waren (Müritz);2025-02-01;0.7;1.6;3.1;4.9;0.2;0.25
Wasserkuppe;2025-02-01;-11.4;-6.3;-4;0.1;0;8.85
Weiden;2025-02-01;-8.5;-5.4;-1.4;3.1;0;7.5
Weihenstephan-Dürnast;2025-02-01;-5.7;-3.4;-0.3;3.3;0;5.717
Weinbiet;2025-02-01;-3;-2;-0.3;2.2;0;8.4
Weingarten, Kr. Ravensburg;2025-02-01;0.3;0.1;1.6;2.8;0;NULL
Weißenburg-Emetzheim;2025-02-01;-7.4;-4.4;-0.7;4.2;0;8.817
Werl;2025-02-01;-5.6;-2.7;0.7;5.5;0;8
Wernigerode;2025-02-01;-7.5;-4.7;-0.7;5;0;NULL
Wielenbach (Demollstr.);2025-02-01;-0.9;-0.1;1.1;1.9;0;0
Wiesenburg;2025-02-01;-3.4;-0.7;1.5;4.3;0;NULL
Wittenberg;2025-02-01;-2.8;-0.6;2.1;4.9;0;NULL
Wunsiedel-Schönbrunn;2025-02-01;-8;-6.1;-2.5;1.6;0;NULL
Würzburg;2025-02-01;-7.2;-3.9;0.1;5.6;0;9
Zinnwald-Georgenfeld;2025-02-01;-3.4;-4.2;-3;-1.7;0;0
Zugspitze;2025-02-01;NULL;-10;-8.5;-6.1;0;7.867
Zwiesel;2025-02-01;-8.9;-5.2;-0.9;3.1;0;NULL
Öhringen;2025-02-01;-3.7;-2.1;0.9;5.9;0;8.683
Ahaus;2025-02-02;-8.1;-4.6;-0.9;4.7;0;7.983
Alfeld;2025-02-02;-7.4;-6.3;-2;2.9;0;NULL
Andernach;2025-02-02;-9.9;-6.1;-2.6;3.7;0;NULL
Angermünde;2025-02-02;-1.8;-0.1;2;4.3;0.2;NULL
Arkona;2025-02-02;-2;-0.5;2.2;3.4;0;1.1
Artern;2025-02-02;-6.6;-3.3;-0.2;4.6;0;NULL
Augsburg;2025-02-02;-7.1;-4.5;-1.2;0.7;0;0
Bamberg;2025-02-02;-10.4;-7.2;-2.2;5.3;0;8.467
Barth;2025-02-02;-5.6;-3.5;2;3.9;0;NULL
Baruth;2025-02-02;-1.8;-0.7;1.8;5.3;0;NULL
Belm;2025-02-02;-7.7;-5.4;-1.6;4;0;6.967
Berge;2025-02-02;-1.8;-0.5;2.1;5.2;0;1.583
Berlin-Dahlem (FU);2025-02-02;-1.5;0.5;2.4;4.9;0;0.55
Berlin-Tempelhof;2025-02-02;-2;0.7;2.9;4.9;0.1;NULL
Bertsdorf-Hörnitz;2025-02-02;-2.4;-1.3;1;3.3;0;NULL
Berus;2025-02-02;-4.3;-3;-1;2.1;0;1.917
Boizenburg;2025-02-02;-5.9;-3;-1.2;1.8;0;2.95
Boltenhagen;2025-02-02;-3.3;-1.2;1;5.7;0;4.383
Braunlage;2025-02-02;-9;-5.2;-2.9;0.3;0;NULL
Braunschweig;2025-02-02;-4.4;-3.7;-1;3.8;0;4.817
Bremen;2025-02-02;-4.9;-4.6;-1.3;1.7;0;3.317
Bremerhaven;2025-02-02;-3.6;-2.9;-0.9;1.7;0;3
Bremervörde;2025-02-02;-6.3;-4.2;-1.6;1.2;0;2.417
Carlsfeld;2025-02-02;-7.2;-8.8;-5.1;0.9;0;7.383
Chemnitz;2025-02-02;-6.3;-3.4;-0.2;2.8;0;5.267
Chieming;2025-02-02;-0.7;-0.7;-0.1;0.8;0;0
Cottbus;2025-02-02;-3.6;-2;1.5;5.7;0;0.517
Cuxhaven;2025-02-02;-2.3;-3;-1.4;-0.1;0;NULL
Deuselbach;2025-02-02;-7.6;-3.5;-0.2;4.8;0;8.317
Diepholz;2025-02-02;-5.6;-4.3;-1.7;2.6;0;4.2
Doberlug-Kirchhain;2025-02-02;-5.4;-3.5;1.7;5.9;0;NULL
Dresden-Klotzsche;2025-02-02;-6.2;-3;1.2;4;0;2
Düsseldorf;2025-02-02;-8.3;-5.2;-0.2;6.7;0;NULL
Dörnick;2025-02-02;-3.4;-3.2;-0.9;2.4;0;1.717
Dörpen;2025-02-02;-6.8;-4.6;-1.9;1.5;0;NULL
Eisenach;2025-02-02;-8.5;-5.5;-1.8;2.6;0;NULL
Elpersbüttel;2025-02-02;-2;-2.1;-1.2;-0.2;0;NULL
Emden;2025-02-02;-6.1;-4.5;-1.8;1.8;0;4.917
Erfurt-Weimar;2025-02-02;-9.6;-5.4;-1.4;3.4;0;NULL
Essen-Bredeney;2025-02-02;-5.7;-2.9;1.4;6;0;8.683
Fehmarn;2025-02-02;-1.9;-0.4;1.7;3.2;0;NULL
Feldberg/Mecklenburg;2025-02-02;-4;-1.7;1.5;3.6;0;NULL
Feldberg/Schwarzwald;2025-02-02;-8;0.8;3;7.1;0;7.9
Feuchtwangen-Heilbronn;2025-02-02;-9.9;-6.4;-2.2;3.6;0;NULL
Fichtelberg;2025-02-02;0.1;-8.3;-6.5;-2.5;0;4.783
Fichtelberg/Oberfranken-Hüttstadl;2025-02-02;-10.1;-7.5;-3.7;2.2;0;NULL
Frankfurt/Main;2025-02-02;-6.4;-4;0.3;5.7;0;8.15
Freiburg;2025-02-02;1.6;1.9;2.7;4.8;0;1.417
Freudenstadt;2025-02-02;-4.3;-3.1;-1.9;-0.4;0;0.717
Friesoythe-Altenoythe;2025-02-02;-4.6;-3.2;-1.5;0.4;0;3.583
Fürstenzell;2025-02-02;-5.3;-3.4;-0.7;3.3;0;8.25
Gardelegen;2025-02-02;-6.9;-4.5;-1.6;4;0;NULL
Garmisch-Partenkirchen;2025-02-02;-4.3;-2.7;0.6;4.7;0;4.317
Geisenheim;2025-02-02;-6;-3.6;0;5.7;0;8.8
Gelbelsee;2025-02-02;-7.4;-4.3;-1;3;0;NULL
Genthin;2025-02-02;-7.2;-4.9;-0.8;3.8;0;0
Gera-Leumnitz;2025-02-02;-6.6;-3.7;-0.3;3.4;0;6.933
Gießen/Wettenberg;2025-02-02;-8;-4.9;-1.3;4.4;0;8.267
Goldberg;2025-02-02;-4.3;-1.7;1.1;4.2;0;NULL
Gottfrieding;2025-02-02;-9;-6.9;-1.7;4.3;0;9.083
Greifswald;2025-02-02;-1.8;0.2;2.5;4.2;0;NULL
Greifswalder Oie;2025-02-02;-0.4;1.4;2.6;3.2;0;NULL
Groß Lüsewitz;2025-02-02;-5.5;-1.8;2;4.1;0;NULL
Großer Arber;2025-02-02;NULL;-6.1;-2.8;0.4;0;8.867
Grünow;2025-02-02;-0.9;0.3;2.3;3.8;0.3;NULL
Gülzow-Prüzen;2025-02-02;-3.8;-1.7;1.3;3.9;0;NULL
Günzburg;2025-02-02;-7;-4.6;-1.4;0.6;0;NULL
Görlitz;2025-02-02;-3.8;-1.6;1.5;3.5;0;0.233
Göttingen;2025-02-02;-7.9;-6.5;-2.1;3.1;0;7.4
Hahn;2025-02-02;-8.7;-5.2;-1.6;3.4;0;9.1
Hamburg-Fuhlsbüttel;2025-02-02;-4.8;-2.1;-0.2;3.2;0;4.017
Hannover;2025-02-02;-5.8;-2.9;-1.4;1.7;0;4.083
Harburg;2025-02-02;-6;-3.6;-1.1;2.2;0;NULL
Harzgerode;2025-02-02;-7.2;-6.7;-2.8;2.2;0;NULL
Hasenkrug-Hardebek;2025-02-02;-3.1;-3.3;-1.2;0.5;0;NULL
Heckelberg;2025-02-02;-4.6;-1.8;1.5;3.9;0;NULL
Helgoland;2025-02-02;-0.1;0.8;2.2;3.4;0;3.617
Hersfeld, Bad;2025-02-02;-8.2;-6.6;-2.3;4.6;0;7.883
Hof;2025-02-02;-10.5;-7.9;-3.4;1.6;0;8.233
Hohenpeißenberg;2025-02-02;-2.9;-3.2;-2.5;-1.2;0;0
Hoherodskopf/Vogelsberg;2025-02-02;-7.6;-4.7;-1.7;2.4;0;8.967
Hoyerswerda;2025-02-02;-8.3;-4.7;0.9;4.6;0;NULL
Itzehoe;2025-02-02;-5.7;-4.2;-1.4;0;0;NULL
Kahler Asten;2025-02-02;-7.8;-5.1;-2.5;0.6;0;8.117
Kaisersbach-Cronhütte;2025-02-02;-7.8;-5.5;-1.8;1.8;0;NULL
Kall-Sistig;2025-02-02;-8.4;-6.6;-0.8;4.8;0;NULL
Kaufbeuren-Oberbeuren Bayern;2025-02-02;-2.1;-2.4;-1.9;-1.2;0;NULL
Kempten;2025-02-02;-0.9;-1.1;-0.3;0.8;0;0
Kiel-Holtenau;2025-02-02;-2.2;-1.7;-0.2;2.3;0;NULL
Kissingen, Bad;2025-02-02;-8.2;-5.4;-1.7;3.8;0;8.667
Kleiner Feldberg/Taunus;2025-02-02;-7.2;-5.4;-2.1;1.2;0;7.117
Klippeneck;2025-02-02;-6.5;-5.3;-2.8;-0.4;0;0
Konstanz;2025-02-02;1.2;1.2;1.6;2.4;0;0
Krölpa-Rockendorf;2025-02-02;-9.1;-6.8;-2.2;4;0;NULL
Kyritz;2025-02-02;-4.4;-2.1;1.6;5.6;0;3.5
Köln/Bonn;2025-02-02;-8.9;-6;0;6.2;0;8.317
Königswinter-Heiderhof;2025-02-02;-7.6;-3.9;0.4;5.5;0;NULL
Lahr;2025-02-02;-2.9;-1.7;1.1;3.3;0;NULL
Langenlipsdorf;2025-02-02;-5.6;-2.8;0.3;4.2;0;NULL
Lauchstädt, Bad;2025-02-02;-6.4;-3.6;0.6;4.6;0;NULL
Lautertal-Oberlauter;2025-02-02;-6.7;-4.8;-0.9;4.4;0;8.067
Leck;2025-02-02;-1.4;-1.6;-0.1;1.4;0;0
Leinefelde;2025-02-02;-6.7;-3.8;-1.2;2.5;0;7.617
Leipzig-Holzhausen;2025-02-02;-6;-4.3;0.8;4.3;0;NULL
Leipzig/Halle;2025-02-02;-6.8;-2.9;1.3;4.8;0;5.917
Leutkirch-Herlazhofen;2025-02-02;-0.9;-1.2;-0.2;0.8;0;NULL
Lichtenhain-Mittelndorf;2025-02-02;-4.8;-2.9;0.2;3.2;0;NULL
Lichtentanne;2025-02-02;-7.9;-5.7;-1.6;3.5;0;NULL
Lindenberg;2025-02-02;-2.2;0.4;1.8;4.3;0;0.883
Lingen-Baccum;2025-02-02;-6.2;-3.6;-0.6;3.3;0;NULL
Lippspringe, Bad;2025-02-02;-7.4;-4.3;-0.3;4.4;0;7.75
List auf Sylt;2025-02-02;-1.2;-0.7;1.9;3.4;0;0
Lübeck-Blankensee;2025-02-02;-6.3;-4.9;-0.9;2.9;0;NULL
Lüchow;2025-02-02;-5.6;-3.8;-1.5;3;0;NULL
Lüdenscheid;2025-02-02;-8.7;-5.5;-0.7;5.1;0;8.233
Lügde-Paenbruch;2025-02-02;-7.8;-4.4;-1;2.9;0;7.45
Magdeburg;2025-02-02;-5.6;-4.2;-1.1;4.5;0;NULL
Mannheim;2025-02-02;-8.2;-4.4;0;6;0;8.217
Manschnow;2025-02-02;-2.4;0.4;2.2;5;0;NULL
Marienberg;2025-02-02;-8.2;-5.9;-2.4;0.9;0;NULL
Marienberg, Bad;2025-02-02;-7.3;-4.7;-1;3;0;8.35
Marnitz;2025-02-02;-6.2;-3.5;0.5;4.4;0;NULL
Meiningen;2025-02-02;-9.6;-6.5;-1.9;2.8;0;8.45
Memmingen;2025-02-02;-2.5;-1.2;-0.5;0.6;0;NULL
Meßstetten-Appental;2025-02-02;-8;-7.2;-2.8;-0.2;0;NULL
Michelstadt-Vielbrunn;2025-02-02;-6.8;-4.1;-1.3;1.9;0;7.45
Mühlacker;2025-02-02;-7.1;-5.9;-1.3;5.6;0;NULL
Mühldorf;2025-02-02;-7.4;-4.9;-0.6;2.9;0;2.35
Müncheberg;2025-02-02;-2.9;-0.4;1.7;4.3;0;NULL
München-Flughafen;2025-02-02;-7.4;-5.4;-1.5;1.7;0;0.467
München-Stadt;2025-02-02;-4;-2.1;-0.2;0.7;0;0
Münsingen-Apfelstetten;2025-02-02;-6.2;-5;-2.5;-0.8;0;NULL
Neu-Ulrichstein;2025-02-02;-7.4;-4.8;-1.1;3.8;0;NULL
Neuhaus am Rennweg;2025-02-02;-13.4;-6.7;-3.7;2.2;0;NULL
Neuruppin-Alt Ruppin;2025-02-02;-4.1;-1.8;1.7;5.5;0;NULL
Norderney;2025-02-02;-2.4;-1.9;0;3.7;0;7.7
Nossen;2025-02-02;-5.5;-1.9;0.6;3.7;0;NULL
Nürburg-Barweiler;2025-02-02;-8;-6;-1.2;4.8;0;8.283
Nürnberg;2025-02-02;-10.1;-6.8;-2;5;0;9.067
Oberstdorf;2025-02-02;-2.1;-2.4;-0.5;3.5;0;3.85
Osterfeld;2025-02-02;-6.2;-1.9;1.1;3.7;0;NULL
Pelzerhaken;2025-02-02;-6.4;-3.6;0.7;4.2;0;NULL
Pforzheim-Ispringen;2025-02-02;-7.6;-3.7;-0.4;4.4;0;NULL
Plauen;2025-02-02;-9.5;-8.4;-3.6;3.6;0;NULL
Potsdam;2025-02-02;-3.1;-0.1;2;4.8;0;0.333
Putbus;2025-02-02;-1.3;0;2.1;3.9;0;NULL
Quedlinburg;2025-02-02;-8.3;-5.6;-1.1;4.8;0;NULL
Querfurt-Mühle Lodersleben;2025-02-02;-6;-4.1;-0.3;3.8;0;NULL
Quickborn;2025-02-02;-6.9;-3.2;-0.8;2.5;0;NULL
Regensburg;2025-02-02;-7.5;-5.3;-1.2;5.9;0;7.5
Rheinstetten;2025-02-02;-6.5;-3.3;0.7;6.3;0;8.083
Rostock-Warnemünde;2025-02-02;-2.8;0.6;2.7;3.5;0;0
Roth;2025-02-02;-10.4;-8.2;-2.7;4.2;0;NULL
Runkel-Ennerich;2025-02-02;-8;-5.8;-0.9;5.4;0;8.967
Saarbrücken-Ensheim;2025-02-02;-5.7;-4.1;-1.1;3.7;0;2.917
Salzuflen, Bad;2025-02-02;-6.2;-3.8;-0.2;4.4;0;NULL
Sankt Peter-Ording;2025-02-02;-1.7;-1.3;0;1.1;0;0
Schleiz;2025-02-02;-10.3;-6.9;-2.2;2.6;0;NULL
