Standort;Datum;Boden;MinTemp;AvgTemp;MaxTemp;Regen;Sonne
Lautertal-Oberlauter;2023-06-01;5.6;8.6;17.6;25.5;0;15
Leck;2023-06-01;4.2;8.5;11.6;14.4;0;8.05
Leinefelde;2023-06-01;5.4;7.7;12;17.8;0;11.233
Leipzig-Holzhausen;2023-06-01;6.7;10;16.1;22.3;0;NULL
Leipzig/Halle;2023-06-01;7.4;9.5;14.9;21.1;0;14.817
Leuchtturm Alte Weser;2023-06-01;NULL;10.2;10.8;11.5;NULL;0.35
Leutkirch-Herlazhofen;2023-06-01;4;6.9;16.1;23.8;0;11.433
Lichtenhain-Mittelndorf;2023-06-01;6.3;7.7;16.6;24;0;14.367
Lichtentanne;2023-06-01;4.3;6.9;15.7;23.9;0;NULL
Lindenberg;2023-06-01;7.6;10.4;16.3;22.5;0;15.017
Lingen-Baccum;2023-06-01;10.3;10.1;11.8;15.4;0;NULL
Lippspringe, Bad;2023-06-01;3.2;7.4;11.5;15;0;0.033
List auf Sylt;2023-06-01;7.5;10;11.2;14.1;0;6.55
Lübeck-Blankensee;2023-06-01;5.5;8.1;13.2;18.6;0;9.317
Lüchow;2023-06-01;4.1;7.8;13.4;18.7;0;10.483
Lüdenscheid;2023-06-01;5.8;7.8;12.2;18;0;9.733
Lügde-Paenbruch;2023-06-01;6.3;7.6;10.8;13.6;0;0
Magdeburg;2023-06-01;3.9;7.5;14.1;20.5;0;9.517
Mannheim;2023-06-01;7.4;11.5;20.8;27.7;0;14.733
Manschnow;2023-06-01;6;9;16.2;22.5;0;13.667
Marienberg;2023-06-01;5.8;8.1;14.9;20.7;0;NULL
Marienberg, Bad;2023-06-01;6.3;7.8;16.2;22.2;0;14.017
Marnitz;2023-06-01;8.4;9;13.9;19.9;0;NULL
Meiningen;2023-06-01;6;8.6;16.8;24;0;13.967
Memmingen;2023-06-01;5.2;8.4;16.8;25.5;0;13.3
Meßstetten-Appental;2023-06-01;3.1;6.7;15.8;22.3;0;12.917
Michelstadt-Vielbrunn;2023-06-01;7.2;11.1;18.8;24.6;0;13.617
Mühlacker;2023-06-01;5.3;6.7;17.6;26.5;0;NULL
Mühldorf;2023-06-01;7.3;10.1;18.6;25.8;0;11.883
Müncheberg;2023-06-01;4;8.5;15.3;22;0;13.7
München-Flughafen;2023-06-01;6.6;8.8;18;25.5;0;13.75
München-Stadt;2023-06-01;11;12.2;19.2;25.5;0;12.75
Münsingen-Apfelstetten;2023-06-01;5.8;10.4;17.3;23.4;0;NULL
Neu-Ulrichstein;2023-06-01;6.4;9.5;15.6;22.5;0;14.95
Neuhaus am Rennweg;2023-06-01;6.5;7.5;15.3;21.7;0;NULL
Neuhütten/Spessart;2023-06-01;5.3;8.2;17.7;25.8;0;13.733
Neuruppin-Alt Ruppin;2023-06-01;6.8;10.2;15.2;21.6;0;NULL
Norderney;2023-06-01;9.6;10.4;11.2;12.2;0;0
Nossen;2023-06-01;7.2;9.8;16.5;22.5;0;14.4
Nürburg-Barweiler;2023-06-01;7.2;10.2;15;19.8;0;14.3
Nürnberg;2023-06-01;5.5;7.7;18.7;26.4;0;13.733
Nörvenich-Niederbolheim;2023-06-01;NULL;NULL;15.3;NULL;0;10.7
Oberstdorf;2023-06-01;4.6;6.6;13.4;23.3;5.1;6.6
Oschatz;2023-06-01;6.7;8.9;16.3;22.8;0;14.333
Osterfeld;2023-06-01;5.9;9.2;15.8;22.6;0;NULL
Pelzerhaken;2023-06-01;8.5;9.8;13.7;19.5;0.1;NULL
Pforzheim-Ispringen;2023-06-01;5.9;8.3;18.5;25.7;0;NULL
Plauen;2023-06-01;4.1;6.1;16.1;25.3;0;NULL
Potsdam;2023-06-01;8.7;10.7;16.2;22.8;0;11.65
Putbus;2023-06-01;7.4;9.4;13.5;17.3;0;7.4
Quedlinburg;2023-06-01;7.4;9.2;12.9;17.7;0;10.2
Querfurt-Mühle Lodersleben;2023-06-01;5.3;7.4;14.9;22.4;0;NULL
Quickborn;2023-06-01;7.8;9.6;12;15.9;0;NULL
Regensburg;2023-06-01;7.7;10.4;19;28.2;0;11.367
Rheinstetten;2023-06-01;8.8;11.8;20.9;27.7;0;14.6
Rostock-Warnemünde;2023-06-01;11.4;11.5;13.9;16.6;0;7.75
Roth;2023-06-01;5.2;7.2;18.2;26.2;0;NULL
Runkel-Ennerich;2023-06-01;4.7;6.8;17.4;26.3;0;13.9
Saarbrücken-Ensheim;2023-06-01;9.4;12.9;19.9;25.9;0;15.467
Salzuflen, Bad;2023-06-01;9.6;9.3;11.4;14.4;0;NULL
Sankt Peter-Ording;2023-06-01;9.8;10.7;11.7;13.7;0;2.1
Schleiz;2023-06-01;5.1;8;16.1;23.7;0;NULL
Schleswig;2023-06-01;5.1;8.4;12.7;17.7;0;10.017
Schmücke;2023-06-01;6.2;6.2;14.4;20.1;0;14.85
Schwerin;2023-06-01;8.3;9.4;13.5;19;0;8.05
Schönhagen (Ostseebad);2023-06-01;8.3;9.3;13.6;18;0;11.65
Seehausen;2023-06-01;6.6;7.9;14.6;21.2;0;10.85
Soltau;2023-06-01;6.5;8.3;11.8;15.1;0;1.667
Straubing;2023-06-01;5;7.3;18.3;26.2;0;13.617
Stuttgart (Schnarrenberg);2023-06-01;10.1;12.3;20.2;26.6;0;14.733
Stuttgart-Echterdingen;2023-06-01;4.5;10.4;19.4;25.7;0;14.85
Stötten;2023-06-01;10;12.5;17.9;23.4;0;12.55
Tholey;2023-06-01;11.2;12.8;19.4;25;0;15.05
Trier-Petrisberg;2023-06-01;9.1;11.9;18.9;26.4;0;15.267
Trollenhagen;2023-06-01;6.7;9.6;13.4;19;0;8.083
Ueckermünde;2023-06-01;5.3;9.6;14.1;18.7;0;6.767
Ummendorf;2023-06-01;6.4;8;12.6;18.1;0;NULL
Waibstadt;2023-06-01;8.9;13;19.7;27;0;NULL
Waldmünchen;2023-06-01;4.9;8;17.6;25.6;0;14.9
Warburg;2023-06-01;5.9;7.9;12.3;17.4;0;7.5
Waren (Müritz);2023-06-01;8.8;10.6;14.4;20.3;0;9.017
Wasserkuppe;2023-06-01;5.8;6;14.8;20.8;0;14.55
Weiden;2023-06-01;2.8;8.5;18.3;26.3;0;13.317
Weihenstephan-Dürnast;2023-06-01;7.3;10.4;18.5;25.5;0;13.733
Weinbiet;2023-06-01;11.6;12.4;18.9;24.7;0;14.65
Weingarten, Kr. Ravensburg;2023-06-01;7.3;10.1;18.8;27;0;12.833
Weißenburg-Emetzheim;2023-06-01;6.2;8.8;18.4;25.5;0;12.9
Werl;2023-06-01;5.8;9.2;12.5;16.7;0;2.283
Wernigerode;2023-06-01;5;8.5;12.2;16.6;0;10.883
Wielenbach (Demollstr.);2023-06-01;7;8.6;17.3;25.5;0;13
Wiesenburg;2023-06-01;8;9.2;15.4;22.4;0;11.7
Wittenberg;2023-06-01;8.3;10.5;16.1;22.3;0;13.983
Wunsiedel-Schönbrunn;2023-06-01;6;9.3;16.8;23;0;14.117
Würzburg;2023-06-01;8.3;11.5;20;27.5;0;14.033
Zinnwald-Georgenfeld;2023-06-01;4.9;7.4;14.7;19.6;0;14.217
Zugspitze;2023-06-01;NULL;0.4;1.8;5.3;20.6;7.483
Zwiesel;2023-06-01;4.4;7.2;17.4;25.5;0;12.367
Öhringen;2023-06-01;8.8;11.3;20.3;27.5;0;14.417
Ahaus;2023-06-02;8.3;9.5;13.7;19.6;0;3.283
Alfeld;2023-06-02;4.5;8.4;12.6;18.4;0;4.267
Andernach;2023-06-02;5.5;10.9;16;21.7;0;10.85
Angermünde;2023-06-02;2;4.3;13.1;19.2;0;10.7
Arkona;2023-06-02;8.5;10.2;12.6;15.6;0;15.233
Artern;2023-06-02;3.3;6.9;13;19.4;0;NULL
Augsburg;2023-06-02;5.2;7.8;16.6;23.4;0;14.867
Bamberg;2023-06-02;7.2;10;15.9;21.4;0;14.467
Barth;2023-06-02;-0.1;2.1;12.4;16.8;0;15.6
Baruth;2023-06-02;5.6;8.4;14.1;20.9;0;NULL
Belm;2023-06-02;7.8;8.8;13.2;19;0;3.433
Berge;2023-06-02;2.3;8.1;13.2;19.3;0;8.8
Berlin-Dahlem (FU);2023-06-02;3.5;8.6;13.8;20;0;9.2
Berlin-Tempelhof;2023-06-02;4.7;8.5;14;20.1;0;NULL
Bertsdorf-Hörnitz;2023-06-02;1.1;3.9;13.4;18;0;5.9
Berus;2023-06-02;8.6;9.7;15.6;22;0;14.617
Boizenburg;2023-06-02;2.5;7.6;13.2;19.7;0;7.467
Boltenhagen;2023-06-02;6.8;9.3;13.5;16.1;0;11.483
Braunlage;2023-06-02;0.3;3;9.6;14.6;0;NULL
Braunschweig;2023-06-02;3.2;8.4;13.2;18.4;0;NULL
Bremen;2023-06-02;4.6;8.7;14.5;19.9;0;7.133
Bremerhaven;2023-06-02;9;11.2;14.8;19.2;0;9.683
Bremervörde;2023-06-02;2.1;7.5;13.7;19.6;0;9.75
Carlsfeld;2023-06-02;2;5.4;8.4;13.1;0;4.483
Chemnitz;2023-06-02;4.4;7.4;11.4;16;0;4.15
Chieming;2023-06-02;9.1;12;18.5;24.2;0;13.35
Cottbus;2023-06-02;6.6;10.2;15.1;20.7;0;8.833
Cuxhaven;2023-06-02;6.2;10.7;14.9;19.2;0;11.5
Deuselbach;2023-06-02;7.3;8.9;12.9;18;0;11.133
Diepholz;2023-06-02;7.5;9.5;14.2;20;0;4.083
Doberlug-Kirchhain;2023-06-02;4.4;7.8;13.6;20.1;0;8.3
Dresden-Klotzsche;2023-06-02;5.3;9.1;13.3;18.3;0;5.433
Düsseldorf;2023-06-02;7.5;10.1;14;19.2;0;8.817
Dörnick;2023-06-02;3.1;5;13.1;17.6;0;9.55
Dörpen;2023-06-02;7.8;9.3;14.8;20.9;0;5.9
Eisenach;2023-06-02;4.2;7.5;11.9;17.6;0;5.383
Elpersbüttel;2023-06-02;2.6;6.9;13.4;19.3;0;12.833
Emden;2023-06-02;6.7;7.6;14.5;19.1;0;10.9
Erfurt-Weimar;2023-06-02;6;8.5;12.3;17.3;0;3.117
Essen-Bredeney;2023-06-02;9.5;9.4;13.2;17.9;0;7.933
Fehmarn;2023-06-02;7.8;11;14;16.6;0;14.917
Feldberg/Mecklenburg;2023-06-02;2.8;6.6;12.5;17;0;11.8
Feldberg/Schwarzwald;2023-06-02;7.5;9.1;12.5;14.8;0;12.167
Feuchtwangen-Heilbronn;2023-06-02;4.5;9.2;15.3;21.7;0;15.117
Fichtelberg;2023-06-02;2.6;4.3;6.8;11.6;0;3.883
Fichtelberg/Oberfranken-Hüttstadl;2023-06-02;2.3;6.4;12.1;17.8;0;NULL
Frankfurt/Main;2023-06-02;10.2;11.3;16.2;21.6;0;14.5
Freiburg;2023-06-02;8;12.7;17.9;24;0;13.45
Freudenstadt;2023-06-02;7;10.9;15.6;21.1;0;14.45
Friesoythe-Altenoythe;2023-06-02;5.4;8;14.6;20.1;0;NULL
Fürstenzell;2023-06-02;9.1;11.6;17.9;24.1;0;14.783
Gardelegen;2023-06-02;0.2;3.7;13.2;20.8;0;7.5
Garmisch-Partenkirchen;2023-06-02;7.2;8.2;17.3;24.6;0;10.883
Geisenheim;2023-06-02;8.6;9.8;16.1;22.2;0;11.2
Gelbelsee;2023-06-02;8;10.4;16.4;21.9;0;15.067
Genthin;2023-06-02;0.9;5.7;13.4;20.7;0;6.767
Gera-Leumnitz;2023-06-02;7.5;8.5;12.3;17.9;0;3.333
Gießen/Wettenberg;2023-06-02;8;9.7;13.9;19.9;0;10.867
Goldberg;2023-06-02;2;5.9;13.5;18.8;0;13.2
Gottfrieding;2023-06-02;6.9;9.6;17.9;24.9;0;14.9
Greifswalder Oie;2023-06-02;9;10.8;12.3;15;0;14.9
Groß Lüsewitz;2023-06-02;-0.6;3.8;13.1;17.6;0;NULL
Großer Arber;2023-06-02;NULL;4.4;11;16.8;0;11.95
Gülzow-Prüzen;2023-06-02;2.9;6.4;13.5;18.5;0;NULL
Günzburg;2023-06-02;4.9;8.4;17.1;24.1;0;NULL
Görlitz;2023-06-02;2.6;5.6;13.5;19.2;0;4.4
Göttingen;2023-06-02;6.9;8.3;12.7;18.2;0;3.417
Hahn;2023-06-02;7.4;8.3;12.4;17.6;0;11.817
Hamburg-Fuhlsbüttel;2023-06-02;5.6;8.4;13.6;19.3;0;9.767
Hannover;2023-06-02;4.3;7.8;13.2;19.5;0;3.35
Harburg;2023-06-02;8.1;10.7;16.8;23.4;0;15.217
Harzgerode;2023-06-02;3;4.7;10.7;15.8;0;4.683
Hasenkrug-Hardebek;2023-06-02;0.7;4;12.9;19.2;0;NULL
Heckelberg;2023-06-02;2.1;5.5;12.3;18.3;0;11.4
Helgoland;2023-06-02;9.3;10.8;13.9;17.1;0;15.133
Hersfeld, Bad;2023-06-02;6.3;9.5;13.5;19.9;0;7.95
Hof;2023-06-02;3.2;7.8;11.3;16.5;0;10.05
Hohenpeißenberg;2023-06-02;10.8;12.1;16.6;21.3;0;14.433
Hoherodskopf/Vogelsberg;2023-06-02;4.1;5.2;9.8;15.5;0;12.9
Holzdorf-Bernsdorf;2023-06-02;NULL;NULL;14.2;NULL;0;6.3
Hoyerswerda;2023-06-02;3.9;9.3;14.8;20.2;0;8.033
Itzehoe;2023-06-02;1.1;6.1;13.1;19.7;0;NULL
Kahler Asten;2023-06-02;3.8;3.1;8;12.5;0;8.617
Kaisersbach-Cronhütte;2023-06-02;5.5;10.1;15.7;21.9;0;14.433
Kall-Sistig;2023-06-02;4.1;6.8;10.3;15.5;0;9.5
Kempten;2023-06-02;7.6;9.2;16.7;23.9;0;12.233
Kiel-Holtenau;2023-06-02;3.3;6.5;13.6;17.4;0;NULL
Kissingen, Bad;2023-06-02;6.9;9.2;14.7;21;0;15.1
Kleiner Feldberg/Taunus;2023-06-02;4.6;4.9;9.5;14.7;0;12.05
Klippeneck;2023-06-02;9.6;11.3;16;22.1;0;13.983
Konstanz;2023-06-02;9.9;10.9;19.6;26.8;0;14.833
Krölpa-Rockendorf;2023-06-02;6.3;7.9;12.8;18.4;0;NULL
Kyritz;2023-06-02;2.3;6.3;12.8;19.4;0;9.783
Köln/Bonn;2023-06-02;8.2;10.2;14.2;20.7;0;11.233
Königswinter-Heiderhof;2023-06-02;8.1;9.8;14;20.1;0;NULL
Lahr;2023-06-02;9;12.5;17.5;23.7;0;14.833
Langenlipsdorf;2023-06-02;6.2;8.2;13.5;20.1;0;NULL
Lauchstädt, Bad;2023-06-02;4.7;8.1;13.2;18.3;0;5.5
Lautertal-Oberlauter;2023-06-02;4.1;6.7;13.6;19;0;15
Leck;2023-06-02;0.2;6.2;13.6;19.1;0;12.833
Leinefelde;2023-06-02;5.7;6.8;11.3;17.1;0;3.633
Leipzig-Holzhausen;2023-06-02;6.7;9.5;13.7;18.8;0;NULL
Leipzig/Halle;2023-06-02;7.1;8.3;13.3;19.2;0;6.967
Leuchtturm Alte Weser;2023-06-02;NULL;10.9;13.7;16.2;NULL;15.067
Leutkirch-Herlazhofen;2023-06-02;3.1;6;16.5;23.6;0;14.8
Lichtenhain-Mittelndorf;2023-06-02;4.4;8.7;13.1;17.4;0;3.733
Lichtentanne;2023-06-02;2.5;5.9;11.6;18;0;NULL
Lindenberg;2023-06-02;6.3;8.7;13.8;19.7;0;11.883
Lingen-Baccum;2023-06-02;6.1;9.8;14.2;20.6;0;NULL
Lippspringe, Bad;2023-06-02;4.7;8.7;12.8;18.7;0;3.983
List auf Sylt;2023-06-02;3.1;9.1;14.6;20.2;0;15.483
Lübeck-Blankensee;2023-06-02;1.1;5.3;12.7;18.2;0;11.317
Lüchow;2023-06-02;1;4.7;12.7;19.8;0;8.017
Lüdenscheid;2023-06-02;5.7;6.9;11.2;17;0;8.867
Lügde-Paenbruch;2023-06-02;5;7.8;11.8;17.3;0;4.25
Magdeburg;2023-06-02;3.7;6.4;13.8;20.6;0;7.283
Mannheim;2023-06-02;9.4;10.3;16.7;22.6;0;15
Manschnow;2023-06-02;2.6;7.4;13.6;19.5;0;11.55
Marienberg;2023-06-02;2.7;6.3;9.9;15.1;0;NULL
Marienberg, Bad;2023-06-02;6.5;6.9;11.6;17.8;0;11.367
Marnitz;2023-06-02;3.8;5.3;12.9;18.5;0;NULL
Meiningen;2023-06-02;5.5;6.9;11.7;17.8;0;10.6
Memmingen;2023-06-02;5.6;7.8;16.9;24.7;0;14.7
Meßstetten-Appental;2023-06-02;2.9;4.5;14.4;20.5;0;14.267
Michelstadt-Vielbrunn;2023-06-02;6.3;7.5;14;20.2;0;13.583
Mühlacker;2023-06-02;5.9;7.5;15.9;23;0;NULL
Mühldorf;2023-06-02;5.3;8.2;18.2;25.3;0;13.5
Müncheberg;2023-06-02;-0.2;7.2;13.2;19.3;0;11.7
München-Flughafen;2023-06-02;6.2;8.3;17.5;24.3;0;14.433
München-Stadt;2023-06-02;11.4;12.7;19.1;25.7;0;15.117
Münsingen-Apfelstetten;2023-06-02;6.2;8.6;15.5;21.7;0;NULL
Neu-Ulrichstein;2023-06-02;7.9;8.5;12.3;18.4;0;10.933
Neuhaus am Rennweg;2023-06-02;5.3;6.4;9.4;13.9;0;NULL
Neuhütten/Spessart;2023-06-02;3.9;6.5;14.2;20.3;0;14.333
Neuruppin-Alt Ruppin;2023-06-02;0.3;5.4;13;19.8;0;NULL
Norderney;2023-06-02;9.8;10.6;13.8;16.7;0;15.65
Nossen;2023-06-02;0.9;8;12.3;18.2;0;2.9
Nürburg-Barweiler;2023-06-02;7;7.5;11.5;16.3;0;10.75
Nürnberg;2023-06-02;6;9.4;16;22.3;0;14.9
Nörvenich-Niederbolheim;2023-06-02;NULL;NULL;13.6;NULL;0;8.6
Oberstdorf;2023-06-02;3.9;5.8;16.1;24.3;0;13.483
Oschatz;2023-06-02;7.2;9;13.7;19.4;0;3.5
Osterfeld;2023-06-02;6.6;8.1;12.6;18.6;0;NULL
Pelzerhaken;2023-06-02;2.7;5.9;12.9;16.6;0;NULL
Pforzheim-Ispringen;2023-06-02;6.4;8.8;15.7;21.7;0;NULL
Plauen;2023-06-02;4;6.5;11.9;17.6;0;NULL
Potsdam;2023-06-02;2.6;7.4;13.9;21.3;0;8.717
Putbus;2023-06-02;1;4.6;12.2;17.5;0;13.15
Quedlinburg;2023-06-02;2.8;6.7;13;18.7;0;4
Querfurt-Mühle Lodersleben;2023-06-02;5.9;7.4;12.9;18.5;0;NULL
Quickborn;2023-06-02;-1.5;4.2;13;18.4;0;NULL
Regensburg;2023-06-02;9.2;11.7;18.2;26.1;0;13.283
Rheinstetten;2023-06-02;11;12.1;17.7;23.4;0;14.55
Rostock-Warnemünde;2023-06-02;6.3;10.5;14.1;18.2;0;14.717
Roth;2023-06-02;6.9;9.6;16.4;23;0;NULL
Runkel-Ennerich;2023-06-02;5.4;8.4;14.8;21.4;0;11.1
Saarbrücken-Ensheim;2023-06-02;8.7;10.4;15.4;21.3;0;15.167
Salzuflen, Bad;2023-06-02;6.8;9;12.9;19.1;0;NULL
Sankt Peter-Ording;2023-06-02;1.7;6.5;13.8;19.1;0;13.05
Schleiz;2023-06-02;4.8;7.8;11.2;16.6;0;NULL
Schleswig;2023-06-02;3.6;7.7;13.2;17.7;0;10.617
Schmücke;2023-06-02;4.8;4.5;8;12.9;0;8.233
Schwerin;2023-06-02;3.9;8.2;13.7;19.3;0;11.567
Schönhagen (Ostseebad);2023-06-02;4.9;7.7;14.1;17.1;0;12.817
Seehausen;2023-06-02;0.6;4;13;20.6;0;9.05
Soltau;2023-06-02;5.4;7.7;13.6;19.4;0;5.733
Straubing;2023-06-02;5.2;8.1;17.5;24.9;0;14.683
Stuttgart (Schnarrenberg);2023-06-02;10.2;12.3;17.3;22.9;0;14.983
Stuttgart-Echterdingen;2023-06-02;5.8;12.2;17.3;22.8;0;15.133
Stötten;2023-06-02;6.5;9.8;15.3;20.6;0;14.667
Tholey;2023-06-02;8.4;9.6;14.8;20.9;0;14.65
Trier-Petrisberg;2023-06-02;10.2;11.4;15.3;20.8;0;11.333
Trollenhagen;2023-06-02;-0.4;5.6;12.6;17.3;0;12.9
Ueckermünde;2023-06-02;-0.1;4.3;13.2;16.1;0;14.133
Ummendorf;2023-06-02;3.8;5.9;12.1;18.3;0;NULL
Waibstadt;2023-06-02;8.5;10.3;16.2;22.5;0;NULL
Waldmünchen;2023-06-02;10;11.5;16.1;21.6;0;14.75
Warburg;2023-06-02;3.6;8.3;12.5;18.5;0;5.717
Waren (Müritz);2023-06-02;2.1;7.9;13.5;17.8;0;12.633
