Standort;Datum;Boden;MinTemp;AvgTemp;MaxTemp;Regen;Sonne
Hoyerswerda;2023-09-01;6.3;8.7;16;22;3.4;8
Itzehoe;2023-09-01;6.9;9.2;15.1;19.7;0.5;NULL
Kahler Asten;2023-09-01;5.6;8.3;11;13.4;13.4;0
Kaisersbach-Cronhütte;2023-09-01;10.7;12.3;15.9;21.7;4.6;3.467
Kall-Sistig;2023-09-01;10.4;12;14.7;18.8;4;NULL
Kempten;2023-09-01;10.9;12.6;17;23.6;0;8.533
Kiel-Holtenau;2023-09-01;10.2;12.1;15.9;20.4;0.1;NULL
Kissingen, Bad;2023-09-01;12.9;12.9;15.7;18.9;10.9;0.133
Kleiner Feldberg/Taunus;2023-09-01;10;10.1;12.4;14.6;13.4;0
Klippeneck;2023-09-01;10;11.9;15.3;20.9;0;4.617
Konstanz;2023-09-01;12.8;13.8;19;25.3;0;9.617
Krölpa-Rockendorf;2023-09-01;7.8;9.4;14.7;19.1;14.6;NULL
Kyritz;2023-09-01;6.7;7.9;14;20.3;0;8.1
Köln/Bonn;2023-09-01;11.2;12.5;15.6;19.6;10;0.267
Königswinter-Heiderhof;2023-09-01;11.1;13.7;15.7;19;22.6;NULL
Lahr;2023-09-01;12.6;14.3;19.7;25.4;1.9;4
Langenlipsdorf;2023-09-01;5.1;8.4;15.2;21.7;0.9;NULL
Lauchstädt, Bad;2023-09-01;9.2;10.8;15.7;20;1.2;NULL
Lautertal-Oberlauter;2023-09-01;10.3;10.5;14.7;18;7.9;0
Leck;2023-09-01;5.8;8.8;14.8;20.4;0;7.917
Leinefelde;2023-09-01;7.2;9.5;13.9;16.6;3.4;2.733
Leipzig-Holzhausen;2023-09-01;8.5;10.2;15.7;20.7;1.8;NULL
Leipzig/Halle;2023-09-01;9.6;11.4;15.6;20.5;0.7;6.483
Leuchtturm Alte Weser;2023-09-01;NULL;14.2;16.6;18.4;NULL;11.9
Leutkirch-Herlazhofen;2023-09-01;9;10.8;16.8;22.2;0;10.05
Lichtenhain-Mittelndorf;2023-09-01;8.5;9.9;14.7;19.1;3.2;4.567
Lichtentanne;2023-09-01;10.3;12;15.3;18.9;5.7;NULL
Lindenberg;2023-09-01;8;9.5;15.3;20.9;0;7.8
Lingen-Baccum;2023-09-01;8.8;10.3;14.7;18.6;0;NULL
Lippspringe, Bad;2023-09-01;6.1;8.6;14.2;18.8;1;3.067
List auf Sylt;2023-09-01;11.9;14.3;16.9;19.8;0;10.183
Lübeck-Blankensee;2023-09-01;7.8;10.5;15.8;21;0;6.867
Lüchow;2023-09-01;7.4;9.2;14.4;20.3;0;7.733
Lüdenscheid;2023-09-01;7.5;8.1;13.5;16.9;12.4;0.617
Lügde-Paenbruch;2023-09-01;8.4;9.4;13.8;16.8;1.2;2.383
Magdeburg;2023-09-01;5.6;8.7;15.9;21.9;0.1;6.217
Mannheim;2023-09-01;13;14.2;18.1;22.4;0.8;1.433
Manschnow;2023-09-01;8.5;10.2;15.3;21.2;0;8.283
Marienberg;2023-09-01;7.2;9;13.4;16.6;8.8;NULL
Marienberg, Bad;2023-09-01;9.6;11;13.3;16.8;13.7;0
Marnitz;2023-09-01;9.1;10.7;14.5;19.4;0;NULL
Meiningen;2023-09-01;7.6;9.4;13.4;16.5;31.9;0
Memmingen;2023-09-01;10.4;11.6;16.9;22.7;0;8.1
Meßstetten-Appental;2023-09-01;7.8;9.2;14.9;20.6;0;6.167
Michelstadt-Vielbrunn;2023-09-01;12;12.1;15.6;18.6;11.9;0.45
Mühlacker;2023-09-01;11.8;12.8;17.7;23.5;0.3;NULL
Mühldorf;2023-09-01;10.8;12.8;17.3;24.3;0.2;5.067
Müncheberg;2023-09-01;7.6;9.2;14.6;21;0;8
München-Flughafen;2023-09-01;10.3;11.6;17.3;23.8;0;6.233
München-Stadt;2023-09-01;12.9;13.1;18.6;25;0;7.217
Münsingen-Apfelstetten;2023-09-01;9.1;12;15.7;22.2;2.1;NULL
Neu-Ulrichstein;2023-09-01;11.2;11.5;14.2;16.6;20.8;0
Neuhaus am Rennweg;2023-09-01;6.6;8.5;11.8;14.1;15;NULL
Neuhütten/Spessart;2023-09-01;12.6;12.4;15.7;19.1;4.5;0.533
Neuruppin-Alt Ruppin;2023-09-01;5.1;8.8;14.1;19.6;0;NULL
Norderney;2023-09-01;10.7;13.4;16.7;19.2;0;12.4
Nossen;2023-09-01;9.7;11.4;15.3;19.8;3.9;5
Nürburg-Barweiler;2023-09-01;11.1;12;14.6;17.2;11.4;0.033
Nürnberg;2023-09-01;12.8;12.9;16.9;21.3;1.6;1.517
Nörvenich-Niederbolheim;2023-09-01;NULL;NULL;16.3;NULL;11.7;1.9
Oberstdorf;2023-09-01;8.8;10.3;16.4;24.2;0;10.033
Oschatz;2023-09-01;10.4;11.2;16.1;21.6;2.4;6.833
Osterfeld;2023-09-01;8.7;11.1;15.4;20.1;4.5;NULL
Pelzerhaken;2023-09-01;10.4;13.4;16.3;20.4;0;NULL
Pforzheim-Ispringen;2023-09-01;12;14.1;18;23.4;0.1;NULL
Plauen;2023-09-01;7.5;9.3;14.8;19;11.8;NULL
Potsdam;2023-09-01;6.3;8.4;15.1;21.6;0.2;8.467
Putbus;2023-09-01;10.7;11.6;15.2;20.1;1;8.05
Quedlinburg;2023-09-01;8.1;9.8;15.9;20.9;0.1;NULL
Querfurt-Mühle Lodersleben;2023-09-01;7.8;9.3;14.6;19.5;1.6;NULL
Quickborn;2023-09-01;3.8;7.2;14.9;21.4;0;NULL
Regensburg;2023-09-01;12.5;12.9;16.8;23;0.5;0.9
Rheinstetten;2023-09-01;13.5;14.7;19;24.2;0;3.2
Rostock-Warnemünde;2023-09-01;11.5;12.9;16.4;19.4;0;8.8
Roth;2023-09-01;12.3;12.3;16.5;22.4;2.2;NULL
Runkel-Ennerich;2023-09-01;10.1;11.5;16;19.8;37.8;0.3
Saarbrücken-Ensheim;2023-09-01;12.5;14.1;17.1;21.5;0.7;2.617
Salzuflen, Bad;2023-09-01;9.2;10.8;14.7;17.7;0.1;NULL
Sankt Peter-Ording;2023-09-01;9.6;13.7;17.3;20.2;0.5;9.117
Schleiz;2023-09-01;8.1;10.6;14.2;17.5;12.2;NULL
Schleswig;2023-09-01;7.7;10.9;15.7;21.8;0;9.483
Schmücke;2023-09-01;5.6;7.3;10.8;12.9;28.6;0
Schwerin;2023-09-01;9.7;11.2;15.2;20.3;0;8.95
Schönhagen (Ostseebad);2023-09-01;10.1;11;15.7;21;0;8.017
Seehausen;2023-09-01;8.3;10.1;14.8;20.7;0;NULL
Soltau;2023-09-01;6.2;7.8;13.7;19.4;0;5.833
Straubing;2023-09-01;12.6;13.1;17;22.2;0.5;2.217
Stuttgart (Schnarrenberg);2023-09-01;13.8;15.2;18.7;23.8;5.4;3.6
Stötten;2023-09-01;10.7;12.1;16;20.7;2.2;4.367
Tholey;2023-09-01;12.7;12.7;16.4;19.9;1;0.8
Trier-Petrisberg;2023-09-01;13;13.2;16.6;20.7;3.7;1.483
Trollenhagen;2023-09-01;7.8;11.3;15.1;20.2;0;6.9
Ueckermünde;2023-09-01;9.9;10.9;15.3;21.3;0;4.6
Ummendorf;2023-09-01;7.7;8.7;15;20.3;0;NULL
Waibstadt;2023-09-01;13.5;13.3;17.6;22.5;3;NULL
Waldmünchen;2023-09-01;11.1;11.5;14.6;18.6;7.5;0.267
Warburg;2023-09-01;6.1;7.8;13.7;17.8;4.6;0.933
Waren (Müritz);2023-09-01;7.8;11.1;14.7;19;0;5.967
Wasserkuppe;2023-09-01;8.1;8.5;11.6;13.8;39.3;0
Weiden;2023-09-01;11.7;11.7;14.8;18.4;18.2;0.233
Weihenstephan-Dürnast;2023-09-01;11.5;12.9;17;23.4;0;6.533
Weinbiet;2023-09-01;12.2;12;15.4;20.3;0.7;1.85
Weingarten, Kr. Ravensburg;2023-09-01;11.8;12.9;18.6;24.8;0;10.317
Weißenburg-Emetzheim;2023-09-01;12.3;12.4;16.5;22.8;0.2;2.467
Werl;2023-09-01;7.2;9.7;14.8;19.3;5.6;1.8
Wernigerode;2023-09-01;7;8.9;15.2;19.8;0.5;4.733
Wielenbach (Demollstr.);2023-09-01;11;12;17.5;24.5;0;6
Wiesenburg;2023-09-01;7.6;8.3;14.7;20.4;0;6.9
Wittenberg;2023-09-01;6.2;9;15.5;21.6;0.1;8.233
Wunsiedel-Schönbrunn;2023-09-01;9.8;10.6;13.8;17.3;3;NULL
Würzburg;2023-09-01;13.1;12.9;16.4;21;5;0.767
Zinnwald-Georgenfeld;2023-09-01;4.6;6.4;11.4;14.9;4.5;4.233
Zugspitze;2023-09-01;NULL;0;3;5.8;0;10.1
Zwiesel;2023-09-01;9.5;9.8;13.6;18.2;1.8;NULL
Öhringen;2023-09-01;13.2;13.4;17.6;22.7;0.8;2.433
Ahaus;2023-09-02;9.1;11.8;17;22.2;0;2.667
Alfeld;2023-09-02;12.2;13.4;16.6;21.6;0.2;2.75
Andernach;2023-09-02;13.8;13.9;18.8;26.3;0;7.183
Angermünde;2023-09-02;6.7;9;16.3;23.3;0;11.367
Arkona;2023-09-02;13.5;14.7;16.8;20;0;11.483
Artern;2023-09-02;12.8;13.7;17.3;22.4;0;NULL
Augsburg;2023-09-02;9.7;11.1;18.4;25.6;0;12.483
Bamberg;2023-09-02;10.9;11.9;17;24.2;0;6.283
Barth;2023-09-02;7.9;11.3;16;20.7;0;12
Baruth;2023-09-02;8.2;9.5;16.1;21.5;0;NULL
Belm;2023-09-02;10.3;12.4;16.9;22.9;0;3.7
Berge;2023-09-02;7.1;9.6;15.9;21.1;0;8
Berlin-Dahlem (FU);2023-09-02;8.4;10.5;15.8;21.6;0;7.1
Berlin-Tempelhof;2023-09-02;6.6;9.8;16.6;21.8;0;NULL
Bertsdorf-Hörnitz;2023-09-02;9.1;10.6;16.3;22.2;0;2.6
Berus;2023-09-02;13.4;13.8;19.4;26.1;0;10.017
Boizenburg;2023-09-02;6.7;9.1;16.3;22.6;0;12.1
Boltenhagen;2023-09-02;8.4;10.6;16.6;22.1;0;10.717
Braunlage;2023-09-02;6.5;9.4;14.2;19.4;0.1;NULL
Braunschweig;2023-09-02;13.3;14.3;17.6;22.8;0;NULL
Bremen;2023-09-02;7.1;8.1;15;21.3;0;5.2
Bremerhaven;2023-09-02;10;12.7;16.5;19.3;0;12.167
Bremervörde;2023-09-02;5;6.5;14.3;22.1;0;11.867
Carlsfeld;2023-09-02;11.2;12.8;14.5;18.4;0;5.083
Chemnitz;2023-09-02;12.9;14.3;16.8;20.2;0;1.9
Chieming;2023-09-02;10.6;12.1;18.4;24.9;0;11.733
Cottbus;2023-09-02;13;14.7;17.5;20.9;0;0.35
Cuxhaven;2023-09-02;9.6;12.8;16.8;20.2;0;10.25
Deuselbach;2023-09-02;11.2;13.1;18.2;24;0;11.783
Diepholz;2023-09-02;9.1;11.7;17;21.6;0;5.383
Doberlug-Kirchhain;2023-09-02;10.1;12.4;16.6;21.6;0;1.083
Dresden-Klotzsche;2023-09-02;11.7;13.5;16.8;20;0;1.683
Düsseldorf;2023-09-02;12.2;15;18.5;23.6;0;4.45
Dörnick;2023-09-02;6.6;8.7;16;22;0;10.617
Dörpen;2023-09-02;8;10.1;15.1;22;0;4.4
Eisenach;2023-09-02;13.5;13.5;17.2;22.4;0;4.867
Elpersbüttel;2023-09-02;7.6;9.2;15.3;19.9;0;10.633
Emden;2023-09-02;6;8.6;15.3;20.8;0;10.883
Erfurt-Weimar;2023-09-02;11.4;12.3;17;21.6;0;NULL
Essen-Bredeney;2023-09-02;14.1;15;18.3;22.2;0;4.7
Fehmarn;2023-09-02;15;16.2;17.6;19.7;0;11.75
Feldberg/Mecklenburg;2023-09-02;6.2;9.6;15.4;22.2;0;12.217
Feldberg/Schwarzwald;2023-09-02;8;12.7;15.1;18;0;10.217
Feuchtwangen-Heilbronn;2023-09-02;8.5;10.1;17.1;24.5;0;11.383
Fichtelberg;2023-09-02;10.6;11.2;12.8;16;0.3;4.85
Fichtelberg/Oberfranken-Hüttstadl;2023-09-02;10.2;12.2;15.9;21.8;0;NULL
Frankfurt/Main;2023-09-02;10.3;11.9;18.7;25.5;0;8.5
Freiburg;2023-09-02;9.7;12.2;20.4;28.5;0;11.9
Freudenstadt;2023-09-02;9.1;11;17.6;24.1;0;7.517
Friesoythe-Altenoythe;2023-09-02;8;8.4;14.6;22.2;0;5.483
Fürstenzell;2023-09-02;12.4;13.1;18.6;24.1;0;11.05
Gardelegen;2023-09-02;7.7;8.6;15.7;21.7;0;2.067
Garmisch-Partenkirchen;2023-09-02;8.5;9.5;17.6;25.3;0;10.617
Geisenheim;2023-09-02;12;13.2;19;25.4;0;9.683
Gelbelsee;2023-09-02;10.5;13.1;18.7;23.7;0;10.8
Genthin;2023-09-02;9;10.3;16.5;21.5;0;2.267
Gera-Leumnitz;2023-09-02;10.4;12.9;17.2;21.8;0;2.4
Goldberg;2023-09-02;5.1;9.3;16.3;22.6;0;11
Gottfrieding;2023-09-02;12;12.5;18.3;25.3;0;9.583
Greifswald;2023-09-02;10;11.6;16.3;22.4;0;10.833
Greifswalder Oie;2023-09-02;15.8;15.9;18.2;22;0;11.683
Groß Lüsewitz;2023-09-02;6;9;15.4;21.2;0;NULL
Großer Arber;2023-09-02;NULL;9.9;12;16.1;0;4.417
Grünow;2023-09-02;8.3;9.7;16.3;23.5;0;NULL
Gülzow-Prüzen;2023-09-02;7.4;10;16.4;22.1;0;NULL
Günzburg;2023-09-02;8.3;9.5;18.1;26.3;0;NULL
Görlitz;2023-09-02;10.1;12.4;16.9;21.3;0.5;3.667
Göttingen;2023-09-02;11.4;12;16.7;23.1;0;3.383
Hahn;2023-09-02;9.6;12.2;17.8;23.6;0;11.717
Hamburg-Fuhlsbüttel;2023-09-02;4.1;7.3;15.1;22.6;0;11.1
Hannover;2023-09-02;10.2;13.2;17.6;22.4;0;4.317
Harburg;2023-09-02;11;12.8;19.4;25.8;0;12.567
Harzgerode;2023-09-02;11.1;11.8;15.5;19.8;2.4;4.7
Hasenkrug-Hardebek;2023-09-02;6.3;8.1;15.2;21.1;0;NULL
Heckelberg;2023-09-02;6.1;8.5;16;22.9;0;NULL
Helgoland;2023-09-02;NULL;15.6;17.4;19.9;0;11.467
Hersfeld, Bad;2023-09-02;12.7;13.6;17.5;24.2;0;5.567
Hof;2023-09-02;10.7;13.2;17;21.9;0;6.133
Hohenpeißenberg;2023-09-02;9.7;14.9;18.6;22.4;0;12.683
Hoherodskopf/Vogelsberg;2023-09-02;8.8;11.5;16.2;20.1;0;11.017
Holzdorf-Bernsdorf;2023-09-02;NULL;NULL;16.3;NULL;0;1.7
Hoyerswerda;2023-09-02;9.7;12.1;16.7;21.2;0;2.75
Itzehoe;2023-09-02;6.3;7.9;14.9;20.8;0;NULL
Kahler Asten;2023-09-02;9.3;11.4;14.6;18.8;0;7.517
Kaisersbach-Cronhütte;2023-09-02;8.8;10.2;17.4;25.3;0;11.1
Kall-Sistig;2023-09-02;9.3;11.4;17.1;22;0;NULL
Kempten;2023-09-02;9.2;10.7;17.6;25.4;0;12.2
Kiel-Holtenau;2023-09-02;7.8;10.8;16;21.7;0;NULL
Kissingen, Bad;2023-09-02;11.4;13.1;17.3;23.7;0;7.117
Kleiner Feldberg/Taunus;2023-09-02;8.3;11.3;15.7;20.3;0;8.933
Klippeneck;2023-09-02;10.2;12.2;18.4;24.6;0;10.967
Konstanz;2023-09-02;11.3;12.2;19.4;27.6;0;12.417
Krölpa-Rockendorf;2023-09-02;14.4;14.9;17.9;23;0;NULL
Kyritz;2023-09-02;5.4;6.9;14.9;22.5;0;11.55
Köln/Bonn;2023-09-02;11.5;12.4;18.7;25.4;0;10.417
Königswinter-Heiderhof;2023-09-02;10.3;12.2;18.6;25.3;0;NULL
Lahr;2023-09-02;10.5;12.2;20.2;27.9;0;12.317
Langenlipsdorf;2023-09-02;10.5;12;16.6;22.4;0;NULL
Lauchstädt, Bad;2023-09-02;9.3;11.4;16.9;22.1;0;NULL
Lautertal-Oberlauter;2023-09-02;12;14.2;17.5;23.1;0;6.767
Leck;2023-09-02;4.8;7.8;14.7;20.2;0;8.683
Leinefelde;2023-09-02;11.3;12.3;16.2;21.6;0;6.483
Leipzig-Holzhausen;2023-09-02;11.1;12.7;16.8;21.7;0;NULL
Leipzig/Halle;2023-09-02;10.2;11.8;17;21.8;0;6.067
Leuchtturm Alte Weser;2023-09-02;NULL;16.6;17.3;18.4;NULL;12.1
Leutkirch-Herlazhofen;2023-09-02;6.6;8.8;17.1;24.8;0;12.45
Lichtenhain-Mittelndorf;2023-09-02;10.9;12.5;16.1;20.2;0;1.717
Lichtentanne;2023-09-02;13.1;14.8;17.5;22.1;0;NULL
Lindenberg;2023-09-02;9.1;11.6;16.8;22.1;0;7.217
Lingen-Baccum;2023-09-02;9.8;11;16.3;20.8;0;NULL
Lippspringe, Bad;2023-09-02;9.2;11.1;16.3;22.3;4.7;4.167
List auf Sylt;2023-09-02;13.1;15.2;16.9;19.6;0;7.683
Lübeck-Blankensee;2023-09-02;5.9;9;15.7;22.6;0;9.867
Lüchow;2023-09-02;5.9;7.4;15.7;22.6;0;10.033
Lüdenscheid;2023-09-02;10.3;11.3;16.6;22.1;0;5.433
Lügde-Paenbruch;2023-09-02;10.5;12.4;16.2;21.5;0.1;3.867
Magdeburg;2023-09-02;9.3;12;17.6;23.4;0.3;4.033
Mannheim;2023-09-02;11.7;13.1;19.9;26.7;0;10.917
Manschnow;2023-09-02;6.8;8.3;16.2;23.3;0;11.033
Marienberg;2023-09-02;11.2;12.6;15.2;19.5;0;NULL
Marienberg, Bad;2023-09-02;9.3;11.1;16.2;22.1;0;9.5
Marnitz;2023-09-02;6.6;9.1;16;22.4;0;NULL
Meiningen;2023-09-02;12.1;13.2;17.1;22.6;0;5.267
Memmingen;2023-09-02;8.4;9.7;17.8;24.9;0;12.5
Meßstetten-Appental;2023-09-02;7.4;9.5;16.6;23.9;0;11.217
Michelstadt-Vielbrunn;2023-09-02;9.9;12.6;18;23.8;0;9.733
Mühlacker;2023-09-02;11.3;12.2;19.3;27.5;0;NULL
Mühldorf;2023-09-02;10.2;11.8;18.4;26.1;0;11.367
Müncheberg;2023-09-02;5.8;8.1;15.4;22.2;0;9.2
München-Flughafen;2023-09-02;8.7;10.5;17.9;25.8;0;12.233
München-Stadt;2023-09-02;12.1;12.8;19.6;26.7;0;12.833
Münsingen-Apfelstetten;2023-09-02;7.1;11.2;17.4;24.2;0;NULL
Neu-Ulrichstein;2023-09-02;12.4;13;17.2;22.8;0;7.267
Neuhaus am Rennweg;2023-09-02;10.2;12.1;15;18.9;0;NULL
Neuhütten/Spessart;2023-09-02;12.5;13.8;17.3;24.6;0.2;6.567
Neuruppin-Alt Ruppin;2023-09-02;4.4;7.3;15;23;0;NULL
Norderney;2023-09-02;9.8;12.6;16.7;19.3;0;12.2
Nossen;2023-09-02;9.1;13.9;16.5;19.6;0;1.3
Nürburg-Barweiler;2023-09-02;10.4;10.5;16.7;23.4;0;8.65
Nürnberg;2023-09-02;10.6;11.9;17.8;24;0;9.3
Nörvenich-Niederbolheim;2023-09-02;NULL;NULL;18.7;NULL;0;9.5
Oberstdorf;2023-09-02;6.7;8.3;16.6;25.1;0;9.517
Oschatz;2023-09-02;10.9;11.4;16.5;21.3;0;3.95
Osterfeld;2023-09-02;11.3;12.9;17.1;21.7;0;NULL
Pelzerhaken;2023-09-02;7.4;11.3;17.1;22.5;0;NULL
Pforzheim-Ispringen;2023-09-02;10.8;12.5;19.5;26.6;0;NULL
Plauen;2023-09-02;14.1;14.6;17.7;22.6;0.1;NULL
Potsdam;2023-09-02;9.2;12.4;16.9;22;0;5.933
Putbus;2023-09-02;11.5;13.3;16.6;21.4;0;12.033
Quedlinburg;2023-09-02;12.7;14;18;22.4;0;NULL
Querfurt-Mühle Lodersleben;2023-09-02;9.3;11;16.6;22.6;0;NULL
Quickborn;2023-09-02;4.2;6.4;14.1;22;0;NULL
Regensburg;2023-09-02;13.1;14.9;19.2;26.6;0;7.333
Rheinstetten;2023-09-02;11.9;13.3;20.1;28.4;0;11.967
Rostock-Warnemünde;2023-09-02;12.5;14;17.1;19.8;0;10.567
Roth;2023-09-02;10.6;11.7;18;24.3;0;NULL
Runkel-Ennerich;2023-09-02;9.5;11.4;17.2;25.6;0.1;8.1
Saarbrücken-Ensheim;2023-09-02;11.4;13.1;19.5;26.5;0;10.75
Salzuflen, Bad;2023-09-02;11.1;12.9;17;22.6;0;NULL
Sankt Peter-Ording;2023-09-02;9.1;12.3;16.9;21.2;0;9.1
Schleiz;2023-09-02;12.7;14.1;17;21.6;0;NULL
Schleswig;2023-09-02;6.8;10.1;16;22.3;0;10.483
Schmücke;2023-09-02;9.5;10.7;14;17.2;0;4.117
Schwerin;2023-09-02;8.8;10.5;16.5;22.3;0;10.467
Schönhagen (Ostseebad);2023-09-02;9.6;10.7;15.9;21.8;0;11.783
Seehausen;2023-09-02;6;7.7;15.4;22.1;0;NULL
Soltau;2023-09-02;6.8;7.9;14.9;21.3;0;4.433
Straubing;2023-09-02;10.8;11.8;18.2;25;0;8.217
Stuttgart (Schnarrenberg);2023-09-02;13.2;13.9;20.5;26.8;0;11.95
Tholey;2023-09-02;13;14.4;19.8;25.7;0;12.233
Trier-Petrisberg;2023-09-02;13;13.7;18.7;26;0;8.9
Trollenhagen;2023-09-02;7.2;10.7;16.4;23;0;10.45
Ueckermünde;2023-09-02;8.1;10.9;15.9;22.4;0;9.983
Ummendorf;2023-09-02;10.5;12.1;17.2;22.6;0;NULL
Waibstadt;2023-09-02;12.8;13.7;19.7;26.6;0;NULL
