Standort;Datum;Boden;MinTemp;AvgTemp;MaxTemp;Regen;Sonne
Langenlipsdorf;2025-03-01;-4.8;-1.3;2.9;6.9;0.1;NULL
Lauchstädt, Bad;2025-03-01;-2;1;3.6;6.5;0;NULL
Lautertal-Oberlauter;2025-03-01;-3.7;-2.1;1.5;5.2;0.1;0.8
Leck;2025-03-01;-5.6;-3.2;0.8;5.1;0;0.483
Leinefelde;2025-03-01;-3.4;-1;2.4;4.3;0;0.05
Leipzig-Holzhausen;2025-03-01;-2.9;0;3.2;5.8;0;NULL
Leipzig/Halle;2025-03-01;-4.3;-2;3.1;6.2;0;1.083
Leutkirch-Herlazhofen;2025-03-01;-2.8;-1.2;1.1;2.8;0;NULL
Lichtenhain-Mittelndorf;2025-03-01;-0.8;0.3;1.6;3.2;0.3;NULL
Lichtentanne;2025-03-01;-2.4;0;1.7;3.1;0.1;NULL
Lindenberg;2025-03-01;-4.6;-1.3;2.9;7.1;0;1.883
Lingen-Baccum;2025-03-01;-3.5;-0.8;2.6;6.4;0;NULL
Lippspringe, Bad;2025-03-01;-5.6;-2.7;2.9;6.2;0;NULL
List auf Sylt;2025-03-01;-1.8;0.3;2.3;4.3;0;0.017
Lübeck-Blankensee;2025-03-01;-2.5;0.3;3.1;7.5;0;NULL
Lüchow;2025-03-01;-3.6;-1;4.2;9.2;0;NULL
Lüdenscheid;2025-03-01;-3.7;-1.2;1.8;4;0;0
Lügde-Paenbruch;2025-03-01;-4.3;-1.5;2.8;5.6;0;0.45
Magdeburg;2025-03-01;-3.3;0;4;8.9;0;NULL
Mannheim;2025-03-01;-3.2;-0.6;4;8;0;5.617
Manschnow;2025-03-01;-4.7;-2.2;3;7.2;0;NULL
Marienberg;2025-03-01;-1.6;-1.4;-0.5;0;0.2;NULL
Marienberg, Bad;2025-03-01;-1.8;-0.3;1.4;4.1;0;0.767
Marnitz;2025-03-01;-0.6;1.2;3.4;7.3;0;NULL
Meiningen;2025-03-01;-5.4;-2;1.3;3.4;0;0
Memmingen;2025-03-01;-4.7;-1.9;0.6;2.6;0;NULL
Meßstetten-Appental;2025-03-01;-7.7;-3.4;-0.5;2.9;0;NULL
Michelstadt-Vielbrunn;2025-03-01;-4.8;-1.2;1.5;3.9;0;2.75
Mühlacker;2025-03-01;-4.8;-3;2.5;7.1;0;NULL
Mühldorf;2025-03-01;-6.1;-2.2;1.3;7.1;0;4.9
Müncheberg;2025-03-01;-5.7;-2.2;2.7;6.9;0;NULL
München-Flughafen;2025-03-01;-7;-5.3;0;5.9;0;3.867
München-Stadt;2025-03-01;-2.4;-1.5;1;4.8;0;3.183
Münsingen-Apfelstetten;2025-03-01;-6;-2.6;0.2;4.2;0;NULL
Neu-Ulrichstein;2025-03-01;-2.4;1.4;3;4.9;0;NULL
Neuhaus am Rennweg;2025-03-01;-4.9;-2.9;-1.5;-0.6;0.3;NULL
Neuhütten/Spessart;2025-03-01;-4.9;-3.1;1.5;5.7;0;NULL
Neuruppin-Alt Ruppin;2025-03-01;-3.3;0.5;3.4;7;0;NULL
Norderney;2025-03-01;-2;1.8;4.3;5.9;0;7.417
Nossen;2025-03-01;-1.5;0;1.8;3.4;0;NULL
Nürburg-Barweiler;2025-03-01;-2.8;-0.7;0.8;2.8;0;0.033
Nürnberg;2025-03-01;-4;-2.5;0.2;4.4;0;0
Oberstdorf;2025-03-01;-2.3;-0.5;1.9;6.1;0;4.2
Osterfeld;2025-03-01;-3.2;0.2;2.3;3.8;0.1;NULL
Pelzerhaken;2025-03-01;-0.8;1.4;2.9;6.2;0;NULL
Pforzheim-Ispringen;2025-03-01;-4;-0.7;2.2;6.1;0;NULL
Plauen;2025-03-01;-2.9;-1.2;1.1;2.5;0.1;NULL
Potsdam;2025-03-01;-3.7;0.3;3.6;7.4;0;2.85
Putbus;2025-03-01;0.7;0.4;1.7;3.3;0;NULL
Quedlinburg;2025-03-01;-0.2;1.5;3.6;7.2;0;NULL
Querfurt-Mühle Lodersleben;2025-03-01;-3.4;-1.3;2.7;5.7;0;NULL
Quickborn;2025-03-01;-2.6;0.2;3.2;5.6;0;NULL
Regensburg;2025-03-01;-3.8;-1.4;2.6;9.5;0;3.183
Rheinstetten;2025-03-01;-3.4;-1;3.9;8.7;0;3.6
Rostock-Warnemünde;2025-03-01;0.5;0.7;2.4;3.8;0;0.017
Roth;2025-03-01;-5.7;-3.3;0.7;4.7;0;NULL
Runkel-Ennerich;2025-03-01;-1.2;1.6;4.2;6.7;0;0.133
Saarbrücken-Ensheim;2025-03-01;-1.3;0.1;3.2;6.6;0;4.033
Salzuflen, Bad;2025-03-01;-3.7;-0.6;3.6;7;0;NULL
Sankt Peter-Ording;2025-03-01;-5.3;-0.7;2.1;4.7;0;0.317
Schleiz;2025-03-01;-4;-0.8;0.6;1.5;0;NULL
Schleswig;2025-03-01;-3.9;-2.3;1.4;7.5;0;2.25
Schmücke;2025-03-01;-8.3;-3.6;-2;-1.1;0.4;NULL
Schwerin;2025-03-01;-1;0.6;3.3;7.8;0;NULL
Schönhagen (Ostseebad);2025-03-01;-3.3;-1.1;2;7.2;0;NULL
Seehausen;2025-03-01;-2.1;-0.3;4;8.3;0;NULL
Soltau;2025-03-01;-2.4;0;4;8.5;0;3.7
Straubing;2025-03-01;-7.1;-1.4;2.4;8.4;0;3.35
Stuttgart (Schnarrenberg);2025-03-01;-1.5;-0.2;2.7;7.5;0;2.05
Stuttgart-Echterdingen;2025-03-01;-5.5;-1.2;2.1;7.2;0;NULL
Stötten;2025-03-01;-5.5;-2.1;-0.1;3.3;0;1.783
Tholey;2025-03-01;-0.8;0.9;3;5.8;0;1.783
Trier-Petrisberg;2025-03-01;-1.1;1.1;3.4;7.4;0;0.767
Trollenhagen;2025-03-01;-1.5;0.8;2.5;4.7;0;NULL
Ueckermünde;2025-03-01;-0.6;1.3;2.4;3.6;0;0.15
Ummendorf;2025-03-01;-1.3;0.7;3.5;7.6;0;NULL
Waibstadt;2025-03-01;-3.8;-2.1;2.4;7.4;0;NULL
Waldmünchen;2025-03-01;-3.8;-4;-0.2;5.1;0;1.3
Warburg;2025-03-01;-4.6;-2.1;3.2;5.7;0;NULL
Waren (Müritz);2025-03-01;-2.3;0.8;2.7;6;0;4.6
Wasserkuppe;2025-03-01;-5.2;-3;-1.4;0.8;0;0.417
Weiden;2025-03-01;-5;-1.7;1.1;5.2;0;1.767
Weihenstephan-Dürnast;2025-03-01;-5.5;-3.2;0.5;5.8;0;3.783
Weinbiet;2025-03-01;-1.2;-0.5;1.6;4.2;0;2.15
Weingarten, Kr. Ravensburg;2025-03-01;-2.2;0;2.7;5.8;0;NULL
Weißenburg-Emetzheim;2025-03-01;-3.9;-1.4;1.3;4.9;0;2.45
Werl;2025-03-01;-3.9;-1.3;4;6.3;0;0
Wernigerode;2025-03-01;-3.5;-0.4;2.7;5.6;0;NULL
Wielenbach (Demollstr.);2025-03-01;-3.1;-1.5;2.1;7.1;0;4.267
Wiesenburg;2025-03-01;-3.3;0.7;2.8;6.5;0.2;NULL
Wittenberg;2025-03-01;-4.5;-1.4;3.1;7.2;0;NULL
Wunsiedel-Schönbrunn;2025-03-01;-4.5;-2.6;0.2;1.6;0;NULL
Würzburg;2025-03-01;-3.2;-2.4;1.9;6.1;0;0.533
Zinnwald-Georgenfeld;2025-03-01;-1.7;-2.7;-1.9;-1.3;0.2;0
Zugspitze;2025-03-01;NULL;-14.7;-12.4;-9.6;0;10.983
Zwiesel;2025-03-01;-6.9;-5.2;0.7;6.2;0;NULL
Öhringen;2025-03-01;-2.6;-1.9;2.5;6.8;0;1.717
Ahaus;2025-03-02;-5.5;-3;1.4;8.9;0;5.85
Alfeld;2025-03-02;-4;-2.5;1.4;8.1;0;NULL
Andernach;2025-03-02;-6.3;-2;4.4;10.9;0;NULL
Angermünde;2025-03-02;-0.3;0.8;3.6;5.8;0;NULL
Arkona;2025-03-02;1.4;1.8;4;6.5;0;4.7
Artern;2025-03-02;-5.2;-2.1;1.4;7.8;0;NULL
Augsburg;2025-03-02;-7.2;-3.4;1.5;7.9;0;10.35
Bamberg;2025-03-02;-7.1;-4;1.4;9;0;9.617
Barth;2025-03-02;1.5;1.9;4.1;5.6;0;NULL
Baruth;2025-03-02;-2.9;-1.2;3.7;9.1;0;NULL
Belm;2025-03-02;-6.6;-3.2;2;8.7;0;7.183
Berge;2025-03-02;0.9;0.8;4.2;8.1;0;3.383
Berlin-Tempelhof;2025-03-02;0.3;0.8;4.4;8.3;0;NULL
Bertsdorf-Hörnitz;2025-03-02;-5;-2.5;1.4;6.6;0;NULL
Berus;2025-03-02;-1.8;-0.8;3.4;8.5;0;10.2
Boizenburg;2025-03-02;-0.7;0.5;3.9;6.8;0;0.033
Boltenhagen;2025-03-02;0.1;1.1;3.9;5.8;0;0
Braunlage;2025-03-02;-6.8;-3.2;0.8;6;0;NULL
Braunschweig;2025-03-02;-2.5;-0.8;2.8;8.4;0;5.667
Bremen;2025-03-02;-3.6;-2.5;3;9.8;0;6.75
Bremerhaven;2025-03-02;-1;-0.4;3.7;7.1;0;2.383
Bremervörde;2025-03-02;-2.3;-1.3;3.5;8.1;0;2.95
Carlsfeld;2025-03-02;-8.6;-6.2;-1.9;2.7;0;NULL
Chemnitz;2025-03-02;-3.2;-1;1.2;5.5;0;5.867
Chieming;2025-03-02;-5.7;-3.7;1.5;7.9;0;10.217
Cottbus;2025-03-02;-5.4;-2.9;2.6;8.5;0;3.85
Cuxhaven;2025-03-02;0.8;2.5;4.3;5.8;0;NULL
Deuselbach;2025-03-02;-3.5;-1.2;2.8;6.9;0;10.15
Diepholz;2025-03-02;-6.4;-3.1;2;9.1;0;7.667
Doberlug-Kirchhain;2025-03-02;-5.2;-2.4;1.9;8.2;0;NULL
Dresden-Klotzsche;2025-03-02;-3.2;-0.5;2.3;6.9;0;3.7
Düsseldorf;2025-03-02;-5.4;-2.1;3.3;10.3;0;NULL
Dörnick;2025-03-02;0.3;1;3.9;5.9;0;0
Dörpen;2025-03-02;-5;-1.9;2.4;9.2;0;NULL
Eisenach;2025-03-02;-5.6;-2.5;0.4;6.5;0;NULL
Elpersbüttel;2025-03-02;0.5;2.3;4;5.3;0;NULL
Emden;2025-03-02;-2;0;3.8;8.9;0;8.383
Erfurt-Weimar;2025-03-02;-6.5;-3.5;0.9;6.6;0;NULL
Essen-Bredeney;2025-03-02;-4;-1.4;3.9;9.4;0;10.183
Fehmarn;2025-03-02;1.8;2;4;5.7;0;NULL
Feldberg/Mecklenburg;2025-03-02;-1;0.4;3.1;5.3;0;NULL
Feldberg/Schwarzwald;2025-03-02;-0.8;-5.6;-4;0.5;0;10.3
Feuchtwangen-Heilbronn;2025-03-02;-8.7;-4.1;0.8;7;0;NULL
Fichtelberg;2025-03-02;0.1;-5.9;-3.4;1.1;0;9.05
Fichtelberg/Oberfranken-Hüttstadl;2025-03-02;-7;-4.2;-0.1;6.9;0;NULL
Frankfurt/Main;2025-03-02;-4.4;-1.1;4.7;10.3;0;9.15
Freiburg;2025-03-02;-5.8;-3.6;3.9;11.1;0;9.783
Freudenstadt;2025-03-02;-3.2;-2.7;0.6;5.9;0;7.083
Friesoythe-Altenoythe;2025-03-02;-2.9;-1.9;2.9;9.1;0;7.3
Fürstenzell;2025-03-02;-5.5;-2.3;2.4;7.6;0;10.5
Gardelegen;2025-03-02;-5.5;-2.6;3.6;8.8;0;NULL
Garmisch-Partenkirchen;2025-03-02;-6;-3.6;1.5;8.2;0;9.933
Geisenheim;2025-03-02;-2.4;0.1;4.7;10.1;0;10.367
Gelbelsee;2025-03-02;-6;-2.5;1.6;6.5;0;NULL
Genthin;2025-03-02;-0.3;-0.5;4.5;9.5;0;NULL
Gera-Leumnitz;2025-03-02;-4;-1.6;2.1;7.1;0;6.583
Gießen/Wettenberg;2025-03-02;-4.6;-1.5;3.8;9;0;9.817
Goldberg;2025-03-02;-1.3;0.3;3.3;5.5;0;NULL
Gottfrieding;2025-03-02;-9.2;-6.6;0.1;8;0;10.75
Greifswald;2025-03-02;0.8;1.7;4.2;7;0;NULL
Greifswalder Oie;2025-03-02;1.8;2.1;3.3;4.4;0;NULL
Groß Lüsewitz;2025-03-02;0;1;4;7.2;0;NULL
Großer Arber;2025-03-02;NULL;-7.7;-3.6;-0.2;0;10.75
Grünow;2025-03-02;-1;0.4;3.4;5.5;0;NULL
Gülzow-Prüzen;2025-03-02;-0.9;0.4;3.5;6.1;0;NULL
Günzburg;2025-03-02;-6.3;-3.4;1.5;7.6;0;NULL
Görlitz;2025-03-02;-3.3;-1.2;1.9;6;0;3.95
Göttingen;2025-03-02;-5.1;-3.3;1.3;7.6;0;5.417
Hahn;2025-03-02;-4.3;-0.9;2.7;7.2;NULL;10.517
Hamburg-Fuhlsbüttel;2025-03-02;-0.9;0.7;3.7;6.2;0;0
Hannover;2025-03-02;-4.9;-1.3;2.5;8.5;0;6.95
Harburg;2025-03-02;-5.1;-2.7;2;7.5;0;NULL
Harzgerode;2025-03-02;-4.5;-3.6;1.1;6.5;0;NULL
Hasenkrug-Hardebek;2025-03-02;-2;1.2;3.8;5.8;0;NULL
Heckelberg;2025-03-02;0;0.1;3.5;6.1;0;NULL
Helgoland;2025-03-02;3;4;5.2;5.9;0;0
Hersfeld, Bad;2025-03-02;-4.7;-3.1;0.9;7.8;0;5.467
Hof;2025-03-02;-8.2;-3.8;0.1;5.2;0;5.417
Hohenpeißenberg;2025-03-02;-4;-3.6;0.1;4.6;0;10.517
Hoherodskopf/Vogelsberg;2025-03-02;-6.1;-2.4;0.9;5.5;0;10.117
Hoyerswerda;2025-03-02;-6.6;-2.5;1.5;7.9;0;NULL
Itzehoe;2025-03-02;-1;1.5;3.8;5.8;0;NULL
Kahler Asten;2025-03-02;-8.9;-3.2;0.3;4.7;0;10.1
Kaisersbach-Cronhütte;2025-03-02;-5.2;-2.5;1.4;7.5;0;NULL
Kall-Sistig;2025-03-02;-4.9;-3.4;1.3;7.1;0;NULL
Kaufbeuren-Oberbeuren Bayern;2025-03-02;-5.2;-2.7;0.6;6.2;0;NULL
Kempten;2025-03-02;-5;-2.9;1.8;8.5;0;8.683
Kiel-Holtenau;2025-03-02;1.1;1.4;4.3;6.6;0;NULL
Kissingen, Bad;2025-03-02;-5.7;-3.4;1.6;8.1;0;10
Kleiner Feldberg/Taunus;2025-03-02;-3.7;-2.6;0.2;3.6;0;9
Klippeneck;2025-03-02;-4.7;-3.2;0.8;5.9;0;9.717
Konstanz;2025-03-02;-3.6;-1.5;3.9;9.9;0;9.233
Krölpa-Rockendorf;2025-03-02;-5.8;-2.5;2;8;0;NULL
Kyritz;2025-03-02;0.6;0.4;4;7.6;0;0.633
Köln/Bonn;2025-03-02;-5.3;-4.5;3.5;10.7;0;9.867
Königswinter-Heiderhof;2025-03-02;-4.4;-1.2;4.3;9.7;0;NULL
Lahr;2025-03-02;-4.1;-2.6;3.7;10.4;0;NULL
Langenlipsdorf;2025-03-02;-4.9;-1.3;2.9;8.4;0;NULL
Lauchstädt, Bad;2025-03-02;-4.8;-2.1;2;8.3;0;NULL
Lautertal-Oberlauter;2025-03-02;-4.9;-3.8;1.5;8.6;0;9.417
Leck;2025-03-02;1.2;3.3;5.1;6.9;0;0
Leinefelde;2025-03-02;-5.1;-2.6;1.1;6.6;0;6
Leipzig-Holzhausen;2025-03-02;-3.8;-1;2.4;7.7;0;NULL
Leipzig/Halle;2025-03-02;-4.8;-1.9;2.6;7.9;0;6.383
Leutkirch-Herlazhofen;2025-03-02;-5.7;-1.9;1.9;7.7;0;NULL
Lichtenhain-Mittelndorf;2025-03-02;-3.8;-1.2;1.3;5.7;0;NULL
Lichtentanne;2025-03-02;-5.5;-3;1.6;6.9;0;NULL
Lindenberg;2025-03-02;-3.3;-1.2;3.5;7.9;0;5.383
Lingen-Baccum;2025-03-02;-5.1;-2.4;2.1;8.9;0;NULL
Lippspringe, Bad;2025-03-02;-7.1;-4;0.7;8.3;0;NULL
List auf Sylt;2025-03-02;2.5;3.9;4.8;5.9;0;0
Lübeck-Blankensee;2025-03-02;0.3;1.5;3.9;5.8;0;NULL
Lüchow;2025-03-02;-4.1;-1.4;4.4;9.2;0;NULL
Lüdenscheid;2025-03-02;-5.8;-3.4;1.8;8.7;0;7.85
Lügde-Paenbruch;2025-03-02;-4.8;-2.3;1.3;7.1;0;6
Magdeburg;2025-03-02;-3.4;0;3.8;9.3;0;NULL
Mannheim;2025-03-02;-4.8;-1.4;4.3;10.8;0;9.85
Manschnow;2025-03-02;-0.2;0.1;4;7.6;0;NULL
Marienberg;2025-03-02;-6.4;-3.5;-0.4;3.9;0;NULL
Marienberg, Bad;2025-03-02;-4.4;-1.3;2.7;7.6;0;10.067
Marnitz;2025-03-02;-0.9;0.4;3.4;5.9;0;NULL
Meiningen;2025-03-02;-7.4;-4.4;0.9;6.7;0;9.183
Memmingen;2025-03-02;-6;-2;1.9;7.2;0;NULL
Meßstetten-Appental;2025-03-02;-5.8;-2.8;0.7;6.1;0;NULL
Michelstadt-Vielbrunn;2025-03-02;-5.1;-2;2;6.5;0;9.367
Mühlacker;2025-03-02;-5.8;-4;2.4;9.3;0;NULL
Mühldorf;2025-03-02;-9.5;-5.3;1.1;8.4;0;10.3
Müncheberg;2025-03-02;-0.4;-0.4;3.7;7;0;NULL
München-Flughafen;2025-03-02;-8.5;-4.3;1;7.7;0;10.733
München-Stadt;2025-03-02;-4.7;-2.5;2.4;8.8;0;10.783
Münsingen-Apfelstetten;2025-03-02;-5.2;-2.2;1.3;6.8;0;NULL
Neu-Ulrichstein;2025-03-02;-4.3;-1.7;2.4;7;0;NULL
Neuhaus am Rennweg;2025-03-02;-6.5;-3.1;-0.6;4.4;0;NULL
Neuhütten/Spessart;2025-03-02;-6.9;-3.8;1;7.9;0;NULL
Neuruppin-Alt Ruppin;2025-03-02;0.8;0.7;3.8;6.6;0;NULL
Norderney;2025-03-02;1.7;2.9;4.5;6.3;0;1.133
Nossen;2025-03-02;-2.3;-0.7;1.7;6.2;0;NULL
Nürburg-Barweiler;2025-03-02;-4.3;-2.7;2;6.9;0;9.9
Nürnberg;2025-03-02;-6.9;-4.2;1.4;8.7;0;10.217
Oberstdorf;2025-03-02;-7.8;-5.6;0.5;8.7;0;8.133
Osterfeld;2025-03-02;-4.3;-1.1;2.3;7.4;0;NULL
Pelzerhaken;2025-03-02;0.7;1.6;4.2;6.2;0;NULL
Pforzheim-Ispringen;2025-03-02;-4.1;-1.8;2.6;8.2;0;NULL
Plauen;2025-03-02;-6.4;-4.5;0.7;6.7;0;NULL
Potsdam;2025-03-02;-0.2;0.3;4;9.2;0;3.983
Putbus;2025-03-02;1.6;1.7;3.9;5.8;0;NULL
Quedlinburg;2025-03-02;-4.2;-1.5;3.1;8.2;0;NULL
Querfurt-Mühle Lodersleben;2025-03-02;-5.2;-3.8;1;7.6;0;NULL
Quickborn;2025-03-02;-0.9;1;3.6;6.2;0;NULL
Regensburg;2025-03-02;-5.8;-3.5;1.9;10.2;0;9.583
Rheinstetten;2025-03-02;-3.7;-1.1;4.4;10;0;9.7
Rostock-Warnemünde;2025-03-02;1.1;1.8;4.6;7.1;0;3.333
Roth;2025-03-02;-7.3;-5.2;0.5;8.2;0;NULL
Runkel-Ennerich;2025-03-02;-5;-1.8;4.2;10.3;0;10.25
Saarbrücken-Ensheim;2025-03-02;-2.2;-0.5;3.7;9.3;0;10.183
Salzuflen, Bad;2025-03-02;-4.5;-2.3;2.2;8.9;0;NULL
Sankt Peter-Ording;2025-03-02;1.7;3.2;4.2;5.2;0;0
Schleiz;2025-03-02;-6.2;-1.8;1.1;5.8;0;NULL
Schleswig;2025-03-02;-1.3;1.1;4.2;6.6;0;0
Schmücke;2025-03-02;-7.9;-3.8;-1.1;3.7;0;NULL
Schwerin;2025-03-02;-0.3;0.6;3.5;5.5;0;NULL
Schönhagen (Ostseebad);2025-03-02;0.4;1.3;4.7;8;0;NULL
Seehausen;2025-03-02;-1.6;-0.2;4;9;0;NULL
Soltau;2025-03-02;-2.8;0.1;3.9;8.9;0;5.433
Straubing;2025-03-02;-9.2;-5.8;0.8;8.5;0;10.4
