Standort;Datum;Boden;MinTemp;AvgTemp;MaxTemp;Regen;Sonne
Friesoythe-Altenoythe;2023-05-01;2.1;3.9;12;19.1;0.5;10.467
Fürstenzell;2023-05-01;3.6;6.4;12.2;17.8;0;9.65
Gardelegen;2023-05-01;-3;-1.5;10.8;19.5;0;10.817
Garmisch-Partenkirchen;2023-05-01;4.7;6;8.7;13.1;24.9;0
Geisenheim;2023-05-01;6.3;9;14;20.1;0.1;4.367
Gelbelsee;2023-05-01;2.6;5.5;9;12.4;2;1.35
Genthin;2023-05-01;-3;-1.2;11.5;20.1;0;10.15
Gera-Leumnitz;2023-05-01;-0.8;1.6;10.1;16.9;0.9;6.583
Gießen/Wettenberg;2023-05-01;3.4;6.5;12.3;18.7;0;5.183
Goldberg;2023-05-01;-1.1;2.5;11.5;18.5;0;12.35
Gottfrieding;2023-05-01;1.2;4;11;16.3;0.3;6.25
Greifswald;2023-05-01;-1.7;1.4;10.9;17.9;0;12.817
Greifswalder Oie;2023-05-01;5.2;6.6;9.6;13.1;0;12.15
Groß Lüsewitz;2023-05-01;-4.4;-0.9;9.5;17.7;0;NULL
Großer Arber;2023-05-01;NULL;1.3;5.5;11;0.6;8.617
Gülzow-Prüzen;2023-05-01;-1.2;0.6;10.9;18.1;0;NULL
Günzburg;2023-05-01;4.7;7;9.8;15.2;9.3;NULL
Görlitz;2023-05-01;-1.1;1.5;12;19.2;1.4;12.567
Göttingen;2023-05-01;-0.4;1.3;11.2;19.6;0;5.883
Hahn;2023-05-01;4.1;7.4;10.8;16.3;0;2.8
Hamburg-Fuhlsbüttel;2023-05-01;0.1;3.9;11.7;19.2;0;12.383
Hannover;2023-05-01;0.7;3.6;12.2;19.8;0.3;11.517
Harburg;2023-05-01;4.7;6.7;10.1;13.7;0.5;2.583
Harzgerode;2023-05-01;-2.5;-1.6;9.4;17.6;0.2;8.917
Hasenkrug-Hardebek;2023-05-01;-1.7;0.7;10.6;18.4;0;NULL
Heckelberg;2023-05-01;-2.4;0.4;11.1;19.2;0;12.9
Helgoland;2023-05-01;6.8;8;10.2;12.6;0.1;11.733
Hersfeld, Bad;2023-05-01;1.3;3.3;11.4;17.3;0;2.533
Hof;2023-05-01;-1.1;2.1;9;15.3;1.1;6.067
Hohenpeißenberg;2023-05-01;3.2;5.5;7.3;9.3;14.6;0
Hoherodskopf/Vogelsberg;2023-05-01;4.7;6.7;9.9;13.8;0;4.65
Holzdorf-Bernsdorf;2023-05-01;NULL;NULL;11;NULL;0.3;10.1
Hoyerswerda;2023-05-01;-3.9;-0.7;11.5;19.8;0.5;12.3
Itzehoe;2023-05-01;-0.7;2.4;10.8;17.5;0;NULL
Kahler Asten;2023-05-01;2.6;5.2;8.6;13;5.8;2.267
Kaisersbach-Cronhütte;2023-05-01;3.7;5.7;9.9;15;0.2;0.783
Kall-Sistig;2023-05-01;5.7;7.1;10.2;15.1;9.4;0.3
Kempten;2023-05-01;6.2;7;9.3;12.1;6.5;0
Kiel-Holtenau;2023-05-01;2.2;6;11.6;17.8;0.1;NULL
Kissingen, Bad;2023-05-01;3.2;5.5;10.7;14.9;0;5.033
Kleiner Feldberg/Taunus;2023-05-01;5;6.1;9.3;14.2;0;3.917
Klippeneck;2023-05-01;3.2;5.7;8.1;12.5;2.8;0.3
Konstanz;2023-05-01;8.4;8.5;10.9;15;10.3;0.567
Krölpa-Rockendorf;2023-05-01;0.2;1.4;9.6;17.2;0.6;NULL
Kyritz;2023-05-01;-0.4;2.2;11.3;19.2;0;12.717
Köln/Bonn;2023-05-01;5.8;7.7;12.8;19.1;0.4;1.633
Königswinter-Heiderhof;2023-05-01;6.1;7.6;12.4;18.8;0;NULL
Lahr;2023-05-01;7.2;10;13.8;19.2;2.2;2.617
Langenlipsdorf;2023-05-01;-2.9;0.8;11.5;19;0.3;NULL
Lauchstädt, Bad;2023-05-01;-2.6;1.1;11;18.4;0;9.1
Lautertal-Oberlauter;2023-05-01;3.4;5.6;9.9;15;2.1;4.133
Leck;2023-05-01;-1.4;1.8;9.7;15.9;0.2;12.267
Leinefelde;2023-05-01;0.9;3.8;11.3;17.2;0.3;7.15
Leipzig-Holzhausen;2023-05-01;-1.5;0.5;11.1;18.6;0;NULL
Leipzig/Halle;2023-05-01;0.2;2.1;11.7;18;0;9.367
Leuchtturm Alte Weser;2023-05-01;NULL;8.4;10.1;13.2;NULL;11.767
Leutkirch-Herlazhofen;2023-05-01;4.6;6.9;9.1;12;6.2;0
Lichtenhain-Mittelndorf;2023-05-01;-0.7;1.9;11.7;18.7;0.1;11.25
Lichtentanne;2023-05-01;-1.2;0.8;10.2;18;0.5;NULL
Lindenberg;2023-05-01;2.4;4.9;12.6;19.5;0;11.5
Lingen-Baccum;2023-05-01;1.9;3.8;12.6;19.9;0.5;NULL
Lippspringe, Bad;2023-05-01;2.9;7;13.7;20.2;0.8;7.083
List auf Sylt;2023-05-01;4.7;5.8;10.3;15.7;1.2;9.767
Lübeck-Blankensee;2023-05-01;-1.8;1.4;11.1;19;0.1;11.533
Lüchow;2023-05-01;-1.9;0.6;11.7;19.7;0;11.617
Lüdenscheid;2023-05-01;4.2;6.6;11.8;17.1;0.5;3.1
Lügde-Paenbruch;2023-05-01;-0.9;2.6;11.3;18.5;0.8;9.433
Magdeburg;2023-05-01;-1.5;1.9;11.9;19.7;1.4;8.933
Mannheim;2023-05-01;6.3;8.4;13.8;18.9;0;4.967
Manschnow;2023-05-01;-2.4;0.5;11;18.9;0;12.117
Marienberg;2023-05-01;-1.8;2.4;9.9;15.5;0;NULL
Marienberg, Bad;2023-05-01;2.7;6.3;10.8;15.4;0;3.35
Marnitz;2023-05-01;0;2;11.4;18.4;0;NULL
Meiningen;2023-05-01;0.3;4.5;9.9;14.9;0;4.933
Memmingen;2023-05-01;5;7;9.4;13.5;6.6;0.1
Meßstetten-Appental;2023-05-01;1.2;1.9;8.3;11.9;3.3;0.433
Michelstadt-Vielbrunn;2023-05-01;3.6;6.1;10.5;15.6;0;3.683
Mühlacker;2023-05-01;4.4;5.4;10.7;17.6;0.2;NULL
Mühldorf;2023-05-01;5.8;8.1;11.2;15.1;5.7;4.733
Müncheberg;2023-05-01;-3.1;0.2;10.9;19.2;0;12.3
München-Flughafen;2023-05-01;1.2;5.1;9.6;12.2;2.6;1.767
München-Stadt;2023-05-01;4.8;6;9.8;13;7.7;0.867
Münsingen-Apfelstetten;2023-05-01;2.3;5.8;9.4;14.2;3.3;NULL
Neu-Ulrichstein;2023-05-01;3.3;6.1;11.4;17.6;0;6.083
Neuhaus am Rennweg;2023-05-01;-0.8;3.1;7.1;12.9;4.6;NULL
Neuhütten/Spessart;2023-05-01;3.4;5.7;10.8;16.6;0;3.233
Neuruppin-Alt Ruppin;2023-05-01;-1.3;1.9;11.4;19.1;0;NULL
Norderney;2023-05-01;5.3;6.6;10.4;14.5;0;10.083
Nossen;2023-05-01;-0.5;3.7;11.7;18.8;0.1;10.2
Nürburg-Barweiler;2023-05-01;5.9;7.6;10.8;16;4.1;1.783
Nürnberg;2023-05-01;4.8;6.4;10.4;14.3;1.5;3.583
Nörvenich-Niederbolheim;2023-05-01;NULL;NULL;12.3;NULL;2.3;1.1
Oberstdorf;2023-05-01;6.1;6.5;8.8;10.5;18;0
Oschatz;2023-05-01;-1.7;0.2;11.1;18.5;0;8.967
Osterfeld;2023-05-01;0.4;2.8;11.2;17.4;0.1;NULL
Pelzerhaken;2023-05-01;-0.7;2.4;10.2;15.6;0.6;NULL
Pforzheim-Ispringen;2023-05-01;5.2;6.6;10.9;16.4;1.9;NULL
Plauen;2023-05-01;-0.6;0.6;9.6;18.5;1.3;NULL
Potsdam;2023-05-01;-0.2;3.1;12.6;20.4;0;11.033
Putbus;2023-05-01;-1.6;1.6;9.9;16.3;0;12.517
Quedlinburg;2023-05-01;-1.5;0.6;11.4;18.8;1.3;8.9
Querfurt-Mühle Lodersleben;2023-05-01;-1.8;0.9;10.7;17.4;0;NULL
Quickborn;2023-05-01;-2.8;1.6;10.7;18.9;0;NULL
Regensburg;2023-05-01;2.9;5.4;10.9;16.3;0.1;2.367
Rheinstetten;2023-05-01;6;7.5;12.2;18.2;3.3;1.85
Rostock-Warnemünde;2023-05-01;2;5;11.1;18.1;0;11.566
Roth;2023-05-01;2.1;4.3;9.3;13.2;0.9;NULL
Runkel-Ennerich;2023-05-01;4.8;8.2;12.9;18.4;0;4
Saarbrücken-Ensheim;2023-05-01;4;7.9;11.9;17.8;0;3.567
Salzuflen, Bad;2023-05-01;3.3;6.7;13.5;20.6;0.9;NULL
Sankt Peter-Ording;2023-05-01;1.2;3.8;9.8;14.2;0.1;12.233
Schleiz;2023-05-01;-0.9;1.6;9.3;15.9;2;NULL
Schleswig;2023-05-01;-0.4;3.6;11.1;18.6;0;13.183
Schmücke;2023-05-01;1.5;3.4;7.5;12.5;1.2;5.583
Schwerin;2023-05-01;0.8;4.4;12.1;18.7;0.3;11.85
Schönhagen (Ostseebad);2023-05-01;0.1;2.3;10.1;15.9;0;12.783
Seehausen;2023-05-01;-1.6;1.1;11.9;19.9;0;11.683
Soltau;2023-05-01;0.1;2.2;11.4;19.6;0.4;9.783
Straubing;2023-05-01;0.3;3.6;11.5;16.4;0;3.7
Stuttgart (Schnarrenberg);2023-05-01;6.2;8.4;11.4;15.7;2.6;1.5
Stuttgart-Echterdingen;2023-05-01;3.9;7.4;11;15.2;6.1;1.017
Stötten;2023-05-01;5;6.4;9;12.9;0.1;0.367
Tholey;2023-05-01;5.7;8.9;12.1;16.8;0.3;5.3
Trier-Petrisberg;2023-05-01;5.2;7.9;12.3;18;0;2.483
Trollenhagen;2023-05-01;1.3;4.1;11.8;17.7;0;12.283
Ueckermünde;2023-05-01;-1.7;0.5;10.6;18.3;0;11.517
Ummendorf;2023-05-01;0.2;2.9;11.3;18.6;1;NULL
Waibstadt;2023-05-01;6.3;8.2;12.3;18.2;0;NULL
Waldmünchen;2023-05-01;3.6;5.1;10.6;15.7;0;7.467
Warburg;2023-05-01;-0.6;1.3;11;18.6;0;5.567
Waren (Müritz);2023-05-01;-0.6;3.8;11.1;17.5;0;13.283
Wasserkuppe;2023-05-01;3.2;5;8.3;12.2;1.6;4.133
Weiden;2023-05-01;1.8;5.2;10.2;15.8;0.9;4.083
Weihenstephan-Dürnast;2023-05-01;4.5;7;9.7;11.9;3.7;1.567
Weinbiet;2023-05-01;6.9;8;11.1;15.6;0.2;1.983
Weingarten, Kr. Ravensburg;2023-05-01;8;8.6;10.6;14;6.3;0.117
Weißenburg-Emetzheim;2023-05-01;2.1;4.1;9.4;13.4;0.4;3.25
Wernigerode;2023-05-01;-1.5;2.6;12.9;19.1;0.3;8.733
Wielenbach (Demollstr.);2023-05-01;3.8;4.2;8.9;13.4;12.9;0
Wiesenburg;2023-05-01;-1.2;3.3;12.4;18.7;0.1;9.85
Wittenberg;2023-05-01;-0.6;4;12;18.6;0.2;10.05
Wunsiedel-Schönbrunn;2023-05-01;-0.6;1.9;8.5;14.8;0.8;5.433
Würzburg;2023-05-01;4.9;6.6;10.7;15.1;0;4.467
Zinnwald-Georgenfeld;2023-05-01;0.8;2.5;7.9;12.9;0.3;10.833
Zugspitze;2023-05-01;NULL;-5.5;-3.1;-0.6;21.5;0.3
Zwiesel;2023-05-01;0.7;4.2;11.8;17.6;0.1;9.167
Öhringen;2023-05-01;5.4;7.8;11.5;16;0;1.8
Ahaus;2023-05-02;-1;2.5;9.2;11.9;0.2;4
Alfeld;2023-05-02;-0.4;2.4;8.5;11.3;1.6;0.717
Andernach;2023-05-02;-0.1;3.4;10.9;14.7;0;4.183
Angermünde;2023-05-02;1.2;5;9.6;13;0;3.133
Arkona;2023-05-02;3.2;5.3;8.3;10.4;0;8.183
Artern;2023-05-02;-0.4;4.2;10.2;14.9;0;NULL
Augsburg;2023-05-02;2;4.7;10.4;16.6;0;4.467
Bamberg;2023-05-02;2.7;3.9;10.3;17.4;0.2;5.017
Barth;2023-05-02;1.9;5.9;8.8;11.6;0;6.55
Baruth;2023-05-02;1.2;4.8;10.1;15.8;0.1;NULL
Belm;2023-05-02;-0.1;3.8;8.5;11.7;0;0.15
Berge;2023-05-02;6.3;7;10.1;12.9;0;3.2
Berlin-Dahlem (FU);2023-05-02;6.4;7.8;11;13.9;0;4.5
Berlin-Tempelhof;2023-05-02;7.2;8;11;13.7;0;NULL
Bertsdorf-Hörnitz;2023-05-02;7.4;7.8;12.5;15.9;0;4.6
Berus;2023-05-02;5.5;7;11.2;16.4;0;8.05
Boizenburg;2023-05-02;0.8;3.4;8.7;11.8;0;1.633
Boltenhagen;2023-05-02;3.3;5;8.6;12.7;0;6
Braunlage;2023-05-02;-3.5;0.8;6.4;9.2;0.2;NULL
Braunschweig;2023-05-02;-0.6;4;9.6;12.5;0.2;NULL
Bremen;2023-05-02;-0.3;2.9;8.3;11.1;0;1.4
Bremerhaven;2023-05-02;6.5;7;8.4;10.3;0;6.433
Bremervörde;2023-05-02;0.3;3;7.9;10.7;0.1;1.417
Carlsfeld;2023-05-02;1.2;2.9;6.2;11.1;0;0.833
Chemnitz;2023-05-02;4.8;6.3;9.4;14.5;0.7;1.283
Chieming;2023-05-02;8.2;8.5;10.1;13.4;0.4;0
Cottbus;2023-05-02;-0.4;2.5;11.3;16.7;0;2.8
Cuxhaven;2023-05-02;5;6.4;8.3;10.2;0;6.35
Deuselbach;2023-05-02;-0.3;4.1;9.4;15.1;0;5.1
Diepholz;2023-05-02;-2.9;2.3;8.7;11.5;0;0.4
Doberlug-Kirchhain;2023-05-02;1.6;4.1;10.8;15.7;0.1;2.983
Dresden-Klotzsche;2023-05-02;4.9;7;11.3;15.5;0;1.667
Düsseldorf;2023-05-02;-0.5;2.7;10.1;13.6;0;6.317
Dörnick;2023-05-02;0;2.7;7.9;11.8;0;5.217
Dörpen;2023-05-02;-1.2;2.4;8;11;0;0.9
Eisenach;2023-05-02;-0.8;4;9.6;14;0;1.567
Elpersbüttel;2023-05-02;1.8;5.1;7.8;10.5;0;4.867
Emden;2023-05-02;0.8;4.8;7.9;10.8;0;2.933
Erfurt-Weimar;2023-05-02;1.2;3.5;9.3;13.4;0.4;0.283
Essen-Bredeney;2023-05-02;2;5.5;9.4;12.9;0;4.233
Fehmarn;2023-05-02;5.9;6.3;8.5;10.8;0;12.433
Feldberg/Mecklenburg;2023-05-02;-0.8;3;8.5;11.9;0.1;2.017
Feldberg/Schwarzwald;2023-05-02;1.7;2.1;4;7.3;0.3;2.933
Feuchtwangen-Heilbronn;2023-05-02;2;4.7;10.3;16;0;4.1
Fichtelberg;2023-05-02;1.1;0.9;4.5;9.1;0;1.417
Fichtelberg/Oberfranken-Hüttstadl;2023-05-02;0.6;3.3;8.7;14.3;1.3;NULL
Frankfurt/Main;2023-05-02;5.9;7.4;13.2;18.2;0;7.95
Freiburg;2023-05-02;2.8;6.5;13.2;19.1;0;8.767
Freudenstadt;2023-05-02;1.9;4.4;9;14.5;0;4.633
Friesoythe-Altenoythe;2023-05-02;-0.8;1.9;8;10.8;0;0.433
Fürstenzell;2023-05-02;5.3;8.3;10.6;14;0;0
Gardelegen;2023-05-02;-0.4;3.6;10.1;13.3;0;2.25
Garmisch-Partenkirchen;2023-05-02;4.3;5.8;8.8;12.2;3.1;0.2
Geisenheim;2023-05-02;3;6.4;12.6;17.8;0;6.833
Gelbelsee;2023-05-02;2.5;6.5;10;15.3;0.2;4.717
Genthin;2023-05-02;5.2;7.4;10.8;13.6;0;4.033
Gera-Leumnitz;2023-05-02;5.4;6.5;9.4;14.8;0.5;0.917
Gießen/Wettenberg;2023-05-02;-0.4;4;10.7;16.3;0;4.7
Goldberg;2023-05-02;0.7;3;8.7;11.9;0;2.067
Gottfrieding;2023-05-02;5.5;7.3;11.4;16.2;3.9;1.083
Greifswald;2023-05-02;3.1;5;9.1;12.6;0;6.317
Greifswalder Oie;2023-05-02;7.6;8.1;10;13.8;0;8.05
Groß Lüsewitz;2023-05-02;1.8;3.8;8.5;11.6;0;NULL
Großer Arber;2023-05-02;NULL;1.6;4.3;8.1;2.7;2.633
Gülzow-Prüzen;2023-05-02;0.5;2.7;8.7;11.7;0;NULL
Günzburg;2023-05-02;3.3;6.3;10.4;16.2;0.1;NULL
Görlitz;2023-05-02;4.6;6.9;12.5;16.2;0;4.833
Göttingen;2023-05-02;0.9;2.8;9.3;11.9;1.6;0.3
Hahn;2023-05-02;0.2;3.7;8.9;14.4;0.2;7.083
Hamburg-Fuhlsbüttel;2023-05-02;-1.7;2;8.2;10.8;0;1.383
Hannover;2023-05-02;-2.9;1.6;8.6;11.6;0;1.117
Harburg;2023-05-02;4.8;6.7;10.8;16.3;0;5.367
Harzgerode;2023-05-02;-0.5;2.6;7.9;11.3;0.1;2.35
Hasenkrug-Hardebek;2023-05-02;-2.3;1.9;7.7;10.9;0;NULL
Heckelberg;2023-05-02;3.1;7.6;10.3;14.2;0;6.3
Helgoland;2023-05-02;4.5;6.4;7.9;10;0.1;6.883
Hersfeld, Bad;2023-05-02;-1;2.2;10;15.7;0;1.783
Hof;2023-05-02;3.7;5.9;8.6;14.3;2.2;1.15
Hohenpeißenberg;2023-05-02;3.3;5.4;7;10.3;9.5;0.717
Hoherodskopf/Vogelsberg;2023-05-02;0.6;1.9;6.7;11.6;0.1;5.65
Holzdorf-Bernsdorf;2023-05-02;NULL;NULL;10.5;NULL;0.2;0.8
Hoyerswerda;2023-05-02;-0.7;3.2;11.6;15.7;0.1;2.017
Itzehoe;2023-05-02;-1.7;2.2;7.9;10.9;0;NULL
Kahler Asten;2023-05-02;-2.1;0.2;4;6.3;1.2;0.5
Kaisersbach-Cronhütte;2023-05-02;1.9;3.9;9.6;15.1;0.5;3.583
Kall-Sistig;2023-05-02;-2.4;0.7;7.4;10.5;0.1;2.6
Kempten;2023-05-02;2.8;3.6;9.1;13.8;2.3;1.767
Kiel-Holtenau;2023-05-02;-1.2;2.3;7.6;12;0;NULL
Kissingen, Bad;2023-05-02;1.2;5.5;11.3;16.8;0.1;6.267
Kleiner Feldberg/Taunus;2023-05-02;0.1;1.5;6.4;12.3;0;5.367
Klippeneck;2023-05-02;4.1;5.6;8.4;13.9;0;4.067
Konstanz;2023-05-02;5.7;6.6;10.8;16.3;2.1;3.25
Krölpa-Rockendorf;2023-05-02;4.6;6.3;10;15.1;0;NULL
Kyritz;2023-05-02;1.7;5.1;9.7;12.9;0;1.6
Köln/Bonn;2023-05-02;0.3;3.9;10;14.1;0;3.95
Königswinter-Heiderhof;2023-05-02;0.9;3.9;10.1;13.2;0.2;NULL
Lahr;2023-05-02;4.7;7.1;12.6;18.2;0;11.85
Langenlipsdorf;2023-05-02;2;5.5;10.3;14.2;0.1;NULL
Lauchstädt, Bad;2023-05-02;0.7;4;10.1;13.7;3;0.8
Lautertal-Oberlauter;2023-05-02;2.2;3.6;8.8;16.3;0;3.767
Leck;2023-05-02;-1.3;3.7;7;10.4;0;3.2
Leinefelde;2023-05-02;-1.1;3.3;8.2;11.9;0.4;1
Leipzig-Holzhausen;2023-05-02;5.5;6.8;10.9;14.2;0.3;NULL
Leipzig/Halle;2023-05-02;2.7;5.1;9.9;13.7;1.8;0.7
Leuchtturm Alte Weser;2023-05-02;NULL;5.8;7.4;9.1;NULL;6.867
Leutkirch-Herlazhofen;2023-05-02;1.6;2.6;8.5;13.1;5.8;1.483
Lichtenhain-Mittelndorf;2023-05-02;6.3;7.3;11.3;15.3;0;3.05
Lichtentanne;2023-05-02;6.1;6.7;9.9;15.6;0.9;NULL
Lindenberg;2023-05-02;2.5;5.6;11;15.6;0;6.667
Lingen-Baccum;2023-05-02;-1.1;2;8.4;11;0;NULL
Lippspringe, Bad;2023-05-02;-2.1;0.7;8.6;11.3;1;1.183
List auf Sylt;2023-05-02;4.5;5.6;7.3;10;0;3.183
Lübeck-Blankensee;2023-05-02;-0.3;2.7;8.4;11.6;0;3.35
Lüchow;2023-05-02;-0.5;2.9;9.3;13;0.2;2
Lüdenscheid;2023-05-02;-0.7;2.7;7.4;10.5;0.8;3.117
Lügde-Paenbruch;2023-05-02;-2;1.1;7.8;10.7;2.3;0.5
Magdeburg;2023-05-02;3.9;6.9;10.9;13.7;0;1.833
Mannheim;2023-05-02;4.1;6.2;12.6;18;0;7.55
Manschnow;2023-05-02;1.5;4.5;10.6;16.6;0;5.667
Marienberg;2023-05-02;4.9;5.2;8.5;13.2;0.1;NULL
Marienberg, Bad;2023-05-02;-1;2.9;7.5;11.6;0;2.667
Marnitz;2023-05-02;1.4;3.2;8.5;12.2;0;NULL
Meiningen;2023-05-02;1;3.5;8.9;14.1;0.1;3.5
Memmingen;2023-05-02;2.1;4.4;9.5;14.2;6;2.2
Meßstetten-Appental;2023-05-02;-0.5;1.5;7.3;13.7;0;4.667
Michelstadt-Vielbrunn;2023-05-02;2.1;4.7;10.4;15.8;0;5.75
Mühlacker;2023-05-02;4;5.6;11.2;17.4;0;NULL
Mühldorf;2023-05-02;5.7;7.9;11.1;14.7;6.6;0.017
Müncheberg;2023-05-02;0.8;4.3;10.2;14.9;0;6.7
München-Flughafen;2023-05-02;2.5;3.1;9.4;14.8;11.9;1.05
München-Stadt;2023-05-02;4.8;5.9;10.1;14.1;2.6;0.817
Münsingen-Apfelstetten;2023-05-02;0.1;2.7;8.5;14.4;0;NULL
Neu-Ulrichstein;2023-05-02;-0.2;3.3;9.3;13.1;0.2;1.567
Neuhaus am Rennweg;2023-05-02;-0.8;1.5;6.3;10;0;NULL
Neuhütten/Spessart;2023-05-02;0.7;4.2;10.7;16.8;0;6.633
Neuruppin-Alt Ruppin;2023-05-02;4.5;7.1;9.9;12.6;0;NULL
Norderney;2023-05-02;6.3;6.9;8.1;9.7;0;7.75
Nossen;2023-05-02;6.6;7.1;10.6;14.4;0;0.7
Nürburg-Barweiler;2023-05-02;0.6;3.5;8.1;12.4;0.1;5.167
Nürnberg;2023-05-02;3.5;4.5;10.4;16.4;0.3;6
Nörvenich-Niederbolheim;2023-05-02;NULL;NULL;10.1;NULL;0;4.9
Oberstdorf;2023-05-02;2.6;5;8.4;12.5;1;0.117
Oschatz;2023-05-02;6.4;6.8;11.2;15.4;0.1;1.683
Osterfeld;2023-05-02;4.7;5.9;9.7;14;3.2;NULL
Pelzerhaken;2023-05-02;1.9;4.7;8.8;12.8;0;NULL
Pforzheim-Ispringen;2023-05-02;3.5;6.8;11.3;16.9;0;NULL
Plauen;2023-05-02;5.5;6.7;9.5;14.8;0.2;NULL
Potsdam;2023-05-02;5.6;7.4;10.6;14.5;0;3.1
Putbus;2023-05-02;1;3.8;8.3;11.8;0;5.717
Quedlinburg;2023-05-02;1.9;5.1;9.5;12.1;0.6;2.7
Querfurt-Mühle Lodersleben;2023-05-02;0.8;3.1;9.5;14.2;3.1;NULL
Quickborn;2023-05-02;-3.9;0;7.9;11;0;NULL
Regensburg;2023-05-02;2.9;5.4;11.3;20;3.1;3.6
Rheinstetten;2023-05-02;4.3;7;12.6;18.5;0;5.933
Rostock-Warnemünde;2023-05-02;5.3;7;9.1;11;0;10.05
Roth;2023-05-02;2;3.5;10.1;16.3;0.1;NULL
Runkel-Ennerich;2023-05-02;-0.4;2.8;10.6;15.8;0.1;6.5
Saarbrücken-Ensheim;2023-05-02;3.4;6.4;11.3;16.8;0;7.85
Salzuflen, Bad;2023-05-02;0.9;3.9;9;11.7;0;NULL
Sankt Peter-Ording;2023-05-02;5;6.4;8.2;10.9;0;7.017
Schleiz;2023-05-02;5.1;5.5;8.8;14;2.4;NULL
Schleswig;2023-05-02;-0.2;3.1;7.7;12.4;0;5.1
Schmücke;2023-05-02;-1.2;0.1;5.6;9.5;0.5;0.917
Schwerin;2023-05-02;2.2;4.1;8.6;11.6;0;1.7
Schönhagen (Ostseebad);2023-05-02;0.6;2.3;7.6;12.2;0;9.95
Seehausen;2023-05-02;1.5;3.8;9.5;12.9;0.1;2.733
Soltau;2023-05-02;-0.3;3.1;8.1;10.5;0;0.833
