Standort;Datum;Boden;MinTemp;AvgTemp;MaxTemp;Regen;Sonne
Arkona;2023-04-02;-0.1;2.2;3.5;5.4;0;11.8
Artern;2023-04-02;-0.8;0.3;3.8;7.7;0;NULL
Augsburg;2023-04-02;1.9;2.2;6.7;11.4;0.4;0.3
Bamberg;2023-04-02;-2.3;-0.3;5.6;8.3;0.7;0
Barth;2023-04-02;-6.9;-5.1;2.9;6.1;0;8.5
Baruth;2023-04-02;-2.2;0.2;4.1;8.3;0;NULL
Belm;2023-04-02;-1;1.2;4.2;8.7;0;4.5
Berge;2023-04-02;-2.6;-0.5;3.8;8;0;4.2
Berlin-Dahlem (FU);2023-04-02;-1.7;1;4.4;8.3;0;4.2
Berlin-Tempelhof;2023-04-02;-1.2;0.6;4.2;8.6;0;NULL
Bertsdorf-Hörnitz;2023-04-02;-0.9;1;3.3;7.2;0;0
Berus;2023-04-02;2.4;2.5;6.3;9.9;1.4;0.1
Boizenburg;2023-04-02;-3.4;-0.8;3.5;8;0;7
Boltenhagen;2023-04-02;1.3;3.2;3.9;4.6;0;10.6
Braunlage;2023-04-02;-3.5;-2.7;-0.2;2.6;0;NULL
Braunschweig;2023-04-02;-2.6;0;3.9;8;0;2.9
Bremen;2023-04-02;-1.9;0.4;4.8;9.7;0;9.1
Bremerhaven;2023-04-02;-0.9;0.5;4.4;8.8;0;11
Bremervörde;2023-04-02;-5.3;-1.9;3.6;8.7;0;10.2
Carlsfeld;2023-04-02;-2.2;-2.8;-0.4;4.2;0.7;0
Chemnitz;2023-04-02;0.6;0.8;2.4;6.8;0;0
Chieming;2023-04-02;1.5;1.5;6.6;9.6;9;0.2
Cottbus;2023-04-02;-0.2;1.2;4.3;6.7;0;0
Cuxhaven;2023-04-02;0.3;2.2;5;8.2;0;12
Deuselbach;2023-04-02;0.6;1.3;4.8;7.9;0.3;0
Doberlug-Kirchhain;2023-04-02;0.2;1.1;3.9;5.8;0;0.1
Dresden-Klotzsche;2023-04-02;0.7;1.7;3.4;6.6;0;0
Düsseldorf;2023-04-02;-3.7;-1.4;5;7.9;0;1.2
Dörnick;2023-04-02;-4.3;-2;3.5;7.1;0;10.5
Dörpen;2023-04-02;-1;0.9;4.9;9.6;0;10.4
Eisenach;2023-04-02;-0.6;0.7;3;6.1;0;0.1
Elpersbüttel;2023-04-02;-4.5;-1.2;3.4;8.3;0;12.7
Emden;2023-04-02;-4.4;0.2;4.3;9;0;11.7
Erfurt-Weimar;2023-04-02;-0.7;0.1;2.7;5.4;0.4;0
Essen-Bredeney;2023-04-02;-2.2;1.3;4.5;7.3;0;2
Fehmarn;2023-04-02;-0.8;2.1;3.8;6.4;0;12
Feldberg/Mecklenburg;2023-04-02;-4.9;-2.1;2.8;6.4;0;3.2
Feldberg/Schwarzwald;2023-04-02;-0.2;-1.1;-0.2;0.8;2.6;0.2
Feuchtwangen-Heilbronn;2023-04-02;1.3;1.6;5;8.3;0.5;0
Fichtelberg;2023-04-02;-4.4;-4.9;-2.1;2.4;0.7;0
Fichtelberg/Oberfranken-Hüttstadl;2023-04-02;-2.3;-0.8;2.2;5.9;0.9;NULL
Frankfurt/Main;2023-04-02;2.9;4.2;7;9.2;0.6;0
Freiburg;2023-04-02;5.5;5.6;9.3;14.7;2.4;2.7
Freudenstadt;2023-04-02;-0.5;-1;4.3;7.9;1.6;0.7
Friesoythe-Altenoythe;2023-04-02;-0.7;0.2;4.6;9.7;0;10.9
Fürstenzell;2023-04-02;1.9;2.2;5.6;7.9;6.4;0.6
Gardelegen;2023-04-02;-2.9;-0.1;4.2;8.2;0;2.6
Garmisch-Partenkirchen;2023-04-02;-1.8;0.3;5.4;10.9;7.6;2.6
Geisenheim;2023-04-02;1.2;3.8;7.4;9.6;0;0
Gelbelsee;2023-04-02;0.9;1.4;5.3;7.6;3.4;0
Genthin;2023-04-02;-2.3;0.2;4.2;8.9;0;2
Gera-Leumnitz;2023-04-02;1.3;1.3;3;6.5;0.4;0
Gießen/Wettenberg;2023-04-02;2.3;3.5;5.2;8.1;0.8;0
Goldberg;2023-04-02;-2.9;-0.9;3.5;8;0;6.3
Gottfrieding;2023-04-02;2.6;3.1;6.6;9.4;5.3;0.1
Greifswald;2023-04-02;-3.2;0.7;4;6.5;0;7
Greifswalder Oie;2023-04-02;1.4;3.1;3.8;5.6;0;8.5
Groß Lüsewitz;2023-04-02;-4.7;-1.9;3.2;7.1;0;NULL
Großer Arber;2023-04-02;NULL;-5.8;-1.8;1.2;4.2;0
Grünow;2023-04-02;-2;-0.1;3.3;6;0;6.2
Gülzow-Prüzen;2023-04-02;-4.2;-1.9;3.6;7.7;0;NULL
Günzburg;2023-04-02;1.4;2.8;6.6;11;0.2;NULL
Görlitz;2023-04-02;-1.1;0.3;3.3;5.4;0;0
Göttingen;2023-04-02;-2.4;1.2;4.4;6;0;0.1
Hahn;2023-04-02;0;1.1;4.4;7;0.3;0
Hamburg-Fuhlsbüttel;2023-04-02;-3.5;-1;3.7;8;0;10.8
Hannover;2023-04-02;-2.5;-0.3;4.1;9.1;0;4.1
Harburg;2023-04-02;1.5;2;5.9;9.7;0.6;0.1
Harzgerode;2023-04-02;-3.2;-2;1.3;4.6;0;0.7
Hasenkrug-Hardebek;2023-04-02;-5;-1.9;3.5;8.4;0;NULL
Heckelberg;2023-04-02;-2.1;-0.2;3.5;7.7;0;5.1
Helgoland;2023-04-02;2;3.7;5.5;8.1;0;12.1
Hersfeld, Bad;2023-04-02;2.4;2.6;4;8.4;0;0
Hof;2023-04-02;-0.3;0.3;2.2;6.9;0;0
Hohenpeißenberg;2023-04-02;-1.3;-1.6;3.8;9.2;5.9;3
Hoherodskopf/Vogelsberg;2023-04-02;-2;-1.2;0.8;5.2;2.6;1.6
Holzdorf-Bernsdorf;2023-04-02;NULL;NULL;4.2;NULL;0;0
Hoyerswerda;2023-04-02;0.4;1.6;4.1;5.5;0;0
Itzehoe;2023-04-02;-5.7;-3;3.6;8.1;0;NULL
Kahler Asten;2023-04-02;-3.5;-2.7;-0.7;3.8;0;0
Kaisersbach-Cronhütte;2023-04-02;0.8;1;5.3;9.2;2.7;0
Kall-Sistig;2023-04-02;0.6;0.7;2.8;6.4;0.2;0
Kempten;2023-04-02;0.1;0.5;6.6;11.4;2.8;1.7
Kiel-Holtenau;2023-04-02;-5.5;-1.6;3.7;6.4;0;NULL
Kissingen, Bad;2023-04-02;0.9;2.7;4.9;8;4.2;0
Kleiner Feldberg/Taunus;2023-04-02;-2.7;-2;0.9;4.4;1.2;0
Klippeneck;2023-04-02;-0.2;-0.3;3.8;7.8;5.4;0.2
Konstanz;2023-04-02;3.8;5.1;9.1;14;0;4.8
Krölpa-Rockendorf;2023-04-02;1.5;1.8;3.4;8.1;0.4;NULL
Kyritz;2023-04-02;-2.8;-0.9;3.8;8.3;0;6.1
Köln/Bonn;2023-04-02;-1.2;1.2;6.3;8.4;0.1;0
Königswinter-Heiderhof;2023-04-02;-1.4;2.2;6.4;8.2;1;NULL
Lahr;2023-04-02;4.9;5;9.1;12.5;3.2;0
Langenlipsdorf;2023-04-02;-1.9;-0.5;3.8;7.3;0;NULL
Lauchstädt, Bad;2023-04-02;-0.5;0.6;4;7.1;0;0.4
Lautertal-Oberlauter;2023-04-02;-1.7;0.6;4;7.5;0.1;0
Leck;2023-04-02;-5.5;-2.3;3.7;8.6;0;12.1
Leinefelde;2023-04-02;0.3;0.9;2.6;4.5;0;0.1
Leipzig-Holzhausen;2023-04-02;0.9;1.8;4;6.2;0;NULL
Leipzig/Halle;2023-04-02;0.8;1.5;3.9;6.5;0;0.3
Leuchtturm Alte Weser;2023-04-02;NULL;3.1;4.8;7.8;NULL;12.8
Leutkirch-Herlazhofen;2023-04-02;0.9;1.1;6.3;10.9;6.4;1.3
Lichtenhain-Mittelndorf;2023-04-02;0.6;1.2;3;7.1;0;0
Lichtentanne;2023-04-02;0.9;1.4;3.1;7.6;0.8;NULL
Lindenberg;2023-04-02;-2.3;-0.4;3.7;7.5;0;0.7
Lingen-Baccum;2023-04-02;-1.1;1.4;4.6;9.7;0;NULL
Lippspringe, Bad;2023-04-02;-3.1;1.1;4;7.2;0;2.9
List auf Sylt;2023-04-02;-0.7;1.3;4.7;9.6;0;12.3
Lübeck-Blankensee;2023-04-02;-5.4;-2.6;3.2;6.8;0;9.4
Lüchow;2023-04-02;-3.9;-1;4.3;8.9;0;6.2
Lüdenscheid;2023-04-02;-4;-1.1;2.5;7.2;0;0.1
Lügde-Paenbruch;2023-04-02;-1.5;0.7;3;5.5;0;1.3
Magdeburg;2023-04-02;-3;-0.4;4.6;9;0;1.4
Mannheim;2023-04-02;-0.5;3.2;8;11.7;0.1;0
Manschnow;2023-04-02;-1.8;0.2;4.3;8.2;0;2.6
Marienberg;2023-04-02;-0.8;-0.9;1;5.7;0.1;NULL
Marienberg, Bad;2023-04-02;-1.6;0.3;2.9;5.9;0;0.2
Marnitz;2023-04-02;-4.8;-1.9;3.2;7;0;NULL
Meiningen;2023-04-02;-0.5;1.2;2.9;7.2;0;0
Memmingen;2023-04-02;0.8;1;6.4;11.5;1.2;2.2
Meßstetten-Appental;2023-04-02;0.2;0.3;4.3;8.5;1.8;0.4
Michelstadt-Vielbrunn;2023-04-02;-1.3;0.6;4.7;7.9;3.7;0
Mühlacker;2023-04-02;3;3.7;7.8;11.3;0;NULL
Mühldorf;2023-04-02;1.8;2.6;6.8;9.8;6.3;0
Müncheberg;2023-04-02;-1.6;0.2;3.7;7.7;0;2.6
München-Flughafen;2023-04-02;2.1;2.3;6.7;10.1;0.8;0.3
München-Stadt;2023-04-02;1.4;1.4;6.8;11;2.9;0.7
Münsingen-Apfelstetten;2023-04-02;-0.9;0.6;4.9;9.1;0.8;NULL
Neu-Ulrichstein;2023-04-02;0.9;2;3.9;7.7;0.1;0
Neuhaus am Rennweg;2023-04-02;-2.3;-2.3;-0.4;4.9;0.4;NULL
Neuhütten/Spessart;2023-04-02;0.5;1.4;5;7.5;1.3;0.2
Neuruppin-Alt Ruppin;2023-04-02;-3.8;-0.9;3.8;7.9;0;NULL
Norderney;2023-04-02;1.4;2.6;5;7.9;0;11.7
Nossen;2023-04-02;-0.5;0.6;2.7;5.9;0.3;0
Nürburg-Barweiler;2023-04-02;-1.2;0.3;3.7;6;0.3;0
Nürnberg;2023-04-02;1.3;2.8;6.1;8.5;1.3;0
Nörvenich-Niederbolheim;2023-04-02;NULL;NULL;5.6;NULL;0.7;0
Oberstdorf;2023-04-02;1.4;2.2;5.9;10.9;4.4;2.2
Oschatz;2023-04-02;0.3;1.1;3.7;5.1;0;0
Osterfeld;2023-04-02;1;1.5;3.3;5.2;0.1;NULL
Pelzerhaken;2023-04-02;-5;-1.9;3.8;5.6;0;NULL
Pforzheim-Ispringen;2023-04-02;2.8;2.9;7.2;11.4;0;NULL
Plauen;2023-04-02;0.8;1.3;2.9;7.3;0.7;NULL
Potsdam;2023-04-02;-1.7;0.4;4.2;9;0;3.6
Putbus;2023-04-02;-3.7;-0.9;3;5.4;0;6.5
Quedlinburg;2023-04-02;-2.6;-0.2;3.5;7;0;0.7
Querfurt-Mühle Lodersleben;2023-04-02;-0.4;0.1;3.4;7.1;0;NULL
Quickborn;2023-04-02;-6.3;-2.6;3.5;8;0;NULL
Regensburg;2023-04-02;2.3;2.6;6.4;9.2;7.4;0.1
Rheinstetten;2023-04-02;4.3;4.7;8.5;12.6;1.3;0.7
Rostock-Warnemünde;2023-04-02;-3.2;1.9;4;6;0;10
Roth;2023-04-02;1.6;2.3;5.8;8.4;1.5;NULL
Runkel-Ennerich;2023-04-02;0.6;2.5;6.1;8.7;0.4;0
Saarbrücken-Ensheim;2023-04-02;2.6;2.9;6.5;9.7;1.6;0
Salzuflen, Bad;2023-04-02;-0.6;1.7;4.2;7.7;0;NULL
Sankt Peter-Ording;2023-04-02;-5.5;-0.5;3.9;9.8;0;12.8
Schleiz;2023-04-02;0;0;1.8;6.8;0.2;NULL
Schleswig;2023-04-02;-4.1;-0.7;3.5;8.1;0;12.9
Schmücke;2023-04-02;-3.1;-3.1;-1.3;4.3;0.5;0
Schwerin;2023-04-02;-4.3;-1;3.9;8.2;0;6.2
Schönhagen (Ostseebad);2023-04-02;-4;-1.9;3.9;6.7;0;12.7
Seehausen;2023-04-02;-4.2;-1.5;3.9;8.4;0;4.8
Soltau;2023-04-02;-2.4;-0.1;3.9;8.9;0;6.5
Straubing;2023-04-02;2.4;2.8;6.6;8.8;4.1;0.4
Stuttgart (Schnarrenberg);2023-04-02;2.3;3;7.5;11.2;0.1;0
Stuttgart-Echterdingen;2023-04-02;2.4;2.8;7.1;11;0;0
Stötten;2023-04-02;-0.4;-0.2;4.3;7.8;0.5;0
Tholey;2023-04-02;1.7;2.1;5.9;9.7;0.4;0
Trollenhagen;2023-04-02;-5.8;-1.8;2.9;5.9;0;2.6
