Standort;Datum;Boden;MinTemp;AvgTemp;MaxTemp;Regen;Sonne
Großer Arber;2023-03-01;NULL;-8.3;-4.6;-0.3;0;9.7
Grünow;2023-03-01;-4.6;-3.5;1.4;8.1;0;9.7
Günzburg;2023-03-01;-3.9;-2.5;1.5;6.2;0;NULL
Görlitz;2023-03-01;-7.6;-6.1;-0.4;5.7;0;10.4
Göttingen;2023-03-01;-8.3;-7.7;-0.9;6.3;0;10.1
Hahn;2023-03-01;-7.2;-5.4;-0.5;4.7;0;8.2
Hamburg-Fuhlsbüttel;2023-03-01;-5.6;-3.2;1.4;7;0;6.2
Hannover;2023-03-01;-9.3;-6.5;0.2;7.1;0;9.6
Harburg;2023-03-01;-5.4;-3.4;1.4;6.9;0;10.2
Harzgerode;2023-03-01;-9.5;-9;-2;3.1;0;9.9
Hasenkrug-Hardebek;2023-03-01;-4.8;-2.6;0.2;4.8;0;NULL
Heckelberg;2023-03-01;-7.7;-6.2;0.2;8;0;10.1
Helgoland;2023-03-01;-0.7;2.9;4.3;6.4;0;2.6
Hersfeld, Bad;2023-03-01;-6.6;-4.4;0.5;5;0;9.8
Hof;2023-03-01;-9.6;-6.6;-2.3;2.5;0;10
Hohenpeißenberg;2023-03-01;-4.2;-4.4;-3.4;-1.4;0;0.7
Hoherodskopf/Vogelsberg;2023-03-01;-7.8;-5.5;-2.5;1.7;0;10.4
Hoyerswerda;2023-03-01;-10.4;-7.8;-1.3;6.9;0;10.3
Itzehoe;2023-03-01;-5.2;-2.2;0.5;4.5;0;NULL
Kahler Asten;2023-03-01;-1.9;-6.6;-3.4;-0.2;0;10.3
Kaisersbach-Cronhütte;2023-03-01;-6.1;-3.1;0.8;5.7;0;9.7
Kall-Sistig;2023-03-01;-10.9;-6.9;-2.2;2.6;0;10.2
Kempten;2023-03-01;-2.6;-2;-1;0.5;0;0
Kiel-Holtenau;2023-03-01;-3.8;-1.9;0.1;2;0;NULL
Kissingen, Bad;2023-03-01;-4.8;-1.8;1.8;7.3;0;10.4
Kleiner Feldberg/Taunus;2023-03-01;-6.4;-5.3;-2.3;1.5;0;9.2
Klippeneck;2023-03-01;-5.7;-4.4;-1.8;1.8;0;5
Konstanz;2023-03-01;-0.2;0.4;1.3;2.2;0;0.1
Krölpa-Rockendorf;2023-03-01;-8.6;-6.6;-1.2;5;0;NULL
Kyritz;2023-03-01;-7.5;-6.4;0.5;8.8;0;10.2
Köln/Bonn;2023-03-01;-9.8;-7.5;1;9.1;0;9.7
Königswinter-Heiderhof;2023-03-01;-7.9;-5.2;1.3;7.9;0;NULL
Langenlipsdorf;2023-03-01;-7.4;-5.5;0;7.2;0;NULL
Lauchstädt, Bad;2023-03-01;-8.6;-4.6;0.2;6;0;10.3
Lautertal-Oberlauter;2023-03-01;-5.6;-3.3;1.1;5.8;0;10
Leck;2023-03-01;-5;-3.3;1;6.5;0;3.4
Leinefelde;2023-03-01;-8.8;-5.6;-0.5;4.5;0;9.7
Leipzig-Holzhausen;2023-03-01;-8;-6.6;-0.6;6.3;0;NULL
Leipzig/Halle;2023-03-01;-6.9;-5.3;0;6.2;0;10.4
Leuchtturm Alte Weser;2023-03-01;NULL;2.1;3.9;5.9;NULL;3.1
Leutkirch-Herlazhofen;2023-03-01;-2;-1.8;-0.7;0.8;0;0.2
Lichtenhain-Mittelndorf;2023-03-01;-10.6;-8.9;-1.9;3.6;0;10.4
Lichtentanne;2023-03-01;-9.7;-7.8;-2.1;3.6;0;NULL
Lindenberg;2023-03-01;-7.2;-4.8;1.6;7.7;0;10.6
Lingen-Baccum;2023-03-01;-7.7;-5.5;0.8;6.9;0;NULL
Lippspringe, Bad;2023-03-01;-10.4;-6.4;0.1;6;0;9.8
List auf Sylt;2023-03-01;-0.7;1.1;2.9;4.6;0;0.1
Lübeck-Blankensee;2023-03-01;-6.1;-4;0.9;7.8;0;6.8
Lüchow;2023-03-01;-7.8;-5.9;0.6;8.7;0;9.7
Lüdenscheid;2023-03-01;-9.9;-6.8;-0.6;5.6;0;10.1
Lügde-Paenbruch;2023-03-01;-8.3;-6.2;-0.6;4.8;0;9.3
Magdeburg;2023-03-01;-7.5;-5.2;0.7;7.4;0;9.5
Mannheim;2023-03-01;-4.1;-0.8;3.3;9.1;0;10.3
Manschnow;2023-03-01;-9.9;-7;-0.3;8;0;10.2
Marienberg;2023-03-01;-6.7;-10.2;-3.7;3.1;0;NULL
Marienberg, Bad;2023-03-01;-6.8;-4.9;-0.6;4.2;0;9.1
Marnitz;2023-03-01;-6.9;-4.2;1.5;8.1;0;NULL
Meiningen;2023-03-01;-7;-4.4;-0.2;5.7;0;9
Memmingen;2023-03-01;-2.8;-1.3;-0.4;1.5;0;0.5
Meßstetten-Appental;2023-03-01;-6.5;-4.3;-1.5;2;0;4.1
Michelstadt-Vielbrunn;2023-03-01;-5;-3.2;0.6;5.6;0;9.3
Mühlacker;2023-03-01;-8.2;-6.2;0.9;6.9;0;NULL
Mühldorf;2023-03-01;-5.2;-3.3;2.8;8.7;0;9.4
Müncheberg;2023-03-01;-9.8;-7.1;-0.2;7.9;0;10.1
München-Flughafen;2023-03-01;-4.6;-3;2;7.4;0;9.7
München-Stadt;2023-03-01;-1.5;-1.1;2.1;6.2;0;5.8
Münsingen-Apfelstetten;2023-03-01;-4.8;-3;-0.3;4.2;0;NULL
Neu-Ulrichstein;2023-03-01;-6.7;-4.2;0;4.6;0;10.5
Neuhaus am Rennweg;2023-03-01;-5.9;-7;-3.8;0.4;0;NULL
Neuhütten/Spessart;2023-03-01;-6;-3;1.6;7;0;10
Neuruppin-Alt Ruppin;2023-03-01;-9.1;-6.8;0.3;8.9;0;NULL
Norderney;2023-03-01;-1.6;1.1;3.7;6.6;0;7.5
Nossen;2023-03-01;-9.7;-6.7;-1.1;4.2;0;10.4
Nürburg-Barweiler;2023-03-01;-8.7;-6.4;-1;3.8;0;9.9
Nürnberg;2023-03-01;-8.1;-3.9;2.2;8.4;0;10.3
Nörvenich-Niederbolheim;2023-03-01;NULL;NULL;0.3;NULL;0;8.6
Oberstdorf;2023-03-01;-4.5;-4.7;-1.9;2.3;0;3.5
Oschatz;2023-03-01;-8.1;-6;-0.3;6.2;0;9.8
Osterfeld;2023-03-01;-6.9;-3.7;0.1;4.5;0;NULL
Pelzerhaken;2023-03-01;-5.9;-3.4;0.4;4.5;0;NULL
Pforzheim-Ispringen;2023-03-01;-5.9;-3.6;0.7;5.8;0;NULL
Plauen;2023-03-01;-9.2;-8.4;-2.1;3.4;0;NULL
Potsdam;2023-03-01;-9.1;-3.6;1.8;7.8;0;10.6
Putbus;2023-03-01;-3;-1.1;1.4;5.5;0;7.8
Quedlinburg;2023-03-01;-8.9;-7.2;-1;5.8;0;10.2
Querfurt-Mühle Lodersleben;2023-03-01;-7.1;-4.6;-0.1;5.2;0;NULL
Quickborn;2023-03-01;-7.4;-4.5;0;6.4;0;NULL
Regensburg;2023-03-01;-5.3;-2.9;2.2;8.1;0;9.1
Rheinstetten;2023-03-01;-4.6;-2.5;2.4;7.9;0;9.4
Rostock-Warnemünde;2023-03-01;-1.6;0.2;1.8;3.4;0;0
Roth;2023-03-01;-8.9;-6.3;0.3;7.7;0;NULL
Runkel-Ennerich;2023-03-01;-7;-3.9;1.6;7.4;0;9.2
Saarbrücken-Ensheim;2023-03-01;-4.6;-3.4;1.1;5.9;0;10.4
Salzuflen, Bad;2023-03-01;-7;-4.9;0.8;6.3;0;NULL
Sankt Peter-Ording;2023-03-01;-5.4;-1;2.7;4.5;0;0
Schleiz;2023-03-01;-10.3;-7.3;-2.3;2.3;0;NULL
Schleswig;2023-03-01;-2.6;-2.3;0.2;3.7;0;0
Schmücke;2023-03-01;-3.7;-7.3;-4.7;-1.5;0;10.7
Schwerin;2023-03-01;-4.9;-2.8;1.3;8.3;0;7.9
Schönhagen (Ostseebad);2023-03-01;-5.5;-3.5;0.2;2.2;0;0
Seehausen;2023-03-01;-8.6;-6.3;-0.2;8.2;0;9.3
Soltau;2023-03-01;-7.2;-5.3;1;8.1;0;10
Straubing;2023-03-01;-7.5;-3.7;2;8.7;0;10.1
Stuttgart (Schnarrenberg);2023-03-01;-5.8;-2.4;2.2;7.3;0;9.7
Stuttgart-Echterdingen;2023-03-01;-8.2;-3;2.1;7.8;0;10.1
Stötten;2023-03-01;-5.2;-3.8;-0.2;4.3;0;10.1
Tholey;2023-03-01;-4;-2.4;1.5;6;0;10.1
Trier-Petrisberg;2023-03-01;-4.9;-2.8;1.5;6.8;0;9.2
Trollenhagen;2023-03-01;-6.4;-3;1.6;8.1;0;8.5
Ueckermünde;2023-03-01;-4.6;-3.1;1.5;8.1;0;8.7
Waibstadt;2023-03-01;-5.2;-2.4;2.2;6.9;0;NULL
Waldmünchen;2023-03-01;-5.1;-3.7;0.4;4.9;0;9.9
Warburg;2023-03-01;-9.8;-7.5;-0.5;5.7;0;10.3
Waren (Müritz);2023-03-01;-7.5;-3.7;1.5;8.8;0;9.6
Wasserkuppe;2023-03-01;-7.2;-6.2;-2.9;1.7;0;10.2
Weiden;2023-03-01;-6.9;-4.3;1;6.1;0;9.7
Weihenstephan-Dürnast;2023-03-01;-3.3;-2;2.1;7.1;0;10
Weinbiet;2023-03-01;-4.7;-4;-0.2;4.4;0;9.7
Weingarten, Kr. Ravensburg;2023-03-01;-1.7;-1;1.1;2.7;0;1.1
Weißenburg-Emetzheim;2023-03-01;-6;-4.5;0.8;7.4;0;10.1
Werl;2023-03-01;-8.3;-5.6;0.5;6.6;0;9.7
Wernigerode;2023-03-01;-10.4;-7.7;-1.4;4.9;0;10.2
Wielenbach (Demollstr.);2023-03-01;-2.5;-2.1;-0.1;3.2;0;2
Wiesenburg;2023-03-01;-8.2;-3.2;1.4;5.9;0;9.9
Wittenberg;2023-03-01;-8.8;-5.3;0.6;7;0;9.5
Wunsiedel-Schönbrunn;2023-03-01;-8.7;-5.6;-1.2;3.5;0;10.1
Würzburg;2023-03-01;-5.7;-2.9;1.9;7.9;0;10.3
Zinnwald-Georgenfeld;2023-03-01;-2.9;-8;-3.6;1.2;0;9.2
Zugspitze;2023-03-01;NULL;-11.2;-9.1;-6.8;0;10.6
Zwiesel;2023-03-01;-7.6;-3.5;1.3;7.1;0;10.2
Öhringen;2023-03-01;-5.8;-3;2;7.5;0;9.8
Ahaus;2023-03-02;-6.2;-3.1;1.7;7.6;0;7.9
Alfeld;2023-03-02;-7;-5.2;-1.1;3.2;0;7.8
Angermünde;2023-03-02;-5;-3.5;-1.2;0.1;0;0
Arkona;2023-03-02;-0.1;-0.5;0.8;2.2;0.3;0
Artern;2023-03-02;-6.3;-3.1;1.5;8;0;NULL
Augsburg;2023-03-02;-5.6;-2.2;2.6;11;0;9.7
Bamberg;2023-03-02;-6.9;-3.1;4.1;12.5;0;10
Barth;2023-03-02;-0.2;-0.5;1.6;5.5;0;2.3
Baruth;2023-03-02;-8.8;-7.5;0;8.9;0;NULL
Belm;2023-03-02;-4.7;-1.8;-0.1;2.9;0;1.3
Berge;2023-03-02;-4.7;-3.1;-1.4;0;0;0
Berlin-Dahlem (FU);2023-03-02;-5.3;-3;0.3;5.2;0;10
Berlin-Tempelhof;2023-03-02;-7.1;-2.7;0.1;4;0;NULL
Bertsdorf-Hörnitz;2023-03-02;-8.7;-6.8;-0.7;7.6;0;10.1
Berus;2023-03-02;-2.8;-1;3.3;9.9;0;9.1
Boizenburg;2023-03-02;-3.6;-1.6;0.1;1.9;0;0
Boltenhagen;2023-03-02;-0.7;-0.1;1;2.1;0;0
Braunlage;2023-03-02;-7.1;-5.7;0.2;5.5;0;NULL
Braunschweig;2023-03-02;-5.7;-2.8;-0.6;1.6;0;0
Bremen;2023-03-02;-0.8;-1.2;0.5;3.2;0;0
Bremerhaven;2023-03-02;-1.1;-1.4;0.8;3.1;0;0
Bremervörde;2023-03-02;-1.2;-1.6;0.2;1.7;0;0
Carlsfeld;2023-03-02;-2.3;-3.5;0.4;5.8;0;10.3
Chemnitz;2023-03-02;-6;-3.7;1;5.8;0.1;10.2
Chieming;2023-03-02;-4.8;-3.1;1.7;8.3;0;9.9
Cottbus;2023-03-02;-8.7;-6.8;0.3;8.9;0;9.8
Cuxhaven;2023-03-02;-0.9;-0.4;1;3.8;0;0
Deuselbach;2023-03-02;-5.3;-2.5;2.9;8.8;0;10
Diepholz;2023-03-02;-0.9;-1;0.5;2.5;0;0
Doberlug-Kirchhain;2023-03-02;-8.4;-6;0.6;8.4;0;10
Dresden-Klotzsche;2023-03-02;-8.1;-4.9;1.6;7.5;0;10.5
Düsseldorf;2023-03-02;-5.4;-1.4;4;10.6;0;10.1
Dörnick;2023-03-02;-4.1;-1.6;1.5;5.3;0;1.6
Dörpen;2023-03-02;-0.2;-0.3;1.6;5.3;0;2.9
Eisenach;2023-03-02;-5.3;-3.5;1;6.8;0;10.1
Elpersbüttel;2023-03-02;-3.1;-1.6;1.1;5.5;0;2.7
Emden;2023-03-02;-0.6;-0.6;1.7;5.6;0;4.6
Erfurt-Weimar;2023-03-02;-7.5;-4.3;0.7;6.9;0;10
Essen-Bredeney;2023-03-02;-2.4;-1;3.2;9.5;0;10.4
Fehmarn;2023-03-02;0.1;-0.1;1;3.1;0;0
Feldberg/Mecklenburg;2023-03-02;-2.3;-2.7;-1.3;0;0;0
Feldberg/Schwarzwald;2023-03-02;-0.6;-4.5;-1.7;1.4;0;9.2
Feuchtwangen-Heilbronn;2023-03-02;-5.5;-1.7;3.2;10.1;0;10.3
Fichtelberg;2023-03-02;-0.2;-5.2;-1.8;2.3;0;10.6
Fichtelberg/Oberfranken-Hüttstadl;2023-03-02;-5.5;-3;1.2;7.6;0;NULL
Frankfurt/Main;2023-03-02;-1.4;0.4;5.9;11.9;0;10.2
Freiburg;2023-03-02;-4.8;-1.7;1.8;5.5;0;0
Freudenstadt;2023-03-02;-4.4;-2.4;-1;1.2;0;0.4
Friesoythe-Altenoythe;2023-03-02;-1;-1.8;0.7;3.3;0;0.3
Fürstenzell;2023-03-02;-1.2;1;6;12.3;0;10.3
Gardelegen;2023-03-02;-7.1;-5.1;-0.8;0.8;0;0
Garmisch-Partenkirchen;2023-03-02;-5.6;-4.3;-0.2;4.8;0;4.8
Geisenheim;2023-03-02;-4;-0.1;5.6;12.4;0;10.2
Gelbelsee;2023-03-02;-2.2;-0.8;4.1;9.8;0;10.3
Genthin;2023-03-02;-8.1;-5.4;-1.5;1.3;0;0
Gera-Leumnitz;2023-03-02;-6.2;-4;1;6.9;0;9.8
Gießen/Wettenberg;2023-03-02;-3.4;-0.4;4;9.8;0;10
Goldberg;2023-03-02;-1;-1.2;-0.3;0.8;0;0
Gottfrieding;2023-03-02;-4.8;-1.5;4.7;12.7;0;10.4
Greifswald;2023-03-02;-0.7;-1.1;0.9;4.7;0;4
Greifswalder Oie;2023-03-02;-0.5;-0.9;0.1;1.4;0;0
Groß Lüsewitz;2023-03-02;-0.8;-1.2;0.3;3.1;0;NULL
Großer Arber;2023-03-02;NULL;-4.3;-0.3;3.1;0;10.5
Grünow;2023-03-02;-1.7;-2.5;-0.5;2.1;0;1.6
Günzburg;2023-03-02;-4.8;-2.4;2.6;9.1;0;NULL
Görlitz;2023-03-02;-7.5;-5.4;1;8.2;0;10.5
Göttingen;2023-03-02;-7.1;-6.1;1.2;9.4;0;10.1
Hahn;2023-03-02;-6.8;-4.3;2.3;8.8;0;10.4
Hamburg-Fuhlsbüttel;2023-03-02;-5.3;-2.4;0.4;3;0;0
Hannover;2023-03-02;-5.3;-2.9;-0.4;1.5;0;0
Harburg;2023-03-02;-4.8;-2.4;3.9;10.8;0;10.3
Harzgerode;2023-03-02;-6.1;-2.6;0.2;5.1;0;9.9
Hasenkrug-Hardebek;2023-03-02;-4.2;-1.5;1;5;0;NULL
Heckelberg;2023-03-02;-6;-4;-1.8;-0.5;0;0
Helgoland;2023-03-02;0.9;1.3;3.3;5.4;0;4
Hersfeld, Bad;2023-03-02;-4.9;-1.8;2.8;9;0;9.9
Hof;2023-03-02;-6.3;-4.4;0.4;6.1;0;10.1
Hohenpeißenberg;2023-03-02;-3.1;-3;-1.7;-0.1;0;0
Hoherodskopf/Vogelsberg;2023-03-02;-4.2;-2.8;0.7;5.5;0;10.3
Holzdorf-Bernsdorf;2023-03-02;NULL;NULL;0.5;NULL;0;8.9
Hoyerswerda;2023-03-02;-10.4;-7.7;0.5;9.3;0;10.4
Itzehoe;2023-03-02;-4.6;-2.3;0.8;4.8;0;NULL
Kahler Asten;2023-03-02;-1.8;-3.7;-0.7;3.4;0;10.3
Kaisersbach-Cronhütte;2023-03-02;-5.2;-2.3;2.9;10;0;8
Kall-Sistig;2023-03-02;-8.6;-4.9;0.4;6.5;0;10.4
Kempten;2023-03-02;-1.1;-1.1;0.3;1.7;0;0
Kiel-Holtenau;2023-03-02;-4.8;-0.3;2;5.7;0;NULL
Kissingen, Bad;2023-03-02;-4.7;-0.6;4.3;11.4;0;10.3
Kleiner Feldberg/Taunus;2023-03-02;-3.1;-2.2;1.2;5.4;0;9.6
Klippeneck;2023-03-02;-4.9;-3.1;-1.7;-0.3;0;0
Konstanz;2023-03-02;-1.4;0.3;2.1;3;0;0
Krölpa-Rockendorf;2023-03-02;-7.4;-5.7;0.6;8.2;0;NULL
Kyritz;2023-03-02;-1.8;-2.1;-0.6;1.1;0;0
Köln/Bonn;2023-03-02;-7.7;-5.3;3.4;12.9;0;9.9
Langenlipsdorf;2023-03-02;-6.6;-4.2;0.8;8.8;0;NULL
Lauchstädt, Bad;2023-03-02;-7.9;-4;1;7.7;0;10.4
Lautertal-Oberlauter;2023-03-02;-2.4;0.4;4.3;9.7;0;9.8
Leck;2023-03-02;-7.6;-4.8;2.1;9.1;0;9.6
Leinefelde;2023-03-02;-6.5;-4.4;1.5;7.5;0;9.9
Leipzig-Holzhausen;2023-03-02;-7.6;-5.2;1.3;8.5;0;NULL
Leipzig/Halle;2023-03-02;-7.5;-4.5;0.8;8.5;0;10.4
Leuchtturm Alte Weser;2023-03-02;NULL;0.2;1.4;5;NULL;0
Leutkirch-Herlazhofen;2023-03-02;-0.3;-0.5;0.6;2.1;0;0
Lichtenhain-Mittelndorf;2023-03-02;-6.2;-5;0.7;7.5;0;10.5
Lichtentanne;2023-03-02;-7.4;-5.6;0.3;7.3;0.1;NULL
Lindenberg;2023-03-02;-5.4;-3.3;-0.7;3.8;0;5
Lingen-Baccum;2023-03-02;-0.4;0;1.3;5;0;NULL
Lippspringe, Bad;2023-03-02;-7.3;-2.8;2.9;9.3;0;9.9
List auf Sylt;2023-03-02;-2.3;-0.1;3.5;8.4;0;9.8
Lübeck-Blankensee;2023-03-02;-4.7;-2.4;0.6;4.5;0;0
Lüchow;2023-03-02;-1.2;-1.5;0.3;1.9;0;0
Lüdenscheid;2023-03-02;-6.8;-4.1;1.8;8.9;0;10.1
Lügde-Paenbruch;2023-03-02;-7.5;-4;0.5;6.7;0;9.5
Magdeburg;2023-03-02;-5.9;-3.6;-0.6;3;0;1.1
Mannheim;2023-03-02;-5.4;-1.1;5.2;12.3;0;10.2
Manschnow;2023-03-02;-7.6;-5.2;-1.8;0.1;0;0
Marienberg;2023-03-02;-6.6;-6;-0.3;6.2;0;NULL
Marienberg, Bad;2023-03-02;-4.2;-2.1;2.5;8.6;0;10
Marnitz;2023-03-02;-1.4;-1.7;-0.6;0.9;0;NULL
Meiningen;2023-03-02;-4.9;-2.2;2.3;9.2;0;9
Memmingen;2023-03-02;-4.7;-1;0.2;1.8;0;0
Meßstetten-Appental;2023-03-02;-6.2;-4.6;-1.5;1.4;0;0
Michelstadt-Vielbrunn;2023-03-02;-4.5;-1.3;3.4;9.4;0;9.4
Mühlacker;2023-03-02;-5.8;-3;3.2;10.6;0;NULL
Mühldorf;2023-03-02;-4.1;-1.1;5.5;12.5;0;9.4
Müncheberg;2023-03-02;-6.8;-4.3;-2.1;-0.6;0;0
München-Flughafen;2023-03-02;-5;-1.9;4;11.9;0;9.7
München-Stadt;2023-03-02;-3.3;-1.2;3.1;11.5;0;10.3
Münsingen-Apfelstetten;2023-03-02;-6.1;-2.3;0.6;5.9;0;NULL
Neu-Ulrichstein;2023-03-02;-6;-1.8;2.5;8.7;0;10.6
Neuhaus am Rennweg;2023-03-02;-6.5;-5.2;-1.2;3.7;0;NULL
Neuhütten/Spessart;2023-03-02;-5.4;-2.1;3.7;11.1;0;10
Neuruppin-Alt Ruppin;2023-03-02;-5;-2.3;-0.9;1.1;0;NULL
Norderney;2023-03-02;-1.8;0.2;2.7;4.9;0;1.4
Nossen;2023-03-02;-7.3;-4.5;0.9;7.6;0;10.5
Nürburg-Barweiler;2023-03-02;-7;-3.8;1.7;8;0;10
Nürnberg;2023-03-02;-5.9;-2.2;4.7;12.3;0;10.3
Oberstdorf;2023-03-02;-6.9;-6.4;-0.4;3.9;0;4.8
Oschatz;2023-03-02;-7;-4.4;1.3;8.8;0;9.9
Osterfeld;2023-03-02;-6.8;-3.5;1.2;7.3;0;NULL
Pelzerhaken;2023-03-02;-5;-3.3;1.3;5.2;0;NULL
Pforzheim-Ispringen;2023-03-02;-4.9;-3.5;2.1;8.8;0;NULL
Plauen;2023-03-02;-7.3;-6.4;0;6.7;0;NULL
Potsdam;2023-03-02;-7.2;-2.4;0.1;4.2;0;9.4
Putbus;2023-03-02;-0.8;-1;0.6;5.4;0;3.5
Quedlinburg;2023-03-02;-8.3;-6.7;-0.6;5.6;0;10
Querfurt-Mühle Lodersleben;2023-03-02;-6.4;-3.2;0.9;6.4;0;NULL
Quickborn;2023-03-02;-6.4;-3.8;0;3.5;0;NULL
Regensburg;2023-03-02;-2.9;-0.9;4.8;11.9;0;9.1
Rheinstetten;2023-03-02;-3.1;-1.4;3.4;9.9;0;6.2
Rostock-Warnemünde;2023-03-02;-0.5;-0.8;0.2;1;0;0
Roth;2023-03-02;-6.5;-3.7;3.4;11.7;0;NULL
Runkel-Ennerich;2023-03-02;-6.8;-3.7;3.6;11.1;0;10.5
Saarbrücken-Ensheim;2023-03-02;-4.5;-1.5;2.9;10.3;0;10.3
Salzuflen, Bad;2023-03-02;-5.3;-2.9;0.9;6.3;0;NULL
Sankt Peter-Ording;2023-03-02;-2.6;-2.3;1.4;4.7;0;1.7
Schleiz;2023-03-02;-7.7;-5;-0.2;5.4;0;NULL
Schleswig;2023-03-02;-4.2;-2.3;2.2;8;0;7.5
Schmücke;2023-03-02;-3.8;-5.4;-1.8;1.8;0;10.5
Schwerin;2023-03-02;-0.3;-0.7;0.4;2;0;0
Schönhagen (Ostseebad);2023-03-02;-4.9;-3.2;1.7;7.7;0;10.1
Seehausen;2023-03-02;-1.5;-1.8;-0.2;1.3;0;0
Soltau;2023-03-02;-1;-1.3;0.4;4.9;0;0.7
Straubing;2023-03-02;-6.6;-3.3;4.3;13;0;10.1
Stuttgart (Schnarrenberg);2023-03-02;-3.6;-1.4;3.8;9.6;0;8
