Standort;Datum;Boden;MinTemp;AvgTemp;MaxTemp;Regen;Sonne
Langenlipsdorf;2024-02-01;1.1;2.8;5.5;8.3;0.1;NULL
Lauchstädt, Bad;2024-02-01;0.2;3.2;6.2;9.7;0;NULL
Lautertal-Oberlauter;2024-02-01;-2.7;-0.7;4.7;9.1;1.1;2.017
Leck;2024-02-01;2.9;4.6;5.8;7.8;0.2;4.517
Leinefelde;2024-02-01;0.1;1.9;4.5;6.8;0.1;4.967
Leipzig-Holzhausen;2024-02-01;2;3.6;6.2;9.6;0.1;NULL
Leipzig/Halle;2024-02-01;-0.7;1.5;5.8;8.8;0;4.45
Leuchtturm Alte Weser;2024-02-01;NULL;4.9;6.2;6.9;NULL;7.8
Leutkirch-Herlazhofen;2024-02-01;1.9;4.2;5.6;7.1;7.5;NULL
Lichtenhain-Mittelndorf;2024-02-01;-0.9;-0.4;3.5;6.9;2.1;3.433
Lichtentanne;2024-02-01;1.4;2.8;5.1;8.2;0.6;NULL
Lindenberg;2024-02-01;2.8;3.8;5.8;8.4;0;4.4
Lingen-Baccum;2024-02-01;1.6;3.7;6;8.1;0.8;NULL
Lippspringe, Bad;2024-02-01;0.3;3.4;5.5;7.3;0.2;1.767
List auf Sylt;2024-02-01;3.4;5.1;5.8;7.3;0.8;4.65
Lübeck-Blankensee;2024-02-01;2;4.1;5.8;8.2;0.2;3.183
Lüchow;2024-02-01;2.4;4.5;6.5;8.2;0;4.617
Lüdenscheid;2024-02-01;-0.4;1.4;4.3;6.5;0.2;4.033
Lügde-Paenbruch;2024-02-01;0.6;2.5;4.9;6.5;0;3.667
Magdeburg;2024-02-01;2.5;4.5;6.4;8.5;0;5.383
Mannheim;2024-02-01;-2.4;0.1;7;11.1;3.7;1.6
Manschnow;2024-02-01;2.1;3.9;6.2;9.1;0;4.383
Marienberg;2024-02-01;-0.4;0.7;2.8;4.6;1.7;NULL
Marienberg, Bad;2024-02-01;-1.2;0.6;3.2;5.6;1.9;3.6
Marnitz;2024-02-01;2;3.6;5.4;7.4;0;NULL
Meiningen;2024-02-01;-0.6;1.6;4.6;7.9;0.1;4.067
Memmingen;2024-02-01;0.8;2.8;5.7;6.8;4.4;0
Meßstetten-Appental;2024-02-01;0.4;2.3;4.6;5.8;2;0
Michelstadt-Vielbrunn;2024-02-01;-2.6;2;5.3;7.7;3.9;1.683
Mühlacker;2024-02-01;1.1;2.4;7.6;9.5;7.4;NULL
Mühldorf;2024-02-01;-4.1;-1.8;3.3;7.6;6.3;0.017
Müncheberg;2024-02-01;2.7;3.5;5.8;7.9;0;3.9
München-Flughafen;2024-02-01;-2.1;0.5;5.8;7.7;8.8;0
München-Stadt;2024-02-01;1.8;4.5;6.7;8.4;5.5;0
Münsingen-Apfelstetten;2024-02-01;0.3;2.1;5.4;7.4;7.1;NULL
Neu-Ulrichstein;2024-02-01;-0.8;2;4.6;8.1;0;6.7
Neuhaus am Rennweg;2024-02-01;-3.2;-1.5;1.2;4.1;0;NULL
Neuhütten/Spessart;2024-02-01;-1.7;-0.1;5.2;8.6;4.1;3.1
Neuruppin-Alt Ruppin;2024-02-01;3.4;4.3;5.8;7.9;0.3;NULL
Norderney;2024-02-01;4.1;4.8;6.1;7.2;0;7.483
Nossen;2024-02-01;2.6;3.3;5.1;7.4;0.7;NULL
Nürburg-Barweiler;2024-02-01;-1.5;0;4.1;6.6;0.8;4.867
Nürnberg;2024-02-01;-2.4;1.4;6.4;9.1;1.4;1.15
Nörvenich-Niederbolheim;2024-02-01;NULL;NULL;6.9;NULL;0.5;6.8
Oberstdorf;2024-02-01;-2.8;-1;3.8;7.4;10.4;0
Oschatz;2024-02-01;2.6;4.2;5.7;8.8;1.2;5
Osterfeld;2024-02-01;1.4;3.4;5.8;9.1;0;NULL
Pelzerhaken;2024-02-01;2;4.1;5.9;8.6;0;NULL
Pforzheim-Ispringen;2024-02-01;-0.4;3.3;7;9.3;8.1;NULL
Plauen;2024-02-01;-1.5;1.1;4.8;7.6;1;NULL
Potsdam;2024-02-01;1.5;3.8;5.7;8.5;0.1;5.333
Putbus;2024-02-01;1.8;3.4;4.7;6.3;0.3;NULL
Quedlinburg;2024-02-01;0.6;3;6.2;8.5;0;NULL
Querfurt-Mühle Lodersleben;2024-02-01;1.4;3.4;5.6;8.8;0;NULL
Quickborn;2024-02-01;1.6;4.1;5.9;7.8;0;NULL
Regensburg;2024-02-01;-2.4;1.3;4.6;8.2;3.2;0.05
Rheinstetten;2024-02-01;-0.4;1.3;7.9;10;3.6;0.283
Rostock-Warnemünde;2024-02-01;3.2;4.4;5.3;6.7;0.2;4.583
Roth;2024-02-01;-1.4;1.6;5.9;8.2;2.6;NULL
Runkel-Ennerich;2024-02-01;-3;0.5;5.8;8.6;0.1;5.05
Saarbrücken-Ensheim;2024-02-01;-2.7;0.2;6.2;9.4;4.6;1.667
Salzuflen, Bad;2024-02-01;0.1;2.7;5.5;8;0.2;NULL
Sankt Peter-Ording;2024-02-01;1.8;4.4;5.5;6.8;0;7.483
Schleiz;2024-02-01;-0.2;1.6;4.1;7.5;0.5;NULL
Schleswig;2024-02-01;1.6;3.8;5.4;8;0;4.683
Schmücke;2024-02-01;-2.7;-1.8;0.2;2.7;3.5;3.517
Schwerin;2024-02-01;2.1;4;5.6;7.8;0;NULL
Schönhagen (Ostseebad);2024-02-01;2.9;3.9;5.8;8.3;0;NULL
Seehausen;2024-02-01;3.5;4.7;6.3;8.1;0;NULL
Soltau;2024-02-01;1.9;3.1;5.6;7.8;0;4.333
Straubing;2024-02-01;-0.2;0.6;4.4;7.5;6.5;0
Stuttgart (Schnarrenberg);2024-02-01;2;4.4;7.9;9.6;6.6;0.017
Stuttgart-Echterdingen;2024-02-01;-1.1;2.2;6.9;9.2;3.6;NULL
Stötten;2024-02-01;1.6;1.9;5.1;6.9;9.2;0
Tholey;2024-02-01;-2.3;1.6;6.2;9.8;3;3.35
Trier-Petrisberg;2024-02-01;-2.2;-0.1;6.5;10.9;0.5;3.7
Trollenhagen;2024-02-01;2;3.5;5.4;7.6;0;3.533
Ueckermünde;2024-02-01;2.8;4.1;5.7;7.4;0;2.333
UFS TW Ems;2024-02-01;NULL;6.5;7;7.9;NULL;7.333
Ummendorf;2024-02-01;2.7;3.9;5.3;7;0;NULL
Waibstadt;2024-02-01;-1.1;1;6.9;9.7;4.7;NULL
Waldmünchen;2024-02-01;-2;-1.2;4.2;6.1;4;0.1
Warburg;2024-02-01;1.9;3.9;5.6;7.4;0.4;NULL
Waren (Müritz);2024-02-01;1;3.5;5.6;7.4;0;NULL
Wasserkuppe;2024-02-01;-2;-1.2;0.9;4.5;2;2.75
Weiden;2024-02-01;-3.2;0;4.7;6.8;2.9;0.25
Weihenstephan-Dürnast;2024-02-01;-0.2;2.5;5.7;7;6.7;0
Weinbiet;2024-02-01;-0.8;1.8;4.9;7.7;2.2;1.55
Weingarten, Kr. Ravensburg;2024-02-01;-2.7;-0.9;5.2;7.5;4.2;NULL
Weißenburg-Emetzheim;2024-02-01;-1.4;2.3;6.1;8.3;2.9;0.217
Werl;2024-02-01;1.4;4.4;6.5;8;0;5.7
Wernigerode;2024-02-01;1.7;3.9;6;7.8;0;5.667
Wielenbach (Demollstr.);2024-02-01;-2.4;-1.1;5.4;8.4;4.2;0
Wiesenburg;2024-02-01;1.2;2.5;4.9;7.4;0.1;4.283
Wittenberg;2024-02-01;2;3.5;5.5;8.1;0.3;3.833
Wunsiedel-Schönbrunn;2024-02-01;-1.5;0.5;3.7;5.3;1.3;NULL
Würzburg;2024-02-01;-0.6;2.1;6.7;10;1.2;2
Zinnwald-Georgenfeld;2024-02-01;-3;-1.2;0.5;1.9;3.4;0.183
Zugspitze;2024-02-01;NULL;-9.1;-7.8;-5.4;18.4;0
Zwiesel;2024-02-01;-1.2;0.2;4.2;6.1;8.1;NULL
Öhringen;2024-02-01;-0.5;2.1;6.9;9;5.6;0.717
Ahaus;2024-02-02;4.3;4.7;6.7;9.4;0.6;0
Alfeld;2024-02-02;3.7;4.5;6.8;9.1;0.8;0.5
Andernach;2024-02-02;-2.2;-0.6;5.3;11.2;0;6.867
Angermünde;2024-02-02;2.5;3.7;5.3;7.6;1.1;0
Arkona;2024-02-02;2.7;3.3;4.7;6.5;2.1;0
Artern;2024-02-02;1.4;3.1;5.9;8.9;0;NULL
Augsburg;2024-02-02;-0.3;1.2;5.5;8.1;0;0
Bamberg;2024-02-02;-4.9;-1.8;3.9;8.9;0;0.6
Barth;2024-02-02;2.4;3.9;5.8;7.6;0.3;NULL
Baruth;2024-02-02;2.5;3.6;6.2;8.7;0;NULL
Belm;2024-02-02;3.4;3.8;6.1;9.2;1;0
Berge;2024-02-02;3.1;4;6.1;8.3;0.1;0
Berlin-Dahlem (FU);2024-02-02;2.7;4.2;6.3;8.5;0;0.017
Berlin-Tempelhof;2024-02-02;2.6;4.3;6.4;8.7;0;NULL
Bertsdorf-Hörnitz;2024-02-02;1;3;4.8;8.4;0.1;0.383
Berus;2024-02-02;-2.2;2.2;5.1;9;0.2;3.75
Boizenburg;2024-02-02;3.7;4.1;6;9;2.3;0
Boltenhagen;2024-02-02;3.3;4;6.1;8.5;1.2;0
Braunlage;2024-02-02;0.1;0.4;2.9;5.5;1.7;NULL
Braunschweig;2024-02-02;2.9;4;6.5;8.6;0.6;0
Bremen;2024-02-02;4;4.6;7;10.1;0.2;0
Bremerhaven;2024-02-02;4.8;5.1;7.1;9.5;0.3;0
Bremervörde;2024-02-02;4.2;4.8;7;9.8;2;0
Carlsfeld;2024-02-02;-3.3;-2.2;0.1;2.3;0.1;0.183
Chemnitz;2024-02-02;0.1;1;3.7;6.1;0;0.05
Chieming;2024-02-02;2.2;4.1;6.2;8.8;0.4;0
Cottbus;2024-02-02;2.3;3.6;6;8.4;0.2;0.333
Cuxhaven;2024-02-02;4.6;5.1;6.9;9.4;0;0
Deuselbach;2024-02-02;-2.8;-0.1;3.9;7.7;0.1;5.1
Diepholz;2024-02-02;3.9;4.5;6.7;9.6;0.8;0.017
Doberlug-Kirchhain;2024-02-02;2.7;3.7;5.9;8.3;0;0.05
Dresden-Klotzsche;2024-02-02;1.4;2.8;5.6;8.4;0;0.083
Düsseldorf;2024-02-02;2;3.5;6.7;9.3;0.3;2.283
Dörnick;2024-02-02;4.4;4.8;6.4;8.5;0.2;0
Dörpen;2024-02-02;4.6;5.3;7.4;10.2;0.1;0
Eisenach;2024-02-02;1.8;2.5;5.1;7.4;0;2.633
Elpersbüttel;2024-02-02;4.2;4.7;6.1;7.9;0;0
Emden;2024-02-02;4.6;5.2;7.7;9.9;0;0
Erfurt-Weimar;2024-02-02;-1.2;0.5;5.3;8.7;0;NULL
Essen-Bredeney;2024-02-02;3.1;3.7;6;7.9;1.4;2.85
Fehmarn;2024-02-02;3.2;3.9;5.2;6.2;0.1;0
Feldberg/Mecklenburg;2024-02-02;1.4;2.8;4.8;7.8;1.4;0
Feldberg/Schwarzwald;2024-02-02;-2;-1.9;0.6;5.2;0;4.3
Feuchtwangen-Heilbronn;2024-02-02;-3.3;-0.1;3.9;7.2;0;1.017
Fichtelberg;2024-02-02;0.1;-3.8;-1.9;0.2;0.2;0.067
Fichtelberg/Oberfranken-Hüttstadl;2024-02-02;-1.6;-0.1;2.2;4.8;0;NULL
Frankfurt/Main;2024-02-02;-2.1;-0.9;5.7;10.6;0;6.45
Freiburg;2024-02-02;0.2;2.3;7.2;11.2;0;4.533
Freudenstadt;2024-02-02;1.4;2.6;4.3;6.2;0;3.117
Friesoythe-Altenoythe;2024-02-02;4.9;5.3;7.2;10;0.5;0
Fürstenzell;2024-02-02;0.3;1;4.1;7.2;0.2;0
Gardelegen;2024-02-02;3.9;4.4;6.4;9;0.5;0
Garmisch-Partenkirchen;2024-02-02;-1.3;1;3.8;6.6;0.4;0
Geisenheim;2024-02-02;-0.6;1.2;5.8;10.8;0;6.683
Gelbelsee;2024-02-02;-1.3;0.7;3.7;6.6;0.1;0.15
Genthin;2024-02-02;3;4.4;6.7;9.2;0;0
Gera-Leumnitz;2024-02-02;1.2;2.4;4.9;7.9;0.1;0.167
Gießen/Wettenberg;2024-02-02;1.8;2.7;5.6;9.3;0;4.417
Goldberg;2024-02-02;1.9;3.1;5.5;8.8;1.5;NULL
Gottfrieding;2024-02-02;-1;0.4;4.5;8.5;0.4;0.017
Greifswald;2024-02-02;1.4;2.8;5.4;8.2;1.1;0
Greifswalder Oie;2024-02-02;2.8;3.1;4.5;6.4;0.8;NULL
Groß Lüsewitz;2024-02-02;1.8;3.4;5.6;8.2;0.8;NULL
Großer Arber;2024-02-02;NULL;-5.4;-3;-0.2;0.2;0
Grünow;2024-02-02;1.8;3.2;5;7.6;0.4;NULL
Gülzow-Prüzen;2024-02-02;2.9;3.8;5.8;9.1;0.2;NULL
Günzburg;2024-02-02;-0.1;1.5;5.4;8.7;0;NULL
Görlitz;2024-02-02;1.6;2.9;5.1;7.9;0.1;0.233
Göttingen;2024-02-02;2.2;3.2;6.4;9.3;0.2;1.567
Hahn;2024-02-02;-1.6;0.5;4;6.7;0.1;6.617
Hamburg-Fuhlsbüttel;2024-02-02;4.1;4.7;6.8;9.9;2.6;0
Hannover;2024-02-02;3.1;4;6.3;9.1;1.2;0.05
Harburg;2024-02-02;0.1;2;5;8.8;0;NULL
Harzgerode;2024-02-02;0.1;1.2;4.6;7.8;0;0.317
Hasenkrug-Hardebek;2024-02-02;4.4;4.8;6.5;9;0.3;NULL
Heckelberg;2024-02-02;1.6;3.3;5.4;7.8;0.9;NULL
Helgoland;2024-02-02;5.5;5.9;6.7;7.9;0;0
Hersfeld, Bad;2024-02-02;-0.3;0.9;5.4;8.3;0.4;1.583
Hof;2024-02-02;-1.1;-0.1;2.5;5;0.1;0.567
Hohenpeißenberg;2024-02-02;1.8;2;3.9;7;0;0
Hoherodskopf/Vogelsberg;2024-02-02;-0.7;-0.8;1.3;3.6;0.5;3.283
Holzdorf-Bernsdorf;2024-02-02;NULL;NULL;5.9;NULL;0.1;0
Hoyerswerda;2024-02-02;2.4;3.5;5.7;8.1;0.1;NULL
Itzehoe;2024-02-02;4.3;4.8;6.6;9;0;NULL
Kahler Asten;2024-02-02;-0.8;-0.7;1.6;4.7;1.3;3.25
Kaisersbach-Cronhütte;2024-02-02;-0.9;0;4.3;8.8;0;2.7
Kall-Sistig;2024-02-02;1.1;1.7;4.9;10.1;0;NULL
Kempten;2024-02-02;1.4;4.1;5.8;8.1;0.1;0.267
Kiel-Holtenau;2024-02-02;4.5;5.2;6.8;8.8;0.4;NULL
Kissingen, Bad;2024-02-02;-0.1;2;5.2;8.2;0;2.15
Kleiner Feldberg/Taunus;2024-02-02;-1;-0.6;1.9;5.5;0;4.8
Klippeneck;2024-02-02;0.6;1.4;3.9;6.8;0;2.4
Konstanz;2024-02-02;1;3.2;6.1;9.7;0;1.55
Krölpa-Rockendorf;2024-02-02;-0.4;1.2;5;7.7;0;NULL
Kyritz;2024-02-02;3.7;4.1;5.7;8.6;0.9;0
Köln/Bonn;2024-02-02;1.6;2.6;6.8;11.5;0.3;5.4
Königswinter-Heiderhof;2024-02-02;1.6;3.2;6.7;12.3;0.1;NULL
Lahr;2024-02-02;0.6;2.7;7.7;11.7;0;4.217
Langenlipsdorf;2024-02-02;2.4;3.4;5.8;8.7;0;NULL
Lauchstädt, Bad;2024-02-02;1.8;3.5;6.3;9.4;0.2;NULL
Lautertal-Oberlauter;2024-02-02;-2.7;-1;3.1;6.8;0;0.983
Leck;2024-02-02;4.8;5.3;6.6;8.3;0;0
Leinefelde;2024-02-02;1.2;2.5;5.2;8;0.6;2.483
Leipzig-Holzhausen;2024-02-02;2;3.2;6.1;8.6;0.2;NULL
Leipzig/Halle;2024-02-02;1.3;2.6;5.8;8.9;0.3;0
Leuchtturm Alte Weser;2024-02-02;NULL;5;6.6;8.7;NULL;0
Leutkirch-Herlazhofen;2024-02-02;1.9;3.7;5.2;7.7;0;NULL
Lichtenhain-Mittelndorf;2024-02-02;0.6;2.1;4.8;8.2;0;0.25
Lichtentanne;2024-02-02;0.7;1.8;4.3;6.6;0;NULL
Lindenberg;2024-02-02;3.2;4;5.8;8.3;0.1;0.017
Lingen-Baccum;2024-02-02;3.7;4.8;6.9;9.5;0.4;NULL
Lippspringe, Bad;2024-02-02;3.3;4.1;6.3;8.7;2.5;0.85
List auf Sylt;2024-02-02;4.8;5.4;6.4;7.5;0;0
Lübeck-Blankensee;2024-02-02;4.1;4.6;6.5;9.6;1.9;0
Lüchow;2024-02-02;3.8;4.6;6.5;9.7;0.4;0
Lüdenscheid;2024-02-02;1.6;2.2;4.7;8.4;2;5.283
Lügde-Paenbruch;2024-02-02;2.7;3;5.6;7.8;2.4;1.483
Magdeburg;2024-02-02;3.6;4.8;7.1;9.2;0.2;0.017
Mannheim;2024-02-02;-1.7;0.1;5.8;10.9;0;5.833
Manschnow;2024-02-02;1.6;3.6;5.8;8.3;0.3;0
Marienberg;2024-02-02;-0.8;0;2.7;5.7;0;NULL
Marienberg, Bad;2024-02-02;-0.1;0.6;3.4;6.8;2.1;5.3
Marnitz;2024-02-02;2.6;3.7;5.3;8.6;1.4;NULL
Meiningen;2024-02-02;-0.9;-0.7;3.6;7.2;0;0.45
Memmingen;2024-02-02;-0.1;2.3;5.2;7.8;0;0.6
Meßstetten-Appental;2024-02-02;-2.9;0.3;3.7;7;0;1.033
Michelstadt-Vielbrunn;2024-02-02;-0.8;1.8;4.8;7.4;0.1;3.233
Mühlacker;2024-02-02;-0.9;0.3;5.5;10.7;0;NULL
Mühldorf;2024-02-02;-2.2;0.2;4.6;7.9;0.2;0
Müncheberg;2024-02-02;2.6;3.9;5.7;8.1;0.5;0
München-Flughafen;2024-02-02;0.2;1.9;5.9;8.7;0.1;0
München-Stadt;2024-02-02;2.5;3.9;6.8;9.2;0.1;0
Münsingen-Apfelstetten;2024-02-02;-2.4;0.6;4;8;0;NULL
Neu-Ulrichstein;2024-02-02;1.3;1.5;4.4;7.2;0.1;4.317
Neuhaus am Rennweg;2024-02-02;-2.3;-1.3;0.4;2.8;0.2;NULL
Neuhütten/Spessart;2024-02-02;-1.3;0;4.7;7.8;0.1;3.567
Neuruppin-Alt Ruppin;2024-02-02;3.4;4;5.5;7.9;1.3;NULL
Norderney;2024-02-02;4.8;5;6.9;9.4;0;0
Nossen;2024-02-02;1.3;2.6;4.9;7.4;0;NULL
Nürburg-Barweiler;2024-02-02;0;0.7;4.2;8.7;0;6.633
Nürnberg;2024-02-02;-2.5;-0.3;4.9;8.8;0;0.4
Nörvenich-Niederbolheim;2024-02-02;NULL;NULL;7;NULL;0;5.5
Oberstdorf;2024-02-02;-0.1;1.3;3.8;6.3;0.7;0
Oschatz;2024-02-02;2.8;3.5;5.7;8.2;0;0.217
Osterfeld;2024-02-02;0.5;2.6;5.8;8.8;0.2;NULL
Pelzerhaken;2024-02-02;4;4.8;6.4;8.7;0.5;NULL
Pforzheim-Ispringen;2024-02-02;-1.8;1;6.4;10.1;0;NULL
Plauen;2024-02-02;-1.6;0;3.6;6.3;0;NULL
Potsdam;2024-02-02;1.2;3.3;6;8.2;0;0
Putbus;2024-02-02;1.5;3;5.2;7.6;1.2;NULL
Quedlinburg;2024-02-02;0.7;2.6;6.9;10.2;0;NULL
Querfurt-Mühle Lodersleben;2024-02-02;1.4;2.9;5.6;8.7;0.1;NULL
Quickborn;2024-02-02;4.3;4.8;6.9;10;1.4;NULL
Regensburg;2024-02-02;-2.1;0.4;4.1;7.6;0.1;0.05
Rheinstetten;2024-02-02;-1.2;0.1;7.1;10.7;0;2.833
Rostock-Warnemünde;2024-02-02;3.4;4.5;6;7.7;1.1;0
Roth;2024-02-02;-1.4;-0.4;4.7;8.3;0;NULL
Runkel-Ennerich;2024-02-02;-0.6;0.6;5.4;9.2;0;6.067
Saarbrücken-Ensheim;2024-02-02;-2.7;-0.6;5.2;9.4;0;4.633
Salzuflen, Bad;2024-02-02;3.3;4;5.9;8.4;1.3;NULL
Sankt Peter-Ording;2024-02-02;3.2;4.9;6;7.3;0;0.017
Schleiz;2024-02-02;-1;0.6;3.2;5.5;0;NULL
Schleswig;2024-02-02;4.5;5;6.3;8.1;1.4;0
Schmücke;2024-02-02;-2;-2;-0.6;2;0.3;0.467
