Standort;Datum;Boden;MinTemp;AvgTemp;MaxTemp;Regen;Sonne
Gardelegen;2024-10-01;8.6;9;11.3;15.5;7.4;NULL
Garmisch-Partenkirchen;2024-10-01;5.5;6.6;11.2;16.3;8;1.033
Geisenheim;2024-10-01;6;8.2;13.1;17;0.1;0.867
Gelbelsee;2024-10-01;6.7;8.1;11.7;15.3;9.7;3.383
Genthin;2024-10-01;7.7;8.4;10.8;13.3;9.3;0
Gera-Leumnitz;2024-10-01;5.1;8.4;12.1;17.1;0.2;1.9
Gießen/Wettenberg;2024-10-01;7.6;10.1;13;16.3;0.6;1.15
Goldberg;2024-10-01;7.3;7.6;8.8;10.1;16.6;NULL
Gottfrieding;2024-10-01;6.6;7.7;12.5;18.1;5;2.283
Greifswald;2024-10-01;4.7;7.6;9.2;11.9;4.8;0
Greifswalder Oie;2024-10-01;10;10.9;12.3;13.3;0;NULL
Groß Lüsewitz;2024-10-01;5.9;6.9;8.4;9.8;6.6;NULL
Großer Arber;2024-10-01;NULL;5.3;6.1;7.5;8.7;1
Grünow;2024-10-01;5.1;6.1;8.4;10.2;5.1;NULL
Gülzow-Prüzen;2024-10-01;6.5;7.1;8.3;9.2;18.9;NULL
Günzburg;2024-10-01;5.8;9;12.9;17.1;14.1;NULL
Görlitz;2024-10-01;2.9;4.7;10.5;15.8;1;1.85
Göttingen;2024-10-01;9.2;10.6;12.3;14.6;5.3;0.117
Hahn;2024-10-01;3.5;8.4;11.1;14.1;NULL;2.917
Hamburg-Fuhlsbüttel;2024-10-01;7.8;8.1;9.3;10.4;6;0
Hannover;2024-10-01;10.4;10.9;12.5;14.6;14.3;0.483
Harburg;2024-10-01;9.2;9.8;12.7;17.2;12.7;NULL
Harzgerode;2024-10-01;9.2;9.4;11.1;14.8;6.1;NULL
Hasenkrug-Hardebek;2024-10-01;7.8;8;9.1;10.5;1.5;NULL
Heckelberg;2024-10-01;5.1;7.2;8.7;10.2;6.3;NULL
Helgoland;2024-10-01;10.5;10.8;11.5;12.2;1.7;0
Hersfeld, Bad;2024-10-01;8.4;9.1;12;14.1;1.2;0.433
Hof;2024-10-01;4.6;7.2;10.3;14.7;2.3;2.6
Hohenpeißenberg;2024-10-01;7.9;9.2;10.6;14.1;8.7;1.733
Hoherodskopf/Vogelsberg;2024-10-01;3.9;8.2;9.2;10.5;2.3;0
Hoyerswerda;2024-10-01;7.3;8.2;11.2;15.9;3.7;NULL
Itzehoe;2024-10-01;7.7;8;9.1;10.5;5.9;NULL
Kahler Asten;2024-10-01;6.9;7.2;7.9;9.6;8.7;0
Kaisersbach-Cronhütte;2024-10-01;9.3;10;12.3;15.6;11.1;NULL
Kall-Sistig;2024-10-01;4.5;7.3;10.6;13.6;0.8;NULL
Kaufbeuren-Oberbeuren Bayern;2024-10-01;8.5;9.9;11.1;13.3;11.6;NULL
Kempten;2024-10-01;7.6;8.6;11.5;14.9;11.3;0.75
Kiel-Holtenau;2024-10-01;8.2;8.5;9.7;11.4;2.1;NULL
Kissingen, Bad;2024-10-01;5.8;6.9;12.4;15.4;0.1;1.483
Kleiner Feldberg/Taunus;2024-10-01;3;6.7;8.3;10.2;0.1;0
Klippeneck;2024-10-01;8.7;8.6;9.9;12.1;23.7;0.383
Konstanz;2024-10-01;10.5;11.5;13.2;15.5;28;0
Krölpa-Rockendorf;2024-10-01;5;6.4;12.3;16.3;3;NULL
Kyritz;2024-10-01;7.2;7.5;9.1;10.1;14.5;0
Köln/Bonn;2024-10-01;7.8;9.4;13.2;15.6;1.3;0
Königswinter-Heiderhof;2024-10-01;6.9;9.5;13.3;16;1.2;NULL
Lahr;2024-10-01;11.5;11.6;14.5;17.9;17.9;0.233
Langenlipsdorf;2024-10-01;8.3;8.6;11.3;15.1;15.3;NULL
Lauchstädt, Bad;2024-10-01;4.9;7.8;13;17.8;0.3;NULL
Lautertal-Oberlauter;2024-10-01;6.8;7.2;11.6;15.9;3.8;3.433
Leck;2024-10-01;8.9;9.4;10.2;11;2.3;0
Leinefelde;2024-10-01;8.6;9.7;11.6;14.3;2.8;1.483
Leipzig-Holzhausen;2024-10-01;6.9;8.9;13.1;18.5;0.1;NULL
Leipzig/Halle;2024-10-01;7.3;9.6;12.9;18.4;1.1;2.917
Leutkirch-Herlazhofen;2024-10-01;8.3;9.5;11.8;13.2;16.4;NULL
Lichtenhain-Mittelndorf;2024-10-01;7.1;8.1;10.5;13.7;5.8;1.383
Lichtentanne;2024-10-01;5.4;8.2;12.4;15.7;1.7;NULL
Lindenberg;2024-10-01;6;7;8.9;10.5;12.3;0
Lingen-Baccum;2024-10-01;11.4;11.5;12.7;13.5;13.5;NULL
Lippspringe, Bad;2024-10-01;10.8;11;12.1;13.7;27;0
List auf Sylt;2024-10-01;9.1;10.1;10.8;12.1;0.6;0
Lübeck-Blankensee;2024-10-01;7.3;8.1;9.1;10.6;12.7;0
Lüchow;2024-10-01;8.2;8.7;10.1;11.6;8.5;NULL
Lüdenscheid;2024-10-01;8.4;9.3;10.7;12.4;5.2;0
Lügde-Paenbruch;2024-10-01;10.4;10.7;11.7;13.2;20.1;0.45
Magdeburg;2024-10-01;9;9.6;12.7;18.1;11.3;1.05
Mannheim;2024-10-01;7.8;10.8;14.4;18.6;2;5.683
Manschnow;2024-10-01;4.5;5.9;8.9;10.9;3;NULL
Marienberg;2024-10-01;3.2;5.7;9.8;13.6;5.2;NULL
Marienberg, Bad;2024-10-01;4.4;8.4;10.2;12.7;1.3;0.167
Marnitz;2024-10-01;7;7.3;8.6;9.9;8.2;NULL
Meiningen;2024-10-01;4.3;6;10.9;14.2;0.1;0.983
Memmingen;2024-10-01;7.8;10.2;12.2;14.2;17.2;NULL
Meßstetten-Appental;2024-10-01;8.4;9;10.3;12.5;19.9;NULL
Michelstadt-Vielbrunn;2024-10-01;4.8;8.8;11.8;15;3.9;3.617
Mühlacker;2024-10-01;9.3;10.6;13.6;17.1;9.3;NULL
Mühldorf;2024-10-01;8.9;9.3;13;18.1;3.5;1.633
Müncheberg;2024-10-01;5.2;7.4;8.9;10.6;8;NULL
München-Flughafen;2024-10-01;8.6;10.2;13.9;18.2;5.8;3.983
München-Stadt;2024-10-01;11.1;11.8;14;17.3;6.6;3.35
Münsingen-Apfelstetten;2024-10-01;5.6;8.3;11.1;14.2;13.9;NULL
Neu-Ulrichstein;2024-10-01;6.8;9.2;11.7;13.4;0.7;NULL
Neuhaus am Rennweg;2024-10-01;1.5;5.6;8.2;10.9;6.6;NULL
Neuhütten/Spessart;2024-10-01;6.2;6.6;11.8;16;0.2;2.417
Neuruppin-Alt Ruppin;2024-10-01;6.7;7.2;8.6;9.7;16;NULL
Norderney;2024-10-01;10.5;10.3;12.1;15.6;0;0.85
Nossen;2024-10-01;7.5;9;12.5;16.7;0.1;NULL
Nürburg-Barweiler;2024-10-01;6.7;8.1;10.9;13.4;0.4;2.833
Nürnberg;2024-10-01;8.3;9.1;12.9;17.6;8.4;3.667
Oberstdorf;2024-10-01;6.6;7.6;11.3;15.3;10.7;0
Osterfeld;2024-10-01;5.8;9.4;12.6;17.1;1.9;NULL
Pelzerhaken;2024-10-01;8.3;8.8;10.2;11.7;10.7;NULL
Pforzheim-Ispringen;2024-10-01;9.8;11.2;13.8;16.3;12.2;NULL
Plauen;2024-10-01;4.9;6.6;11.5;16.5;0.6;NULL
Potsdam;2024-10-01;7.5;7.9;9.8;12.1;10.5;0
Putbus;2024-10-01;8.6;9.7;11.2;13;0.2;NULL
Quedlinburg;2024-10-01;9.8;10.7;12.9;17.3;5.5;NULL
Querfurt-Mühle Lodersleben;2024-10-01;6.3;9.1;12.4;16.9;2.8;NULL
Quickborn;2024-10-01;8;8.2;9.4;10.6;7;NULL
Regensburg;2024-10-01;7.6;8.7;12;17.1;7.6;2.917
Rheinstetten;2024-10-01;11.7;12.3;14.6;17.8;11.7;1.9
Rostock-Warnemünde;2024-10-01;6.7;7.9;9.3;10.1;5.7;0
Roth;2024-10-01;7.3;9;12.9;17.1;11.3;NULL
Runkel-Ennerich;2024-10-01;4.5;7.1;13.4;16.8;0;2.217
Saarbrücken-Ensheim;2024-10-01;8.5;10;12.7;16.4;0.8;6.45
Salzuflen, Bad;2024-10-01;10.7;11.5;12.1;13.1;20.4;NULL
Sankt Peter-Ording;2024-10-01;7.4;8.3;9.2;10;0.2;0
Schleiz;2024-10-01;4.7;7.2;11.1;14.3;5.9;NULL
Schleswig;2024-10-01;8.2;8.4;9.5;11;5.3;0
Schmücke;2024-10-01;3.2;5.6;7.6;9;5.5;0.067
Schwerin;2024-10-01;7.4;7.9;9.1;10.6;5.4;NULL
Schönhagen (Ostseebad);2024-10-01;9.2;10.3;11.5;13;3.8;NULL
Seehausen;2024-10-01;7.9;8.1;9.6;10.9;11.4;NULL
Soltau;2024-10-01;8.2;9.6;11.4;14.3;12;0.3
Straubing;2024-10-01;7.4;8.3;12.5;17.3;6.7;1.9
Stuttgart (Schnarrenberg);2024-10-01;11.6;11.6;14.5;17.4;10.8;0.75
Stuttgart-Echterdingen;2024-10-01;8.6;10.9;13.8;17;14.7;NULL
Stötten;2024-10-01;8.5;9.8;11.4;13.9;15.9;1.6
Tholey;2024-10-01;6.1;8.1;11.9;15.1;0;5.383
Trier-Petrisberg;2024-10-01;6.1;7.9;12.5;16.5;0;3.95
Trollenhagen;2024-10-01;5.2;6.5;8;9.3;14.5;NULL
Ueckermünde;2024-10-01;5.9;7.3;9.4;11.8;3.7;0.317
UFS Deutsche Bucht;2024-10-01;NULL;11.5;12.2;13.2;NULL;0.017
UFS TW Ems;2024-10-01;NULL;12.8;14.1;15.4;NULL;1
Ummendorf;2024-10-01;9;9.2;11.7;15.9;4.9;NULL
Waibstadt;2024-10-01;11.1;11.4;13.7;17.3;6.2;NULL
Waldmünchen;2024-10-01;5.1;6.5;10.5;15.7;7.6;4.65
Warburg;2024-10-01;9.9;10.3;11.9;13;10.1;NULL
Waren (Müritz);2024-10-01;6.5;7.2;8.3;9.1;10.4;0
Wasserkuppe;2024-10-01;0.8;5.3;7.7;9.5;1.1;0
Weiden;2024-10-01;6.7;8.6;11.2;16.3;13.3;4.067
Weihenstephan-Dürnast;2024-10-01;8.7;9.6;13.2;16.9;7.6;3.933
Weinbiet;2024-10-01;8.7;9.2;11.1;14.1;4.3;5.117
Weingarten, Kr. Ravensburg;2024-10-01;10;11;12.9;14.8;22.7;NULL
Weißenburg-Emetzheim;2024-10-01;9.2;10.4;12.9;16.2;13.1;4.033
Werl;2024-10-01;10.6;11.5;12.8;14.3;17;0
Wernigerode;2024-10-01;8.8;10.8;12.3;16.2;10.6;NULL
Wielenbach (Demollstr.);2024-10-01;8;8.9;12.6;17.2;7.6;2.15
Wiesenburg;2024-10-01;7.6;8.1;10.9;15.7;12.6;NULL
Wittenberg;2024-10-01;8.2;8.4;12.1;17.3;1.8;0.85
Wunsiedel-Schönbrunn;2024-10-01;4.4;6.1;9.4;13.6;16.5;NULL
Würzburg;2024-10-01;8.4;9.7;13.2;18.1;2.4;6.117
Zinnwald-Georgenfeld;2024-10-01;3.6;4.4;6.4;9.3;8.1;0.733
Zugspitze;2024-10-01;NULL;-2.9;-1.5;-0.1;6.2;0.9
Zwiesel;2024-10-01;2.7;4.2;9.9;15.1;7.5;NULL
Öhringen;2024-10-01;10.9;11.3;13.8;17.5;12.9;3.467
Ahaus;2024-10-02;4.8;7.1;10.3;11.9;0.1;0
Alfeld;2024-10-02;8.5;8.8;10.1;11.5;8.5;NULL
Andernach;2024-10-02;3;7.5;12.2;17.8;0;4.167
Angermünde;2024-10-02;8;8.4;10.2;11.9;0.2;NULL
Arkona;2024-10-02;10;10.4;11.7;13.2;0.9;1.433
Artern;2024-10-02;4.6;8.1;10.3;14.5;3.4;NULL
Augsburg;2024-10-02;1.9;4.4;10.6;13.6;0.4;2.267
Bamberg;2024-10-02;8.8;8.7;11.3;15.4;NULL;1.817
Barth;2024-10-02;7;9.2;11.3;13.7;1.2;NULL
Baruth;2024-10-02;8.8;8.7;9.6;10.5;3.1;NULL
Belm;2024-10-02;3.9;7.1;9.5;11.3;1.8;0
Berge;2024-10-02;8.6;8.5;9.8;11.1;4.4;0
Berlin-Dahlem (FU);2024-10-02;9.2;8.9;9.7;10.4;4.3;0
Berlin-Tempelhof;2024-10-02;8.6;8.8;9.9;10.8;3.6;NULL
Bertsdorf-Hörnitz;2024-10-02;4.3;5.9;9.6;12.7;4.1;NULL
Berus;2024-10-02;8;8.8;11;14.7;1.4;3.45
Boizenburg;2024-10-02;8;8.4;9.9;13;0.5;0.533
Boltenhagen;2024-10-02;8.9;10.2;11.8;13.1;0;2.933
Braunlage;2024-10-02;5.1;5;7.7;10;4.2;NULL
Braunschweig;2024-10-02;7.4;8.6;10.1;12;0.1;0
Bremen;2024-10-02;6.1;8.1;10.1;13.6;0;0.233
Bremerhaven;2024-10-02;7.1;9.1;11.1;15;0;4.067
Bremervörde;2024-10-02;3.6;6.8;10.2;14.3;0;1.65
Carlsfeld;2024-10-02;5.1;4.8;7.1;8.8;16.3;0
Chemnitz;2024-10-02;5.5;6.9;9.8;12.8;14.7;0
Chieming;2024-10-02;4.7;6.6;11.4;13.2;1.1;0.083
Cottbus;2024-10-02;8.5;8.6;9.6;10.7;6.8;0
Cuxhaven;2024-10-02;9.1;10.3;11.8;13.9;0;NULL
Deuselbach;2024-10-02;4.3;6.6;10.4;15.9;0;5.55
Diepholz;2024-10-02;4.5;6.3;9.8;11.1;1.8;0
Doberlug-Kirchhain;2024-10-02;4.4;7.2;9.4;11.3;0.8;NULL
Dresden-Klotzsche;2024-10-02;7.3;8.1;10.2;13.4;4;0.183
Düsseldorf;2024-10-02;5.3;7.5;10.8;12.6;2.6;0
Dörnick;2024-10-02;6.7;9.8;11.3;13.6;0;2.717
Dörpen;2024-10-02;2.8;6.3;10.5;13.3;0;1.717
Eisenach;2024-10-02;5.2;7;9.4;13.4;22.1;NULL
Elpersbüttel;2024-10-02;3.7;6.2;10.5;14.1;0;NULL
Emden;2024-10-02;0.1;4.8;10.6;13.9;0;0.217
Erfurt-Weimar;2024-10-02;4.9;6.2;9.2;13.1;9.1;NULL
Essen-Bredeney;2024-10-02;6.7;7.9;10.5;12;0.8;0
Fehmarn;2024-10-02;9.1;10.6;11.8;13.7;0;NULL
Feldberg/Mecklenburg;2024-10-02;7.1;7.3;9.4;11.8;6.7;NULL
Feldberg/Schwarzwald;2024-10-02;1.8;2.8;3.9;6.6;2.4;0.05
Feuchtwangen-Heilbronn;2024-10-02;3.2;7;10.1;13.2;4.6;NULL
Fichtelberg;2024-10-02;3.6;3.4;5.2;7.2;6.8;0.133
Fichtelberg/Oberfranken-Hüttstadl;2024-10-02;4.8;6.6;8.2;10.3;9.6;NULL
Frankfurt/Main;2024-10-02;7.7;8.4;12.3;17.3;0.5;3.1
Freiburg;2024-10-02;5.2;7.8;12.1;14.5;0.4;0.433
Freudenstadt;2024-10-02;3.6;4.8;7.9;9.7;8.1;0
Friesoythe-Altenoythe;2024-10-02;4.6;6.7;10.1;13.4;0;0.517
Fürstenzell;2024-10-02;7.5;8.6;11;15.7;0.9;0.417
Gardelegen;2024-10-02;8.6;9;9.7;10.7;1.1;NULL
Garmisch-Partenkirchen;2024-10-02;4.4;6.5;10.3;13.2;0.5;0.533
Geisenheim;2024-10-02;5.6;8;12.7;18.4;0;6.483
Gelbelsee;2024-10-02;6.5;7.9;10.2;12.7;4.8;0.533
Genthin;2024-10-02;8.6;8.8;9.8;10.9;4;0
Gera-Leumnitz;2024-10-02;5.7;7.4;9.4;12.8;14.5;0.35
Gießen/Wettenberg;2024-10-02;4.8;7.2;10.5;16.1;2.2;1.633
Goldberg;2024-10-02;7.3;7.9;9.6;12.7;0.7;NULL
Gottfrieding;2024-10-02;6.3;8.1;11.9;15.8;0.3;2.167
Greifswald;2024-10-02;6.3;7.9;11.2;12.5;1.6;0.1
Greifswalder Oie;2024-10-02;9.7;10.3;12.1;13.3;1.8;NULL
Groß Lüsewitz;2024-10-02;7.9;9.1;10.6;13.6;0;NULL
Grünow;2024-10-02;7.3;8;10;12;1.4;NULL
Gülzow-Prüzen;2024-10-02;7.7;8.5;10.3;14.2;0.7;NULL
Günzburg;2024-10-02;1.5;4.1;10.6;13.9;0.1;NULL
Görlitz;2024-10-02;4.9;7.1;9.7;12.2;4.6;0
Göttingen;2024-10-02;8.6;8.7;10.7;12.9;10.7;0
Hahn;2024-10-02;4;6.9;10.3;14.8;NULL;6.433
Hamburg-Fuhlsbüttel;2024-10-02;5.2;7.6;10.2;13.6;0;2.767
Hannover;2024-10-02;7.3;8.3;10.1;12.2;1;0.017
Harburg;2024-10-02;3.6;6.5;10.4;12.9;2.2;NULL
Harzgerode;2024-10-02;6.4;6.1;8.5;10.3;25.3;NULL
Hasenkrug-Hardebek;2024-10-02;6.4;8.1;11.1;14.1;0;NULL
Heckelberg;2024-10-02;7.8;7.7;9.7;11.6;2.1;NULL
Helgoland;2024-10-02;9;11.3;12.3;13.7;0;4.317
Hersfeld, Bad;2024-10-02;8.2;8.4;10.1;14.2;10.5;0.383
Hof;2024-10-02;7;6.9;9;12.1;2.9;0
Hohenpeißenberg;2024-10-02;4.3;6;8.4;11.1;2.4;0.35
Hoherodskopf/Vogelsberg;2024-10-02;4.6;4.8;8.1;11.4;1.9;0.783
Hoyerswerda;2024-10-02;4.6;6.8;9.5;11.5;7;NULL
Itzehoe;2024-10-02;4.9;7.3;10.9;14.9;0;NULL
Kahler Asten;2024-10-02;3.9;3.9;6.8;8.7;4.6;0.117
Kaisersbach-Cronhütte;2024-10-02;3.3;4.4;10;13.1;2.2;NULL
Kall-Sistig;2024-10-02;1.8;4.2;9.2;15.2;1.5;NULL
Kaufbeuren-Oberbeuren Bayern;2024-10-02;3.6;6.5;9.4;11.2;0.9;NULL
Kempten;2024-10-02;4.7;6.6;10;12.3;4.3;0.117
Kiel-Holtenau;2024-10-02;8.6;10.5;11.9;13.3;0;NULL
Kissingen, Bad;2024-10-02;7;6.9;10.2;14.6;2.7;1.083
Kleiner Feldberg/Taunus;2024-10-02;3.9;5.2;8.1;12.1;0.1;1.65
Klippeneck;2024-10-02;2.9;4.6;7.3;9.3;1.8;0.15
Konstanz;2024-10-02;7.3;8.6;11.9;14.5;0;1.4
Krölpa-Rockendorf;2024-10-02;5.6;6.3;9.6;13.7;1.4;NULL
Kyritz;2024-10-02;8.3;8.4;9.6;11;2.3;0
Köln/Bonn;2024-10-02;6.5;7.7;11.2;15.1;0;1.6
Königswinter-Heiderhof;2024-10-02;6.4;8;11.6;15.7;0;NULL
Lahr;2024-10-02;6.6;7.7;12.1;15.1;1.9;1.15
Langenlipsdorf;2024-10-02;8.6;8.7;9.8;11.2;0.6;NULL
Lauchstädt, Bad;2024-10-02;4.1;6.7;9.8;13.8;7.1;NULL
Lautertal-Oberlauter;2024-10-02;7.7;8;10.5;13.6;0.5;0.533
Leck;2024-10-02;2.6;5.7;10.3;14;0;7.033
Leinefelde;2024-10-02;7.2;7.4;9.6;13.3;26.6;0.133
Leipzig-Holzhausen;2024-10-02;4.1;6.1;9.8;13.2;0.2;NULL
Leipzig/Halle;2024-10-02;4.5;6.8;10;13.2;0.2;0.633
Leutkirch-Herlazhofen;2024-10-02;4.8;7.4;10.3;12.2;3.7;NULL
Lichtenhain-Mittelndorf;2024-10-02;6.4;7.6;9.8;12.7;3.6;0
Lichtentanne;2024-10-02;6.1;7.5;10;13.4;5.8;NULL
Lindenberg;2024-10-02;8.3;8.3;8.8;9.4;3.2;0
Lingen-Baccum;2024-10-02;2.4;5.2;9.7;11.6;0.4;NULL
Lippspringe, Bad;2024-10-02;6.5;7.9;10.5;12.6;2.5;0
List auf Sylt;2024-10-02;4.6;7.1;10.5;14.6;0;8.717
Lübeck-Blankensee;2024-10-02;8;8.9;10.9;13.9;0;3.233
Lüchow;2024-10-02;8.8;9.2;10;11.7;0.3;NULL
Lüdenscheid;2024-10-02;6.3;7.1;9.2;11.2;1.6;0
Lügde-Paenbruch;2024-10-02;6.5;7.4;9.6;11.9;1.2;0
Magdeburg;2024-10-02;8.3;8.8;10.3;11.7;3.6;0
Mannheim;2024-10-02;9.1;10.3;12.8;16.6;0.5;4.467
Manschnow;2024-10-02;7.5;7.9;9.3;10.4;3.1;NULL
Marienberg;2024-10-02;5;5.7;8.8;12.2;5.1;NULL
Marienberg, Bad;2024-10-02;3.8;6.7;9.4;14.4;0;1.167
Marnitz;2024-10-02;7.8;8;9.5;12.2;0.9;NULL
Meiningen;2024-10-02;4.2;5.6;8.9;12.3;0.9;0.533
Memmingen;2024-10-02;4;5.8;10.4;12.5;1.8;NULL
Meßstetten-Appental;2024-10-02;0;1.6;7.1;9.4;1.6;NULL
Michelstadt-Vielbrunn;2024-10-02;6;8.8;10.3;13.5;2.4;2.717
Mühlacker;2024-10-02;3.9;5;11.3;15.6;0.3;NULL
Mühldorf;2024-10-02;3.4;6.6;12;16.2;0.9;1.483
Müncheberg;2024-10-02;7.7;7.7;9.1;10.5;1.2;NULL
München-Flughafen;2024-10-02;2.2;4.6;11.3;15.5;1.3;3.633
München-Stadt;2024-10-02;5.8;6.4;11.4;14.9;0.5;3.117
Münsingen-Apfelstetten;2024-10-02;2;4.3;8.8;11.7;0.7;NULL
Neu-Ulrichstein;2024-10-02;5.3;7.4;9.7;13.9;3.5;NULL
Neuhaus am Rennweg;2024-10-02;3.8;4.4;7.3;9.6;7.6;NULL
Neuhütten/Spessart;2024-10-02;6;6.5;9.6;14.4;1.1;2.183
Neuruppin-Alt Ruppin;2024-10-02;7.9;8;9.5;11.6;3;NULL
Norderney;2024-10-02;10.5;10.5;12.4;14.6;0;1.133
Nossen;2024-10-02;6.9;7.4;9.8;12.4;4.4;NULL
Nürburg-Barweiler;2024-10-02;4.6;5.5;9.7;14.8;0;4.733
Nürnberg;2024-10-02;7.9;9.3;11.1;14.3;11.1;1.683
Oberstdorf;2024-10-02;7.7;8;10.2;12.5;2.1;0.333
Osterfeld;2024-10-02;5.4;7.8;9.7;13;5.3;NULL
Pelzerhaken;2024-10-02;8.4;9.9;11.7;13.8;0.6;NULL
Pforzheim-Ispringen;2024-10-02;2.9;5.4;10.5;15.2;0.6;NULL
Plauen;2024-10-02;7;6.9;9.7;13.9;2.9;NULL
Potsdam;2024-10-02;8.9;8.9;9.6;10.2;4.3;0
Putbus;2024-10-02;4.7;8.4;11.1;13.3;3.3;NULL
Quedlinburg;2024-10-02;7.7;7.9;10;11.6;8;NULL
Querfurt-Mühle Lodersleben;2024-10-02;4.7;6.8;9.4;13.8;3;NULL
Quickborn;2024-10-02;2.2;5.9;10.2;14.4;0;NULL
Regensburg;2024-10-02;7.9;9.3;11.3;15.1;2.4;0.95
Rheinstetten;2024-10-02;4.2;5.8;11.4;14.8;2.7;0.3
Rostock-Warnemünde;2024-10-02;9.5;10.1;11.7;13.9;1.3;1.667
Roth;2024-10-02;7.9;8.6;10.9;12.8;7.1;NULL
Runkel-Ennerich;2024-10-02;4.5;6.8;11.1;16.5;2.6;2.9
Saarbrücken-Ensheim;2024-10-02;6.5;8.7;11.1;15.1;0;4.033
Salzuflen, Bad;2024-10-02;6.9;8.1;10;11.6;1.2;NULL
Sankt Peter-Ording;2024-10-02;6.5;7.9;10.7;14.1;0;6.233
Schleiz;2024-10-02;5.8;6.4;8.7;11.1;4.3;NULL
Schleswig;2024-10-02;4.6;6.2;10.6;13.8;0;6.333
Schmücke;2024-10-02;3.6;3.4;6.5;9.3;7.8;0.333
Schwerin;2024-10-02;7.7;8.3;10.2;14;0;NULL
Schönhagen (Ostseebad);2024-10-02;9.1;10.8;12;13.5;0;NULL
Seehausen;2024-10-02;8.6;8.8;9.7;11.2;1.6;NULL
Soltau;2024-10-02;4.9;7.9;9.6;12.5;0;0.683
Straubing;2024-10-02;5.9;7.8;12;17.6;1.8;2.617
